,SMARCE1 (6605)
ACH-000221,-0.406820618213
ACH-000222,-0.8602461373989999
ACH-000223,-0.759151517003
ACH-000226,-0.846514881974
ACH-000227,-1.22422785176
ACH-000228,-0.305325685773
ACH-000231,-0.22262646414700002
ACH-000232,-0.645150914843
ACH-000233,-0.6296903231759999
ACH-000234,-0.15194660162499998
ACH-000235,-0.384594859661
ACH-000237,-0.512039602006
ACH-000238,-0.8814526827920001
ACH-000243,-0.955834872459
ACH-000244,-0.865052553301
ACH-000246,-0.817996650292
ACH-000248,-0.5786635454029999
ACH-000250,-0.600705785389
ACH-000251,-0.509279195884
ACH-000253,-0.480668505322
ACH-000255,-0.789445134726
ACH-000256,-0.420261200165
ACH-000257,-0.883926236563
ACH-000258,-1.33230369904
ACH-000259,-0.8731945907340001
ACH-000260,-0.783306418573
ACH-000261,-0.535875681325
ACH-000262,-0.432052246382
ACH-000263,-0.757822746296
ACH-000264,-0.996172042511
ACH-000265,-0.642176970265
ACH-000266,-0.858460368626
ACH-000272,0.0331262029966
ACH-000273,-0.586095893771
ACH-000274,-0.742697545898
ACH-000277,-1.0381666254100002
ACH-000278,-1.0836630041
ACH-000279,-0.691830951954
ACH-000280,-0.0300006405737
ACH-000281,-0.45217467140199996
ACH-000288,-0.20136285145500002
ACH-000291,-0.667279509924
ACH-000293,-1.02888801342
ACH-000294,-1.43370919373
ACH-000295,-0.356026309515
ACH-000296,-0.7803792802680001
ACH-000302,-0.63971830694
ACH-000304,-0.8528821953489999
ACH-000307,-0.48701303133900004
ACH-000308,0.0563195693504
ACH-000310,-0.976622960152
ACH-000311,-0.5237464047420001
ACH-000312,-0.819815488052
ACH-000315,-1.25872160059
ACH-000316,-0.644983110982
ACH-000317,-0.852838979505
ACH-000318,-0.159510105943
ACH-000319,-0.654510729657
ACH-000320,-0.7312913653669999
ACH-000322,-0.874761415512
ACH-000323,-0.8198568723109999
ACH-000324,-0.699076899041
ACH-000329,-0.9232814675480001
ACH-000330,-1.31356615811
ACH-000331,-0.809399443366
ACH-000332,-0.496715470009
ACH-000334,-0.807945593443
ACH-000335,-0.37727515759
ACH-000336,-0.938813868372
ACH-000337,-0.976311871894
ACH-000339,-0.930964846119
ACH-000341,-0.474376478852
ACH-000348,-0.792774877245
ACH-000350,-0.715712674541
ACH-000352,-0.966309040545
ACH-000356,-0.548707805458
ACH-000361,-0.604520620571
ACH-000362,-0.9114501629039999
ACH-000363,-0.916069119851
ACH-000364,-0.5217847062919999
ACH-000365,-0.8418463306139999
ACH-000366,-0.7734056481530001
ACH-000368,-0.918056066625
ACH-000374,-0.965467022932
ACH-000375,-0.09506180422800001
ACH-000376,-0.701297615156
ACH-000381,-0.8759812237000001
ACH-000383,-0.969818212375
ACH-000387,-1.12101889927
ACH-000389,-0.617573377606
ACH-000390,-0.594174829977
ACH-000393,-0.729862451351
ACH-000395,-0.7608017322399999
ACH-000397,-0.577293310143
ACH-000401,-0.9449811262540001
ACH-000402,-0.474896097944
ACH-000403,-0.435839560159
ACH-000404,-0.678621255595
ACH-000406,-1.18086183544
ACH-000407,-0.581087076374
ACH-000408,-0.597197964352
ACH-000410,-0.663340120158
ACH-000411,-0.8718570879269999
ACH-000414,-0.649856636349
ACH-000415,-1.02850884744
ACH-000416,-0.519756462062
ACH-000420,-0.345998885326
ACH-000421,-0.6955685984190001
ACH-000424,-0.45555923662500003
ACH-000425,-0.675723318932
ACH-000426,-0.665551441883
ACH-000427,-0.446304987381
ACH-000433,-0.00960408168349
ACH-000436,-0.6780941737170001
ACH-000444,-0.876954149447
ACH-000445,-0.545215188349
ACH-000448,-0.72732839549
ACH-000450,-0.935403359549
ACH-000452,-0.7927749628219999
ACH-000454,-0.6540129923210001
ACH-000458,-0.96721766691
ACH-000459,-0.46633103240400003
ACH-000460,-0.7677495148010001
ACH-000461,-0.525459684752
ACH-000463,-0.385952142921
ACH-000464,-0.362209208698
ACH-000466,-0.9473987174770001
ACH-000467,-0.9323766745630001
ACH-000468,-0.6910124579090001
ACH-000469,-0.7874319136560001
ACH-000470,-0.220898807454
ACH-000471,0.10203539573699999
ACH-000472,-0.524789895972
ACH-000473,-0.8315211859649999
ACH-000475,-0.5836715252579999
ACH-000476,-0.526399815812
ACH-000477,-0.89551336265
ACH-000480,-0.866926641792
ACH-000481,-0.689102211374
ACH-000483,-0.945262953848
ACH-000484,-0.405691491071
ACH-000485,-0.391563218926
ACH-000486,-0.8527017917120001
ACH-000487,-0.596221669776
ACH-000488,-0.898527077546
ACH-000490,-0.643562339424
ACH-000491,-0.7220683106649999
ACH-000495,-0.38851474441100003
ACH-000496,-0.406839444032
ACH-000499,-0.571598375242
ACH-000500,-0.314564398294
ACH-000502,-0.7954308796940001
ACH-000503,-1.0472818104700001
ACH-000505,-0.9703627379180001
ACH-000507,-0.628129474226
ACH-000510,-0.363872567697
ACH-000511,-0.9030102074709999
ACH-000512,-0.997545553694
ACH-000516,-0.14966057125499999
ACH-000517,-0.886231548971
ACH-000518,-0.825449820135
ACH-000520,-0.7516426061879999
ACH-000521,-0.324603665359
ACH-000522,-0.802225559382
ACH-000524,-0.943836710131
ACH-000527,-0.787177563114
ACH-000528,-1.01835096081
ACH-000537,-0.588634883105
ACH-000541,-0.933448805269
ACH-000542,-0.642463936985
ACH-000544,-0.838791458013
ACH-000545,-0.7273311335989999
ACH-000547,-0.857759451841
ACH-000548,-0.851288313205
ACH-000549,-0.760996903521
ACH-000550,-0.68020970191
ACH-000552,-0.585458873575
ACH-000556,-0.686350016315
ACH-000557,-0.640644708293
ACH-000570,-0.724108228309
ACH-000571,-0.616014455377
ACH-000573,-0.392187940873
ACH-000576,-0.7698930280740001
ACH-000580,-0.9297071225910001
ACH-000584,-0.497354742353
ACH-000585,-0.773553206487
ACH-000588,-1.20850559951
ACH-000589,-0.646115426202
ACH-000591,-0.316910411484
ACH-000593,-0.537648801157
ACH-000600,-0.7032063219750001
ACH-000601,-0.242835823015
ACH-000604,-0.89365115543
ACH-000605,-0.514131262146
ACH-000606,-0.634749113746
ACH-000608,-0.571089819166
ACH-000614,-0.008896674100979999
ACH-000616,-0.6716905153489999
ACH-000618,-0.582370063182
ACH-000619,-0.7009171841349999
ACH-000620,-0.552879223575
ACH-000621,-0.819849175531
ACH-000622,-0.629204802354
ACH-000623,-0.266376773033
ACH-000624,-0.718394462903
ACH-000627,-0.27783703055799996
ACH-000630,-0.608204099044
ACH-000632,-0.552356914897
ACH-000633,-0.7988261844490001
ACH-000637,-0.6720738180949999
ACH-000638,-0.686623391037
ACH-000646,-1.39880566294
ACH-000647,-0.6901282077519999
ACH-000648,-0.721574233203
ACH-000649,-0.703436367124
ACH-000651,-0.5135320089050001
ACH-000652,-0.26138832321899996
ACH-000653,-0.962705687353
ACH-000657,-0.28658753528
ACH-000658,-0.913284869277
ACH-000661,-1.0924675667100001
ACH-000662,-0.527855505836
ACH-000663,-0.48963251115900003
ACH-000665,-0.575603754384
ACH-000671,-0.785973952148
ACH-000673,-0.33904856670199995
ACH-000676,-0.9261753017669999
ACH-000677,-0.14017677520400001
ACH-000681,-0.009337341791620001
ACH-000682,-0.568509411811
ACH-000683,-0.749117041081
ACH-000684,-0.715250696348
ACH-000688,-1.1329751455
ACH-000693,-0.729924781463
ACH-000694,-0.8130419974349999
ACH-000695,-0.9036972192
ACH-000696,-0.202168285836
ACH-000697,-0.75525276994
ACH-000699,-0.738429483368
ACH-000701,0.0327076794894
ACH-000706,-0.794709168484
ACH-000711,-0.957658463835
ACH-000713,-0.7872041021899999
ACH-000714,-0.651026134721
ACH-000718,-0.942352645993
ACH-000720,-1.02798742106
ACH-000721,-0.219065071578
ACH-000724,-0.871595857659
ACH-000725,-1.2375361086599999
ACH-000732,-0.404775617652
ACH-000734,-0.269022882036
ACH-000735,-0.338118016197
ACH-000736,-1.28022610604
ACH-000738,-0.818627428725
ACH-000746,-0.49311959338
ACH-000747,-0.728381450485
ACH-000748,0.362256375545
ACH-000753,-0.662610808396
ACH-000756,-0.414061379151
ACH-000757,-0.229342250346
ACH-000758,-0.7267360747
ACH-000760,-0.9802586757420001
ACH-000763,-0.802737891719
ACH-000764,-0.69640701845
ACH-000765,-0.381001450304
ACH-000766,-0.281795487547
ACH-000767,-0.925969531785
ACH-000768,-0.652194147555
ACH-000769,-0.719001257862
ACH-000770,-0.856708158889
ACH-000771,-0.7931856069850001
ACH-000773,-0.9566189746789999
ACH-000776,-0.721454414963
ACH-000777,-0.572682510435
ACH-000778,-0.32108725531599996
ACH-000781,-0.148484826943
ACH-000782,-0.23883605314
ACH-000783,-1.1733311519499998
ACH-000784,-0.564484268091
ACH-000785,-0.926482460918
ACH-000787,-0.370344086791
ACH-000788,-0.8968259795640001
ACH-000791,-0.497980792152
ACH-000792,-0.297002296768
ACH-000794,-0.956675200606
ACH-000796,-0.711479902977
ACH-000799,-0.993401127489
ACH-000800,-0.5394616393680001
ACH-000802,-0.501445712044
ACH-000804,-0.945865497169
ACH-000805,-1.17021120748
ACH-000809,-0.7044718143880001
ACH-000810,-0.514812866335
ACH-000811,-0.574663039484
ACH-000817,-0.831907192577
ACH-000819,-0.34454622876999996
ACH-000820,-0.0716083784687
ACH-000821,-0.7507270945450001
ACH-000822,-1.1030977652200002
ACH-000823,-0.667938690163
ACH-000824,-0.215600828014
ACH-000827,-0.666281360919
ACH-000829,-0.749525962183
ACH-000831,-0.5015296660840001
ACH-000832,-0.7285644607430001
ACH-000833,-0.59586462147
ACH-000834,-0.85704884626
ACH-000835,-0.594852920407
ACH-000836,-0.0834128709996
ACH-000837,-0.6645420487420001
ACH-000838,-1.06770960565
ACH-000839,-0.701543486384
ACH-000840,-0.595953571119
ACH-000841,-0.667537365128
ACH-000843,-0.798529879915
ACH-000846,-0.481817948793
ACH-000847,-0.482548717249
ACH-000848,-0.35965551744499996
ACH-000849,-0.816271039845
ACH-000851,-0.758873476704
ACH-000855,-0.139842284956
ACH-000856,-0.8380318642579999
ACH-000858,-0.816049256762
ACH-000859,-0.7698318682299999
ACH-000861,-0.583972365824
ACH-000862,-0.860981446954
ACH-000865,-0.479473660619
ACH-000866,-0.92699012017
ACH-000867,-0.488262713099
ACH-000869,-1.55477591009
ACH-000872,-0.64046380236
ACH-000873,-0.73439701008
ACH-000876,-1.27065355426
ACH-000878,-0.43089229988899996
ACH-000880,-1.15624977007
ACH-000881,-0.406964644292
ACH-000882,-0.38250866296999997
ACH-000884,-0.854293491457
ACH-000885,-0.6044339118550001
ACH-000887,-0.605764235499
ACH-000888,-0.7401941493809999
ACH-000889,-0.977945751127
ACH-000890,-0.7154813511720001
ACH-000896,-0.152267253081
ACH-000898,-0.404689469529
ACH-000900,-0.28074910749299997
ACH-000901,-0.593567161854
ACH-000905,-0.772686698375
ACH-000906,-0.41761049115099996
ACH-000907,-1.19123411575
ACH-000910,-1.4160124383700001
ACH-000911,-0.814704383059
ACH-000912,-0.814959294768
ACH-000913,-0.325408651425
ACH-000915,-0.486882756051
ACH-000916,-0.117054431452
ACH-000917,-0.611464552187
ACH-000921,-0.693977995771
ACH-000924,-0.494979044549
ACH-000926,-0.8020706201600001
ACH-000928,-0.7237496992710001
ACH-000929,-0.716836613336
ACH-000932,-0.122596095227
ACH-000935,-0.640722359249
ACH-000936,-0.682287526106
ACH-000937,-0.9475564800220001
ACH-000938,-0.651544189651
ACH-000939,-0.0012688249325999998
ACH-000941,-0.638081319301
ACH-000943,-0.7659651460160001
ACH-000946,-0.546465399398
ACH-000947,-0.296775006248
ACH-000948,-0.770260890331
ACH-000950,-0.775567687887
ACH-000953,-0.839388470641
ACH-000957,-0.84477812469
ACH-000958,-0.7881170991840001
ACH-000960,-0.819185270871
ACH-000963,-0.42888281419200003
ACH-000968,-0.37945836813100003
ACH-000969,-0.6724293382150001
ACH-000973,-0.272868705195
ACH-000974,-0.46470756585100004
ACH-000975,-0.540467695731
ACH-000976,-0.821631909516
ACH-000978,-0.243834721541
ACH-000980,-0.293076740275
ACH-000984,-0.673115775774
ACH-000986,-0.716003931999
ACH-000988,-0.17108194860599998
ACH-000993,-0.761840434652
ACH-000994,-0.48895364933799995
ACH-000996,-0.686775174286
ACH-001001,-0.592566411948
ACH-001020,0.0755591312918
ACH-001028,0.0702825667452
ACH-001031,-0.6553477229029999
ACH-001038,-0.582439196454
ACH-001048,-0.295392472936
ACH-001050,-0.920414744852
ACH-001053,-0.60011845117
ACH-001054,-0.48214933869800003
ACH-001061,-0.602497029953
ACH-001067,-0.853253434162
ACH-001075,-0.6896351952750001
ACH-001096,-0.438288908749
ACH-001128,0.509491343207
ACH-001134,-0.7362307037360001
ACH-001151,-0.660078181844
ACH-001163,-0.7553250405149999
ACH-001164,-0.63076819195
ACH-001173,-0.627341180037
ACH-001183,-0.960167891989
ACH-001184,-0.8343405697380001
ACH-001190,-0.683061516197
ACH-001192,-0.560831513478
ACH-001193,-0.669069588142
ACH-001196,-0.961434937571
ACH-001197,-0.48051633079800005
ACH-001205,-0.713827225176
ACH-001211,-0.177411702514
ACH-001212,-0.40558885078
ACH-001228,-0.747093618083
ACH-001232,-0.020571140375599997
ACH-001239,-1.15065245779
ACH-001274,-0.397056334683
ACH-001275,-0.027603680634
ACH-001277,0.051329001770699996
ACH-001278,0.031744662352800004
ACH-001280,-0.12142999398399999
ACH-001283,-0.29811587069
ACH-001289,-0.188931890834
ACH-001295,-0.859590271616
ACH-001300,-0.887277476873
ACH-001301,-1.05196260251
ACH-001302,-0.97966562739
ACH-001303,-1.01269364287
ACH-001306,-0.918155889194
ACH-001318,-0.490324049876
ACH-001322,-0.506865313878
ACH-001328,-0.808022704904
ACH-001332,-0.848923007882
ACH-001333,-0.185150437159
ACH-001336,-0.593262197738
ACH-001340,-0.777226168537
ACH-001346,-0.776084984306
ACH-001353,-1.1191530756799999
ACH-001354,-0.994029964769
ACH-001367,-0.531941733632
ACH-001368,-0.276828390464
ACH-001374,-0.23982764013099997
ACH-001375,-0.837360542338
ACH-001377,-1.1443868497299998
ACH-001380,-0.535396457453
ACH-001391,-1.10053129869
ACH-001407,-0.618370338291
ACH-001408,-0.766218139405
ACH-001413,-0.9456204681910001
ACH-001430,-0.896180647051
ACH-001431,-0.7336239901530001
ACH-001450,-0.8236434233769999
ACH-001496,-0.638883503549
ACH-001500,-0.43427170914200003
ACH-001521,-0.889628210673
ACH-001523,-0.723922681542
ACH-001532,-0.655940671098
ACH-001536,-0.8223763850920001
ACH-001550,-0.244555472015
ACH-001552,-0.48719276709200005
ACH-001554,-0.8945449558700002
ACH-001645,-0.810278014916
ACH-001654,-0.44129595077100003
ACH-001715,-0.213177545824
ACH-001735,-0.931253716962
ACH-001736,-0.898282923649
ACH-001737,-0.35090784553300003
ACH-001740,-0.6718430048540001
ACH-001745,-0.795348152331
ACH-001750,-0.876344891648
ACH-001765,-0.563254910088
ACH-001956,-0.20360472635200003
ACH-001957,-0.728399037821
