,FFAR2 (2867)
ACH-000004,-0.28664465921599996
ACH-000007,-0.308872794151
ACH-000009,-0.195095823364
ACH-000011,-0.176300066377
ACH-000012,-0.324157983847
ACH-000013,-0.489988521382
ACH-000014,-0.179354453512
ACH-000015,-0.431483423134
ACH-000017,-0.196523619219
ACH-000018,-0.496192128909
ACH-000019,-0.236664192868
ACH-000021,-0.312271905871
ACH-000022,-0.516183159546
ACH-000025,-0.159869256042
ACH-000028,-0.204802148827
ACH-000030,-0.31191474611
ACH-000035,-0.428075573875
ACH-000036,-0.146574726429
ACH-000037,-0.275778586737
ACH-000039,-0.34849756267399995
ACH-000040,-0.116462303465
ACH-000041,-0.310249792042
ACH-000042,-0.226944092151
ACH-000045,-0.178653692527
ACH-000047,-0.257459532248
ACH-000052,-0.434203247427
ACH-000053,-0.294843099279
ACH-000054,-0.0542419506934
ACH-000055,-0.288613420194
ACH-000060,-0.01109966091
ACH-000067,-0.148757903986
ACH-000070,-0.0783403723636
ACH-000075,-0.158096711074
ACH-000078,-0.233575156345
ACH-000082,-0.189281264803
ACH-000085,-0.376004323737
ACH-000086,-0.376410373971
ACH-000087,-0.19188488371100001
ACH-000092,-0.46273692703
ACH-000095,-0.08641961539760001
ACH-000097,-0.241854420046
ACH-000098,-0.416454969103
ACH-000099,-0.351637742201
ACH-000108,-0.411285955473
ACH-000113,-0.299951876788
ACH-000115,-0.151751733694
ACH-000116,-0.20670695403099998
ACH-000118,-0.27155569660100004
ACH-000120,-0.27055516378100003
ACH-000123,-0.219632809123
ACH-000127,-0.236676238911
ACH-000128,-0.0183857252352
ACH-000132,-0.0800951703785
ACH-000133,-0.18213602690000003
ACH-000137,-0.46752232209100003
ACH-000138,-0.336276828372
ACH-000142,-0.18509611740600002
ACH-000143,-0.18038268727200002
ACH-000146,-0.279408527993
ACH-000148,-0.0876910156759
ACH-000150,-0.26020504279199996
ACH-000152,-0.2531082216
ACH-000153,-0.444844217403
ACH-000159,-0.265258650599
ACH-000160,-0.23998130164099998
ACH-000163,-0.41740844696900004
ACH-000167,-0.18087502480700002
ACH-000168,-0.289080133304
ACH-000169,-0.21897862753699998
ACH-000178,-0.255727797641
ACH-000182,-0.21854599565699998
ACH-000183,-0.19824457114100003
ACH-000188,-0.23869768798799998
ACH-000189,0.118452498638
ACH-000190,-0.6128287710629999
ACH-000198,-0.330343942605
ACH-000204,0.021514680796900002
ACH-000206,-0.24864444681200001
ACH-000207,-0.452601173439
ACH-000211,-0.129121178055
ACH-000215,-0.22845985359700002
ACH-000221,-0.329046347486
ACH-000222,-0.052630503366599996
ACH-000223,-0.23929287830600002
ACH-000226,-0.221243987802
ACH-000227,-0.247086831136
ACH-000228,-0.22516008685199998
ACH-000231,-0.0238816168438
ACH-000232,-0.312266094534
ACH-000233,-0.24288187644099998
ACH-000234,-0.27649457246
ACH-000235,-0.35064967852
ACH-000237,-0.370576591555
