,UNKL (64718)
ACH-000004,-0.059587723747800005
ACH-000007,-0.0008764004132389999
ACH-000009,0.0826238470869
ACH-000011,-0.135449222121
ACH-000012,0.067111059143
ACH-000013,-0.0257207639738
ACH-000014,-0.11821890898600002
ACH-000015,-0.160041449368
ACH-000017,-0.155793183129
ACH-000018,-0.164079753254
ACH-000019,-0.175041032186
ACH-000021,0.056313270398699995
ACH-000022,-0.116597021843
ACH-000025,-0.097787917972
ACH-000028,-0.0256465519938
ACH-000030,0.10685095487299999
ACH-000035,0.05087853447269999
ACH-000036,-0.047292128066
ACH-000037,-0.0526119304369
ACH-000039,0.00777894866376
ACH-000040,-0.0147201878266
ACH-000041,-0.208212620339
ACH-000042,0.103620505386
ACH-000045,-0.0697269706305
ACH-000047,-0.10011045102
ACH-000052,0.135714365873
ACH-000053,-0.132350651304
ACH-000054,0.0483093473637
ACH-000055,0.0692677017585
ACH-000060,-0.0254047264324
ACH-000067,-0.0172399524453
ACH-000070,0.217787296593
ACH-000075,-0.0632038573995
ACH-000078,-0.0379183904234
ACH-000082,0.09162818801589999
ACH-000085,-0.343710020507
ACH-000086,0.132365629521
ACH-000087,-0.029282414857799997
ACH-000092,-0.00228653121545
ACH-000095,0.103797202692
ACH-000097,-0.029815176543099998
ACH-000098,-0.030638652039099996
ACH-000099,-0.08514864831739999
ACH-000108,-0.254121834183
ACH-000113,-0.0804303110859
ACH-000115,-0.00314119906402
ACH-000116,-0.0602859974215
ACH-000118,0.024157675572000003
ACH-000120,0.0129051363476
ACH-000123,0.16694356269000002
ACH-000127,-0.14510467329
ACH-000128,-0.04991109453840001
ACH-000132,-0.0813059083143
ACH-000133,-0.155010973686
ACH-000137,0.34869421958499996
ACH-000138,-0.0126479051833
ACH-000142,-0.105812809031
ACH-000143,0.0439977229915
ACH-000146,0.0573587856902
ACH-000148,-0.09453958615329999
ACH-000150,0.337719056868
ACH-000152,0.04647472048140001
ACH-000153,0.031105752009
ACH-000159,-0.141606066568
ACH-000160,0.051976977653199995
ACH-000163,-0.0372039802151
ACH-000167,0.0704721257362
ACH-000168,0.16470251852499998
ACH-000169,-0.0289527116318
ACH-000178,-0.104835594314
ACH-000182,-0.21465117058699998
ACH-000183,-0.138884000185
ACH-000188,0.0174180351544
ACH-000189,0.425194242127
ACH-000190,-0.149090097796
ACH-000198,-0.13558479783
ACH-000204,-0.147209121327
ACH-000206,0.16789605854000003
ACH-000207,0.18342766858600001
ACH-000211,0.00412762031547
ACH-000215,0.0187684586939
ACH-000221,0.006626885124649999
ACH-000222,-0.16750447689099998
ACH-000223,0.0903366042843
ACH-000226,0.0112101057488
ACH-000227,-0.072209685129
ACH-000228,0.038582089414300004
ACH-000231,0.00521677389546
