,CILP (8483)
ACH-000004,0.0401474779922
ACH-000007,0.42580747428599997
ACH-000009,0.19711453961300002
ACH-000011,0.19623919407600002
ACH-000012,0.154371089508
ACH-000013,0.16250151193600001
ACH-000014,0.0066384899072299995
ACH-000015,0.158405204284
ACH-000017,0.2027700225
ACH-000018,-0.14130219493100002
ACH-000019,0.10928948789699999
ACH-000021,0.216132303931
ACH-000022,-0.0023453571720500003
ACH-000025,-0.065328906307
ACH-000028,0.193802741752
ACH-000030,0.14828264803400001
ACH-000035,0.235465529059
ACH-000036,0.288031577502
ACH-000037,-0.0746719232974
ACH-000039,0.13630070438
ACH-000040,0.185366522416
ACH-000041,0.193875563748
ACH-000042,0.112162537609
ACH-000045,0.165438728653
ACH-000047,0.283294298589
ACH-000052,0.18959078489599998
ACH-000053,0.166750153549
ACH-000054,0.147876741273
ACH-000055,-0.00704667300925
ACH-000060,0.155361216331
ACH-000067,0.22364993455899998
ACH-000070,0.305216489983
ACH-000075,0.0743518498778
ACH-000078,0.273627461727
ACH-000082,0.08121035415569999
ACH-000085,0.40024135497
ACH-000086,0.0482793634915
ACH-000087,0.19503680495700002
ACH-000092,0.262250821241
ACH-000095,0.267260480665
ACH-000097,0.213063848726
ACH-000098,0.138532980502
ACH-000099,0.251256800038
ACH-000108,0.32710563705
ACH-000113,0.200205654262
ACH-000115,0.186998738102
ACH-000116,0.0716415795758
ACH-000118,0.19684008931
ACH-000120,0.143389696184
ACH-000123,0.08628482788210001
ACH-000127,0.23517739355099998
ACH-000128,0.175716481103
ACH-000132,0.150512919443
ACH-000133,0.19401241048099999
ACH-000137,0.041746643178199996
ACH-000138,0.215510115243
ACH-000142,0.06284737490619999
ACH-000143,0.11074793806199999
ACH-000146,0.134211663725
ACH-000148,0.199013241246
ACH-000150,0.166598609581
ACH-000152,0.331020839031
ACH-000153,-0.064300299703
ACH-000159,0.223053546904
ACH-000160,-0.0140295044669
ACH-000163,-0.0320317985886
ACH-000167,0.22269534343400002
ACH-000168,-0.058546360274599994
ACH-000169,0.140316320714
ACH-000178,0.19519226206700002
ACH-000182,0.0717723110957
ACH-000183,0.148816024757
ACH-000188,0.19075777427
ACH-000189,0.0130360892406
ACH-000190,0.21452496995499998
ACH-000198,0.0329270852329
ACH-000204,0.157612567149
ACH-000206,0.188444077695
ACH-000207,0.39829340365599997
ACH-000211,0.18039828727200002
ACH-000215,0.140861634718
ACH-000221,0.011314025931599999
ACH-000222,0.149963856315
ACH-000223,0.207867532943
ACH-000226,0.24433695375
ACH-000227,0.15115092012
ACH-000228,0.283998772056
ACH-000231,0.105868966963
ACH-000232,0.177597103327
ACH-000233,0.0874144713515
ACH-000234,0.0693948320631
ACH-000235,0.151252742053
ACH-000237,0.14644071930400002
ACH-000238,0.224637418244
ACH-000243,0.105103829669
ACH-000244,0.253589850916
ACH-000246,0.22162943167500002
ACH-000248,0.139285660816
ACH-000250,0.100696654089
ACH-000251,-0.014414963267399999
ACH-000253,0.188116701631
ACH-000255,-0.09256776431669998
ACH-000256,0.0744620548998
ACH-000257,-0.015329389005799998
ACH-000258,0.251998209694
ACH-000259,0.177250397959
ACH-000260,0.150726498507
ACH-000261,0.137523098145
ACH-000262,0.206604938363
ACH-000263,0.05400818403009999
ACH-000264,0.12703970508600002
ACH-000265,0.00842586690468
ACH-000266,0.0821831009935
ACH-000272,0.16624110528
ACH-000273,0.12404073001499999
ACH-000274,0.14535359095699998
ACH-000277,0.09189216826189998
ACH-000278,0.157140045665
ACH-000279,0.14736827997000002
ACH-000280,0.239066803303
ACH-000281,0.202248966459
ACH-000288,0.09616032117210001
ACH-000291,0.098778341226
ACH-000293,0.13876066247000002
ACH-000294,0.0012434119515599999
ACH-000295,-0.08646242732930001
ACH-000296,0.17091593848
ACH-000302,0.10680412556600001
ACH-000304,0.29272567769499996
ACH-000307,-0.000795037104407
ACH-000308,0.221900580922
ACH-000310,0.128146932462
ACH-000311,0.0937963232019
ACH-000312,0.22520423894000002
ACH-000315,-0.11338962732300001
ACH-000316,0.170754195421
ACH-000317,0.250521859041
ACH-000318,0.204448184791
ACH-000319,0.34492357829400005
ACH-000320,0.19790248063000002
ACH-000322,0.140291390268
ACH-000323,0.12229764332599999
ACH-000324,0.20189282420899998
ACH-000329,0.16811546692
ACH-000330,0.271224603597
ACH-000331,0.152015956207
ACH-000332,0.199504581609
ACH-000334,-0.145077855162
ACH-000335,0.276070941683
ACH-000336,0.403971979255
ACH-000337,0.186086162654
ACH-000339,0.229410432388
ACH-000341,0.138234962816
ACH-000348,0.118882571698
ACH-000350,0.181192710491
ACH-000352,0.207251995292
ACH-000356,0.28675419841899996
ACH-000361,0.04271497967519999
ACH-000362,0.048069306898499996
ACH-000363,0.181131917645
ACH-000364,0.11729206226399999
ACH-000365,0.154531566675
ACH-000366,0.12114242719599999
ACH-000368,0.24628664442099998
ACH-000374,0.165736057651
ACH-000375,0.0244863827409
ACH-000376,0.217342807246
ACH-000381,0.231073901898
ACH-000383,0.00431106731279
ACH-000387,0.0525445135984
ACH-000389,0.22516426285
ACH-000390,0.16112790353599998
ACH-000393,0.0992616851138
ACH-000395,0.0561264883543
ACH-000397,0.118088263083
ACH-000401,0.114786435888
ACH-000402,-0.08762931491260001
ACH-000403,0.266901148363
ACH-000404,0.231747893029
ACH-000406,0.134404693239
ACH-000407,0.105832362003
ACH-000408,-0.012018039776000002
ACH-000410,0.0967164076494
ACH-000411,0.26787686042500003
ACH-000414,0.256098632792
ACH-000415,0.101140428292
ACH-000416,0.120236437325
ACH-000420,0.0817764728273
ACH-000421,0.157217146177
ACH-000424,-0.029897444530099997
ACH-000425,0.238211432873
ACH-000426,0.108778332485
ACH-000427,0.104522791688
ACH-000433,0.20016554930799998
ACH-000436,0.06509015721490001
ACH-000444,0.11458769121899999
ACH-000445,0.319752667203
ACH-000448,0.047504604621
ACH-000450,0.183145288844
ACH-000452,0.15260538472899998
ACH-000454,0.11288593712999999
ACH-000458,0.24584992377599998
ACH-000459,0.123035949927
ACH-000460,0.169311938596
ACH-000461,0.03870403797330001
ACH-000463,0.226183650792
ACH-000464,0.306503735516
ACH-000466,0.158475230653
ACH-000467,0.160134448762
ACH-000468,0.0598571883297
ACH-000469,0.0544569099383
ACH-000470,0.135288168126
ACH-000471,0.183927007962
ACH-000472,0.128453060334
ACH-000473,0.053051403418899995
ACH-000475,0.235038064546
ACH-000476,0.262568908973
ACH-000477,0.40819367692100006
ACH-000480,0.0784088801005
ACH-000481,-0.0641621176299
ACH-000483,0.332707797165
ACH-000484,0.246532430896
ACH-000485,0.23564541702599998
ACH-000486,0.145897487435
ACH-000487,0.023259366050299997
ACH-000488,0.055963278693900005
ACH-000490,0.22788437526799998
ACH-000491,-0.014109526485899998
ACH-000495,-0.0931908147345
ACH-000496,0.131944587179
ACH-000499,0.0189271436377
ACH-000500,0.195009273998
ACH-000502,0.212227331318
ACH-000503,0.173618014
ACH-000505,0.0621705428909
ACH-000507,0.234509348648
ACH-000510,0.04575985980069999
ACH-000511,0.006262199759870001
ACH-000512,-0.0950569850229
ACH-000516,0.121599495519
ACH-000517,0.190444474698
ACH-000518,0.16674036277100002
ACH-000520,0.148251271929
ACH-000521,0.106723010988
ACH-000522,-0.24448314398899998
ACH-000524,0.18937968123399998
ACH-000527,0.148516061919
ACH-000528,0.20892019512
ACH-000537,0.179081581503
ACH-000541,0.468413945532
ACH-000542,0.13202344822599998
ACH-000544,0.08243354693260001
ACH-000545,0.213329739402
ACH-000547,0.203309956644
ACH-000548,0.121708485085
ACH-000549,0.144018880787
ACH-000550,0.25126746469
ACH-000552,0.052582938915900004
ACH-000556,0.163521302667
ACH-000557,-0.0637340075668
ACH-000570,0.279348084297
ACH-000571,0.145633360769
ACH-000573,0.151592778245
ACH-000576,0.100320119111
ACH-000580,0.205653840306
ACH-000584,0.253507705445
ACH-000585,0.17153715412700002
ACH-000588,0.242084844835
ACH-000589,0.0735318401988
ACH-000591,0.0958043495282
ACH-000593,-0.08856150415410001
ACH-000600,0.09304364214680001
ACH-000601,0.14793307515100002
ACH-000604,0.131798424108
ACH-000605,0.207558302551
ACH-000606,0.0917021466298
ACH-000608,0.08506794181399999
ACH-000614,0.10192597753499999
ACH-000616,0.24779211389400002
ACH-000618,0.0892456485967
ACH-000619,0.240150954642
ACH-000620,0.0209982526305
ACH-000621,0.187393403252
ACH-000622,0.18963516412099998
ACH-000623,0.0327064624296
ACH-000624,0.176287601704
ACH-000627,0.23618187394600001
ACH-000630,0.178687567029
ACH-000632,-0.05232666061840001
ACH-000633,0.19172276628899998
ACH-000637,0.131376371986
ACH-000638,0.13998708795499998
ACH-000646,0.139923281111
ACH-000647,0.141206015928
ACH-000648,0.27767857747499997
ACH-000649,0.12259684183700001
ACH-000651,0.0606494753512
ACH-000652,-0.10872329129200001
ACH-000653,-0.0217689895125
ACH-000657,0.119700231566
ACH-000658,0.109247057158
ACH-000661,0.212326023191
ACH-000662,0.105188713509
ACH-000663,0.18658546906100001
ACH-000665,0.0481188730274
ACH-000671,0.039545382659400004
ACH-000673,0.201860603836
ACH-000676,0.149763985477
ACH-000677,0.11751345837200002
ACH-000681,0.137769729769
ACH-000682,0.08963177444360002
ACH-000683,0.149220615193
ACH-000684,0.243738551679
ACH-000688,0.326958805033
ACH-000693,0.11218572942600001
ACH-000694,0.0491649324239
ACH-000695,-0.0776942231195
ACH-000696,0.1665830797
ACH-000697,0.0495150667373
ACH-000699,0.193675142345
ACH-000701,0.18968483031599997
ACH-000706,0.0775835944246
ACH-000711,0.157326734879
ACH-000713,0.180650497456
ACH-000714,0.11067369615
ACH-000718,0.27933546791700004
ACH-000720,0.14562137402
ACH-000721,0.122750180964
ACH-000724,0.24492816780999999
ACH-000725,0.190015020948
ACH-000732,0.033472370066800004
ACH-000734,0.025717381499000002
ACH-000735,0.190291777732
ACH-000736,0.280850369488
ACH-000738,0.08432034465289999
ACH-000746,-0.09721606000610002
ACH-000747,0.11316565407299999
ACH-000748,0.06869921686250001
ACH-000753,0.0665762199429
ACH-000756,0.11470610023399999
ACH-000757,0.030111605084599997
ACH-000758,0.143677256853
ACH-000760,0.17278764463399998
ACH-000763,0.202585266064
ACH-000764,0.0454069197482
ACH-000765,0.07600546578919999
ACH-000766,0.00154351688523
ACH-000767,0.0880345073126
ACH-000768,0.22448437878000002
ACH-000769,0.32564345980500004
ACH-000770,0.18476851164500002
ACH-000771,0.32922460149300004
ACH-000773,0.22042661322299997
ACH-000776,-0.0366174368539
ACH-000777,0.0963066857604
ACH-000778,0.163631330233
ACH-000781,0.120072699913
ACH-000782,-0.17657210075899998
ACH-000783,0.09208484500769999
ACH-000784,-0.00543423196507
ACH-000785,0.0608952795567
ACH-000787,0.16825352717300002
ACH-000788,0.0945539298735
ACH-000791,0.115128433449
ACH-000792,0.262745073244
ACH-000794,0.209458545046
ACH-000796,0.15938295964500002
ACH-000799,0.11525620959699999
ACH-000800,0.172845063365
ACH-000802,0.13120984756100001
ACH-000804,0.30636756884
ACH-000805,0.180869107613
ACH-000809,0.163900207615
ACH-000810,0.144142068471
ACH-000811,0.12482236442900001
ACH-000817,-0.09365392405919999
ACH-000819,0.114237684118
ACH-000820,0.20807626850299998
ACH-000821,-0.122217457321
ACH-000822,0.24191858654399997
ACH-000823,0.0820837745273
ACH-000824,0.201443025077
ACH-000827,0.17661867604200002
ACH-000829,0.123300911084
ACH-000831,0.07171021782920001
ACH-000832,0.07984756579189999
ACH-000833,0.13385021298900002
ACH-000834,0.275733002026
ACH-000835,0.133004653199
ACH-000836,0.21543124337900002
ACH-000837,0.21106870675900002
ACH-000838,0.0197621515092
ACH-000839,0.155507298761
ACH-000840,0.13605021287900002
ACH-000841,0.12346919227499999
ACH-000843,0.09184047308019999
ACH-000846,0.0842827374115
ACH-000847,0.0007657245400730001
ACH-000848,0.0610609225083
ACH-000849,0.21166635080200003
ACH-000851,0.190977377313
ACH-000855,0.270195604513
ACH-000856,-0.0431518277322
ACH-000858,0.120159189839
ACH-000859,0.079480151118
ACH-000861,0.108689329924
ACH-000862,0.182532924796
ACH-000865,0.118236893623
ACH-000866,0.09974822055369999
ACH-000867,0.167210927343
ACH-000869,-0.0264960251907
ACH-000872,0.09815751692230001
ACH-000873,0.182173539867
ACH-000876,0.0934430212421
ACH-000878,0.0144276432048
ACH-000880,0.212833516497
ACH-000881,0.174936846901
ACH-000882,0.15704421625499998
ACH-000884,-0.103382248748
ACH-000885,0.120714715137
ACH-000887,0.111640242003
ACH-000888,0.277618096577
ACH-000889,0.0764324510234
ACH-000890,0.343973769107
ACH-000896,0.10966044682399999
ACH-000898,0.0505361309937
ACH-000900,0.256767736676
ACH-000901,0.136627448535
ACH-000905,0.237314274721
ACH-000906,0.170675783246
ACH-000907,0.227463278162
ACH-000910,0.09785287833839999
ACH-000911,0.174461204464
ACH-000912,0.0303175612891
ACH-000913,0.17307550299600002
ACH-000915,0.21537933230300002
ACH-000916,-0.0608081227004
ACH-000917,0.0877977951688
ACH-000921,0.0933965895402
ACH-000924,0.18085406917599997
ACH-000926,0.028821593602400004
ACH-000928,0.326991208438
ACH-000929,0.289788836184
ACH-000932,0.167514655781
ACH-000935,0.382195741742
ACH-000936,0.179634794478
ACH-000937,0.061140145147199995
ACH-000938,-0.118172003191
ACH-000939,0.0836627631211
ACH-000941,0.343695876786
ACH-000943,0.173750936089
ACH-000946,0.22069257556299998
ACH-000947,0.113321188935
ACH-000948,0.173758821225
ACH-000950,0.318443853702
ACH-000953,0.139582705703
ACH-000957,0.20540285562600002
ACH-000958,0.162345529473
ACH-000960,0.0146803392833
ACH-000963,0.0394138340625
ACH-000968,0.142894690865
ACH-000969,0.109948014148
ACH-000973,0.136933913407
ACH-000974,0.16158703017
ACH-000975,0.203592449056
ACH-000976,0.17839302221900002
ACH-000978,0.155935662059
ACH-000980,0.103698471501
ACH-000984,0.136787117568
ACH-000986,0.179733151078
ACH-000988,0.0920520915558
ACH-000993,0.0940890338432
ACH-000994,0.26914902
ACH-000996,0.26848756189899997
ACH-001001,0.122013469583
ACH-001020,0.237385751449
ACH-001028,0.09877042286280001
ACH-001031,0.11689658300000001
ACH-001038,0.240852473358
ACH-001048,0.11126026922
ACH-001050,0.159768926467
ACH-001053,0.219796301627
ACH-001054,0.303976554287
ACH-001061,0.195189372807
ACH-001067,0.0909798624735
ACH-001075,0.154438164643
ACH-001096,0.0465858849297
ACH-001128,0.139934490274
ACH-001134,0.09061089871860001
ACH-001151,0.004892894477609999
ACH-001163,-0.0436372999792
ACH-001164,-0.107987336096
ACH-001173,0.113771544605
ACH-001183,0.0969484292664
ACH-001184,0.123014576225
ACH-001190,0.281086148178
ACH-001192,0.148287523126
ACH-001193,0.28379888194499997
ACH-001196,0.0614062101508
ACH-001197,0.305973242931
ACH-001205,0.242883619417
ACH-001211,0.202660008744
ACH-001212,0.24104235501200003
ACH-001228,0.276170931305
ACH-001232,0.145755265249
ACH-001239,0.117741937293
ACH-001274,0.29057328013
ACH-001275,0.11652111367999998
ACH-001277,-0.10183184523199999
ACH-001278,0.174275908176
ACH-001280,-0.21524287009100002
ACH-001283,0.232890670264
ACH-001289,0.182103078233
ACH-001295,0.18508058584800002
ACH-001300,0.0854531379072
ACH-001301,0.246639512892
ACH-001302,0.159877215572
ACH-001303,0.395703116321
ACH-001306,0.136360212705
ACH-001318,0.06813628007
ACH-001322,0.335757007784
ACH-001328,0.08949404671430002
ACH-001332,-0.071015931589
ACH-001333,0.113252997644
ACH-001336,0.0794137013385
ACH-001340,0.181930749885
ACH-001346,0.164306558419
