,CTHRC1 (115908)
ACH-000004,-0.196368521844
ACH-000007,0.338999230653
ACH-000009,-0.054837108151400006
ACH-000011,0.133882393894
ACH-000012,0.012146885913
ACH-000013,-0.00364611285354
ACH-000014,-0.0572473921471
ACH-000015,-0.0889420822974
ACH-000017,-0.0718862660223
ACH-000018,0.286964347869
ACH-000019,0.15539583064999998
ACH-000021,0.091566572518
ACH-000022,0.061864165262000004
ACH-000025,-0.0526621855938
ACH-000028,0.044265769161300005
ACH-000030,-0.011562379209200002
ACH-000035,-0.193681149478
ACH-000036,0.187853791042
ACH-000037,0.018332023468200002
ACH-000039,-0.070553984251
ACH-000040,0.08701209610850001
ACH-000041,-0.0327185239533
ACH-000042,-0.113894757391
ACH-000045,0.118791788388
ACH-000047,0.09966338404660001
ACH-000052,0.0413436655193
ACH-000053,-0.0134081171606
ACH-000054,0.0416468700804
ACH-000055,-0.11239244270899999
ACH-000060,-0.134468485933
ACH-000067,0.00979692044223
ACH-000070,0.098835388872
ACH-000075,-0.187414383237
ACH-000078,-0.08959619712189998
ACH-000082,0.0271898506768
ACH-000085,-0.07282398276160001
ACH-000086,-0.037100171408199996
ACH-000087,0.0925368629517
ACH-000092,0.023564039095999998
ACH-000095,0.221339720389
ACH-000097,0.165126198474
ACH-000098,0.0291876096751
ACH-000099,-0.0502758400239
ACH-000108,-0.131374248024
ACH-000113,0.11624186601099999
ACH-000115,-0.0984986615578
ACH-000116,-0.0322094690403
ACH-000118,0.031711299113
ACH-000120,0.0243601082486
ACH-000123,-0.0875167904765
ACH-000127,0.12415733582
ACH-000128,-0.293952394644
ACH-000132,0.0620457259359
ACH-000133,0.133693408663
ACH-000137,0.242113156344
ACH-000138,-0.263543764575
ACH-000142,0.18815624551
ACH-000143,0.167440026784
ACH-000146,0.0041447782697
ACH-000148,-0.19867835500199998
ACH-000150,0.239183631094
ACH-000152,0.120879311359
ACH-000153,0.0125937247422
ACH-000159,-0.113308099021
ACH-000160,-0.09093993229530001
ACH-000163,-0.121780511944
ACH-000167,0.038126594057900004
ACH-000168,0.00830563434336
ACH-000169,-0.0296394759972
ACH-000178,0.0150810497952
ACH-000182,0.013395757251899999
ACH-000183,-0.09808668460270001
ACH-000188,-0.027215260454799998
ACH-000189,-0.152258619012
ACH-000190,-0.105821355889
ACH-000198,0.031218507137700004
ACH-000204,-0.385381012567
ACH-000206,-0.09027613524599999
ACH-000207,-0.19501523504299997
ACH-000211,-0.0683404097679
ACH-000215,0.0371244442885
ACH-000221,0.119505602611
ACH-000222,-0.0142759152663
ACH-000223,0.07113763075960002
ACH-000226,0.05306591133769999
ACH-000227,-0.0115642499933
ACH-000228,-0.12060191104399999
ACH-000231,-0.0625283750002
ACH-000232,0.134417008231
ACH-000233,0.0444678040581
ACH-000234,0.147191220738
ACH-000235,-0.025509069955
ACH-000237,0.0576510358729
ACH-000238,-0.0830353179846
ACH-000243,-0.0487543111118
ACH-000244,0.15990722220200002
ACH-000246,0.00920391854392
ACH-000248,-0.11115853829399999
ACH-000250,-0.0935270657407
ACH-000251,0.254071897038
ACH-000253,0.013490914165299997
ACH-000255,0.20227703959499999
ACH-000256,-0.0551490664392
ACH-000257,-0.09654632025189999
ACH-000258,-0.07252297448710002
ACH-000259,-0.0229068385355
ACH-000260,0.0790335415932
ACH-000261,0.030315582774200003
ACH-000262,-0.107682167653
ACH-000263,0.0075358102536199996
ACH-000264,-0.056287296287699996
ACH-000265,0.000844445411077
ACH-000266,-0.0344697703827
ACH-000272,-0.0255275192782
