,MAST2 (23139)
ACH-000621,-0.295458844806
ACH-000622,-0.10309458548
ACH-000623,-0.206386070901
ACH-000624,-0.229165719772
ACH-000627,-0.41235328651
ACH-000630,-0.313969355594
ACH-000632,-0.214321486695
ACH-000633,-0.20770918875
ACH-000637,-0.22674663827599997
ACH-000638,-0.256864629103
ACH-000646,-0.194855447919
ACH-000647,-0.18260192666900002
ACH-000648,-0.5596674822600001
ACH-000649,-0.299992002471
ACH-000651,-0.19420661686000001
ACH-000652,-0.126130173227
ACH-000653,-0.35410482704400004
ACH-000657,-0.256042057529
ACH-000658,-0.21752073608800002
ACH-000661,0.0064274212992
ACH-000662,0.026401039762599998
ACH-000663,-0.16865000261799998
ACH-000665,-0.225009721309
ACH-000671,-0.21420082456300002
ACH-000673,-0.267147479975
ACH-000676,-0.242179740015
ACH-000677,-0.16856836938900002
ACH-000681,-0.139960038053
ACH-000682,-0.36060440242499997
ACH-000683,-0.319892798647
ACH-000684,-0.15993615602
ACH-000688,-0.316100278387
ACH-000693,-0.297759110398
ACH-000694,-0.245376014969
ACH-000695,-0.422987704274
ACH-000696,-0.319005229836
ACH-000697,-0.397935465815
ACH-000699,-0.226756546205
ACH-000701,-0.18532342773
ACH-000706,-0.17131524875
ACH-000711,-0.197671120942
ACH-000713,-0.502879057656
ACH-000714,-0.04410723605380001
ACH-000718,-0.194425123858
ACH-000720,-0.337287298578
ACH-000721,-0.314769598391
ACH-000724,-0.176545251457
ACH-000725,-0.102182967329
ACH-000732,-0.207794237524
ACH-000734,-0.218094531508
ACH-000735,-0.325589383819
ACH-000736,-0.10835719208200001
ACH-000738,0.00831506937571
ACH-000746,-0.371845231458
ACH-000747,-0.167092360336
ACH-000748,-0.19404853191799998
ACH-000753,-0.265297229601
ACH-000756,-0.26822172028499996
ACH-000757,-0.281227542981
ACH-000758,-0.292305637585
ACH-000760,-0.269661219028
ACH-000763,-0.301648596866
ACH-000764,-0.07411386087539999
ACH-000765,-0.396230970467
ACH-000766,-0.294994767599
ACH-000767,-0.293594488368
ACH-000768,-0.0757298517145
ACH-000769,-0.444917339874
ACH-000770,-0.23118241188799998
ACH-000771,-0.21139891017
ACH-000773,-0.111665897995
ACH-000776,-0.07257845486810001
ACH-000777,-0.392563140017
ACH-000778,-0.27179701663
ACH-000781,-0.21523962408599998
ACH-000782,-0.123718025624
ACH-000783,-0.353588228575
ACH-000784,-0.263798904951
ACH-000785,-0.40880387789800005
ACH-000787,-0.244287677077
ACH-000788,-0.276148793628
ACH-000791,-0.354900214977
ACH-000792,-0.316361333072
ACH-000794,-0.286700125554
ACH-000796,-0.0665112250311
ACH-000799,-0.17641465096700001
ACH-000800,-0.286046174296
ACH-000802,-0.131589081424
ACH-000804,-0.0413571599256
ACH-000805,-0.136714083258
ACH-000809,-0.43225873826800004
ACH-000810,-0.503982860304
ACH-000811,-0.24490565928599997
ACH-000817,-0.353345090518
ACH-000819,-0.199694137377
ACH-000820,-0.176995613142
ACH-000821,-0.24648037707400003
ACH-000822,-0.026886136623299996
ACH-000823,-0.190214209892
ACH-000824,-0.198547195813
ACH-000827,-0.228794581722
ACH-000829,0.020000182793299997
ACH-000831,-0.298743818846
ACH-000832,-0.223071301039
ACH-000833,-0.12692370317399998
ACH-000834,-0.18696931770300002
ACH-000835,-0.243888024471
ACH-000836,-0.250698632049
ACH-000837,-0.167202553264
ACH-000838,-0.220346646389
ACH-000839,-0.393298055695
ACH-000840,-0.363507972944
ACH-000841,-0.217103540865
ACH-000843,-0.231599316817
ACH-000846,-0.27839027495499996
ACH-000847,-0.0797152375418
ACH-000848,-0.13320749403899998
ACH-000849,-0.107022915685
ACH-000851,-0.11489147393600001
ACH-000855,-0.0813437928557
ACH-000856,-0.323436024978
ACH-000858,-0.168381108104
ACH-000859,-0.164683856147
ACH-000861,-0.22933276652100001
ACH-000862,-0.289254011712
ACH-000865,-0.201505922888
ACH-000866,-0.22270397634300002
ACH-000867,-0.183925650207
ACH-000869,-0.409227899313
ACH-000872,-0.240124143537
ACH-000873,-0.297621533498
ACH-000876,-0.0425240384825
ACH-000878,-0.342413761336
ACH-000880,-0.0241948175435
ACH-000881,-0.324259046367
ACH-000882,-0.0794705492103
ACH-000884,0.0531475447627
ACH-000885,-0.182789072379
ACH-000887,-0.193130676491
ACH-000888,-0.204215362861
ACH-000889,-0.470734560282
ACH-000890,-0.199681634188
ACH-000896,-0.062323462942199995
ACH-000898,-0.384263862341
ACH-000900,-0.327381774245
ACH-000901,-0.37647421464599995
ACH-000905,-0.268731262559
ACH-000906,-0.254074326917
ACH-000907,-0.162234157396
ACH-000910,-0.1901579443
ACH-000911,-0.310571034467
ACH-000912,-0.0624855401334
ACH-000913,-0.274098022603
ACH-000915,-0.1539910365
ACH-000916,-0.628284928055
ACH-000917,-0.026424354836200002
ACH-000921,-0.11787661542899999
ACH-000924,-0.06489150061730001
ACH-000926,-0.136842474184
ACH-000928,-0.30688804965
ACH-000929,-0.319979000561
ACH-000932,-0.311680613097
ACH-000935,-0.314432358493
ACH-000936,-0.187973822176
ACH-000937,-0.347138045325
ACH-000938,-0.249094478629
ACH-000939,-0.427827509807
ACH-000941,-0.167242944349
ACH-000943,-0.218451435236
ACH-000946,-0.189393964873
ACH-000947,-0.0351937066234
ACH-000948,0.0082188473368
ACH-000950,0.000449888889606
ACH-000953,-0.44203048026299996
ACH-000957,-0.2177454297
ACH-000958,0.0553308405143
ACH-000960,-0.196998265049
ACH-000963,-0.161220577593
ACH-000968,-0.18541183800799999
ACH-000969,-0.081804489524
ACH-000973,-0.220080410274
ACH-000974,-0.07174326625739999
ACH-000975,-0.242430548555
ACH-000976,-0.211680509278
ACH-000978,-0.22265445225000002
ACH-000980,-0.201516331606
ACH-000984,-0.212980517948
ACH-000986,-0.324197571591
ACH-000988,-0.239616144029
ACH-000993,0.07003868550480001
ACH-000994,-0.262818787989
ACH-000996,-0.260621760931
ACH-001001,-0.272913445471
ACH-001020,-0.218337874323
ACH-001028,-0.251827267496
ACH-001031,-0.513193126445
ACH-001038,-0.145484813299
ACH-001048,-0.0272522510072
ACH-001050,-0.25034680615800003
ACH-001053,-0.558114270634
ACH-001054,-0.419536038218
ACH-001061,-0.180594707318
ACH-001067,-0.330738196137
ACH-001075,-0.19156235089899998
ACH-001096,-0.13094595551
ACH-001128,-0.08307907755180001
ACH-001134,-0.212278722093
ACH-001151,-0.162718552919
ACH-001163,-0.35974312470799996
ACH-001164,-0.26585330323199996
ACH-001173,-0.143592042019
ACH-001183,-0.218152549012
ACH-001184,-0.5117847200360001
ACH-001190,-0.107981067838
ACH-001192,-0.311362032418
ACH-001193,-0.319824598802
ACH-001196,-0.23456871526999998
ACH-001197,-0.316469920524
ACH-001205,-0.135276075473
ACH-001211,-0.0162521914566
ACH-001212,-0.280721486119
ACH-001228,-0.336211303762
ACH-001232,-0.326701838949
ACH-001239,-0.0742045803416
ACH-001274,-0.12486318757999999
ACH-001275,-0.0399605377833
ACH-001277,-0.18909889260600002
ACH-001278,-0.156547331557
ACH-001280,-0.0253367515373
ACH-001283,-0.281429731622
ACH-001289,-0.341780052111
ACH-001295,-0.13708710465600002
ACH-001300,-0.220042635543
ACH-001301,-0.300514012321
ACH-001302,0.0837506391402
ACH-001303,-0.32539386827399996
ACH-001306,-0.265855843743
ACH-001318,-0.26940261047200004
ACH-001322,-0.156944105227
ACH-001328,-0.404529606226
ACH-001332,-0.176766428405
ACH-001333,-0.147445230307
ACH-001336,-0.15418919214000001
ACH-001340,-0.268074301979
ACH-001346,-0.186300054518
ACH-001353,-0.237306417071
ACH-001354,-0.191786571398
ACH-001367,-0.173371135201
ACH-001368,-0.37117769152099994
ACH-001374,-0.233691277432
ACH-001375,-0.175633952735
ACH-001377,-0.184521892711
ACH-001380,-0.449183859231
ACH-001391,-0.22500382595899998
ACH-001407,-0.161647431624
ACH-001408,-0.0005784071454419999
ACH-001413,-0.199025816829
ACH-001430,-0.12185269471799999
ACH-001431,-0.14661856695599998
ACH-001450,-0.19520031161899998
ACH-001496,-0.187627094782
ACH-001500,-0.41354978951800003
ACH-001521,-0.12165007456499999
ACH-001523,-0.0806254353673
ACH-001532,-0.26447331943700003
ACH-001536,-0.316301461314
ACH-001550,-0.261835704111
ACH-001552,-0.116506578971
ACH-001554,-0.31843350174699997
ACH-001645,-0.220447045643
ACH-001654,-0.21543414170000003
ACH-001715,-0.26332044340599997
ACH-001735,-0.353579669334
ACH-001736,-0.240826611783
ACH-001737,-0.141996428539
ACH-001740,-0.267120741696
ACH-001745,-0.33666082918799994
ACH-001750,-0.281203042748
ACH-001765,-0.202174881281
ACH-001956,-0.169539209737
ACH-001957,-0.211953218659
