,HYAL2 (8692)
ACH-000004,-0.006825714745270001
ACH-000007,-0.2850085156
ACH-000009,-0.0294117556286
ACH-000011,-0.157353466795
ACH-000012,0.018728715094599998
ACH-000013,-0.08391260822839999
ACH-000014,-0.261901699197
ACH-000015,-0.146745133313
ACH-000017,-0.149128862526
ACH-000018,-0.138590526221
ACH-000019,0.148758884088
ACH-000021,-0.0791621051173
ACH-000022,-0.110313782224
ACH-000025,-0.325262773251
ACH-000028,0.0329466741733
ACH-000030,-0.0806551187617
ACH-000035,-0.0952881499615
ACH-000036,-0.263099055885
ACH-000037,-0.339251477882
ACH-000039,-0.43005115169200003
ACH-000040,-0.112384643498
ACH-000041,-0.215393480111
ACH-000042,-0.126379264706
ACH-000045,-0.102958787555
ACH-000047,-0.0485674117803
ACH-000052,-0.233957398359
ACH-000053,-0.063429886283
ACH-000054,-0.11879459239
ACH-000055,-0.254618678951
ACH-000060,-0.316919813817
ACH-000067,-0.130164814828
ACH-000070,-0.21857781079500002
ACH-000075,-0.219531246272
ACH-000078,0.23325569871100002
ACH-000082,-0.16503601660599998
ACH-000085,-0.291037412503
ACH-000086,-0.257692611518
ACH-000087,0.0174359690853
ACH-000092,-0.145861780149
ACH-000095,-0.276730148575
ACH-000097,-0.119980549652
ACH-000098,-0.168868085319
ACH-000099,-0.026766489318400002
ACH-000108,-0.19339338907499998
ACH-000113,-0.156842719534
ACH-000115,-0.0963478063135
ACH-000116,0.0764754361613
ACH-000118,-0.09265997565819999
ACH-000120,0.08516498032539999
ACH-000123,0.0423080187287
ACH-000127,-0.0813447797602
ACH-000128,-0.428739412253
ACH-000132,-0.000138984488218
ACH-000133,-0.160185355045
ACH-000137,-0.052301583897
ACH-000138,-0.132669594311
ACH-000142,-0.22853722513
ACH-000143,0.0838438827408
ACH-000146,-0.00332296432111
ACH-000148,0.0480883148326
ACH-000150,-0.39792540973000007
ACH-000152,-0.165194005315
ACH-000153,-0.10900706834000001
ACH-000159,-0.290689596807
ACH-000160,-0.285202650889
ACH-000163,0.00418236604811
ACH-000167,-0.34413514690499997
ACH-000168,0.0775769264172
ACH-000169,-0.183383652861
ACH-000178,-0.252579209661
ACH-000182,-0.18498766520799997
ACH-000183,-0.245745789415
ACH-000188,-0.182954824867
ACH-000189,-0.182615978022
ACH-000190,-0.156047489327
ACH-000198,-0.0354523311893
ACH-000204,-0.23024198066399998
ACH-000206,-0.25077613255
ACH-000207,-0.104632132961
ACH-000211,-0.198709288336
ACH-000215,-0.0486287092148
ACH-000221,-0.0730604127828
ACH-000222,-0.152258276319
ACH-000223,-0.22839001410999998
ACH-000226,-0.300290111486
ACH-000227,0.06032777689180001
ACH-000228,-0.338714918403
ACH-000231,-0.239407587731
ACH-000232,-0.059296737319900004
ACH-000233,-0.142827731045
ACH-000234,-0.37056082963200004
ACH-000235,-0.0666138539378
ACH-000237,-0.235400243104
ACH-000238,-0.177461432447
ACH-000243,-0.08613572890519999
ACH-000244,-0.21642246224300002
ACH-000246,-0.11883446277000001
ACH-000248,0.0189127785112
ACH-000250,-0.183734926121
ACH-000251,-0.0249831055762
ACH-000253,-0.25898180573
ACH-000255,-0.239338590464
ACH-000256,-0.156198178001
ACH-000257,-0.163374609308
ACH-000258,-0.04987723957140001
ACH-000259,-0.00296502243537
ACH-000260,-0.18543530556200002
ACH-000261,-0.154323453851
ACH-000262,-0.257640959195
ACH-000263,-0.184116699726
ACH-000264,-0.216021380062
ACH-000265,-0.187695250993
ACH-000266,-0.11584575065500001
ACH-000272,-0.32777221595899997
ACH-000273,-0.14843822819900002
ACH-000274,-0.216639440333
ACH-000277,-0.08347987595110001
ACH-000278,-0.117216752686
ACH-000279,-0.10595923817700001
ACH-000280,-0.224533572575
ACH-000281,0.058528144182900005
ACH-000288,-0.22468577379299998
ACH-000291,-0.253307618372
ACH-000293,-0.00662294646063
ACH-000294,-0.17965817664
ACH-000295,-0.43221170414800003
ACH-000296,-0.271454032991
ACH-000302,-0.240323670234
ACH-000304,-0.346380934617
ACH-000307,-0.07354591993410001
ACH-000308,-0.09105644440619999
ACH-000310,0.151327613634
ACH-000311,-0.0739761111687
ACH-000312,-0.106538893758
ACH-000315,0.0748025579892
ACH-000316,-0.320353613375
ACH-000317,-0.213594178853
ACH-000318,-0.167783823112
ACH-000319,-0.11720468387399999
ACH-000320,0.0224419502374
ACH-000322,-0.026121223064399998
ACH-000323,-0.34265001982500004
ACH-000324,-0.0641817485047
ACH-000329,-0.274019299317
ACH-000330,0.0140383538946
ACH-000331,-0.0975674495709
ACH-000332,-0.0646483305015
ACH-000334,0.018542690082900003
ACH-000335,-0.100678586184
ACH-000336,-0.317559940988
ACH-000337,0.08693022501360001
ACH-000339,-0.23594322714699997
ACH-000341,-0.0089864906162
ACH-000348,-0.28264715395
ACH-000350,0.0748376106648
ACH-000352,-0.22962496077599998
ACH-000356,-0.481679194779
ACH-000361,-0.151714267234
ACH-000362,-0.030584213755799998
ACH-000363,-0.175714510543
ACH-000364,-0.228831458175
ACH-000365,-0.13011846636399999
ACH-000366,-0.142384600837
ACH-000368,-0.216866949294
ACH-000374,-0.42827372718900003
ACH-000375,-0.24268837548
ACH-000376,-0.284932655032
ACH-000381,-0.214200798948
ACH-000383,-0.24060683207
ACH-000387,-0.142462916359
ACH-000389,-0.132029841086
ACH-000390,-0.33109637269299996
ACH-000393,-0.182373207805
ACH-000395,-0.307468993955
ACH-000397,-0.10561573032299999
ACH-000401,-0.0500448514603
ACH-000402,-0.11583573023499999
ACH-000403,-0.226200684854
ACH-000404,-0.202162496384
ACH-000406,-0.113121435892
ACH-000407,-0.24525486380699998
ACH-000408,-0.31281019556
ACH-000410,-0.283703173422
ACH-000411,-0.26734555981400004
ACH-000414,0.09020495318600001
ACH-000415,-0.235774863621
ACH-000416,-0.0294100664884
ACH-000420,-0.319209038021
ACH-000421,-0.0998217457606
ACH-000424,-0.258015433967
ACH-000425,-0.102313357573
ACH-000426,-0.258080219327
ACH-000427,-0.30169415030200003
ACH-000433,-0.372504030779
ACH-000436,-0.09353207603880001
ACH-000444,-0.0875081183247
ACH-000445,0.13154621076099998
ACH-000448,-0.025485844166799998
ACH-000450,0.0799101858122
ACH-000452,-0.0058750185031
ACH-000454,-0.2876468391
ACH-000458,-0.221403662156
ACH-000459,-0.139900624227
ACH-000460,-0.0852644517293
ACH-000461,-0.5915389363920001
ACH-000463,-0.114325114684
ACH-000464,-0.026252282719400003
ACH-000466,-0.36091951709299996
ACH-000467,0.0212979187032
ACH-000468,0.0551369966108
ACH-000469,-0.15512224135299998
ACH-000470,-0.030795469559299998
ACH-000471,-0.232304800629
ACH-000472,-0.184305968453
ACH-000473,-0.35316031165
ACH-000475,-0.218913557559
ACH-000476,-0.293028366613
ACH-000477,-0.22185987453699998
ACH-000480,-0.00311015208452
ACH-000481,-0.25473924804000003
ACH-000483,-0.13458603783700002
ACH-000484,-0.250081906082
ACH-000485,-0.241666104056
ACH-000486,-0.17203087073800002
ACH-000487,-0.0158170578019
ACH-000488,-0.0922053358507
ACH-000490,-0.285383758641
ACH-000491,-0.274812856152
ACH-000495,0.0883849198821
ACH-000496,-0.134566242645
ACH-000499,-0.030166883759400003
ACH-000500,0.0991435872576
ACH-000502,-0.10070726884199999
ACH-000503,-0.314464016824
ACH-000505,-0.130584069192
ACH-000507,0.0585352533931
ACH-000510,-0.22811879571600002
ACH-000511,-0.090623026348
ACH-000512,-0.264511453382
ACH-000516,-0.134689955781
ACH-000517,-0.20336845682799998
ACH-000518,-0.188160157293
ACH-000520,-0.374771393942
ACH-000521,-0.09848241264289999
ACH-000522,-0.281141899772
ACH-000524,-0.299690571605
ACH-000527,-0.0439806956384
ACH-000528,-0.025367665792099998
ACH-000537,-0.288747785717
ACH-000541,-0.135037408644
ACH-000542,-0.173348094866
ACH-000544,-0.257112806728
ACH-000545,-0.0437996872705
ACH-000547,-0.134675059497
ACH-000548,-0.08588267082460001
ACH-000549,-0.18187784621300002
ACH-000550,-0.13683876089299998
ACH-000552,-0.28712093663800003
ACH-000556,-0.107519593378
ACH-000557,-0.152021772564
ACH-000570,-0.394788964169
ACH-000571,-0.104504883149
ACH-000573,-0.0754356527184
ACH-000576,-0.15567529763000001
ACH-000580,-0.143797701832
ACH-000584,-0.269087618694
ACH-000585,-0.13568705140100001
ACH-000588,-0.345030974544
ACH-000589,-0.00177003841262
ACH-000591,-0.0985040061902
ACH-000593,-0.16583539905
ACH-000600,-0.295498742877
ACH-000601,-0.0975604774088
ACH-000604,0.130237240035
ACH-000605,-0.000986004062476
ACH-000606,-0.223924257992
ACH-000608,-0.22975968053399998
ACH-000614,-0.11359640613500001
ACH-000616,-0.101086241665
ACH-000618,-0.0244235971631
ACH-000619,-0.426197747104
ACH-000620,-0.123982348909
ACH-000621,-0.19394642568
ACH-000622,-0.21326917219
ACH-000623,-0.06800640099859999
ACH-000624,-0.24884038931
ACH-000627,-0.120137396986
ACH-000630,-0.0230053733977
ACH-000632,-0.0748153934541
ACH-000633,0.019368611822
ACH-000637,-0.18327799681499998
ACH-000638,-0.00872649949572
ACH-000646,-0.402665700367
ACH-000647,-0.033236781225
ACH-000648,-0.21659870362300002
ACH-000649,-0.197583152988
ACH-000651,-0.132706044453
ACH-000652,-0.46108388231499997
ACH-000653,-0.19901035338599998
ACH-000657,-0.199235068243
ACH-000658,-0.287441129686
ACH-000661,-0.26788477115
ACH-000662,-0.221470244054
ACH-000663,-0.200447234324
ACH-000665,-0.21178621789700003
ACH-000671,-0.165002435919
ACH-000673,-0.13158969838600001
ACH-000676,-0.199262421699
ACH-000677,-0.142446201421
ACH-000681,-0.06914901463930001
ACH-000682,-0.14264342849
ACH-000683,-0.231041807964
ACH-000684,-0.0344438430469
ACH-000688,-0.557653367846
ACH-000693,-0.0736053931993
ACH-000694,-0.11014150234200001
ACH-000695,-0.257004214617
ACH-000696,-0.135790861515
ACH-000697,-0.137311718662
ACH-000699,-0.24942290629
ACH-000701,0.0697494145588
ACH-000706,-0.267318724543
ACH-000711,-0.137719538717
ACH-000713,-0.17127493035100003
ACH-000714,-0.329796236018
ACH-000718,-0.36255027661
ACH-000720,-0.232202604608
ACH-000721,-0.262075649002
ACH-000724,0.16027713024700002
ACH-000725,-0.251380290871
ACH-000732,0.053518986237300004
ACH-000734,0.00117730615545
ACH-000735,-0.15334254145600001
ACH-000736,-0.263878604766
ACH-000738,-0.198295622132
ACH-000746,-0.254836885092
ACH-000747,-0.0911478582217
ACH-000748,-0.22641048812
ACH-000753,-0.234414139782
ACH-000756,-0.0383500827003
ACH-000757,-0.1882623357
ACH-000758,-0.218232459747
ACH-000760,-0.07791966721860001
ACH-000763,-0.0129992396578
ACH-000764,-0.175823960828
ACH-000765,-0.0147276913229
ACH-000766,-0.19939270288600003
ACH-000767,0.00921301423143
ACH-000768,-0.27633843923
ACH-000769,-0.00904947627512
ACH-000770,-0.0647621793618
ACH-000771,-0.275204201938
ACH-000773,-0.153690342254
ACH-000776,-0.456830028117
ACH-000777,-0.0828635301112
ACH-000778,-0.254998339708
ACH-000781,-0.0589403814798
ACH-000782,-0.23176102005600002
ACH-000783,-0.194667666935
ACH-000784,-0.267443623792
ACH-000785,-0.19531296882399998
ACH-000787,-0.24771174496599999
ACH-000788,-0.163914140129
ACH-000791,0.0207022443459
ACH-000792,-0.166349358983
ACH-000794,-0.18873131344
ACH-000796,-0.24856199288699998
ACH-000799,-0.315542788719
ACH-000800,-0.10099821129
ACH-000802,-0.189613504657
ACH-000804,0.0606025066304
ACH-000805,-0.0692820693079
ACH-000809,-0.0867914235613
ACH-000810,-0.0241528381752
ACH-000811,-0.292287604431
ACH-000817,-0.16830631756900002
ACH-000819,0.012357792715300001
ACH-000820,0.0705899505913
ACH-000821,-0.211461023169
ACH-000822,-0.277766861215
ACH-000823,-0.142492964523
ACH-000824,-0.279763661781
ACH-000827,-0.29024789841
ACH-000829,-0.34694839012900003
ACH-000831,-0.17280737622
ACH-000832,-0.10573290549799999
ACH-000833,-0.370783470454
ACH-000834,-0.118446634084
ACH-000835,-0.281749606987
ACH-000836,-0.125808867923
ACH-000837,-0.155578455353
ACH-000838,0.258009485532
ACH-000839,-0.291698613284
ACH-000840,-0.261282599494
ACH-000841,-0.139026592947
ACH-000843,-0.25543498834199996
ACH-000846,-0.37077489385799994
ACH-000847,-0.279964437307
ACH-000848,-0.262852577238
ACH-000849,-0.17490630137000002
ACH-000851,0.000978313625133
ACH-000855,-0.17148050882100002
ACH-000856,-0.086259218049
ACH-000858,-0.06767935355600001
ACH-000859,-0.35989745325000005
ACH-000861,-0.0397116670103
ACH-000862,-0.037799735057300006
ACH-000865,-0.131349128411
ACH-000866,-0.224600691626
ACH-000867,-0.11312862281700001
ACH-000869,-0.22204249527
ACH-000872,-0.240423558891
ACH-000873,-0.0071170486673699995
ACH-000876,-0.16120627771999999
ACH-000878,-0.355275420323
ACH-000880,-0.247820343046
ACH-000881,-0.08113574552069999
ACH-000882,-0.0782810630992
ACH-000884,-0.119439370674
ACH-000885,-0.139656909659
ACH-000887,-0.126159443896
ACH-000888,-0.040061116287300004
ACH-000889,-0.163175949515
ACH-000890,-0.15240885983400002
ACH-000896,-0.23478396645999997
ACH-000898,-0.352401676677
ACH-000900,-0.17437025031700001
ACH-000901,-0.22602232235300002
ACH-000905,-0.17525558979800002
ACH-000906,-0.136355113912
ACH-000907,0.057508458385300006
ACH-000910,-0.196003597765
ACH-000911,-0.164527059014
ACH-000912,-0.23323328395
ACH-000913,-0.17467202900400003
ACH-000915,-0.315970098066
ACH-000916,-0.8042773623839999
ACH-000917,-0.299035652522
ACH-000921,-0.30620867775800004
ACH-000924,-0.260374593763
ACH-000926,-0.229862380792
ACH-000928,-0.0768882717124
ACH-000929,-0.24020942262699999
ACH-000932,-0.0586822764774
ACH-000935,0.0638949041805
ACH-000936,-0.28970356076
ACH-000937,-0.23158297691799998
ACH-000938,-0.39819052657399995
ACH-000939,-0.09522873835310001
ACH-000941,-0.11390055002499999
ACH-000943,-0.20350670043299998
ACH-000946,-0.08515218799869999
ACH-000947,-0.06555935735169999
ACH-000948,-0.130319923245
ACH-000950,-0.320721263206
ACH-000953,-0.310755237986
ACH-000957,0.11137207132400001
ACH-000958,-0.09961718161979999
ACH-000960,-0.310919006376
ACH-000963,-0.0521475343793
ACH-000968,-0.0405034928127
ACH-000969,-0.183408028054
ACH-000973,-0.0328945482887
ACH-000974,-0.046171442122800006
ACH-000975,-0.190687136903
ACH-000976,-0.146132148208
ACH-000978,-0.394622255186
ACH-000980,-0.159633196685
ACH-000984,-0.111941970885
ACH-000986,-0.135659365815
ACH-000988,-0.27426145276299996
ACH-000993,-0.244996064294
ACH-000994,-0.224030755726
ACH-000996,-0.12030072346899999
ACH-001001,-0.0676362516342
ACH-001020,-0.43995673196400004
ACH-001028,-0.127690176306
ACH-001031,-0.173310263679
ACH-001038,-0.168523958112
ACH-001048,-0.183764904294
ACH-001050,-0.08848373085010001
ACH-001053,-0.165844654426
ACH-001054,-0.160923966113
ACH-001061,-0.236029491792
ACH-001067,-0.167527915283
ACH-001075,-0.216232555225
ACH-001096,-0.201961002078
ACH-001128,0.19480754147100002
ACH-001134,0.0827397743427
ACH-001151,-0.23843636510699998
ACH-001163,-0.288640765159
ACH-001164,-0.305954669387
ACH-001173,-0.0924810587874
ACH-001183,-0.126699261504
ACH-001184,-0.021521930570099997
ACH-001190,-0.100323332382
ACH-001192,-0.29540300475299996
ACH-001193,0.24345404517299998
ACH-001196,-0.0243756422288
ACH-001197,-0.140681940694
ACH-001205,-0.300484482206
ACH-001211,-0.334646474345
ACH-001212,-0.0950227918922
ACH-001228,-0.1129727373
ACH-001232,-0.217860288598
ACH-001239,-0.0896855614906
ACH-001274,-0.278934311871
ACH-001275,-0.133869437834
ACH-001277,-0.303612196964
ACH-001278,-0.137535459476
ACH-001280,-0.0236949273165
ACH-001283,-0.164882212121
ACH-001289,-0.13264252612500002
ACH-001295,-0.0845081746026
ACH-001300,-0.0693502460849
ACH-001301,-0.281540323992
ACH-001302,0.08133888937000001
ACH-001303,-0.358991460836
ACH-001306,-0.189718847196
ACH-001318,-0.131409391225
ACH-001322,0.08822509745930002
ACH-001328,-0.266153754413
ACH-001332,0.0123147760357
ACH-001333,0.05640128872880001
ACH-001336,-0.106088383082
ACH-001340,-0.22606126695999998
ACH-001346,-0.123975991962
ACH-001353,-0.116352657377
ACH-001354,-0.504222542251
ACH-001367,-0.590114230833
ACH-001368,-0.182025265241
ACH-001374,-0.48636810049900003
ACH-001375,-0.227023180366
ACH-001377,-0.03740882080169999
ACH-001380,-0.167320042036
ACH-001391,-0.156411699479
ACH-001407,-0.20475514430599998
ACH-001408,-0.239824311517
ACH-001413,-0.11441733930299999
ACH-001430,-0.0143110044524
ACH-001431,-0.11051435171299999
ACH-001450,-0.39062494838
ACH-001496,-0.383609988508
ACH-001500,0.009415691947
ACH-001521,0.0729466109778
ACH-001523,-0.230444990359
ACH-001532,-0.097720724946
ACH-001536,-0.052159041311099996
ACH-001550,-0.048314287175699994
ACH-001552,-0.223134585787
ACH-001554,-0.180384656635
ACH-001645,-0.135253302158
ACH-001654,-0.182809780017
ACH-001715,-0.22051593104000003
ACH-001735,-0.1560862468
ACH-001736,-0.12600749667400002
ACH-001737,-0.43728240009499997
ACH-001740,-0.09552388281169999
ACH-001745,-0.10461536913200001
ACH-001750,-0.20659530866099998
ACH-001765,-0.147004015962
ACH-001956,-0.0895355501532
ACH-001957,-0.13686075559699998
