,ZBED6 (100381270)
ACH-000004,-0.135627905712
ACH-000007,0.010631379505200001
ACH-000009,-0.20723820255199998
ACH-000011,-0.216027647909
ACH-000012,-0.09690398170710002
ACH-000013,-0.08508413741180001
ACH-000014,-0.0375249237956
ACH-000015,-0.027427971338499998
ACH-000017,-0.142570020974
ACH-000018,-0.161237263916
ACH-000019,-0.349170694972
ACH-000021,-0.14156287988900002
ACH-000022,-0.169120082805
ACH-000025,-0.110267473231
ACH-000028,-0.234081258917
ACH-000030,-0.031538202138799994
ACH-000035,-0.155437394629
ACH-000036,-0.28892344978900003
ACH-000037,-0.283207045428
ACH-000039,-0.128687080171
ACH-000040,-0.116181120996
ACH-000041,-0.18266566645500001
ACH-000042,-0.010651884209799999
ACH-000045,-0.21181334023099999
ACH-000047,-0.017038318788499998
ACH-000052,-0.150545699021
ACH-000053,-0.014809211983
ACH-000054,-0.158456351229
ACH-000055,-0.113259782504
ACH-000060,-0.028905596326700003
ACH-000067,-0.13612847511499998
ACH-000070,-0.0643412608784
ACH-000075,-0.20664016966899998
ACH-000078,-0.05265341378280001
ACH-000082,-0.131296350424
ACH-000085,0.0528545534953
ACH-000086,-0.196589162238
ACH-000087,0.10932407800999999
ACH-000092,-0.207186420841
ACH-000095,-0.187182869189
ACH-000097,-0.129061267679
ACH-000098,-0.140851449774
ACH-000099,-0.14398694860300001
ACH-000108,0.0866972980505
ACH-000113,-0.456828481963
ACH-000115,0.117970917445
ACH-000116,-0.196758759588
ACH-000118,-0.110854597557
ACH-000120,-0.364005113304
ACH-000123,-0.09995472030649999
ACH-000127,-0.0177713389368
ACH-000128,-0.0427339408124
ACH-000132,-0.29588136082
ACH-000133,-0.18561521650199997
ACH-000137,-0.14768011156400002
ACH-000138,-0.016273543000399997
ACH-000142,-0.0705544028871
ACH-000143,-0.223377692973
ACH-000146,-0.0724912380099
ACH-000148,-0.0684378921296
ACH-000150,-0.160601706288
ACH-000152,-0.168163302134
ACH-000153,-0.22304566300999998
ACH-000159,-0.140752714496
ACH-000160,-0.06334585306990001
ACH-000163,-0.108938597375
ACH-000167,-0.320598206961
ACH-000168,-0.0067743500664300006
ACH-000169,-0.086437458189
ACH-000178,0.008495809759999999
ACH-000182,-0.17581198493500003
ACH-000183,-0.11538104439
ACH-000188,-0.150957562897
ACH-000189,-0.212993487918
ACH-000190,0.0603714757588
ACH-000198,-0.0903242750198
ACH-000204,0.091926914809
ACH-000206,-0.20870777920000003
ACH-000207,-0.0244824022339
ACH-000211,-0.0353226881269
ACH-000215,-0.169154009092
ACH-000221,0.010164672339100001
ACH-000222,-0.143862805909
ACH-000223,-0.298013631186
ACH-000226,-0.221523180466
ACH-000227,-0.343534639727
ACH-000228,-0.0084636020259
ACH-000231,-0.156930342355
ACH-000232,-0.22284535102699998
ACH-000233,-0.0562098351143
ACH-000234,-0.0524439999966
ACH-000235,-0.201010059459
ACH-000237,-0.152183285045
ACH-000238,-0.24276732612399998
ACH-000243,-0.0679156750234
ACH-000244,-0.26268358935499997
ACH-000246,-0.18798210611699998
ACH-000248,-0.0903361503748
ACH-000250,-0.111614001909
ACH-000251,-0.07523105599789999
ACH-000253,-0.0384008574195
ACH-000255,-0.168729372481
ACH-000256,0.11911274145800001
ACH-000257,-0.0154797134727
ACH-000258,-0.116285468032
ACH-000259,-0.07799124237430001
ACH-000260,-0.152163060732
ACH-000261,-0.059324585501
ACH-000262,0.0232411623477
ACH-000263,-0.4278102506
