,HIBADH (11112)
ACH-000004,-0.117632606707
ACH-000007,-0.284734360514
ACH-000009,0.0593524006455
ACH-000011,0.0281712974842
ACH-000012,-0.065563641669
ACH-000013,-0.00208135610745
ACH-000014,-0.18964090968800001
ACH-000015,-0.13100702616499998
ACH-000017,0.07627530727130001
ACH-000018,-0.00926130909692
ACH-000019,0.0682627076604
ACH-000021,-0.111251454136
ACH-000022,0.0183751164768
ACH-000025,-0.0269299102097
ACH-000028,0.0115522184066
ACH-000030,-0.0418483669504
ACH-000035,-0.0687704191763
ACH-000036,-0.09086303115910001
ACH-000037,0.128060374379
ACH-000039,-0.115219627719
ACH-000040,-0.050282055772400004
ACH-000041,-0.192685071246
ACH-000042,-0.328173775186
ACH-000045,-0.135058463353
ACH-000047,-0.0868506306573
ACH-000052,0.0224891927872
ACH-000053,-0.019071991495
ACH-000054,-0.17283982302200002
ACH-000055,0.150990284694
ACH-000060,0.124860095894
ACH-000067,-0.0241598081416
ACH-000070,0.256986331416
ACH-000075,0.285680089667
ACH-000078,-0.149952371099
ACH-000082,-0.153437424629
ACH-000085,0.390633033811
ACH-000086,0.0995729995557
ACH-000087,-0.22382909725800001
ACH-000092,0.0275110643244
ACH-000095,-0.0881940754149
ACH-000097,-0.113963862455
ACH-000098,-0.068364564236
ACH-000099,-0.125462898542
ACH-000108,-0.0974272550271
ACH-000113,0.0361961465476
ACH-000115,0.0629816563218
ACH-000116,-0.142158443567
ACH-000118,-0.0540789728691
ACH-000120,-0.11185703480699999
ACH-000123,-0.08022669820669999
ACH-000127,0.057658074612300006
ACH-000128,-0.0693941357884
ACH-000132,0.169000814132
ACH-000133,0.0351719159648
ACH-000137,0.0257406237452
ACH-000138,-0.00574310824712
ACH-000142,0.0627364437327
ACH-000143,-0.134432602668
ACH-000146,-0.0526087388927
ACH-000148,-0.0316102908563
ACH-000150,0.0656251352648
ACH-000152,-0.0501657191883
ACH-000153,-0.20511640339200002
ACH-000159,-0.132408969067
ACH-000160,0.045959318172399996
ACH-000163,0.120080453333
ACH-000167,0.271157980785
ACH-000168,0.278895542557
ACH-000169,-0.0756425842588
ACH-000178,-0.093846902632
ACH-000182,-0.0264031119292
ACH-000183,0.220786512841
ACH-000188,0.0586700723602
ACH-000189,-0.221683008328
ACH-000190,-0.32338589038800003
ACH-000198,-0.256730664404
ACH-000204,-0.407520658409
ACH-000206,-0.021361618837200003
ACH-000207,-0.167278061867
ACH-000211,-0.190741272055
ACH-000215,-0.0824284840052
