,B3GAT2 (135152)
ACH-000244,-0.118348588221
ACH-000246,-0.145896316833
ACH-000248,-0.0231890535855
ACH-000250,-0.21552786896899997
ACH-000251,-0.173226548104
ACH-000253,-0.0917694143066
ACH-000255,-0.38139619307800005
ACH-000256,-0.014258825286
ACH-000257,-0.08327327109339999
ACH-000258,0.399415414774
ACH-000259,-0.159476898524
ACH-000260,-0.320681227175
ACH-000261,-0.24724767670000003
ACH-000262,-0.196917113754
ACH-000263,0.00882599634562
ACH-000264,-0.0926191960208
ACH-000265,-0.0525523276021
ACH-000266,-0.203259381054
ACH-000272,-0.07894109718989999
ACH-000273,-0.34076739032
ACH-000274,-0.00717856943728
ACH-000277,-0.0017235901727300001
ACH-000278,-0.35422144987
ACH-000279,-0.21402774236299998
ACH-000280,-0.061487729922599994
ACH-000281,-0.0114851681522
ACH-000288,-0.07698326326339999
ACH-000291,-0.0882158775474
ACH-000293,-0.359959952031
ACH-000294,0.0391995318995
ACH-000295,-0.402162021976
ACH-000296,-0.16883297512899997
ACH-000302,-0.455949988531
ACH-000304,0.21568496873799997
ACH-000307,-0.28996979813900003
ACH-000308,-0.157706130003
ACH-000310,-0.04678275735
ACH-000311,0.00898592092283
ACH-000312,-0.0805597421589
ACH-000315,-0.383247751681
ACH-000316,0.0984782699471
ACH-000317,-0.37810952041699997
ACH-000318,-0.0550525729038
ACH-000319,-0.44600072700099996
ACH-000320,-0.0752309668543
ACH-000322,-0.21350602272799998
ACH-000323,-0.338317503842
ACH-000324,0.021512128033500003
ACH-000329,-0.17260453751600002
ACH-000330,-0.24118775164099998
ACH-000331,-0.1167212683
ACH-000332,-0.102765488153
ACH-000334,-0.144774493714
ACH-000335,-0.267562936759
ACH-000336,-0.20449580143399998
ACH-000337,-0.0670369227009
ACH-000339,-0.22720673922600002
ACH-000341,-0.27260688012400003
ACH-000348,-0.215487316847
ACH-000350,-0.0998411648831
ACH-000352,-0.24754179095800002
ACH-000356,-0.15491490049
ACH-000361,-0.325126652997
ACH-000362,-0.28771469887
ACH-000363,-0.104997139061
ACH-000364,-0.509383610325
ACH-000365,-0.0825284598255
ACH-000366,-0.133523014771
ACH-000368,-0.111863196672
ACH-000374,-0.0311790643515
ACH-000375,-0.269395966377
ACH-000376,0.00485659938048
ACH-000381,0.0269577711961
ACH-000383,-0.020828859930499998
ACH-000387,0.004274447902489999
ACH-000389,-0.0217821962591
ACH-000390,-0.177544059012
ACH-000393,-0.343759940516
ACH-000395,0.045111249228
ACH-000397,-0.243002431014
ACH-000401,-0.223311385463
ACH-000402,-0.11398375723899999
ACH-000403,-0.19490560174899998
ACH-000404,-0.164372339564
ACH-000406,-0.0031325400866999997
ACH-000407,-0.299768112953
ACH-000408,-0.30727354976
ACH-000410,-0.203486700272
ACH-000411,-0.129472667736
ACH-000414,-0.0156438410672
ACH-000415,-0.186019179358
ACH-000416,-0.08979801735089998
ACH-000420,-0.505404832357
ACH-000421,-0.20533461018500002
ACH-000424,0.472783672731
ACH-000425,-0.0710452915618
ACH-000426,0.0157894647011
ACH-000427,-0.269037359697
ACH-000433,-0.21187739787999998
ACH-000436,-0.33268362477499996
ACH-000444,-0.352895737147
ACH-000445,-0.10132842319299999
ACH-000448,-0.268162246683
ACH-000450,-0.24750481498500002
ACH-000452,-0.31311172392700004
ACH-000454,-0.18076279952
ACH-000458,-0.208513882366
ACH-000459,-0.28887379366599997
ACH-000460,-0.21126887322500001
ACH-000461,-0.17370181071899998
ACH-000463,-0.24784189186299999
ACH-000464,-0.170559911241
ACH-000466,-0.38154616588
ACH-000467,-0.386460991499
ACH-000468,-0.34966714677599997
ACH-000469,-0.209416161426
ACH-000470,-0.141828388542
ACH-000471,-0.219068979529
ACH-000472,-0.10485709757600001
ACH-000473,-0.163428283098
ACH-000475,-0.11361091110600001
ACH-000476,-0.22031149701400002
ACH-000477,-0.0137387093288
ACH-000480,-0.008918863134469998
ACH-000481,-0.138239695686
ACH-000483,-0.216126705419
ACH-000484,0.047197427031100005
ACH-000485,-0.270825174791
ACH-000486,-0.269071197022
ACH-000487,-0.15496743412699998
ACH-000488,-0.0952759062067
ACH-000490,-0.352541013504
ACH-000491,-0.254509969166
ACH-000495,-0.21149323168499998
ACH-000496,-0.221873442141
ACH-000499,-0.102307066319
ACH-000500,-0.268694713499
ACH-000502,-0.165075519892
ACH-000503,0.35414219733400004
ACH-000505,-0.304030364727
ACH-000507,-0.132395249707
ACH-000510,0.08006116893450001
ACH-000511,-0.07823794231049999
ACH-000512,-0.0720564646649
ACH-000516,-0.131121360142
ACH-000517,-0.10468527235
ACH-000518,-0.207639051149
ACH-000520,-0.318458242357
ACH-000521,-0.20368115314899998
ACH-000522,-0.256396459369
ACH-000524,0.00228635648986
ACH-000527,-0.184642322795
ACH-000528,-0.15247107649900002
ACH-000537,-0.13782625053300002
ACH-000541,-0.487275811249
ACH-000542,-0.101691679019
ACH-000544,-0.218881024793
ACH-000545,-0.204191983757
ACH-000547,-0.161096426137
ACH-000548,0.0744411672094
ACH-000549,0.115387831777
ACH-000550,-0.188111972162
ACH-000552,-0.233161689876
ACH-000556,-0.249019119094
ACH-000557,-0.130984921728
ACH-000570,-0.0688237447936
ACH-000571,-0.105534727449
ACH-000573,-0.337090603156
ACH-000576,-0.0705186483709
ACH-000580,-0.360073120448
ACH-000584,-0.0844359468309
ACH-000585,-0.22770868619800003
ACH-000588,-0.19307996606699998
ACH-000589,-0.25529925001
ACH-000591,-0.29093592652399997
ACH-000593,-0.0430046419985
ACH-000600,-0.12996603559
ACH-000601,-0.163396487962
ACH-000604,-0.07927738179800001
ACH-000605,-0.142373624153
ACH-000606,-0.0720561185715
ACH-000608,-0.161587154654
ACH-000614,-0.0463376620938
ACH-000616,-0.121272725767
ACH-000618,-0.23751191340799999
ACH-000619,-0.18878696190299998
ACH-000620,-0.37711901686800003
ACH-000621,-0.17905577175700002
ACH-000622,-0.47168411015
ACH-000623,-0.0973282253302
ACH-000624,-0.13264166299799998
ACH-000627,-0.36240510107699997
ACH-000630,-0.191438542847
ACH-000632,-0.19631429167300002
ACH-000633,-0.0686232954004
ACH-000637,-0.102442043873
ACH-000638,-0.172425230973
ACH-000646,-0.35404128290700004
ACH-000647,-0.226766588984
ACH-000648,-0.0788287524384
ACH-000649,-0.263791181428
ACH-000651,-0.0979286790934
ACH-000652,-0.04281040076280001
ACH-000653,0.0017555579193900001
ACH-000657,-0.059073716918
ACH-000658,0.010542815588
ACH-000661,-0.23495697375500002
ACH-000662,0.312281970252
ACH-000663,-0.0566165068145
ACH-000665,-0.09059911817610002
ACH-000671,-0.224504933275
ACH-000673,-0.138192909757
ACH-000676,-0.19209709173099998
ACH-000677,-0.131357942643
ACH-000681,-0.15616783584000002
ACH-000682,-0.059452098356599994
ACH-000683,-0.161277120814
ACH-000684,-0.4393214139600001
ACH-000688,0.0205590968997
ACH-000693,-0.10576510931500001
ACH-000694,-0.10510918973
ACH-000695,-0.21135300687300002
ACH-000696,-0.33942049166999994
ACH-000697,-0.2384725686
ACH-000699,-0.23164691897700002
ACH-000701,-0.0248475123476
ACH-000706,-0.22699172911499998
ACH-000711,-0.14615754912
ACH-000713,-0.297022183055
ACH-000714,-0.233531570002
ACH-000718,0.00760193619966
ACH-000720,-0.136154671937
ACH-000721,-0.11860480818600001
ACH-000724,-0.48287320208400003
ACH-000725,-0.472365839822
ACH-000732,-0.18541708476399998
ACH-000734,-0.11329231844000001
ACH-000735,0.0397461892335
ACH-000736,-0.319602858636
ACH-000738,-0.214425855335
ACH-000746,-0.4898936213
ACH-000747,-0.16884895128400002
ACH-000748,0.11474920405899999
ACH-000753,-0.08161255538110002
ACH-000756,-0.202073705473
ACH-000757,0.0792762718943
ACH-000758,-0.21559362504500001
ACH-000760,-0.10688987213300001
ACH-000763,-0.511322278152
ACH-000764,-0.426546095123
ACH-000765,-0.273825233758
ACH-000766,-0.0665147881143
ACH-000767,-0.138124706092
ACH-000768,-0.29420802999
ACH-000769,-0.289534064845
ACH-000770,-0.0386711250317
ACH-000771,-0.167324855785
ACH-000773,-0.159853955951
ACH-000776,-0.253281564025
ACH-000777,-0.101331153076
ACH-000778,-0.335852928234
ACH-000781,-0.11919886261499998
ACH-000782,-0.35954379766000005
ACH-000783,-0.19227536011799998
ACH-000784,-0.0116558828646
ACH-000785,0.07103800942189999
ACH-000787,-0.0493340766254
ACH-000788,-0.129238285913
ACH-000791,-0.204184530533
ACH-000792,-0.136696212406
ACH-000794,-0.136534150184
ACH-000796,-0.085103796264
ACH-000799,-0.16111371768899999
ACH-000800,-0.272913461152
ACH-000802,-0.35979697440200004
ACH-000804,-0.51462488665
ACH-000805,-0.278390377417
ACH-000809,-0.153565296608
ACH-000810,-0.643086834312
ACH-000811,-0.10377980790500001
ACH-000817,-0.0538847981981
ACH-000819,-0.204637992907
ACH-000820,-0.445631277724
ACH-000821,-0.180989828588
ACH-000822,0.0417943063094
ACH-000823,-0.177358845701
ACH-000824,-0.0924982662283
ACH-000827,-0.240267415316
ACH-000829,-0.17813860501200002
ACH-000831,-0.222444404378
ACH-000832,-0.28833251937800003
ACH-000833,-0.22558683855099998
ACH-000834,-0.14642322025
ACH-000835,-0.26633520447799997
ACH-000836,-0.138074756464
ACH-000837,-0.050654197905599996
ACH-000838,-0.07911184211069999
ACH-000839,-0.10129682087400001
ACH-000840,-0.015571838152299998
ACH-000841,-0.18495252201499998
ACH-000843,-0.212398736155
ACH-000846,-0.149535196102
ACH-000847,-0.439490840996
ACH-000848,0.0234912297835
ACH-000849,-0.000246152076008
ACH-000851,0.100144424704
ACH-000855,0.0225468877619
ACH-000856,-0.08756311629069999
ACH-000858,-0.09078134693590001
ACH-000859,-0.214799147106
ACH-000861,-0.155095029749
ACH-000862,-0.23291677915
ACH-000865,-0.325753032635
ACH-000866,-0.09196104907050001
ACH-000867,-0.10850292596899999
ACH-000869,-0.148150898696
ACH-000872,-0.341022461123
ACH-000873,-0.36329695195100004
ACH-000876,-0.165339958618
ACH-000878,-0.162028815242
ACH-000880,0.00117602669825
ACH-000881,-0.153042045879
ACH-000882,-0.22874859507
ACH-000884,-0.09019562699860001
ACH-000885,-0.22945576230599998
ACH-000887,-0.141783403715
ACH-000888,-0.207523914988
ACH-000889,-0.169603635393
ACH-000890,-0.032851224061500005
ACH-000896,-0.0672613995918
ACH-000898,0.00602372154094
ACH-000900,-0.542782084127
ACH-000901,-0.04075733233480001
ACH-000905,-0.18031231624699998
ACH-000906,-0.15867627483400001
ACH-000907,-0.231808086308
ACH-000910,-0.130627562466
ACH-000911,-0.13691288062999998
ACH-000912,-0.15159556107
ACH-000913,-0.40811062394599995
ACH-000915,-0.14363880251
ACH-000916,-0.238174923849
ACH-000917,-0.350601665901
ACH-000921,-0.282807676335
ACH-000924,-0.16604996179300002
ACH-000926,-0.027737915554900003
ACH-000928,-0.281249657357
ACH-000929,-0.0900047000264
ACH-000932,-0.235039312538
ACH-000935,-0.10818345423299999
ACH-000936,-0.124687782118
ACH-000937,-0.124002796145
ACH-000938,-0.196627964259
ACH-000939,-0.0689178413963
ACH-000941,-0.295149506239
ACH-000943,-0.143055914695
ACH-000946,-0.189147861028
ACH-000947,-0.23210856463000004
ACH-000948,-0.0743776665862
ACH-000950,-0.21454165042
ACH-000953,-0.33041464773699997
ACH-000957,-0.423891047001
ACH-000958,-0.133444093421
ACH-000960,-0.153243142725
ACH-000963,0.248269248483
ACH-000968,-0.120887314168
ACH-000969,-0.24476373924800002
ACH-000973,-0.120394573076
ACH-000974,-0.45189329636500003
ACH-000975,-0.125614819237
ACH-000976,-0.239903973731
ACH-000978,-0.159544340968
ACH-000980,-0.18024362916499997
ACH-000984,-0.316050475715
ACH-000986,-0.227294121471
ACH-000988,-0.27327838646499997
ACH-000993,-0.185821348779
ACH-000994,-0.407448213806
ACH-000996,-0.0198444286057
ACH-001001,-0.177958141092
ACH-001020,-0.23003822330899998
ACH-001028,-0.13256947668299998
ACH-001031,-0.059113715995500006
ACH-001038,-0.252451965302
ACH-001048,-0.288890060876
ACH-001050,-0.146210074836
ACH-001053,-0.16992438400899998
ACH-001054,-0.31902189636100003
ACH-001061,-0.219360496747
ACH-001067,-0.10055081507300001
ACH-001075,0.0719998904584
ACH-001096,-0.240540205037
ACH-001128,0.07128395515989999
ACH-001134,-0.0767673813735
ACH-001151,-0.132533889303
ACH-001163,-0.22955610502300003
ACH-001164,-0.33636614535400006
ACH-001173,-0.0726296487373
ACH-001183,-0.341495259143
ACH-001184,-0.257228541961
ACH-001190,-0.208719011744
ACH-001192,-0.24298150280499997
ACH-001193,-0.1276399441
ACH-001196,-0.32721869786200003
ACH-001197,-0.182279768008
ACH-001205,-0.190305109941
ACH-001211,-0.0492833618581
ACH-001212,0.023178881989199998
ACH-001228,-0.0009378748025610001
ACH-001232,-0.348684713644
ACH-001239,-0.153414653764
ACH-001274,-0.3043327678
ACH-001275,-0.235397937237
ACH-001277,-0.021963037190700002
ACH-001278,-0.208377034078
ACH-001280,-0.0518630608761
ACH-001283,-0.08250816868489999
ACH-001289,-0.23626210139000003
ACH-001295,-0.22727151495099998
ACH-001300,-0.33893584337
ACH-001301,0.0313223451262
ACH-001302,-0.297650783659
ACH-001303,-0.0140683876994
ACH-001306,-0.22116166652600003
ACH-001318,-0.13349714072000002
ACH-001322,-0.308907394956
ACH-001328,-0.06092252303719999
ACH-001332,-0.382820183654
ACH-001333,-0.18982960584199998
ACH-001336,-0.429740479347
ACH-001340,-0.138672085774
ACH-001346,-0.00691486098506
ACH-001353,-0.19927344373
ACH-001354,-0.0429386330932
ACH-001367,0.124259422038
ACH-001368,-0.134304409917
ACH-001374,-0.00606394195056
ACH-001375,-0.171835086076
ACH-001377,0.051933969764400005
ACH-001380,-0.20174782463399998
ACH-001391,-0.118680186387
ACH-001407,-0.133873340966
ACH-001408,-0.08631803877460001
ACH-001413,-0.277445980313
ACH-001430,-0.409602505167
ACH-001431,-0.0421790244888
ACH-001450,-0.435055655359
ACH-001496,-0.180312770029
ACH-001500,-0.16193375053099998
ACH-001521,-0.337957262301
ACH-001523,-0.061028269721800005
ACH-001532,-0.21522330688400002
ACH-001536,-0.21243674365499998
ACH-001550,0.0051767335770299995
ACH-001552,-0.0389515090828
ACH-001554,-0.306750524299
ACH-001645,-0.235677342795
ACH-001654,-0.109437837127
ACH-001715,-0.12243939775900001
ACH-001735,-0.170452295251
ACH-001736,-0.0775856413292
ACH-001737,-0.246956336521
ACH-001740,-0.23723446408399998
ACH-001745,-0.248923444589
ACH-001750,-0.273569493757
ACH-001765,-0.13444627982000001
ACH-001956,-0.111375427074
ACH-001957,-0.12714849052000002
