,APOC1 (341)
ACH-000004,-0.303203326457
ACH-000007,-0.250904505306
ACH-000009,-0.410344007021
ACH-000011,-0.279988735677
ACH-000012,-0.245674966264
ACH-000013,-0.564841289463
ACH-000014,-0.262461300482
ACH-000015,-0.5178219551
ACH-000017,-0.182357627905
ACH-000018,-0.314802572022
ACH-000019,-0.211465961367
ACH-000021,-0.365908391957
ACH-000022,-0.378086684419
ACH-000025,-0.264968458019
ACH-000028,-0.280010794311
ACH-000030,-0.272687069333
ACH-000035,-0.504300684565
ACH-000036,-0.307646922409
ACH-000037,-0.284279856032
ACH-000039,-0.06778818692750001
ACH-000040,-0.393380518165
ACH-000041,-0.503051819815
ACH-000042,-0.11821436201199999
ACH-000045,-0.41079675435699997
ACH-000047,-0.16683828724400002
ACH-000052,-0.256614432978
ACH-000053,-0.489171419216
ACH-000054,-0.48176297653399996
ACH-000055,-0.0217355950602
ACH-000060,-0.131983708572
ACH-000067,-0.331458823358
ACH-000070,-0.310994362292
ACH-000075,-0.9710178034379999
ACH-000078,-0.12816233315099998
ACH-000082,-0.5832837791309999
ACH-000085,-0.240548531401
ACH-000086,-0.412380107118
ACH-000087,-0.39854979723899997
ACH-000092,-0.31416642413199997
ACH-000095,-0.33866056719000004
ACH-000097,-0.462371219977
ACH-000098,-0.371025361044
ACH-000099,-0.275293869364
ACH-000108,-0.549537816065
ACH-000113,-0.375945688059
ACH-000115,-0.24346563015099998
ACH-000116,-0.230299306272
ACH-000118,-0.234019455833
ACH-000120,-0.363550136834
ACH-000123,-0.229751837443
ACH-000127,-0.285742466079
ACH-000128,-0.32511381656
ACH-000132,-0.399320336421
ACH-000133,-0.487044001514
ACH-000137,-0.548664862244
ACH-000138,-0.311936338996
ACH-000142,-0.26796023327
ACH-000143,-0.22316444254599999
ACH-000146,-0.223277724034
ACH-000148,-0.114255956222
ACH-000150,-0.40531354907300005
ACH-000152,-0.25710760168200003
ACH-000153,-0.8139238147110001
ACH-000159,-0.375469176297
ACH-000160,-0.434561222013
ACH-000163,-0.303320876915
ACH-000167,-0.245797585213
ACH-000168,-0.258114921615
ACH-000169,-0.37303962115
ACH-000178,-0.380963490369
ACH-000182,-0.318540847343
ACH-000183,-0.371958513737
ACH-000188,-0.309725578801
ACH-000189,-0.308068152775
ACH-000190,-0.26166958676
ACH-000198,-0.298709829087
ACH-000204,-0.453896013748
ACH-000206,-0.0490039647589
ACH-000207,-0.36682199897699996
ACH-000211,-0.389071957365
ACH-000215,-0.40725769577699994
ACH-000221,-0.564875506308
ACH-000222,-0.148304770912
ACH-000223,-0.315021306032
ACH-000226,-0.255349809302
ACH-000227,-0.0789902300859
ACH-000228,-0.382844989555
ACH-000231,-0.315252153654
ACH-000232,-0.29863397968600003
ACH-000233,-0.265699386572
ACH-000234,-0.482382267218
ACH-000235,-0.274272790618
ACH-000237,-0.385006163981
ACH-000238,0.018970509891099996
ACH-000243,-0.291654466226
ACH-000244,-0.522630871745
ACH-000246,-0.34846875041
ACH-000248,-0.314432066214
ACH-000250,-0.387358915449
ACH-000251,-0.709149466778
ACH-000253,-0.638870644745
ACH-000255,-0.395380747839
ACH-000256,-0.213337756561
ACH-000257,0.162707307643
ACH-000258,0.175072817258
ACH-000259,-0.407102435346
ACH-000260,-0.49461618250600003
ACH-000261,-0.352861325662
ACH-000262,-0.545298159035
ACH-000263,-0.358898272855
ACH-000264,-0.260574009667
ACH-000265,-0.356808147607
ACH-000266,-0.41526581671400004
ACH-000272,-0.415993659383
ACH-000273,-0.276888743055
ACH-000274,-0.339185053398
ACH-000277,-0.115979993886
ACH-000278,-0.23508871659000002
ACH-000279,-0.211255109721
ACH-000280,-0.678328756818
ACH-000281,-0.216289411497
ACH-000288,-0.334558428099
ACH-000291,-0.19192314417999998
ACH-000293,-0.500154712802
ACH-000294,-0.319611823
ACH-000295,-0.178625127668
ACH-000296,-0.226863249124
ACH-000302,-0.569194655881
ACH-000304,-0.258908065671
ACH-000307,-0.24277887483199997
ACH-000308,-0.39574386570500003
ACH-000310,-0.469597118575
ACH-000311,-0.548326430748
ACH-000312,-0.17621044287300003
ACH-000315,0.0398111330984
ACH-000316,-0.217032868057
ACH-000317,0.09333581410639999
