,TOE1 (114034)
ACH-000288,-0.7640962657529999
ACH-000291,-1.16471343013
ACH-000293,-0.45846001769100003
ACH-000294,-1.23479895172
ACH-000295,-1.3156627127399998
ACH-000296,-0.8816040211280001
ACH-000302,-0.35637959269599995
ACH-000304,-0.6784211069439999
ACH-000307,-1.01959240482
ACH-000308,-0.48483769931299997
ACH-000310,-0.85329498024
ACH-000311,-0.885164040564
ACH-000312,-0.903621668628
ACH-000315,-0.6732080206569999
ACH-000316,-0.689240497207
ACH-000317,-0.48519006202799997
ACH-000318,-0.954824738778
ACH-000319,-0.457554039674
ACH-000320,-0.877519344931
ACH-000322,-0.7832023925380001
ACH-000323,-0.986544497921
ACH-000324,-0.682333504455
ACH-000329,-0.159793932751
ACH-000330,-0.749125797716
ACH-000331,-1.0895778838799999
ACH-000332,-0.538159985006
ACH-000334,-0.580821291164
ACH-000335,-1.31456908625
ACH-000336,-0.6674733985419999
ACH-000337,-1.1075248186
ACH-000339,-1.32995144954
ACH-000341,-0.758883708836
ACH-000348,-0.863056033141
ACH-000350,-1.6171796605500002
ACH-000352,-0.684951001511
ACH-000356,-0.598289838363
ACH-000361,-0.753786859209
ACH-000362,-0.811565257202
ACH-000363,-0.0660760710862
ACH-000364,-1.0502492161499999
ACH-000365,-0.218773619753
ACH-000366,-0.508987863193
ACH-000368,-1.22592549249
ACH-000374,-0.172108584194
ACH-000375,-1.1043088322499999
ACH-000376,-0.988694916074
ACH-000381,-0.9760002899629999
ACH-000383,-1.25429142339
ACH-000387,-0.8015682680990001
ACH-000389,-1.08549442282
ACH-000390,-0.994565695591
ACH-000393,-0.590052247006
ACH-000395,-0.987674001177
ACH-000397,-1.15442980081
ACH-000401,-0.655236163356
ACH-000402,-0.163422797382
ACH-000403,-0.601712585924
ACH-000404,-0.35439756012100004
ACH-000406,-0.743010183424
ACH-000407,-1.46881787676
ACH-000408,-0.737571393352
ACH-000410,-1.0338632059000001
ACH-000411,-0.21298049638
ACH-000414,-0.8594070089679999
ACH-000415,-0.645478191532
ACH-000416,-1.27727851615
ACH-000420,-0.788809860219
ACH-000421,-0.83816964469
ACH-000424,-0.8863402715440001
ACH-000425,-0.615733389674
ACH-000426,-0.42142212261
ACH-000427,-0.521942008699
ACH-000433,-1.13805145465
ACH-000436,-0.667996072301
ACH-000444,-0.894962244808
ACH-000445,-1.30390272459
ACH-000448,-0.586888219945
ACH-000450,-0.44998252214699996
ACH-000452,-0.614042628196
ACH-000454,-1.14331688641
ACH-000458,-0.8778388786310001
ACH-000459,-0.672411410877
ACH-000460,-1.08303997517
ACH-000461,-0.8423058074969999
ACH-000463,-0.7077039065199999
ACH-000464,-1.03021621246
ACH-000466,-0.888552561266
ACH-000467,-0.297041921114
ACH-000468,-1.19213521174
ACH-000469,-0.524150445574
ACH-000470,-0.810502483054
ACH-000471,-1.3206874067899999
ACH-000472,-0.773953519416
ACH-000473,-0.895325709304
ACH-000475,-1.0040286136
ACH-000476,-0.801190255044
ACH-000477,-0.49095215232199996
ACH-000480,-0.632953003123
ACH-000481,-0.9941993914659999
ACH-000483,-0.711121885107
ACH-000484,-0.43166542072400005
ACH-000485,-0.984323666902
ACH-000486,-0.540028822196
ACH-000487,-1.0500784297299999
ACH-000488,-0.8942970864509999
ACH-000490,-1.22490959248
ACH-000491,-0.280878560575
ACH-000495,-0.6836942798960001
ACH-000496,-1.0343145911700002
ACH-000499,-0.751908502166
ACH-000500,-0.42557611806
ACH-000502,-0.931296072005
ACH-000503,-0.9227738289659999
ACH-000505,-1.14299754067
ACH-000507,-1.04035937423
ACH-000510,-0.604023678491
ACH-000511,-0.302194383594
ACH-000512,-0.607687471205
ACH-000516,-0.12280286047399999
ACH-000517,-0.19605161099500001
ACH-000518,-0.720642915626
ACH-000520,-1.11399112464
ACH-000521,-0.63341573997
ACH-000522,-1.17709927625
ACH-000524,-0.466827647845
ACH-000527,-0.7107656724179999
ACH-000528,-0.179665570469
ACH-000537,-0.305905861843
ACH-000541,-0.44718314816000004
ACH-000542,-1.02141949265
ACH-000544,-0.712649141537
ACH-000545,-0.960074277536
ACH-000547,-1.31666249433
ACH-000548,-0.805407377178
ACH-000549,-0.815378473482
ACH-000550,-0.598665997779
ACH-000552,-0.846375690675
ACH-000556,-0.0455654877551
ACH-000557,-0.5788402087210001
ACH-000570,-0.294891550296
ACH-000571,-0.400801772871
ACH-000573,-0.399814932161
ACH-000576,-0.45252156489699996
ACH-000580,-0.735682201131
ACH-000584,-1.05502440253
ACH-000585,-0.43169254122199996
ACH-000588,-0.391569991602
ACH-000589,-1.00992161373
ACH-000591,-0.438079811763
ACH-000593,-1.07014045426
ACH-000600,-0.22909777676600002
ACH-000601,-1.01587921237
ACH-000604,-1.09967025161
ACH-000605,-0.855449860435
ACH-000606,-0.6683570508300001
ACH-000608,-0.712631098276
ACH-000614,-0.601129717443
ACH-000616,-0.58861953617
ACH-000618,-0.019790922842900002
ACH-000619,-0.907139225115
ACH-000620,-0.272834375455
ACH-000621,-0.413922457095
ACH-000622,-0.628460768017
ACH-000623,-0.938266152941
ACH-000624,-0.979535824936
ACH-000627,-0.8265235612240001
ACH-000630,-0.877317133068
ACH-000632,-0.8746603214480001
ACH-000633,-0.396725632722
ACH-000637,-1.40315769556
ACH-000638,-1.0785088439700001
ACH-000646,-0.34133126742299996
ACH-000647,-0.286730546118
ACH-000648,-0.783043660384
ACH-000649,-0.78180509809
ACH-000651,-1.05824351486
ACH-000652,-1.12478318318
ACH-000653,-0.610771812813
ACH-000657,-0.631500956703
ACH-000658,-0.38733840459799995
ACH-000661,-0.651044138656
ACH-000662,-0.34741515473000006
ACH-000663,-0.606893092469
ACH-000665,-0.479364897187
ACH-000671,-0.56547003125
ACH-000673,-1.00246640074
ACH-000676,-0.43092874191200004
ACH-000677,-0.71024930184
ACH-000681,-0.7708627547560001
ACH-000682,-0.931305506248
ACH-000683,-1.46962539582
ACH-000684,-0.977877750493
ACH-000688,-0.717493411225
ACH-000693,-0.9337309952299999
ACH-000694,-1.1063403183
ACH-000695,-0.412026550673
ACH-000696,-1.03219811025
ACH-000697,-0.575953675893
ACH-000699,-0.42095796427500004
ACH-000701,-0.815338314853
ACH-000706,-0.457778002625
ACH-000711,-0.0554535881773
ACH-000713,-1.05568119933
ACH-000714,-0.6454995776879999
ACH-000718,-0.6338499698610001
ACH-000720,-0.317805962489
ACH-000721,-1.13240772718
ACH-000724,-0.537028610979
ACH-000725,-0.304736700355
ACH-000732,-0.651548697323
ACH-000734,-0.9111974527410001
ACH-000735,-1.17075055627
ACH-000736,-0.669518285709
ACH-000738,-0.5435244538880001
ACH-000746,-0.6290629503899999
ACH-000747,-1.18464542513
ACH-000748,-0.62583582638
ACH-000753,-0.122065383495
ACH-000756,-1.33600267577
ACH-000757,-0.38156036122500003
ACH-000758,-0.9045434744059999
ACH-000760,-0.023732858799
ACH-000763,-0.12968016358200002
ACH-000764,-0.839977061379
ACH-000765,-0.513388911462
ACH-000766,-0.41302093693999997
ACH-000767,-0.5114955038710001
ACH-000768,-0.142276194385
ACH-000769,-0.471736971304
ACH-000770,-0.574248710777
ACH-000771,-1.0458228283700002
ACH-000773,-0.5289581230879999
ACH-000776,-0.460601762531
ACH-000777,-1.1419912959899998
ACH-000778,-0.6900267448690001
ACH-000781,-0.0542821690781
ACH-000782,-0.18228886144099998
ACH-000783,-0.228134138995
ACH-000784,-0.33500779528
ACH-000785,-0.834309613406
ACH-000787,-0.973601732781
ACH-000788,-1.12603099781
ACH-000791,-0.5495396386420001
ACH-000792,-0.9554856925730001
ACH-000794,-0.8672579760200001
ACH-000796,-0.297066127898
ACH-000799,-0.309983838911
ACH-000800,-0.5178739355740001
ACH-000802,-1.1953012974500001
ACH-000804,-0.441856609876
ACH-000805,-1.07337535099
ACH-000809,-0.7814488700159999
ACH-000810,-0.540191081786
ACH-000811,-0.613490746882
ACH-000817,-0.281175571902
ACH-000819,-0.940236256134
ACH-000820,-1.2325761077200001
ACH-000821,-0.319408117082
ACH-000822,-0.380862968855
ACH-000823,-1.17137970871
ACH-000824,-0.508241142398
ACH-000827,-0.7143923431929999
ACH-000829,-0.337313334637
ACH-000831,-0.638048090041
ACH-000832,-0.9430125648980001
ACH-000833,-0.8892085189419999
ACH-000834,-1.17228862842
ACH-000835,-0.388749440189
ACH-000836,-0.525783803612
ACH-000837,-0.547523533057
ACH-000838,-0.3050489422
ACH-000839,-0.890408194729
ACH-000840,-0.673039730757
ACH-000841,-0.844668959828
ACH-000843,-0.9430147826749999
ACH-000846,-1.0664394234799999
ACH-000847,-0.806714252386
ACH-000848,-0.573078164823
ACH-000849,-0.848640175491
ACH-000851,-0.758602366678
ACH-000855,-1.13121107315
ACH-000856,-0.984534351698
ACH-000858,-1.0833159111200001
ACH-000859,-0.9511597638600001
ACH-000861,-0.82675067416
ACH-000862,-0.912023023274
ACH-000865,-1.22231153747
ACH-000866,-0.306117671125
ACH-000867,-0.11427263939000001
ACH-000869,-0.398675598159
ACH-000872,-0.784943821473
ACH-000873,-0.7046735910330001
ACH-000876,-0.204848458348
ACH-000878,-1.18493224985
ACH-000880,-1.39420446678
ACH-000881,-0.42252467265
ACH-000882,-0.163684734349
ACH-000884,-0.340621114048
ACH-000885,-0.575845707477
ACH-000887,-0.645043114732
ACH-000888,-0.611560187885
ACH-000889,-1.2620963636799998
ACH-000890,-0.532182414241
ACH-000896,-1.3002320975900001
ACH-000898,-0.7362707034520001
ACH-000900,-0.45549541010300004
ACH-000901,-0.614547704721
ACH-000905,-0.317117402309
ACH-000906,-0.948888804659
ACH-000907,-0.48571552653800004
ACH-000910,-0.639618430297
ACH-000911,-0.652391719084
ACH-000912,-0.7847774868009999
ACH-000913,-1.12929602992
ACH-000915,-0.17676338469900002
ACH-000916,-0.890929466271
ACH-000917,-0.617456499658
ACH-000921,-0.553780214855
ACH-000924,-0.427336378955
ACH-000926,-0.944077368045
ACH-000928,-1.18464972686
ACH-000929,-0.7291526318539999
ACH-000932,-0.617739999465
ACH-000935,-0.8526528315809999
ACH-000936,-0.988951976754
ACH-000937,-0.534839820948
ACH-000938,-0.949265683072
ACH-000939,-1.22993175814
ACH-000941,-0.240649081712
ACH-000943,-0.9992564873299999
ACH-000946,-0.405279946043
ACH-000947,-1.03636244459
ACH-000948,-0.506440858382
ACH-000950,-1.10123117873
ACH-000953,-0.796868845424
ACH-000957,-0.349152127194
ACH-000958,-0.663880075365
ACH-000960,-0.41360973008699997
ACH-000963,-0.738966090708
ACH-000968,-0.917856429576
ACH-000969,-0.4224317649
ACH-000973,-1.19529251164
ACH-000974,-0.39535276746299997
ACH-000975,-1.15356739975
ACH-000976,-0.902527172484
ACH-000978,0.007924498385590001
ACH-000980,-0.048684761205900005
ACH-000984,-0.156685096883
ACH-000986,-0.9175140157449999
ACH-000988,-0.64758627802
ACH-000993,-1.1085429034799998
ACH-000994,-0.524288263567
ACH-000996,-0.43110859165700005
ACH-001001,-0.322561718221
ACH-001020,-1.2859212110299998
ACH-001028,-0.23924723039999998
ACH-001031,-1.0670578056
ACH-001038,-0.12709879225600001
ACH-001048,-0.104382580337
ACH-001050,-0.495737371594
ACH-001053,-1.4183213066799998
ACH-001054,-1.04407181651
ACH-001061,-0.71277863746
ACH-001067,-1.06132005529
ACH-001075,-1.2024981773999999
ACH-001096,-0.36221554964900005
ACH-001128,-0.8442151707660001
ACH-001134,-0.42950106547600003
ACH-001151,-0.581773712805
ACH-001163,-1.0459859350799998
ACH-001164,-0.385892171814
ACH-001173,-0.892735844189
ACH-001183,-0.898576108301
ACH-001184,-0.422952088659
ACH-001190,-0.486170797601
ACH-001192,-0.658860427391
ACH-001193,-1.24861441345
ACH-001196,-0.49722159759900003
ACH-001197,-0.646005906515
ACH-001205,-0.461008561905
ACH-001211,-0.346611583416
ACH-001212,-0.630306133586
ACH-001228,-0.640686100884
ACH-001232,-0.698493604401
ACH-001239,-0.835404184519
ACH-001274,-1.02463713552
ACH-001275,-0.589425846012
ACH-001277,-0.773251801947
ACH-001278,-1.04046316194
ACH-001280,-0.786751516647
ACH-001283,-0.6025195530799999
ACH-001289,-0.7907111475740001
ACH-001295,-0.290015809785
ACH-001300,-0.603106494005
ACH-001301,-0.542747193968
ACH-001302,-0.864591468201
ACH-001303,-0.664774200787
ACH-001306,-0.782328446389
ACH-001318,-1.0288407111
ACH-001322,-0.604045939286
ACH-001328,-0.700428589541
ACH-001332,-1.0119944849200002
ACH-001333,-0.8387582266179999
ACH-001336,-0.775032943575
ACH-001340,-0.178974001659
ACH-001346,-1.1352989653899999
ACH-001353,-0.619229332646
ACH-001354,-0.5309583311630001
ACH-001367,-1.17515018499
ACH-001368,-1.19052456746
ACH-001374,-1.08586339185
ACH-001375,-1.18345531741
ACH-001377,-0.555335772495
ACH-001380,-1.01627934796
ACH-001391,-0.561275989141
ACH-001407,-0.938039172603
ACH-001408,-0.862241549319
ACH-001413,-0.6672195083429999
ACH-001430,-1.1350229011
ACH-001431,-1.03374286215
ACH-001450,-0.259800229491
ACH-001496,-0.592975531672
ACH-001500,-0.388077737676
ACH-001521,-1.48300468136
ACH-001523,-0.65272620151
ACH-001532,-0.894551812887
ACH-001536,-0.410604213285
ACH-001550,-0.8948550142530001
ACH-001552,-0.417631655511
ACH-001554,-0.971125251505
ACH-001645,-0.209756323521
ACH-001654,-0.844036162652
ACH-001715,-0.915101242932
ACH-001735,-0.106226775097
ACH-001736,-1.03128708886
ACH-001737,-0.346745650553
ACH-001740,-0.7653799399979999
ACH-001745,-0.6816526636310001
ACH-001750,-0.694151946744
ACH-001765,-0.795455145851
ACH-001956,-0.416382080172
ACH-001957,-0.711216272084
