,CUL7 (9820)
ACH-000004,-0.637122716914
ACH-000007,-0.278877149108
ACH-000009,-0.492518233155
ACH-000011,-0.331165466937
ACH-000012,-0.463184178949
ACH-000013,-0.64044019112
ACH-000014,-0.698374689506
ACH-000015,-0.426209966218
ACH-000017,-0.35927892470899997
ACH-000018,-0.41435227078500003
ACH-000019,-0.486098553251
ACH-000021,-0.41084564251100003
ACH-000022,-0.20439365915899999
ACH-000025,-0.547960481735
ACH-000028,-0.353136971596
ACH-000030,-0.39947594073
ACH-000035,-0.39846601942500004
ACH-000036,-0.541068123472
ACH-000037,-0.42150516533200005
ACH-000039,-0.74987619787
ACH-000040,-0.5396658969929999
ACH-000041,-0.51766127994
ACH-000042,-0.42800578474
ACH-000045,-0.526219273548
ACH-000047,-0.42566985929300005
ACH-000052,-0.235224334483
ACH-000053,-0.493345737882
ACH-000054,-0.544598321513
ACH-000055,-0.632034113292
ACH-000060,-0.38552384453500005
ACH-000067,-0.20827273883900002
ACH-000070,-0.26586086324499997
ACH-000075,-0.7595938649770001
ACH-000078,-0.599523268518
ACH-000082,-0.639992897917
ACH-000085,-0.48646372444499997
ACH-000086,-0.598553165126
ACH-000087,-0.199112983217
ACH-000092,-0.404784063714
ACH-000095,-0.46568864193099996
ACH-000097,-0.545417914941
ACH-000098,-0.530350546075
ACH-000099,-0.381901046975
ACH-000108,-0.379126782126
ACH-000113,-0.589061938473
ACH-000115,-0.5274460298529999
ACH-000116,-0.361613316671
ACH-000118,-0.438906724969
ACH-000120,-0.5550977566749999
ACH-000123,-0.47339332100000003
ACH-000127,-0.48192845736900003
ACH-000128,-0.362096361281
ACH-000132,-0.550432245788
ACH-000133,-0.574805573814
ACH-000137,-0.461279786483
ACH-000138,-0.434176063026
ACH-000142,-0.43445171657
ACH-000143,-0.11621117510500001
ACH-000146,-0.244543929244
ACH-000148,-0.19707825798599998
ACH-000150,-0.103813203313
ACH-000152,-0.497663502734
ACH-000153,-0.481265438781
ACH-000159,-0.325921490062
ACH-000160,-0.321275085966
ACH-000163,-0.271633367081
ACH-000167,-0.348083581613
ACH-000168,-0.346845717886
ACH-000169,-0.29734766183600003
ACH-000178,-0.45759182935000003
ACH-000182,-0.624310232336
ACH-000183,-0.41254226479500006
ACH-000188,-0.28753045975499997
ACH-000189,-0.627636876094
ACH-000190,-0.8111169637860001
ACH-000198,-0.530154215021
ACH-000204,-0.49725758998
ACH-000206,-0.44830904581000003
ACH-000207,-0.9312342990260001
ACH-000211,-0.37587277479599995
ACH-000215,-0.496156935854
ACH-000221,-0.420455934396
ACH-000222,-0.422706076587
ACH-000223,-0.44640433564099996
ACH-000226,-0.36750849979500005
ACH-000227,-0.5967715749360001
ACH-000228,-0.72378024942
ACH-000231,-0.43676042090000006
ACH-000232,-0.31865143522100003
ACH-000233,-0.460329532052
ACH-000234,-0.324723510025
ACH-000235,-0.41369690747599996
ACH-000237,-0.47939860562799996
ACH-000238,-0.41468073151
ACH-000243,-0.45419859756399994
ACH-000244,-0.557032908374
ACH-000246,-0.412925926955
ACH-000248,-0.350935646334
ACH-000250,-0.6720727996670001
ACH-000251,-0.521375579432
ACH-000253,-0.310238502769
ACH-000255,-0.5614810034309999
ACH-000256,-0.19855749349500001
ACH-000257,-0.440387263334
ACH-000258,-0.262360067012
ACH-000259,-0.494842426869
ACH-000260,-0.290372913264
ACH-000261,-0.43549847924900004
ACH-000262,-0.247054654168
ACH-000263,-0.0115212986342
ACH-000264,-0.544840711578
ACH-000265,-0.546979704034
ACH-000266,-0.391890981629
ACH-000272,-0.45769616077200004
ACH-000273,-0.528460020299
ACH-000274,-0.895613860706
ACH-000277,-0.233588799441
ACH-000278,-0.48139311120300005
ACH-000279,-0.505637397003
ACH-000280,-0.446254383055
ACH-000281,-0.49478469243600004
ACH-000288,-0.374006522663
ACH-000291,-0.444488321545
ACH-000293,-0.409382536758
ACH-000294,-0.401556258605
ACH-000295,-0.6390473829159999
ACH-000296,-0.462538455366
ACH-000302,-0.530201101131
ACH-000304,-0.273081887894
ACH-000307,-0.38857452653
ACH-000308,-0.481544176096
ACH-000310,-0.483849322568
ACH-000311,-0.581166247562
ACH-000312,-0.392931381577
ACH-000315,-0.503884562209
ACH-000316,-0.6679985057460001
ACH-000317,-0.400251526504
ACH-000318,-0.396901892624
ACH-000319,-0.292274559943
ACH-000320,-0.46698221895
ACH-000322,-0.260527708695
ACH-000323,-0.251374148644
ACH-000324,-0.568432147441
ACH-000329,-0.262469353381
ACH-000330,-0.345767798002
ACH-000331,-0.460486625789
ACH-000332,-0.46712888700000005
ACH-000334,-0.6960788250830001
ACH-000335,-0.284685429474
ACH-000336,-0.350065107175
ACH-000337,-0.18526614029199998
ACH-000339,-0.40960653062700003
ACH-000341,-0.364436421812
ACH-000348,-0.43744658136799996
ACH-000350,-0.278464535736
ACH-000352,-0.242964429803
ACH-000356,-0.616715402474
ACH-000361,-0.366096187089
ACH-000362,-0.444164727091
ACH-000363,-0.517682383302
ACH-000364,-0.49647034809100005
ACH-000365,-0.722939578009
ACH-000366,-0.408076212386
ACH-000368,-0.483489330784
ACH-000374,-0.622926274039
ACH-000375,-0.38118981481700004
ACH-000376,-0.621249939446
ACH-000381,-0.314728118348
ACH-000383,-0.44090620983499995
ACH-000387,-0.534654811114
ACH-000389,-0.163713515747
ACH-000390,-0.484530392476
ACH-000393,-0.6908417340199999
ACH-000395,-0.40359522753
ACH-000397,-0.427914483797
ACH-000401,-0.317431408656
ACH-000402,-0.606546950863
ACH-000403,-0.372418865299
ACH-000404,-0.154581871129
ACH-000406,-0.4708379276100001
ACH-000407,-0.43530705518600005
ACH-000408,-0.25667883907
ACH-000410,-0.395919934146
ACH-000411,-0.413443422024
ACH-000414,-0.378350514344
ACH-000415,-0.48120976542099997
ACH-000416,-0.38219923733499994
ACH-000420,-0.230175512355
