,BRIX1 (55299)
ACH-000368,-1.61369397815
ACH-000374,-0.7050608527940001
ACH-000375,-1.4987667085299998
ACH-000376,-1.34886143144
ACH-000381,-0.998175450612
ACH-000383,-1.32026105557
ACH-000387,-1.4367571882199999
ACH-000389,-1.17498597871
ACH-000390,-1.0496038717
ACH-000393,-1.13273732549
ACH-000395,-0.988423130062
ACH-000397,-1.1107821592799998
ACH-000401,-1.17673392985
ACH-000402,-1.02983701592
ACH-000403,-1.12332621229
ACH-000404,-1.0384139047
ACH-000406,-1.22392120031
ACH-000407,-0.7748265984620001
ACH-000408,-1.114225761
ACH-000410,-1.2663802965000002
ACH-000411,-1.20446040138
ACH-000414,-1.09308770317
ACH-000415,-1.08946590809
ACH-000416,-1.10327046948
ACH-000420,-1.17113896194
ACH-000421,-1.02685015383
ACH-000424,-1.28338733043
ACH-000425,-1.5917450688600001
ACH-000426,-1.21378450596
ACH-000427,-1.1199310771
ACH-000433,-1.3565582692299998
ACH-000436,-0.994379105373
ACH-000444,-1.28805808494
ACH-000445,-1.0673372077
ACH-000448,-1.32593915641
ACH-000450,-1.48997639413
ACH-000452,-1.09612917444
ACH-000454,-1.13614613042
ACH-000458,-0.9676392199480001
ACH-000459,-0.875025990139
ACH-000460,-0.846442420566
ACH-000461,-1.24656316105
ACH-000463,-1.12657555635
ACH-000464,-1.28004572296
ACH-000466,-1.14871972751
ACH-000467,-1.47924544136
ACH-000468,-0.9083676221529999
ACH-000469,-1.2484253232200002
ACH-000470,-1.40641669761
ACH-000471,-1.15728216169
ACH-000472,-1.2166931405799999
ACH-000473,-0.930980941636
ACH-000475,-1.27506580604
ACH-000476,-1.0247205941500002
ACH-000477,-0.8425739615260001
ACH-000480,-1.02906929308
ACH-000481,-1.19362374674
ACH-000483,-1.02877067814
ACH-000484,-1.27072374019
ACH-000485,-1.51057079585
ACH-000486,-1.41248521359
ACH-000487,-0.8927729808050001
ACH-000488,-1.16047122577
ACH-000490,-1.04617293208
ACH-000491,-0.9435810513510001
ACH-000495,-1.33883295685
ACH-000496,-1.4412152736500001
ACH-000499,-0.987954945519
ACH-000500,-1.41070535447
ACH-000502,-1.27405620573
ACH-000503,-1.44402143037
ACH-000505,-1.13730774652
ACH-000507,-0.978402371011
ACH-000510,-1.5368259586700002
ACH-000511,-0.981790882398
ACH-000512,-1.32336306065
ACH-000516,-1.15448141551
ACH-000517,-1.4171727582499998
ACH-000518,-1.15625763324
ACH-000520,-0.936946984912
ACH-000521,-1.2476924464799999
ACH-000522,-1.1408885397700002
ACH-000524,-0.846965238029
ACH-000527,-1.5655818399399999
ACH-000528,-1.13976327622
ACH-000537,-1.29538797717
ACH-000541,-0.928659469357
ACH-000542,-1.2825954397600001
ACH-000544,-1.17356973145
ACH-000545,-1.32762335927
ACH-000547,-1.32735429838
ACH-000548,-0.920580076619
ACH-000549,-1.08016569771
ACH-000550,-1.24113276418
ACH-000552,-1.00298461354
ACH-000556,-0.9366773169320001
ACH-000557,-1.27849241358
ACH-000570,-1.2960427326100001
ACH-000571,-1.18252389124
ACH-000573,-0.8179288217820001
ACH-000576,-1.09797272513
ACH-000580,-1.31428665143
ACH-000584,-0.865934369955
ACH-000585,-0.914891887918
ACH-000588,-1.20836959027
ACH-000589,-1.0333446558700001
ACH-000591,-1.19677686235
ACH-000593,-0.854115036066
ACH-000600,-1.30144908171
ACH-000601,-1.2166497251200001
ACH-000604,-1.5706820669600001
ACH-000605,-0.90780968077
ACH-000606,-1.21312732362
ACH-000608,-0.8999173225920001
ACH-000614,-1.46135652246
ACH-000616,-1.29480897966
ACH-000618,-0.847300540932
ACH-000619,-0.92296342731
ACH-000620,-1.28725920403
ACH-000621,-1.2410348789499999
ACH-000622,-1.07527804219
ACH-000623,-1.3867639653200001
ACH-000624,-1.0910943278899998
ACH-000627,-1.26513210491
ACH-000630,-1.21518703405
ACH-000632,-0.9654511321889999
ACH-000633,-0.7384099260349999
ACH-000637,-1.22435221848
ACH-000638,-1.21509386441
ACH-000646,-1.43860535642
ACH-000647,-1.04155131413
ACH-000648,-0.918144495851
ACH-000649,-1.2538666261700002
ACH-000651,-1.16666715403
ACH-000652,-1.3542666494
ACH-000653,-1.06581061282
ACH-000657,-1.16939391452
ACH-000658,-0.979309801346
ACH-000661,-0.8427331923549999
ACH-000662,-1.41349357555
ACH-000663,-1.64867903729
ACH-000665,-1.0018478627
ACH-000671,-1.42616985155
ACH-000673,-1.2860739626200002
ACH-000676,-1.19797197192
ACH-000677,-1.38226689724
ACH-000681,-1.2334188334899998
ACH-000682,-0.8344025587430001
ACH-000683,-1.35100588757
ACH-000684,-1.5467269552
ACH-000688,-1.12241409437
ACH-000693,-1.14637357811
ACH-000694,-1.3082727527200002
ACH-000695,-1.24751659454
ACH-000696,-1.09167623265
ACH-000697,-1.2714336072
ACH-000699,-0.7418903702930001
ACH-000701,-1.06247932244
ACH-000706,-0.948107158267
ACH-000711,-1.04212630504
ACH-000713,-1.14568477907
ACH-000714,-1.08228371881
ACH-000718,-1.25726550333
ACH-000720,-0.714435503324
ACH-000721,-1.03233028707
ACH-000724,-1.0960640747200001
ACH-000725,-1.2016984753
ACH-000732,-1.1685106785
ACH-000734,-1.06765917179
ACH-000735,-1.15253178115
ACH-000736,-1.28274422996
ACH-000738,-1.31336196744
ACH-000746,-1.06359863094
ACH-000747,-0.7615428436489999
ACH-000748,-1.00122331726
ACH-000753,-1.30898888497
ACH-000756,-0.924593243145
ACH-000757,-1.27753923631
ACH-000758,-1.3978466203400002
ACH-000760,-0.9380434864280001
ACH-000763,-0.914614089462
ACH-000764,-1.15420804495
ACH-000765,-0.703986646227
ACH-000766,-1.27317635871
ACH-000767,-1.2092279603899998
ACH-000768,-1.14117365153
ACH-000769,-1.07142986805
ACH-000770,-1.27806164499
ACH-000771,-1.23303987072
ACH-000773,-1.3573947504
ACH-000776,-1.14255826401
ACH-000777,-1.31030294169
ACH-000778,-0.840789620758
ACH-000781,-1.1477944123000001
ACH-000782,-0.994833051956
ACH-000783,-1.0710109542
ACH-000784,-1.09218919176
ACH-000785,-1.02355447492
ACH-000787,-1.10719699836
ACH-000788,-0.9881182469099999
ACH-000791,-1.04601205463
ACH-000792,-1.05396657516
ACH-000794,-1.2356326012799999
ACH-000796,-1.13668126277
ACH-000799,-0.920568783431
ACH-000800,-1.08747363015
ACH-000802,-1.31481736069
ACH-000804,-1.1457501864200001
ACH-000805,-1.41553980109
ACH-000809,-1.3646777657499998
ACH-000810,-1.3418874433499999
ACH-000811,-1.0983757230700002
ACH-000817,-1.09404765486
ACH-000819,-0.9564268417399999
ACH-000820,-1.29031666637
ACH-000821,-1.00498794752
ACH-000822,-1.33215167854
ACH-000823,-1.12660963863
ACH-000824,-1.02515288336
ACH-000827,-1.0824014532
ACH-000829,-1.37642771134
ACH-000831,-1.0777375997299998
ACH-000832,-1.06920770306
ACH-000833,-1.36465394357
ACH-000834,-1.15335464199
ACH-000835,-1.24806890629
ACH-000836,-1.21044153384
ACH-000837,-1.28943787834
ACH-000838,-1.18174627679
ACH-000839,-1.28846837784
ACH-000840,-1.31753619266
ACH-000841,-1.09844327622
ACH-000843,-1.1184618431
ACH-000846,-0.9427783471060001
ACH-000847,-1.18709766746
ACH-000848,-0.901739184392
ACH-000849,-1.06741394559
ACH-000851,-1.06258915483
ACH-000855,-1.41024002597
ACH-000856,-1.1239276648999998
ACH-000858,-1.0823825497700001
ACH-000859,-1.4115915508599999
ACH-000861,-1.31633549923
ACH-000862,-1.16770891859
ACH-000865,-1.09350207504
ACH-000866,-1.10470702515
ACH-000867,-1.00328886702
ACH-000869,-1.0754681506100001
ACH-000872,-1.6830205515099999
ACH-000873,-1.39010862144
ACH-000876,-0.9501312649920001
ACH-000878,-1.2557982539599999
ACH-000880,-1.4026556673
ACH-000881,-1.1634406369799999
ACH-000882,-1.0120003978
ACH-000884,-1.27238204408
ACH-000885,-1.29742596404
ACH-000887,-1.25190510359
ACH-000888,-1.29484346229
ACH-000889,-1.26543390935
ACH-000890,-0.9738883517799999
ACH-000896,-0.852636258018
ACH-000898,-1.25114958212
ACH-000900,-0.9497818126469999
ACH-000901,-1.31388530181
ACH-000905,-1.27803165916
ACH-000906,-1.4356134701199998
ACH-000907,-0.935743384769
ACH-000910,-1.18963845621
ACH-000911,-1.0048124166299999
ACH-000912,-0.944597216934
ACH-000913,-1.26742884035
ACH-000915,-1.08155917541
ACH-000916,-0.9691102036220001
ACH-000917,-0.897164263709
ACH-000921,-0.956776623479
ACH-000924,-1.01819943402
ACH-000926,-1.18321284016
ACH-000928,-1.0466004871899999
ACH-000929,-0.8524240633140001
ACH-000932,-1.2802896958
ACH-000935,-1.2559076947799999
ACH-000936,-1.29492220322
ACH-000937,-1.44267758586
ACH-000938,-0.867640225404
ACH-000939,-1.03373539406
ACH-000941,-1.17579570157
ACH-000943,-1.2563809612399999
ACH-000946,-1.02386089879
ACH-000947,-1.22013061057
ACH-000948,-0.9207066495209999
ACH-000950,-0.7708168305399999
ACH-000953,-1.01703498198
ACH-000957,-1.391099251
ACH-000958,-1.4683338207899999
ACH-000960,-0.9513542691240001
ACH-000963,-1.34563036713
ACH-000968,-1.17561780845
ACH-000969,-1.26855764941
ACH-000973,-1.25180172854
ACH-000974,-1.28413395909
ACH-000975,-1.13778911485
ACH-000976,-1.31848319442
ACH-000978,-1.66445075495
ACH-000980,-1.14151711105
ACH-000984,-1.33928355075
ACH-000986,-0.887579267997
ACH-000988,-0.890661360949
ACH-000993,-1.05065148956
ACH-000994,-1.06778321066
ACH-000996,-1.15828071242
ACH-001001,-1.03466440664
ACH-001020,-1.11845789185
ACH-001028,-1.3870273244
ACH-001031,-1.11549274152
ACH-001038,-1.11264176203
ACH-001048,-1.15687470565
ACH-001050,-1.31630227064
ACH-001053,-1.23550389981
ACH-001054,-1.17877166641
ACH-001061,-1.32382557154
ACH-001067,-1.23283897127
ACH-001075,-0.988548939552
ACH-001096,-1.04422794196
ACH-001128,-1.3415072231
ACH-001134,-1.0269623594
ACH-001151,-1.3058757618799999
ACH-001163,-1.44269697091
ACH-001164,-0.787572040659
ACH-001173,-0.951497950103
ACH-001183,-1.0640859289700002
ACH-001184,-1.0529209503799999
ACH-001190,-1.5097336297
ACH-001192,-1.23072065918
ACH-001193,-1.22911826553
ACH-001196,-0.981170400183
ACH-001197,-0.8663136365109999
ACH-001205,-1.1669419496200002
ACH-001211,-1.107699305
ACH-001212,-1.12116390255
ACH-001228,-0.9383803210130001
ACH-001232,-1.51249179945
ACH-001239,-1.4208536985799998
ACH-001274,-1.3978194152899999
ACH-001275,-1.14485926713
ACH-001277,-1.10622246512
ACH-001278,-0.952246449513
ACH-001280,-1.0930128644
ACH-001283,-0.9058595071359999
ACH-001289,-0.846216898106
ACH-001295,-1.0727356048999999
ACH-001300,-1.1387873500299999
ACH-001301,-1.12575429631
ACH-001302,-1.0557807428000001
ACH-001303,-1.5915968059
ACH-001306,-1.32291554551
ACH-001318,-1.3849707950499999
ACH-001322,-0.970866272462
ACH-001328,-1.0
ACH-001332,-1.14280047213
ACH-001333,-1.31366759371
ACH-001336,-1.1864316389899998
ACH-001340,-0.921491426807
ACH-001346,-1.07209635503
ACH-001353,-0.830135775572
ACH-001354,-0.753270659816
ACH-001367,-0.965303779763
ACH-001368,-1.10278649214
ACH-001374,-0.506609753654
ACH-001375,-1.05421803887
ACH-001377,-1.26797494006
ACH-001380,-1.19693611582
ACH-001391,-1.04987149893
ACH-001407,-1.23600773328
ACH-001408,-1.07632639045
ACH-001413,-1.1752801943200002
ACH-001430,-1.02137162753
ACH-001431,-1.28228470109
ACH-001450,-1.01131175842
ACH-001496,-1.2647088339700001
ACH-001500,-1.02424680703
ACH-001521,-0.812749720388
ACH-001523,-0.65530189223
ACH-001532,-1.26109576
ACH-001536,-0.893790932621
ACH-001550,-1.38058440826
ACH-001552,-1.15702443725
ACH-001554,-1.22163982689
ACH-001645,-1.51324913537
ACH-001654,-1.09047994994
ACH-001715,-1.72502402877
ACH-001735,-1.19679909924
ACH-001736,-1.16262798409
ACH-001737,-1.0427345162100001
ACH-001740,-0.9465108058249999
ACH-001745,-0.779726210826
ACH-001750,-0.83474614158
ACH-001765,-1.0707747834
ACH-001956,-1.0950411213
ACH-001957,-1.0857438505099999
