,GNRHR (2798)
ACH-000004,0.0285753032124
ACH-000007,0.0468803978195
ACH-000009,-0.120292721989
ACH-000011,-0.152232284776
ACH-000012,-0.011886878954200002
ACH-000013,0.0198211363992
ACH-000014,0.210185359342
ACH-000015,0.0037762969862099997
ACH-000017,0.0623241849775
ACH-000018,-0.09720317405279999
ACH-000019,-0.192402654197
ACH-000021,-0.09071267007369999
ACH-000022,-0.05745581498980001
ACH-000025,-0.19870175631499998
ACH-000028,-0.16648638911
ACH-000030,0.040761685729699994
ACH-000035,-0.170288257073
ACH-000036,0.0144669298221
ACH-000037,0.051073280041300004
ACH-000039,-0.0432914667368
ACH-000040,-0.0429896397757
ACH-000041,0.0222465387525
ACH-000042,-0.026839071592700003
ACH-000045,-0.104962365009
ACH-000047,-0.0225267328279
ACH-000052,-0.283732881791
ACH-000053,-0.053788236110699994
ACH-000054,0.04444214649230001
ACH-000055,-0.193377552754
ACH-000060,-0.06452326487030001
ACH-000067,0.008642635690700002
ACH-000070,-0.291779533903
ACH-000075,-0.172129691797
ACH-000078,0.0812445672184
ACH-000082,0.0767711950578
ACH-000085,-0.37560604690399996
ACH-000086,-0.0354353816029
ACH-000087,-0.26539849632
ACH-000092,0.00425336998287
ACH-000095,-0.0035232671045199995
ACH-000097,-0.12549075754
ACH-000098,-0.057252807856199996
ACH-000099,0.12148270379000001
ACH-000108,0.07068226671139999
ACH-000113,0.0038104995663600003
ACH-000115,0.12907965356599999
ACH-000116,-0.060794379039
ACH-000118,0.0169176530485
ACH-000120,0.09575712498649999
ACH-000123,-0.00015424098104599998
ACH-000127,-0.0650160604787
ACH-000128,-0.0197668698813
ACH-000132,0.016997104122500002
ACH-000133,0.0679383380188
ACH-000137,-0.12242215530400001
ACH-000138,0.134288787774
ACH-000142,-0.121614791386
ACH-000143,-0.025116442503999997
ACH-000146,0.0570522246535
ACH-000148,0.0417971974224
ACH-000150,0.11014199409700001
ACH-000152,-0.0689432238677
ACH-000153,-0.392196967144
ACH-000159,0.016346694692
ACH-000160,-0.0268140673441
ACH-000163,-0.0110520930027
ACH-000167,0.0588191507968
ACH-000168,-0.10774970742699999
ACH-000169,-0.00596868647658
ACH-000178,-0.036147357423199994
ACH-000182,-0.0016313409862100002
ACH-000183,0.00210130097408
ACH-000188,-0.10744786423000001
ACH-000189,-0.217678308355
ACH-000190,-0.180482196208
ACH-000198,-0.151650973105
ACH-000204,0.057179204321599994
ACH-000206,-0.06003363551580001
ACH-000207,-0.230041535989
ACH-000211,-0.149404235726
ACH-000215,-0.069441378218
ACH-000221,-0.0479307121537
ACH-000222,-0.13150779705399998
ACH-000223,-0.141356499612
ACH-000226,-0.059828993547999997
ACH-000227,-0.08224840459489999
ACH-000228,-0.222461119351
ACH-000231,-0.024148401417900003
ACH-000232,-0.028368846614200003
ACH-000233,-0.0434242800591
ACH-000234,-0.08703015352
ACH-000235,0.0505584106103
ACH-000237,-0.0773987576865
ACH-000238,0.0034171436602700002
ACH-000243,-0.0246513774762
ACH-000244,-0.00150277175725
ACH-000246,0.176824154962
ACH-000248,0.047163462746199994
ACH-000250,0.106218507886
ACH-000251,-0.0228551977018
ACH-000253,0.10936984745799999
ACH-000255,-0.07464961442750001
ACH-000256,-0.0712496080161
ACH-000257,-0.100988876393
ACH-000258,0.222259845381
ACH-000259,-0.00197920978778
ACH-000260,-0.0200784629182
ACH-000261,-0.07357762445730001
ACH-000262,-0.018795544554700002
ACH-000263,-0.139140548215
ACH-000264,-0.030452215400200003
ACH-000265,-0.153614902808
ACH-000266,0.00794443365297
ACH-000272,-0.035598755999
ACH-000273,-0.116390958904
ACH-000274,-0.010841989816799999
ACH-000277,-0.120977265483
ACH-000278,-0.08973361157649999
ACH-000279,-0.0614100310416
ACH-000280,-0.006199511283830001
ACH-000281,-0.104314000508
ACH-000288,0.0316197569327
ACH-000291,0.17036243492
ACH-000293,-0.046067946257999995
ACH-000294,-0.078892648578
ACH-000295,-0.353806811381
ACH-000296,-0.138841193601
ACH-000302,0.0578833712187
ACH-000304,0.177625715269
ACH-000307,0.09781825132750001
ACH-000308,0.0020608608114000004
ACH-000310,0.0117590557251
ACH-000311,-0.142332876626
ACH-000312,0.07851956953539999
ACH-000315,-0.107695460369
ACH-000316,-0.190343503405
ACH-000317,-0.251476440929
ACH-000318,-0.0210457349417
ACH-000319,-0.0628709310832
ACH-000320,0.0473434777549
ACH-000322,-0.07755641568850001
ACH-000323,-0.0639811737473
ACH-000324,-0.059165579691900005
ACH-000329,-0.12443902857200001
ACH-000330,-0.07746209235899999
ACH-000331,0.112347293726
ACH-000332,-0.00238441447332
ACH-000334,0.055346175515099995
ACH-000335,-0.12470761380100001
ACH-000336,0.0213865126609
ACH-000337,-0.148073802378
