,STEAP2 (261729)
ACH-000207,-0.22326807734
ACH-000211,-0.206742974908
ACH-000215,-0.21152705454
ACH-000221,-0.41714970957900005
ACH-000222,-0.285297346537
ACH-000223,-0.124887153901
ACH-000226,-0.18372781492899998
ACH-000227,-0.0232799651646
ACH-000228,-0.0846971943519
ACH-000231,-0.349049503424
ACH-000232,-0.18595299474399998
ACH-000233,-0.105817568135
ACH-000234,-0.35095224178999995
ACH-000235,-0.222958410405
ACH-000237,-0.431886300131
ACH-000238,-0.272510881981
ACH-000243,-0.112485883894
ACH-000244,-0.71865799963
ACH-000246,-0.35704756613399996
ACH-000248,-0.0969901474228
ACH-000250,-0.270962465737
ACH-000251,-0.37259715762699996
ACH-000253,-0.399776536243
ACH-000255,-0.09231766198869999
ACH-000256,-0.365124074765
ACH-000257,0.160422958366
ACH-000258,0.00994863954489
ACH-000259,-0.168367273948
ACH-000260,-0.12476701563300001
ACH-000261,-0.307476785749
ACH-000262,-0.18253850983
ACH-000263,-0.143727380582
ACH-000264,-0.280321831489
ACH-000265,-0.09842827740689998
ACH-000266,-0.134519060005
ACH-000272,-0.213628298299
ACH-000273,-0.272154522146
ACH-000274,-0.283829568906
ACH-000277,-0.33936063504
ACH-000278,-0.29015449764
ACH-000279,-0.45943158486900004
ACH-000280,-0.179798083789
ACH-000281,-0.253039120078
ACH-000288,-0.20571255417999998
ACH-000291,-0.117297425165
ACH-000293,-0.33225622445999997
ACH-000294,-0.08036891921969999
ACH-000295,-0.5485314521469999
ACH-000296,-0.225351231497
ACH-000302,-0.0962471866309
ACH-000304,-0.228229750192
ACH-000307,-0.0740731683693
ACH-000308,-0.24940356281
ACH-000310,-0.08233652615239999
ACH-000311,-0.167271374557
ACH-000312,-0.054238920441500006
ACH-000315,-0.23947617165399998
ACH-000316,-0.238479252891
ACH-000317,-0.07490550336460002
ACH-000318,-0.269411996671
ACH-000319,-0.358261983659
ACH-000320,-0.0337144093813
ACH-000322,-0.208922308227
ACH-000323,-0.157585097691
ACH-000324,-0.18324106174600002
ACH-000329,-0.328507396788
ACH-000330,-0.178415287925
ACH-000331,-0.393180504579
ACH-000332,-0.23247172713199998
ACH-000334,-0.521251094417
ACH-000335,-0.366656376911
ACH-000336,-0.22921091184700002
ACH-000337,-0.338242470926
ACH-000339,-0.323398172884
ACH-000341,0.151857508004
ACH-000348,-0.140342037926
ACH-000350,-0.022954362798299998
ACH-000352,-0.219897574166
ACH-000356,-0.22962106507399999
ACH-000361,-0.24026785768699999
ACH-000362,-0.101213730034
ACH-000363,-0.244980728693
ACH-000364,-0.213458873244
ACH-000365,-0.158077462034
ACH-000366,-0.289927992322
ACH-000368,-0.336638252655
ACH-000374,-0.348405529491
ACH-000375,-0.360782347121
ACH-000376,-0.121211622759
ACH-000381,-0.184472537394
ACH-000383,-0.279521839501
ACH-000387,-0.292146729565
ACH-000389,-0.389910599401
ACH-000390,-0.34304133727499997
ACH-000393,-0.19084417186099997
ACH-000395,-0.0523710639483
ACH-000397,-0.36115739668499997
ACH-000401,-0.338562393716
ACH-000402,-0.00632390220802
ACH-000403,-0.327906513391
ACH-000404,-0.198172576844
ACH-000406,-0.153300484935
ACH-000407,-0.134693627271
ACH-000408,-0.499025427979
ACH-000410,-0.256118500791
ACH-000411,-0.297869551798
ACH-000414,-0.0394700874774
ACH-000415,-0.332753112796
ACH-000416,-0.28419969804
ACH-000420,-0.33592132944200004
ACH-000421,-0.261892586552
ACH-000424,-0.32057983747900004
ACH-000425,-0.296365529287
ACH-000426,-0.314398674231
ACH-000427,0.04021267656019999
ACH-000433,-0.323916332332
ACH-000436,-0.36399646171800004
ACH-000444,-0.208923759069
ACH-000445,-0.26405826848700004
ACH-000448,-0.36528249234899995
ACH-000450,-0.352330158544
ACH-000452,-0.265274770476
ACH-000454,-0.246904889514
ACH-000458,-0.21957797221500003
ACH-000459,-0.35620428339599997
ACH-000460,-0.148045136024
ACH-000461,-0.250284926623
ACH-000463,-0.228290760792
ACH-000464,-0.196543493917
ACH-000466,-0.397350703926
ACH-000467,-0.191330378908
ACH-000468,-0.010260530176799999
ACH-000469,-0.2015952346
ACH-000470,-0.33589384446599996
ACH-000471,-0.291258652365
ACH-000472,-0.311894598483
ACH-000473,-0.225036062438
ACH-000475,-0.276226155112
ACH-000476,-0.6159810489859999
ACH-000477,-0.37868942341
ACH-000480,-0.235834371588
ACH-000481,-0.30114948083500004
ACH-000483,-0.32228488544100004
ACH-000484,-0.220325657277
ACH-000485,-0.119710912827
ACH-000486,-0.225492857502
ACH-000487,-0.257881631585
ACH-000488,-0.295504409366
ACH-000490,-0.275077954526
ACH-000491,-0.0430227218444
ACH-000495,-0.314205408317
ACH-000496,-0.116752644448
ACH-000499,-0.233366343862
ACH-000500,-0.44316926909500004
ACH-000502,-0.08566066670110001
ACH-000503,-0.147710100191
ACH-000505,-0.197008388485
ACH-000507,0.00041627260721300007
ACH-000510,-0.255914521736
ACH-000511,-0.283738120981
ACH-000512,0.137850448051
ACH-000516,-0.223015078266
ACH-000517,-0.12073758284000002
ACH-000518,-0.345198508715
ACH-000520,-0.34382709952600005
ACH-000521,-0.080693994558
ACH-000522,-0.217716240151
ACH-000524,-0.14321337109
ACH-000527,-0.225954629329
ACH-000528,-0.187476474582
ACH-000537,-0.320367660731
ACH-000541,-0.335124423582
ACH-000542,-0.265149971124
ACH-000544,-0.161703793484
ACH-000545,-0.317930179649
ACH-000547,-0.25539783421
ACH-000548,-0.372164419345
ACH-000549,-0.0741717321076
ACH-000550,-0.474341288273
ACH-000552,-0.17026487524999998
ACH-000556,-0.101420934157
ACH-000557,-0.338367971854
ACH-000570,-0.199053386388
ACH-000571,-0.283803154982
ACH-000573,-0.119125865371
ACH-000576,-0.1476674649
ACH-000580,-0.183200994789
ACH-000584,-0.20349038723299998
ACH-000585,-0.21725780074499998
ACH-000588,-0.0122718342783
ACH-000589,-0.0917032853912
ACH-000591,-0.216202837461
ACH-000593,-0.149974202382
ACH-000600,-0.205285068033
ACH-000601,-0.171088821253
ACH-000604,-0.103099528045
ACH-000605,-0.08447389242100001
ACH-000606,-0.36124088981299995
ACH-000608,-0.236879368641
ACH-000614,-0.37567080874
ACH-000616,-0.43266624162100004
ACH-000618,-0.13440730915899998
ACH-000619,-0.239612868794
ACH-000620,-0.158175672311
ACH-000621,-0.182817702722
ACH-000622,-0.21193480352299998
ACH-000623,-0.263257546369
ACH-000624,-0.17242128642700003
ACH-000627,-0.27992354779899997
ACH-000630,-0.182270743335
ACH-000632,-0.10146863507000001
ACH-000633,-0.326014414277
ACH-000637,-0.30536226184
ACH-000638,-0.0416244949967
ACH-000646,-0.21513051932399999
ACH-000647,-0.135258785599
ACH-000648,-0.119363710221
ACH-000649,-0.129548246589
ACH-000651,-0.23895761548900002
ACH-000652,-0.27986867532299997
ACH-000653,-0.0713774943541
ACH-000657,-0.242861630992
ACH-000658,-0.305837358617
ACH-000661,-0.268595586772
ACH-000662,-0.11022916620300001
ACH-000663,-0.308758337667
ACH-000665,-0.263032963691
ACH-000671,-0.202913099836
ACH-000673,-0.263932987781
ACH-000676,-0.45376976725900003
ACH-000677,-0.00995298006495
ACH-000681,-0.215050570579
ACH-000682,-0.325548925913
ACH-000683,-0.22527259581700002
ACH-000684,-0.320141065868
ACH-000688,-0.216232027243
ACH-000693,-0.175593800318
ACH-000694,-0.139844046777
ACH-000695,-0.0149227243285
ACH-000696,-0.19073328834699999
ACH-000697,-0.0491524692071
ACH-000699,-0.13023119168400002
ACH-000701,-0.151585896239
ACH-000706,-0.37519448662
ACH-000711,-0.24421502061900002
ACH-000713,-0.191365969076
ACH-000714,-0.346105770049
ACH-000718,-0.29340044078
ACH-000720,-0.20807626101399998
ACH-000721,-0.207864251415
ACH-000724,-0.100870424404
ACH-000725,-0.0424103015589
ACH-000732,-0.267865463688
ACH-000734,-0.29468243803800004
ACH-000735,-0.40914401131399997
ACH-000736,-0.0901497279669
ACH-000738,-0.2626619113
ACH-000746,-0.072415663279
ACH-000747,-0.199538398506
ACH-000748,-0.250821616426
ACH-000753,-0.11919849965299999
ACH-000756,-0.163504525572
ACH-000757,-0.132730617182
ACH-000758,-0.31592573528
ACH-000760,-0.224672831362
ACH-000763,-0.19488857784699998
ACH-000764,-0.142891070173
ACH-000765,-0.166321151272
ACH-000766,-0.15521722659
ACH-000767,-0.276157825176
ACH-000768,-0.20538230130999996
ACH-000769,-0.19089613879
ACH-000770,-0.161413018953
ACH-000771,-0.315417641617
ACH-000773,-0.15141226765000002
ACH-000776,-0.366636212856
ACH-000777,-0.274456817905
ACH-000778,-0.102463208978
ACH-000781,-0.177999345182
ACH-000782,-0.0522310020521
ACH-000783,-0.0618618003683
ACH-000784,-0.17658123280699997
ACH-000785,-0.16993065126899998
ACH-000787,-0.16909971470600002
ACH-000788,-0.228119574674
ACH-000791,-0.11779286922599999
ACH-000792,-0.182718774774
ACH-000794,-0.14077809812
ACH-000796,-0.20108597400699998
ACH-000799,-0.324073199905
ACH-000800,-0.329481586059
ACH-000802,-0.149403678066
ACH-000804,-0.0946181582313
ACH-000805,-0.297471878907
ACH-000809,-0.25150579125100003
ACH-000810,-0.0513357822846
ACH-000811,-0.303552363115
ACH-000817,-0.461519541351
ACH-000819,-0.290348235042
ACH-000820,-0.19621833806800001
ACH-000821,-0.314873739734
ACH-000822,-0.25872077375700003
ACH-000823,-0.265301830942
ACH-000824,-0.227308552299
ACH-000827,-0.238991800189
ACH-000829,-0.174785622092
ACH-000831,-0.21874648777199998
ACH-000832,-0.27740838173
ACH-000833,-0.20931453962299998
ACH-000834,-0.148410548142
ACH-000835,-0.371203575097
ACH-000836,-0.244971851127
ACH-000837,-0.215929005396
ACH-000838,-0.383958065431
ACH-000839,-0.168532497221
ACH-000840,-0.108544645423
ACH-000841,-0.388871245273
ACH-000843,-0.165616853633
ACH-000846,-0.297864460326
ACH-000847,-0.367701094027
ACH-000848,-0.346232545265
ACH-000849,-0.220532482289
ACH-000851,-0.32354245635699996
ACH-000855,-0.329953392738
ACH-000856,-0.10909049147500001
ACH-000858,-0.216882375829
ACH-000859,-0.35986823601999995
ACH-000861,-0.197734094503
ACH-000862,-0.199029543213
ACH-000865,-0.195085074749
ACH-000866,-0.250837337645
ACH-000867,-0.301586330192
ACH-000869,-0.303965795303
ACH-000872,-0.17344772305599998
ACH-000873,-0.331713727046
ACH-000876,-0.296548259814
ACH-000878,-0.29244759100900003
ACH-000880,-0.290859705801
ACH-000881,-0.38182968950499996
ACH-000882,-0.202017648138
ACH-000884,-0.13399309322699998
ACH-000885,-0.32453383679299996
ACH-000887,-0.277197065577
ACH-000888,-0.20525436515700002
ACH-000889,-0.21396967642700002
ACH-000890,-0.223150834976
ACH-000896,-0.242036160783
ACH-000898,-0.158766363801
ACH-000900,-0.049063463732599996
ACH-000901,-0.17317354279599997
ACH-000905,-0.24843388581300002
ACH-000906,-0.257267910153
ACH-000907,0.0100987210494
ACH-000910,-0.197356505539
ACH-000911,-0.27849332722
ACH-000912,-0.261707320185
ACH-000913,-0.17822757724500002
ACH-000915,-0.189289692535
ACH-000916,0.270834578432
ACH-000917,-0.29295659940200003
ACH-000921,-0.400220584107
ACH-000924,-0.09842867113569999
ACH-000926,-0.286338328054
ACH-000928,-0.20564227282400002
ACH-000929,-0.376990773801
ACH-000932,-0.34277991825099996
ACH-000935,-0.339944825751
ACH-000936,-0.229634247199
ACH-000937,-0.278055817557
ACH-000938,-0.2795186634
ACH-000939,-0.40279694790200005
ACH-000941,-0.269997709626
ACH-000943,-0.310417821226
ACH-000946,-0.267302316792
ACH-000947,-0.309862080878
ACH-000948,-0.290275516593
ACH-000950,-0.24421421879299998
ACH-000953,-0.11613239847899999
ACH-000957,-0.249923557998
ACH-000958,-0.17683586654199998
ACH-000960,-0.197335949922
ACH-000963,-0.576351726747
ACH-000968,-0.146391832958
ACH-000969,-0.203732670551
ACH-000973,-0.163763598597
ACH-000974,-0.265674707756
ACH-000975,-0.219996871883
ACH-000976,-0.263585616636
ACH-000978,-0.350795289528
ACH-000980,-0.18019497190699998
ACH-000984,-0.23585715389800002
ACH-000986,-0.165928808367
ACH-000988,-0.241521671692
ACH-000993,-0.033850894858599996
ACH-000994,-0.14306391641
ACH-000996,-0.382910485039
ACH-001001,-0.34913207154
ACH-001020,0.153489414283
ACH-001028,-0.22506208670000002
ACH-001031,-0.240390762822
ACH-001038,-0.23121870429299998
ACH-001048,-0.122308740871
ACH-001050,-0.422452490317
ACH-001053,-0.231187791228
ACH-001054,-0.294089512793
ACH-001061,-0.28154968782400003
ACH-001067,-0.295695888773
ACH-001075,-0.304405175581
ACH-001096,-0.17101909679000002
ACH-001128,-0.298355127823
ACH-001134,-0.28745998767
ACH-001151,-0.264526472109
ACH-001163,-0.519709445593
ACH-001164,-0.244031542258
ACH-001173,-0.212732326249
ACH-001183,-0.148043994934
ACH-001184,-0.325958015933
ACH-001190,-0.32148865428
ACH-001192,-0.05299581062269999
ACH-001193,0.00365305150252
ACH-001196,-0.120759737408
ACH-001197,-0.0521068570811
ACH-001205,-0.60025996101
ACH-001211,-0.609240094104
ACH-001212,-0.201498452684
ACH-001228,-0.31255532941999997
ACH-001232,-0.15696538415300001
ACH-001239,-0.38300297383000004
ACH-001274,-0.14481765574000002
ACH-001275,-0.331258058926
ACH-001277,-0.127534165485
ACH-001278,-0.184473265084
ACH-001280,-0.365208163156
ACH-001283,0.142447819313
ACH-001289,-0.157609197423
ACH-001295,-0.20010257186799998
ACH-001300,-0.271910838296
ACH-001301,-0.26053954254
ACH-001302,-0.508864487414
ACH-001303,-0.263850120374
ACH-001306,-0.371108536551
ACH-001318,-0.115218896559
ACH-001322,-0.316336743207
ACH-001328,-0.174948653127
ACH-001332,-0.58813485512
ACH-001333,-0.40016728803999996
ACH-001336,-0.24279556616300002
ACH-001340,-0.300447950611
ACH-001346,-0.255656241417
ACH-001353,-0.28490048530400003
ACH-001354,-0.0234428708626
ACH-001367,-0.256109594901
ACH-001368,-0.252806161769
ACH-001374,-0.239992135312
ACH-001375,-0.199993129095
ACH-001377,-0.295148973869
ACH-001380,-0.194929948164
ACH-001391,-0.380363279791
ACH-001407,-0.062896859181
ACH-001408,-0.0971752870661
ACH-001413,-0.230092114989
ACH-001430,-0.25978439460499997
ACH-001431,-0.241474363683
ACH-001450,-0.31790954532
ACH-001496,-0.293729817368
ACH-001500,-0.314174772891
ACH-001521,-0.272794145668
ACH-001523,-0.31785562980099996
ACH-001532,-0.249688516904
ACH-001536,-0.0957403558557
ACH-001550,-0.141734145414
ACH-001552,-0.19447766342099998
ACH-001554,-0.0626221648445
ACH-001645,-0.168308283303
ACH-001654,-0.339437364611
ACH-001715,-0.216512469353
ACH-001735,-0.171198213101
ACH-001736,-0.213888351472
ACH-001737,-0.42783499087399995
ACH-001740,-0.361547108725
ACH-001745,-0.0745177443135
ACH-001750,-0.20333101767099998
ACH-001765,-0.35198327217299996
ACH-001956,-0.180937454152
ACH-001957,-0.34583798085199996
