,C1QTNF7 (114905)
ACH-000004,0.284414831596
ACH-000007,0.189813276587
ACH-000009,-0.012093793462100001
ACH-000011,0.12188289764900001
ACH-000012,-0.000361275736753
ACH-000013,0.23266042805599998
ACH-000014,0.312258037766
ACH-000015,0.116894796504
ACH-000017,0.16136983121600001
ACH-000018,0.193385522956
ACH-000019,0.124906626655
ACH-000021,0.302625902368
ACH-000022,-0.112577878845
ACH-000025,0.203926095866
ACH-000028,0.0963007487724
ACH-000030,0.061871100305199996
ACH-000035,0.22250018415
ACH-000036,0.356546017348
ACH-000037,0.230110441389
ACH-000039,0.0786421665445
ACH-000040,0.10199867631899999
ACH-000041,0.175027460897
ACH-000042,0.296326532356
ACH-000045,0.020676604369000002
ACH-000047,0.0871405552594
ACH-000052,0.23903298477600002
ACH-000053,0.18714496400199998
ACH-000054,0.19850480197099998
ACH-000055,-0.0661597379421
ACH-000060,-0.019599055832099997
ACH-000067,0.193307539645
ACH-000070,0.041350753055300005
ACH-000075,0.0267005407308
ACH-000078,0.288778664832
ACH-000082,0.143264974128
ACH-000085,0.310252727975
ACH-000086,0.12384026009099999
ACH-000087,0.18166650547200003
ACH-000092,0.223984369854
ACH-000095,0.0265363590636
ACH-000097,0.07478288454439999
ACH-000098,0.0760346101162
ACH-000099,0.21661059622200002
ACH-000108,0.120970541867
ACH-000113,0.163898482122
ACH-000115,0.233293177623
ACH-000116,0.127749255853
ACH-000118,0.12136754624299999
ACH-000120,0.44108988348800005
ACH-000123,0.100739328552
ACH-000127,0.134890731037
ACH-000128,0.147901860392
ACH-000132,0.207539469838
ACH-000133,-0.0316908139601
ACH-000137,0.244876306644
ACH-000138,0.26063014809
ACH-000142,0.14615175006699999
ACH-000143,0.189719426921
ACH-000146,0.196050870253
ACH-000148,0.121546033273
ACH-000150,0.127242409945
ACH-000152,0.158006169643
ACH-000153,0.215150778993
ACH-000159,0.0503607100186
ACH-000160,0.210384500481
ACH-000163,-0.00730991551203
ACH-000167,0.18697940240400002
ACH-000168,0.020130342470200003
ACH-000169,0.155759610275
ACH-000178,0.137370254113
ACH-000182,0.0642541387658
ACH-000183,0.24142498346400001
ACH-000188,0.110581585965
ACH-000189,0.159057183327
ACH-000190,0.0697501596885
ACH-000198,0.169225968013
ACH-000204,0.0677891284279
ACH-000206,0.172390136113
ACH-000207,0.448005263723
ACH-000211,0.173034310337
ACH-000215,0.0310674520573
ACH-000221,0.0420484446952
ACH-000222,0.361810337384
ACH-000223,0.255135467635
ACH-000226,0.166892974547
ACH-000227,0.0932362475111
ACH-000228,-0.025755050865599996
ACH-000231,0.190133924624
ACH-000232,0.166787210557
ACH-000233,0.270519193405
ACH-000234,0.18234195455
ACH-000235,0.15659246125600002
ACH-000237,0.185073771317
ACH-000238,0.152515197962
ACH-000243,0.14105139685100002
ACH-000244,0.268959919811
ACH-000246,0.0583020124436
ACH-000248,0.123150006238
ACH-000250,0.020859280388099997
ACH-000251,0.32062925217
ACH-000253,0.132890934889
ACH-000255,0.216961773932
ACH-000256,0.18623763849599997
ACH-000257,-0.159179631803
ACH-000258,-0.21631437895199998
ACH-000259,0.167316020843
ACH-000260,0.17499669887400002
ACH-000261,0.07889541068110001
ACH-000262,0.193231619474
ACH-000263,-0.46481218190800005
ACH-000264,0.14573984798800002
ACH-000265,0.11619398556800001
ACH-000266,0.153286870205
ACH-000272,0.16290393039999998
ACH-000273,0.228245945946
ACH-000274,0.0868652471964
ACH-000277,0.205184640717
ACH-000278,0.286438532395
ACH-000279,0.0127498789507
ACH-000280,0.099817684516
ACH-000281,-0.0371170465054
ACH-000288,0.109700017609
ACH-000291,0.19104650315699997
ACH-000293,0.0843498597055
ACH-000294,0.18552687452799999
ACH-000295,0.0723062345413
ACH-000296,0.204071246593
ACH-000302,0.0439490239984
ACH-000304,-0.006535675075300001
ACH-000307,0.0306040852247
ACH-000308,0.198158637506
ACH-000310,0.070897291933
ACH-000311,0.224852027194
ACH-000312,0.286884772858
ACH-000315,0.197469213834
ACH-000316,0.135594811601
ACH-000317,0.0267321447865
ACH-000318,-0.107436727299
ACH-000319,0.121314068148
ACH-000320,0.313741043228
ACH-000322,0.447768716209
ACH-000323,0.280746628403
ACH-000324,0.08547770140519999
ACH-000329,0.14380366493799998
ACH-000330,0.199575032557
ACH-000331,0.08171221209520001
ACH-000332,0.21460858851300002
ACH-000334,-0.191509522238
ACH-000335,0.223001113652
ACH-000336,0.565031775467
ACH-000337,0.0776773604841
ACH-000339,0.10891823500499999
ACH-000341,0.528771846673
ACH-000348,0.204698338715
ACH-000350,0.271164260454
ACH-000352,0.121228046407
ACH-000356,0.0945974284086
ACH-000361,0.299024955511
ACH-000362,0.0732326383599
ACH-000363,0.129442370788
ACH-000364,-0.022348509355700003
ACH-000365,0.0416531822844
ACH-000366,0.0608639243035
ACH-000368,0.10361210364399999
ACH-000374,0.293259412233
ACH-000375,0.22100744860899998
ACH-000376,0.0879250899386
ACH-000381,0.15364302955999998
ACH-000383,0.130693811515
ACH-000387,0.17506108642700002
ACH-000389,0.202111702817
ACH-000390,0.06774241980880001
ACH-000393,0.122951373956
ACH-000395,0.219070062866
ACH-000397,0.111673664696
ACH-000401,0.260065431318
ACH-000402,0.375820066057
ACH-000403,0.08215910094989999
ACH-000404,0.147663324659
ACH-000406,0.121062717142
ACH-000407,0.00912733080373
ACH-000408,0.281272863761
ACH-000410,0.00580735960845
ACH-000411,0.19977461370400001
ACH-000414,0.17810703707400002
ACH-000415,0.0865145885572
ACH-000416,0.205787130376
ACH-000420,0.220711523208
ACH-000421,-0.0330317754447
ACH-000424,0.21428169367
ACH-000425,0.182383717999
