,CIDEA (1149)
ACH-000004,0.19798248672200003
ACH-000007,0.277738946913
ACH-000009,0.119529149837
ACH-000011,-0.170035296358
ACH-000012,-0.0183517891382
ACH-000013,-0.045467669095599995
ACH-000014,0.0360693086067
ACH-000015,0.327568007806
ACH-000017,0.0323453228624
ACH-000018,-0.19242143071400003
ACH-000019,0.0570684998229
ACH-000021,0.0758454169917
ACH-000022,0.016644532269999998
ACH-000025,-0.129283313068
ACH-000028,-0.138079922476
ACH-000030,-0.0137300729727
ACH-000035,-0.0036646600410000004
ACH-000036,-0.052415037409800004
ACH-000037,-0.0835098539838
ACH-000039,-0.00252562986862
ACH-000040,0.07551978204080001
ACH-000041,-0.0267134114201
ACH-000042,-0.0316642767341
ACH-000045,-0.024720397276
ACH-000047,0.014040626186799998
ACH-000052,0.04415354468280001
ACH-000053,0.155813027287
ACH-000054,-0.00749054365886
ACH-000055,0.0352318224001
ACH-000060,-0.007079617690399999
ACH-000067,0.0935594596673
ACH-000070,-0.11576789263599999
ACH-000075,0.19157332440699998
ACH-000078,0.175130188823
ACH-000082,-0.13059263128499998
ACH-000085,0.17359305175200002
ACH-000086,-0.100422822408
ACH-000087,0.133840734621
ACH-000092,-0.14390749302300002
ACH-000095,0.0370090794645
ACH-000097,0.0350934967566
ACH-000098,-0.0011711674251400001
ACH-000099,0.112923940811
ACH-000108,-0.0152554264781
ACH-000113,0.0040465744810799995
ACH-000115,0.215025705053
ACH-000116,0.13932810437100002
ACH-000118,0.130667150888
ACH-000120,-0.0334988171676
ACH-000123,0.12731684868100002
ACH-000127,0.0171199274072
ACH-000128,0.0746839916581
ACH-000132,0.117036095347
ACH-000133,-0.283388329072
ACH-000137,-0.051083470351800005
ACH-000138,0.050883361449
ACH-000142,-0.15815610837000002
ACH-000143,0.116729279156
ACH-000146,-0.0965841432569
ACH-000148,0.00253064414943
ACH-000150,-0.116219887447
ACH-000152,-0.02051415611
ACH-000153,0.344058352552
ACH-000159,0.0628179965169
ACH-000160,0.16860855898
ACH-000163,-0.0907103932357
ACH-000167,0.144626474801
ACH-000168,0.121190284484
ACH-000169,0.163873779146
ACH-000178,0.089152475994
ACH-000182,-0.0948752379179
ACH-000183,0.0230249364468
ACH-000188,-0.143416538482
ACH-000189,-0.015853038250500003
ACH-000190,-0.055677686329699994
ACH-000198,0.0117480724373
ACH-000204,0.295767838147
ACH-000206,-0.09258862547380001
ACH-000207,0.114797960053
ACH-000211,0.0211470019974
ACH-000215,-0.158225727302
ACH-000221,0.115398226292
ACH-000222,0.155893477687
ACH-000223,0.00554992847663
ACH-000226,0.06915098835570001
ACH-000227,-0.0120190246163
ACH-000228,-0.211092748513
ACH-000231,-0.0128219742215
ACH-000232,-0.0120960679788
ACH-000233,-0.0202849539182
ACH-000234,0.0757675005111
ACH-000235,0.0500209726197
ACH-000237,0.105190995321
ACH-000238,-0.21165767950199998
ACH-000243,0.18404663047800002
ACH-000244,-0.620080223164
ACH-000246,0.048671364193
ACH-000248,-0.125117498675
ACH-000250,-0.0288305193524
ACH-000251,-0.218522654627
ACH-000253,0.036856359212800005
ACH-000255,-0.03482021097719999
ACH-000256,-0.155511556083
ACH-000257,0.284981956638
ACH-000258,0.39467101219000006
ACH-000259,0.0278106506409
ACH-000260,0.0610343481498
ACH-000261,0.0431292128173
ACH-000262,-0.06571253467730001
ACH-000263,-0.106725303706
