,MN1 (4330)
ACH-000004,0.250116052508
ACH-000007,0.23447402063
ACH-000009,0.282643019228
ACH-000011,0.188890619738
ACH-000012,0.17363952278099998
ACH-000013,0.122728776559
ACH-000014,0.145976039154
ACH-000015,0.27024410506200003
ACH-000017,0.175085650924
ACH-000018,0.24618498346099998
ACH-000019,0.24489562113699997
ACH-000021,0.147499605895
ACH-000022,0.267393758132
ACH-000025,0.21941169913400002
ACH-000028,0.10144908421900001
ACH-000030,0.165111628751
ACH-000035,0.241688624353
ACH-000036,0.124277478442
ACH-000037,0.07082294923600001
ACH-000039,-0.28746486203099997
ACH-000040,0.19604482593400002
ACH-000041,0.13702237791
ACH-000042,0.0025764026863
ACH-000045,-0.13762449255200002
ACH-000047,0.17386038380999996
ACH-000052,0.36818336069200003
ACH-000053,0.17995722575599998
ACH-000054,0.194723761291
ACH-000055,0.0636413270409
ACH-000060,0.18510148951699998
ACH-000067,0.260653984424
ACH-000070,0.443697391067
ACH-000075,0.214098598338
ACH-000078,0.064052558191
ACH-000082,0.313237157176
ACH-000085,0.0850636633606
ACH-000086,0.29673632867
ACH-000087,0.176454157781
ACH-000092,0.210317665301
ACH-000095,-0.118226772541
ACH-000097,0.133263160943
ACH-000098,0.107270154609
ACH-000099,0.108245135697
ACH-000108,0.12040585548499999
ACH-000113,0.211554711063
ACH-000115,0.0209519815066
ACH-000116,0.193158330957
ACH-000118,0.143934080453
ACH-000120,0.058581723845199996
ACH-000123,0.214298438107
ACH-000127,0.26221676177
ACH-000128,0.152523084999
ACH-000132,0.205141945616
ACH-000133,0.460969895859
ACH-000137,0.277759558277
ACH-000138,0.209976148783
ACH-000142,0.20318265907299998
ACH-000143,0.308697746787
ACH-000146,0.250371385765
ACH-000148,0.500525049074
ACH-000150,0.132803676575
ACH-000152,0.312728868416
ACH-000153,0.298642701515
ACH-000159,0.20814513280000002
ACH-000160,0.280770228746
ACH-000163,0.29148685568300003
ACH-000167,0.14759074323899998
ACH-000168,0.359957234952
ACH-000169,0.250695395497
ACH-000178,0.24537989113800002
ACH-000182,0.297198009865
ACH-000183,0.22427849062600003
ACH-000188,0.194854786631
ACH-000189,0.415217210085
ACH-000190,0.238175366081
ACH-000198,0.279959388056
ACH-000204,0.651206430857
ACH-000206,0.29530408995900004
ACH-000207,0.158570157381
ACH-000211,0.277545625592
ACH-000215,0.314123446639
ACH-000221,0.213770354561
ACH-000222,-0.00663262106793
ACH-000223,0.22889365739
ACH-000226,-0.00364613587636
ACH-000227,0.587216234884
ACH-000228,0.0922201299897
ACH-000231,0.0357922304694
ACH-000232,0.055773639667999995
ACH-000233,0.21260093980500003
ACH-000234,0.0932954688358
ACH-000235,0.18879489068799998
ACH-000237,0.21681963371399998
ACH-000238,0.19246244993099998
ACH-000243,0.100745712654
ACH-000244,0.663905275378
ACH-000246,0.30970936084
ACH-000248,0.21894239650800001
