,PEX7 (5191)
ACH-000004,-0.243245015502
ACH-000007,-0.0851764241766
ACH-000009,-0.250317326488
ACH-000011,-0.0575927146507
ACH-000012,-0.104768857361
ACH-000013,-0.171093297511
ACH-000014,-0.121148325485
ACH-000015,0.05908390260390001
ACH-000017,-0.34419929465000004
ACH-000018,-0.08685276060969999
ACH-000019,-0.293276568901
ACH-000021,-0.469718415609
ACH-000022,-0.181268073874
ACH-000025,-0.0849472595737
ACH-000028,-0.121092320381
ACH-000030,-0.35138668829400005
ACH-000035,0.05934240450230001
ACH-000036,-0.12218832280099999
ACH-000037,-0.131446219767
ACH-000039,-0.103489545018
ACH-000040,-0.34315925787699997
ACH-000041,-0.175957831962
ACH-000042,-0.0722656920725
ACH-000045,0.312260770871
ACH-000047,-0.145672020076
ACH-000052,-0.163705947597
ACH-000053,-0.41001043774400003
ACH-000054,-0.11449541421800001
ACH-000055,-0.20517463018800003
ACH-000060,-0.254902671646
ACH-000067,0.23373553967799998
ACH-000070,-0.41786682242299994
ACH-000075,0.0351237222599
ACH-000078,-0.16321845545
ACH-000082,-0.25188705351999996
ACH-000085,-0.202368039044
ACH-000086,-0.159151278439
ACH-000087,0.0652867856712
ACH-000092,-0.21127188148200002
ACH-000095,-0.125202243661
ACH-000097,-0.19214502466400002
ACH-000098,-0.159486358656
ACH-000099,-0.14688176197699998
ACH-000108,-0.019149298749500002
ACH-000113,-0.536310028621
ACH-000115,-0.121000982843
ACH-000116,-0.0189244240094
ACH-000118,-0.22824532579100001
ACH-000120,-0.0418891172344
ACH-000123,-0.164359752916
ACH-000127,-0.165174618968
ACH-000128,-0.153532915475
ACH-000132,-0.19489642940299998
ACH-000133,-0.09085579228289999
ACH-000137,-0.280404782333
ACH-000138,-0.110618630467
ACH-000142,-0.10207967127800001
ACH-000143,-0.346386180434
ACH-000146,-0.22063279467500002
ACH-000148,-0.212283054824
ACH-000150,-0.199460735964
ACH-000152,-0.23908210890999998
ACH-000153,-0.359549399922
ACH-000159,-0.315353440144
ACH-000160,-0.365621339416
ACH-000163,-0.33597235396499997
ACH-000167,-0.21504371448100001
ACH-000168,-0.12018860172800001
ACH-000169,-0.39106592405999996
ACH-000178,-0.14215447808
ACH-000182,-0.038640193572
ACH-000183,-0.359066085489
ACH-000188,-0.27251872846
ACH-000189,-0.379029659495
ACH-000190,-0.0450809911892
ACH-000198,-0.38901401998
ACH-000204,-0.158996139105
ACH-000206,-0.608015844979
ACH-000207,-0.437116166616
ACH-000211,-0.383606112859
ACH-000215,-0.15547099735099998
ACH-000221,-0.326135324159
ACH-000222,0.0176462677506
ACH-000223,-0.22360480674400002
ACH-000226,-0.152158838887
ACH-000227,-0.103248276857
ACH-000228,-0.143153870638
ACH-000231,-0.18934107808200001
ACH-000232,0.025590552590799998
ACH-000233,-0.466467002964
ACH-000234,-0.196645342873
ACH-000235,-0.216164002771
ACH-000237,0.0403128130456
ACH-000238,-0.33405196891399996
ACH-000243,-0.22002145821199998
ACH-000244,-0.10839846052799999
ACH-000246,-0.192065623213
ACH-000248,-0.330495655519
ACH-000250,-0.36482327570600004
ACH-000251,-0.140866093203
ACH-000253,-0.48160439933999993
ACH-000255,-0.11624417144999999
ACH-000256,-0.251403498348
ACH-000257,-0.108776895681
ACH-000258,-0.230145605612
ACH-000259,-0.0505626902104
ACH-000260,0.102783628024
ACH-000261,-0.270023526319
ACH-000262,-0.20133465753600002
ACH-000263,-0.3281157831
ACH-000264,-0.149880221659
ACH-000265,-0.09557720015599999
ACH-000266,-0.26044668070099997
ACH-000272,-0.317727454485
ACH-000273,-0.37109068314099997
ACH-000274,-0.29026455519600003
ACH-000277,-0.35962232790299997
ACH-000278,-0.279521946299
ACH-000279,-0.195375270416
ACH-000280,-0.09240590285269999
ACH-000281,-0.212929715103
ACH-000288,-0.162206163186
ACH-000291,-0.050975494156300004
ACH-000293,0.0648072140015
ACH-000294,-0.89107014916
ACH-000295,-0.596528337655
ACH-000296,-0.135586150207
ACH-000302,-0.196827062564
ACH-000304,-0.26077700215300004
