,HOXC10 (3226)
ACH-000004,-0.483921656173
ACH-000007,-0.381262444537
ACH-000009,-0.478776769273
ACH-000011,-0.492434591983
ACH-000012,-0.48741268212
ACH-000013,-0.6834676164
ACH-000014,-0.326908429871
ACH-000015,-0.606069995337
ACH-000017,-0.596885306971
ACH-000018,-0.683475913106
ACH-000019,-0.674999624361
ACH-000021,-0.35258576030100003
ACH-000022,-0.681365167337
ACH-000025,-0.671635999844
ACH-000028,-0.617707021123
ACH-000030,-0.541068211276
ACH-000035,-0.41525760664800004
ACH-000036,-0.344760533253
ACH-000037,-0.5222989192409999
ACH-000039,-0.766337938326
ACH-000040,-0.549623626533
ACH-000041,-0.604188708697
ACH-000042,-0.30034480366
ACH-000045,-0.501855906167
ACH-000047,-0.5569021253399999
ACH-000052,-0.526119974453
ACH-000053,-0.50741409403
ACH-000054,-0.5029811549140001
ACH-000055,-0.388763447242
ACH-000060,-0.31316506418699996
ACH-000067,-0.614136944553
ACH-000070,-0.29968428663
ACH-000075,-0.733263777959
ACH-000078,-0.651389184111
ACH-000082,-0.413192270209
ACH-000085,-0.635306140244
ACH-000086,-0.709747151161
ACH-000087,-0.36200853637100006
ACH-000092,-0.594128543456
ACH-000095,-0.46830072708000003
ACH-000097,-0.415868347459
ACH-000098,-0.443383391704
ACH-000099,-0.5711131087169999
ACH-000108,-0.438028321867
ACH-000113,-0.44479805078199997
ACH-000115,-0.7560315265270001
ACH-000116,-0.535513766398
ACH-000118,-0.622493648537
ACH-000120,-0.642998130835
ACH-000123,-0.459936792087
ACH-000127,-0.572467937906
ACH-000128,-0.7937691067839999
ACH-000132,-0.375516458165
ACH-000133,-0.571999728903
ACH-000137,-0.547673905385
ACH-000138,-0.721077059951
ACH-000142,-0.608128798482
ACH-000143,-0.471215516136
ACH-000146,-0.486327546038
ACH-000148,-0.550234947926
ACH-000150,-0.599439301977
ACH-000152,-0.62613537734
ACH-000153,-0.5644856976179999
ACH-000159,-0.5308902428850001
ACH-000160,-0.7083752242479999
ACH-000163,-0.504440835517
ACH-000167,-0.7415163585169999
ACH-000168,-0.642246595361
ACH-000169,-0.42263474273100005
ACH-000178,-0.361370894369
ACH-000182,-0.5285690759
ACH-000183,-0.48690657596299997
ACH-000188,-0.437685972344
ACH-000189,-0.501771463842
ACH-000190,-0.478224277531
ACH-000198,-0.490092436181
ACH-000204,-0.62289588081
ACH-000206,-0.591193628898
ACH-000207,-0.420338505572
ACH-000211,-0.444108768721
ACH-000215,-0.501465085382
ACH-000221,-0.488274447511
ACH-000222,-0.323744636405
ACH-000223,-0.426457731129
ACH-000226,-0.467343551818
ACH-000227,-0.295895569027
ACH-000228,-0.649037859556
ACH-000231,-0.6006937014429999
ACH-000232,-0.57280570315
ACH-000233,-0.7895915784440001
ACH-000234,-0.9859485859839999
ACH-000235,-0.5557244617830001
ACH-000237,-0.599730761434
ACH-000238,-0.464175722695
ACH-000243,-0.586293692778
ACH-000244,-0.44018151552199997
ACH-000246,-0.441987231434
ACH-000248,-0.554586149035
ACH-000250,-0.373329901484
ACH-000251,-0.6663786130830001
ACH-000253,-0.470199897966
ACH-000255,-0.40299723347099997
ACH-000256,-0.601336908473
ACH-000257,-0.30179021065699996
ACH-000258,-0.36800119326499997
ACH-000259,-0.514308618244
ACH-000260,-0.5524345435679999
ACH-000261,-0.612812333532
ACH-000262,-0.431073565433
ACH-000263,-0.47145538545000004
ACH-000264,-0.47331278353100004
ACH-000265,-0.512565070215
ACH-000266,-0.542250672884
ACH-000272,-0.351224590197
ACH-000273,-0.424943386945
ACH-000274,-0.547349201686
ACH-000277,-0.758131605793
ACH-000278,-0.8030015981499999
ACH-000279,-0.504646366646
ACH-000280,-0.55861722179
ACH-000281,-0.38564275013899996
ACH-000288,-0.571736737489
ACH-000291,-0.372274885072
ACH-000293,-0.458734547541
ACH-000294,-0.5908191069600001
ACH-000295,-0.56334007519
ACH-000296,-0.52299484078
ACH-000302,-0.464714042905
ACH-000304,-1.0614676883299998
ACH-000307,-0.566405866887
ACH-000308,-0.516859260309
ACH-000310,-0.5851652620100001
ACH-000311,-0.585504849581
ACH-000312,-0.625811477025
