,GMCL1 (64395)
ACH-000004,-0.104541236961
ACH-000007,0.0531167133191
ACH-000009,-0.10905732461100001
ACH-000011,-0.0537263542219
ACH-000012,-0.157763853372
ACH-000013,-0.0227115107398
ACH-000014,0.025724514445500002
ACH-000015,0.0795709548251
ACH-000017,-0.0843038706863
ACH-000018,-0.185482580299
ACH-000019,0.0101444745826
ACH-000021,-0.08544529119210001
ACH-000022,-0.094417100804
ACH-000025,0.0522110519262
ACH-000028,-0.105316064887
ACH-000030,-0.0474871109666
ACH-000035,-0.078621455805
ACH-000036,0.08295408793549999
ACH-000037,-0.104817479639
ACH-000039,0.0501272398581
ACH-000040,0.011526715430700002
ACH-000041,0.0597910620862
ACH-000042,0.05300125746119999
ACH-000045,0.11698075992200001
ACH-000047,-0.15723312459799998
ACH-000052,0.292730891027
ACH-000053,-0.0910096236298
ACH-000054,0.060771083036400005
ACH-000055,-0.00019770030759900002
ACH-000060,0.0005923028676290001
ACH-000067,0.0621191231235
ACH-000070,0.0291976369165
ACH-000075,-0.196697643526
ACH-000078,-0.151982208855
ACH-000082,0.24180292269
ACH-000085,-0.159320641904
ACH-000086,0.0594004239963
ACH-000087,-0.059087096243
ACH-000092,-0.129146786313
ACH-000095,-0.05864726820399999
ACH-000097,0.00511770094863
ACH-000098,0.22034399935199997
ACH-000099,-0.138307255027
ACH-000108,0.08829418135739998
ACH-000113,0.1797460632
ACH-000115,-0.026054614671400002
ACH-000116,0.031201004095900004
ACH-000118,0.11831568710000001
ACH-000120,-0.0372536620151
ACH-000123,0.00996317144162
ACH-000127,-0.0464116792722
ACH-000128,0.0612528955659
ACH-000132,-0.149348637462
ACH-000133,-0.0978466667895
ACH-000137,0.0636822803174
ACH-000138,-0.05973992388259999
ACH-000142,-0.169535218171
ACH-000143,-0.0653154992997
ACH-000146,0.033555186043
ACH-000148,-0.0160979411081
ACH-000150,0.051222390735400004
ACH-000152,-0.077387551193
ACH-000153,0.314495307478
ACH-000159,-0.163651989074
ACH-000160,0.139685021597
ACH-000163,-0.0947833000065
ACH-000167,-0.12515465861
ACH-000168,-0.0531854518198
ACH-000169,-0.0866071606985
ACH-000178,0.00484326434523
ACH-000182,-0.03614625542680001
ACH-000183,-0.11849701991900001
ACH-000188,-0.19833920651200002
ACH-000189,-0.273951879446
ACH-000190,0.055103132861699995
ACH-000198,-0.116039792752
ACH-000204,-0.0180077044121
ACH-000206,-0.27829906454799996
ACH-000207,0.0754327097266
ACH-000211,0.104660115448
ACH-000215,0.0220938355383
ACH-000221,0.00765725662414
ACH-000222,0.133127894002
ACH-000223,-0.0448333379942
ACH-000226,0.0224160334801
ACH-000227,-0.012544435783299999
ACH-000228,0.020801747401900002
ACH-000231,-0.0681969672524
ACH-000232,0.0222086226603
ACH-000233,-0.027329129391400003
ACH-000234,0.142514093737
ACH-000235,-0.0456508845249
ACH-000237,-0.017512178427099998
ACH-000238,-0.13652554663799998
ACH-000243,-0.0708843274356
ACH-000244,-0.28414096148400003
ACH-000246,0.0263769829275
ACH-000248,0.021015500515299997
ACH-000250,-0.08994124011060001
ACH-000251,-0.246403743887
ACH-000253,0.0138435811076
ACH-000255,-0.09355177322769999
ACH-000256,0.0589374332515
ACH-000257,-0.00574793962722
ACH-000258,-0.106795986417
ACH-000259,-0.158774719103
ACH-000260,-0.007556634838779999
ACH-000261,-0.00902902720959
ACH-000262,-0.09968384317189999
ACH-000263,-0.111637432653
ACH-000264,-0.134428645714
ACH-000265,0.051909525666500006
ACH-000266,-0.0127226468673
ACH-000272,0.012403488841399999
ACH-000273,-0.05339632918480001
ACH-000274,-0.0272365775916
ACH-000277,0.0367279917309
ACH-000278,-0.139340014082
ACH-000279,0.00153679114355
ACH-000280,-0.00242425081744
ACH-000281,0.00806566558482
ACH-000288,-0.0293328488443
ACH-000291,-0.155653793104
ACH-000293,0.150843813873
ACH-000294,0.105409547242
ACH-000295,0.200336228159
ACH-000296,-0.0253045555817
ACH-000302,0.08944932316330001
ACH-000304,0.26165021885699996
ACH-000307,-0.072536714784
ACH-000308,0.053803621486499996
ACH-000310,-0.102846870088
ACH-000311,0.0171941717087
ACH-000312,0.0122838144621
ACH-000315,-0.366654837201
ACH-000316,0.0552905904309
ACH-000317,0.023510655210099998
ACH-000318,-0.151316035593
ACH-000319,-0.17010846931899998
ACH-000320,0.0479418154857
ACH-000322,-0.00492085864075
ACH-000323,-0.15986615058
ACH-000324,-0.043577055027199996
ACH-000329,-0.00681574418696
ACH-000330,0.0466930572536
ACH-000331,0.0272009746035
ACH-000332,-0.0316423994949
ACH-000334,-0.10384862528
ACH-000335,0.14514321406400002
ACH-000336,0.045077211888499995
ACH-000337,0.255944509228
ACH-000339,0.019375533570999998
ACH-000341,-0.0341683027632
ACH-000348,0.09655406686239999
ACH-000350,0.047806643681300005
ACH-000352,-0.134022440832
ACH-000356,-0.0189558689943
ACH-000361,0.19785383385699998
ACH-000362,0.121556743199
ACH-000363,-0.18430029220400002
ACH-000364,0.0826228845216
ACH-000365,-0.118058410682
ACH-000366,-0.034530713682199995
ACH-000368,-0.29592110633900004
ACH-000374,-0.02699184333
ACH-000375,-0.141832939154
ACH-000376,-0.152085389045
ACH-000381,-0.134988894558
ACH-000383,-0.0164388127334
ACH-000387,0.0665233825673
ACH-000389,-0.0847835538238
ACH-000390,-0.11196424694399999
ACH-000393,0.00148111228531
ACH-000395,-0.010014560918000001
ACH-000397,-0.19102699532200001
ACH-000401,0.027934305010700003
ACH-000402,0.19541276542999997
ACH-000403,-0.0495478412679
ACH-000404,0.12374340385600001
ACH-000406,0.05204063151769999
ACH-000407,-0.122431205042
ACH-000408,-0.370220450142
ACH-000410,-0.18826481729800001
ACH-000411,-0.044148147769599994
ACH-000414,-0.032580199443599994
ACH-000415,0.00485882422
ACH-000416,0.0753428606755
ACH-000420,-0.104283839322
ACH-000421,0.025687448872
ACH-000424,-0.070534324102
ACH-000425,-0.05252679454
ACH-000426,-0.29619279102699997
ACH-000427,0.0132369679144
ACH-000433,-0.021292739054099997
ACH-000436,0.243575876373
ACH-000444,-0.0129830839466
ACH-000445,-0.0386570844262
ACH-000448,-0.0372082188484
ACH-000450,-0.0184308998012
ACH-000452,-0.011822607896700001
ACH-000454,-0.18569192457199998
ACH-000458,0.014115026675499999
ACH-000459,0.0711510197178
ACH-000460,-0.019418360264599997
ACH-000461,0.0247428088526
ACH-000463,-0.08529101258239999
ACH-000464,-0.01607462842
ACH-000466,-0.021998715252
ACH-000467,-0.120648951695
ACH-000468,0.10163455959899999
ACH-000469,0.0288246348276
ACH-000470,-0.08153415393670001
ACH-000471,-0.0337602836975
ACH-000472,-0.0763255360595
ACH-000473,0.0765674613606
ACH-000475,-0.0864512625292
ACH-000476,-0.168338006613
ACH-000477,0.010564435086100001
ACH-000480,0.0436040299034
ACH-000481,-0.053184685820500004
ACH-000483,-0.114837576983
ACH-000484,-0.46489146249499996
ACH-000485,-0.0368993293071
ACH-000486,-0.166939000527
ACH-000487,0.00447442206916
ACH-000488,0.053536789526
ACH-000490,0.0569239678209
ACH-000491,0.166458238206
ACH-000495,0.0873750453489
ACH-000496,0.0904389439267
ACH-000499,-0.00582134910236
ACH-000500,0.0012672845498
ACH-000502,0.0196311463081
ACH-000503,-0.418606256452
ACH-000505,-0.114432397258
ACH-000507,0.0103993369772
ACH-000510,0.0131826715279
ACH-000511,0.0121676073088
ACH-000512,0.0538510888215
ACH-000516,-0.0162434735178
ACH-000517,-0.0133131944432
ACH-000518,-0.0134052330249
ACH-000520,-0.14042627534399998
ACH-000521,-0.0716307453778
ACH-000522,-0.0300697909032
ACH-000524,-0.00403775638554
ACH-000527,0.0125360819759
ACH-000528,0.0680660391283
ACH-000537,-0.09144619842280001
ACH-000541,-0.140498095416
ACH-000542,0.117663795897
ACH-000544,-0.08148779219560001
ACH-000545,-0.08712411092439999
ACH-000547,-0.162231214972
ACH-000548,-0.0349965544283
ACH-000549,-0.05853243807130001
ACH-000550,0.048213609147899995
ACH-000552,-0.124752973025
ACH-000556,0.0139818452965
ACH-000557,-0.031080387057400002
ACH-000570,-0.050045406946700004
ACH-000571,-0.004498822884810001
ACH-000573,0.0566620057836
ACH-000576,0.0930027551734
ACH-000580,-0.034070702722900005
ACH-000584,0.16797499729200002
ACH-000585,-0.037893497025800006
ACH-000588,-0.259844566832
ACH-000589,-0.0648113416405
ACH-000591,-0.0478445776879
ACH-000593,-0.272949191611
ACH-000600,-0.06005359116140001
ACH-000601,-0.0862118832642
ACH-000604,0.09732332376280001
ACH-000605,-0.0308736184758
ACH-000606,-0.07121030224330001
