,HID1 (283987)
ACH-000232,-0.11859893318499999
ACH-000233,-0.150394924076
ACH-000234,-0.152103531041
ACH-000235,-0.21698863257800002
ACH-000237,0.0872551220848
ACH-000238,-0.0801462955254
ACH-000243,-0.17144215477299998
ACH-000244,-0.0937347815995
ACH-000246,0.0135102737708
ACH-000248,-0.21357289495999998
ACH-000250,-0.214894580426
ACH-000251,-0.364704210081
ACH-000253,-0.28661777693
ACH-000255,-0.295572850627
ACH-000256,-0.240958491117
ACH-000257,-0.188956027359
ACH-000258,-0.230188698112
ACH-000259,-0.151704783829
ACH-000260,-0.326155827855
ACH-000261,-0.163312918779
ACH-000262,-0.21732502423099997
ACH-000263,-0.511296407964
ACH-000264,-0.272803450492
ACH-000265,-0.0972213278534
ACH-000266,-0.204690844058
ACH-000272,-0.11740009684599999
ACH-000273,-0.0785220728701
ACH-000274,-0.28720596358100003
ACH-000277,-0.195717125755
ACH-000278,0.0503177469825
ACH-000279,-0.28186833476
ACH-000280,-0.539724540543
ACH-000281,-0.0517102901379
ACH-000288,-0.22049366182100003
ACH-000291,-0.19119326682
ACH-000293,-0.262031171923
ACH-000294,-0.336077024024
ACH-000295,-0.354261540642
ACH-000296,-0.332321327821
ACH-000302,-0.0661509807616
ACH-000304,-0.312607567579
ACH-000307,-0.09397259232110002
ACH-000308,-0.0638335686624
ACH-000310,-0.386565551338
ACH-000311,-0.37018103804799996
ACH-000312,-0.20682769326900002
ACH-000315,-0.19415793521400002
ACH-000316,-0.468743483615
ACH-000317,-0.166870923368
ACH-000318,-0.036550036271599994
ACH-000319,-0.177249707272
ACH-000320,-0.080719285056
ACH-000322,-0.15939819773299999
ACH-000323,-0.324649785276
ACH-000324,-0.386204407494
ACH-000329,-0.19833945863
ACH-000330,0.0804633906856
ACH-000331,-0.060019780408500006
ACH-000332,-0.0756599311517
ACH-000334,-0.0613030340841
ACH-000335,-0.271383028335
ACH-000336,0.056477169114600004
ACH-000337,-0.498067639761
ACH-000339,-0.185777769151
ACH-000341,-0.23291803406599998
ACH-000348,-0.20140132750700002
ACH-000350,-0.152743112207
ACH-000352,-0.179820683147
ACH-000356,-0.086427350453
ACH-000361,-0.34376137215999997
ACH-000362,-0.287509837775
ACH-000363,-0.116095652557
ACH-000364,-0.239734181637
ACH-000365,-0.18907969761799998
ACH-000366,-0.325126581254
ACH-000368,-0.135266640255
ACH-000374,-0.07514719232730001
ACH-000375,-0.0628874906722
ACH-000376,-0.166680506674
ACH-000381,-0.37782867881800003
ACH-000383,-0.245242484806
ACH-000387,-0.464643076232
ACH-000389,-0.114887924442
ACH-000390,-0.222812406675
ACH-000393,-0.409299781262
ACH-000395,-0.46009333716899997
ACH-000397,-0.0441591216041
ACH-000401,-0.277572647493
ACH-000402,0.190864433253
ACH-000403,-0.105217667955
ACH-000404,0.008283298134430002
ACH-000406,-0.237096768835
ACH-000407,-0.40542459181699997
ACH-000408,0.09636121879529999
ACH-000410,-0.11074607323699999
ACH-000411,-0.152114079964
ACH-000414,-0.108244770281
ACH-000415,-0.1682910702
ACH-000416,-0.10455677881400001
ACH-000420,-0.321762174513
ACH-000421,-0.14597277504
ACH-000424,-0.47775455298600006
ACH-000425,-0.171771894308
ACH-000426,-0.29745100271200003
ACH-000427,0.0587636745089
ACH-000433,-0.12467421584100001
ACH-000436,-0.0899435264745
ACH-000444,-0.18694894833
ACH-000445,-0.5995312912349999
ACH-000448,-0.08542157824819999
ACH-000450,-0.104311284748
ACH-000452,-0.151217721595
ACH-000454,-0.023483815502499998
ACH-000458,-0.00252901883226
ACH-000459,-0.123555116998
ACH-000460,-0.231587686152
ACH-000461,-0.0660477492315
ACH-000463,-0.120049988699
ACH-000464,-0.274479763664
ACH-000466,-0.11584714523600001
ACH-000467,-0.09739282013689998
ACH-000468,-0.283461476234
ACH-000469,-0.0365890777865
ACH-000470,-0.337672874795
ACH-000471,-0.156289956481
ACH-000472,-0.174939368855
ACH-000473,-0.20408590065
ACH-000475,-0.246536512448
ACH-000476,-0.26176187036
ACH-000477,-0.033213941537399996
ACH-000480,-0.127707689141
ACH-000481,-0.276715809057
ACH-000483,-0.22111262462499998
ACH-000484,-0.22697497102400002
ACH-000485,-0.303627251551
ACH-000486,-0.133640471009
ACH-000487,-0.057850727590699993
ACH-000488,-0.0709035565097
ACH-000490,-0.048239015639
ACH-000491,-0.18832704852499998
ACH-000495,-0.159688782899
ACH-000496,-0.103369495943
ACH-000499,-0.104179734831
ACH-000500,0.32559893508000004
ACH-000502,-0.239192743042
ACH-000503,-0.289406268788
ACH-000505,-0.143359767258
ACH-000507,-0.183888307518
ACH-000510,-0.205606652459
ACH-000511,-0.07169847559489999
ACH-000512,0.00843544386383
ACH-000516,-0.118647798588
ACH-000517,-0.176367414527
ACH-000518,-0.08831801414769999
ACH-000520,-0.2131899273
ACH-000521,-0.06537034979129999
ACH-000522,-0.110128911305
ACH-000524,-0.09249246824999999
ACH-000527,-0.07545520951389999
ACH-000528,-0.0624926968594
ACH-000537,-0.191241544014
ACH-000541,0.0980979113293
ACH-000542,-0.051596650471000004
ACH-000544,-0.298845676962
ACH-000545,-0.199057882524
ACH-000547,-0.282719354465
ACH-000548,-0.168488665259
ACH-000549,-0.246240465353
ACH-000550,-0.227914418182
ACH-000552,-0.168828433595
ACH-000556,-0.161712076341
ACH-000557,-0.362662234039
ACH-000570,-0.152637806645
ACH-000571,-0.18013339653299998
ACH-000573,-0.064465994941
ACH-000576,-0.0522863245764
ACH-000580,-0.266576731922
ACH-000584,-0.201455129969
ACH-000585,-0.21216238706300003
ACH-000588,-0.141358256601
ACH-000589,-0.181846640099
ACH-000591,-0.373953692913
ACH-000593,-0.267243236102
ACH-000600,-0.314070824656
ACH-000601,-0.136542948494
ACH-000604,-0.434176906624
ACH-000605,-0.06271462814119999
ACH-000606,-0.16907071946600002
ACH-000608,-0.23841160195799999
ACH-000614,0.0771956549659
ACH-000616,-0.205638007957
ACH-000618,-0.190899313877
ACH-000619,-0.24123070649599998
ACH-000620,0.0587642494797
ACH-000621,-0.132309161326
ACH-000622,-0.0692140883577
ACH-000623,-0.487673817198
ACH-000624,-0.219253481354
ACH-000627,-0.20533066299400002
ACH-000630,-0.154393198891
ACH-000632,-0.0233484606123
ACH-000633,-0.268167582725
ACH-000637,-0.18506295139000004
ACH-000638,-0.283987018686
ACH-000646,-0.18787087788400003
ACH-000647,-0.17547283307
ACH-000648,-0.0767577266605
ACH-000649,-0.263439043158
ACH-000651,-0.13918142683499998
ACH-000652,-0.319496916465
ACH-000653,-0.14846341032
ACH-000657,-0.20436525181499998
ACH-000658,-0.200865101197
ACH-000661,-0.0843192867557
ACH-000662,-0.361569930212
ACH-000663,-0.304626095484
ACH-000665,-0.0927213011066
ACH-000671,-0.147251151498
ACH-000673,-0.18863142493
ACH-000676,-0.316774253562
ACH-000677,-0.100390490397
ACH-000681,-0.37579503257299995
ACH-000682,-0.22663141043200002
ACH-000683,-0.0565629982485
ACH-000684,-0.360900890081
ACH-000688,0.049586075382199994
ACH-000693,-0.11192609921800001
ACH-000694,-0.142223942522
ACH-000695,-0.320971905666
ACH-000696,-0.07826047875419999
ACH-000697,-0.12831138659000002
ACH-000699,-0.13329709390900002
ACH-000701,-0.11251764965700001
ACH-000706,-0.141070240779
ACH-000711,-0.14258375007000001
ACH-000713,-0.14593167598200002
ACH-000714,-0.188634834487
ACH-000718,-0.23204350836100002
ACH-000720,-0.249875512637
ACH-000721,-0.236621038522
ACH-000724,-0.101942176679
ACH-000725,-0.0543366604206
ACH-000732,-0.228967882412
ACH-000734,-0.113797563875
ACH-000735,-0.127452916057
ACH-000736,-0.23784213128000004
ACH-000738,-0.206555430178
ACH-000746,-0.102514599104
ACH-000747,-0.20133313395999997
ACH-000748,-0.22502775071800002
ACH-000753,-0.193410705754
ACH-000756,-0.297295435126
ACH-000757,-0.00810829792494
ACH-000758,-0.17681221434799999
ACH-000760,-0.188316926364
ACH-000763,-0.19505765026299998
ACH-000764,-0.0552266458697
ACH-000765,-0.170590653033
ACH-000766,-0.328839273727
ACH-000767,-0.250829838617
ACH-000768,-0.0506434966064
ACH-000769,-0.294696475997
ACH-000770,-0.0979717367472
ACH-000771,-0.168933909406
ACH-000773,-0.40739455652900003
ACH-000776,-0.192967170893
ACH-000777,-0.0572213206022
ACH-000778,-0.384401118862
ACH-000781,-0.135096394108
ACH-000782,-0.174858098693
ACH-000783,-0.165210658453
ACH-000784,-0.151181060404
ACH-000785,-0.10828059932800001
ACH-000787,-0.311518653299
ACH-000788,-0.336579094647
ACH-000791,-0.158166543983
ACH-000792,-0.280956309749
ACH-000794,-0.28774469451900003
ACH-000796,-0.20867880526000002
ACH-000799,-0.08863146524639999
ACH-000800,-0.295294932344
ACH-000802,-0.145954935084
ACH-000804,-0.25279063361299997
ACH-000805,-0.242323291086
ACH-000809,-0.149715641221
ACH-000810,0.383714293377
ACH-000811,-0.19544036460499997
ACH-000817,-0.20062146802900002
ACH-000819,-0.14436174013800002
ACH-000820,-0.42011517410300003
ACH-000821,-0.10300831567
ACH-000822,-0.179454968946
ACH-000823,-0.104569457011
ACH-000824,-0.29312639858
ACH-000827,-0.162546189649
ACH-000829,-0.19622513540699998
ACH-000831,-0.0288120696698
ACH-000832,-0.334474330625
ACH-000833,-0.284341817431
ACH-000834,-0.18901667255399998
ACH-000835,-0.0438897249102
ACH-000836,-0.398888372608
ACH-000837,-0.11572532531600001
ACH-000838,-0.00644585969512
ACH-000839,-0.019916800497299998
ACH-000840,-0.017768397446000003
ACH-000841,-0.10823847044299999
ACH-000843,-0.473106496572
ACH-000846,0.046986813566
ACH-000847,-0.203025650884
ACH-000848,0.127994530583
ACH-000849,-0.104536298483
ACH-000851,-0.241752120711
ACH-000855,-0.217856907852
ACH-000856,-0.276221989447
ACH-000858,-0.0818163176932
ACH-000859,-0.125176070725
ACH-000861,-0.09395291454119999
ACH-000862,-0.127590034454
ACH-000865,-0.23572613726
ACH-000866,-0.09240132974439999
ACH-000867,-0.156264743506
ACH-000869,-0.0341589514034
ACH-000872,-0.116260309673
ACH-000873,-0.295827465904
ACH-000876,-0.0581650325655
ACH-000878,-0.168382799764
ACH-000880,-0.014826438796399999
ACH-000881,-0.469057941638
ACH-000882,-0.060264411767300005
ACH-000884,-0.270219785895
ACH-000885,-0.20597620764400001
ACH-000887,-0.190362795375
ACH-000888,-0.234808411212
ACH-000889,-0.0822542482617
ACH-000890,-0.058775601822699995
ACH-000896,-0.12605687414
ACH-000898,-0.163388550397
ACH-000900,-0.204565978257
ACH-000901,-0.205419258563
ACH-000905,-0.0869390679939
ACH-000906,-0.130159928631
ACH-000907,-0.38108098456999995
ACH-000910,-0.523382481816
ACH-000911,-0.13342301265999998
ACH-000912,-0.197402394608
ACH-000913,-0.488680046157
ACH-000915,-0.260572866218
ACH-000916,0.054740983939199996
ACH-000917,-0.0663304928926
ACH-000921,-0.18431913724500001
ACH-000924,-0.144699632454
ACH-000926,-0.261861279952
ACH-000928,0.0024699539908
ACH-000929,-0.17163854500300002
ACH-000932,-0.210811061774
ACH-000935,-0.240512963385
ACH-000936,0.101176882648
ACH-000937,-0.121798099329
ACH-000938,-0.185755099173
ACH-000939,-0.275172753991
ACH-000941,0.023564349512099996
ACH-000943,-0.144879704861
ACH-000946,-0.024015797604400004
ACH-000947,-0.0892916327777
ACH-000948,-0.10594853716600001
ACH-000950,-0.024123704799900003
ACH-000953,-0.215467480284
ACH-000957,-0.115842405707
ACH-000958,0.370929951553
ACH-000960,-0.212788859733
ACH-000963,-0.139403542485
ACH-000968,-0.037236568847300006
ACH-000969,-0.180080684483
ACH-000973,-0.12533782344799999
ACH-000974,-0.0609040000485
ACH-000975,-0.08079093718380001
ACH-000976,-0.229334384598
ACH-000978,-0.0414847721931
ACH-000980,-0.151567804682
ACH-000984,0.0637071933405
ACH-000986,-0.188029455021
ACH-000988,-0.210761074109
ACH-000993,-0.1298544504
ACH-000994,-0.100021769695
ACH-000996,-0.160368936895
ACH-001001,-0.209146942819
ACH-001020,0.156143112068
ACH-001028,-0.16862683230300002
ACH-001031,-0.219657514619
ACH-001038,-0.253699415386
ACH-001048,-0.256398417626
ACH-001050,-0.511150858905
ACH-001053,-0.178548774027
ACH-001054,-0.275150578403
ACH-001061,-0.117169740896
ACH-001067,-0.325183816067
ACH-001075,-0.287514653449
ACH-001096,0.00526035912084
ACH-001128,0.141146403213
ACH-001134,-0.0720893116763
ACH-001151,-0.202486964096
ACH-001163,-0.326007177204
ACH-001164,-0.15309163493300001
ACH-001173,-0.0810771342337
ACH-001183,-0.254119689862
ACH-001184,-0.343877858249
ACH-001190,-0.210746804181
ACH-001192,-0.27547659298300003
ACH-001193,-0.655035585616
ACH-001196,0.07456152613599999
ACH-001197,-0.34915941016
ACH-001205,-0.13252072920900002
ACH-001211,0.0625485531304
ACH-001212,-0.0510938480489
ACH-001228,-0.32183335614
ACH-001232,-0.301497469315
ACH-001239,-0.0429473393946
ACH-001274,-0.22758057689199998
ACH-001275,-0.249229075997
ACH-001277,-0.146069033371
ACH-001278,0.12189048191299999
ACH-001280,0.110109562696
ACH-001283,-0.465900348095
ACH-001289,0.45380248018799996
ACH-001295,-0.27324614244600004
ACH-001300,-0.153484105621
ACH-001301,-0.158536722378
ACH-001302,-0.373707286769
ACH-001303,-0.286673519996
ACH-001306,-0.235224312538
ACH-001318,-0.21800179399099998
ACH-001322,-0.187582609609
ACH-001328,-0.315397903305
ACH-001332,-0.5040752669430001
ACH-001333,-0.119928998836
ACH-001336,-0.0312348477372
ACH-001340,-0.13135843419
ACH-001346,-0.262568395356
ACH-001353,-0.041460013199
ACH-001354,-0.230681635319
ACH-001367,0.15377260651
ACH-001368,-0.136361839209
ACH-001374,0.0659173885693
ACH-001375,-0.182043751544
ACH-001377,-0.100539115861
ACH-001380,-0.192735161148
ACH-001391,-0.105198465731
ACH-001407,-0.237597803026
ACH-001408,-0.200811280704
ACH-001413,-0.25438122744
ACH-001430,-0.272172015024
ACH-001431,-0.286338568787
ACH-001450,-0.0794411113144
ACH-001496,-0.157362844813
ACH-001500,-0.40235725456699994
ACH-001521,-0.38523101258299997
ACH-001523,-0.194898162663
ACH-001532,-0.162004508388
ACH-001536,-0.356831174812
ACH-001550,-0.207620912698
ACH-001552,-0.17015594580600002
ACH-001554,-0.18968018177499998
ACH-001645,-0.178318147568
ACH-001654,-0.277746726526
ACH-001715,-0.114477851626
ACH-001735,-0.38535456183
ACH-001736,-0.351185725035
ACH-001737,-0.730551184395
ACH-001740,0.00237520464332
ACH-001745,-0.0755101288162
ACH-001750,-0.135448784332
ACH-001765,-0.14676347366599998
ACH-001956,-0.139798104996
ACH-001957,-0.17318993367199997
