,PAOX (196743)
ACH-000421,-0.0926207877308
ACH-000424,-0.165785266913
ACH-000425,-0.135066028598
ACH-000426,-0.06270995470980001
ACH-000427,-0.397891788137
ACH-000433,-0.00714521178769
ACH-000436,0.0900960241681
ACH-000444,0.13164632023
ACH-000445,-0.0824726822648
ACH-000448,-0.07135334644880001
ACH-000450,0.187589031684
ACH-000452,-0.086138649029
ACH-000454,-0.0333358794868
ACH-000458,-0.142227736507
ACH-000459,0.170125320583
ACH-000460,-0.202397189674
ACH-000461,-0.179485138202
ACH-000463,-0.0225891419286
ACH-000464,-0.132482669538
ACH-000466,-0.10669855240800001
ACH-000467,-0.151341308895
ACH-000468,-0.31875532406999996
ACH-000469,-0.0450923850552
ACH-000470,0.025508988042599996
ACH-000471,-0.194399833528
ACH-000472,-0.12974371755
ACH-000473,0.0320544093675
ACH-000475,-0.154073196341
ACH-000476,-0.106259910624
ACH-000477,0.0699025329165
ACH-000480,-0.09832874178789999
ACH-000481,-0.0135246406596
ACH-000483,0.0502711447262
ACH-000484,-0.130605462083
ACH-000485,-0.11957467884800001
ACH-000486,-0.194746834564
ACH-000487,-0.00925868960608
ACH-000488,-0.103876724889
ACH-000490,-0.35481840776600004
ACH-000491,-0.0860325351533
ACH-000495,-0.12033291684900001
ACH-000496,-0.0461895347019
ACH-000499,0.08500206741769999
ACH-000500,-0.261651067522
ACH-000502,-0.204319282631
ACH-000503,-0.110754686216
ACH-000505,-0.09471327794619999
ACH-000507,-0.0392056688606
ACH-000510,0.050933397752199995
ACH-000511,-0.100105840667
ACH-000512,0.263730195514
ACH-000516,-0.13644700212400002
ACH-000517,-0.0634884949971
ACH-000518,-0.0440329598429
ACH-000520,-0.24045585818100002
ACH-000521,-0.07847007549339999
ACH-000522,-0.0632207246434
ACH-000524,-0.138333841751
ACH-000527,-0.102609611945
ACH-000528,-0.20217035595400001
ACH-000537,0.00803278739724
ACH-000541,0.14746073716
ACH-000542,-0.12022724947999999
ACH-000544,0.050490997534099996
ACH-000545,-0.029992990583599995
ACH-000547,-0.17913912005999996
ACH-000548,-0.18997695234099998
ACH-000549,-0.15070100843599998
ACH-000550,-0.0684251986178
ACH-000552,0.00249084910893
ACH-000556,-0.09362957237160001
ACH-000557,-0.0975901088481
ACH-000570,-0.057919410369100005
ACH-000571,-0.0667875854478
ACH-000573,-0.026231892279400003
ACH-000576,-0.116291868457
ACH-000580,-0.00700129803709
ACH-000584,-0.019966772592799997
ACH-000585,-0.176571045476
ACH-000588,-0.11575276982999999
ACH-000589,0.018684635151799998
ACH-000591,-0.22054022542399998
ACH-000593,-0.165683537633
ACH-000600,-0.152919707611
ACH-000601,-0.0918047696038
ACH-000604,0.228771915748
ACH-000605,-0.177740508935
ACH-000606,0.034659228957
ACH-000608,-0.165678137742
ACH-000614,0.017292257598299998
ACH-000616,-0.133119450946
ACH-000618,-0.167678542765
ACH-000619,0.0005233089767969999
ACH-000620,-0.0559036311986
ACH-000621,-0.107584491811
ACH-000622,-0.29801324336
ACH-000623,-0.166840105383
ACH-000624,-0.120236684327
ACH-000627,-0.249800969441
ACH-000630,-0.13851154757099998
ACH-000632,-0.16586335955
ACH-000633,-0.0287532683367
ACH-000637,-0.0338765272998
ACH-000638,0.0412203663605
ACH-000646,-0.14218086104299998
ACH-000647,-0.163070376664
ACH-000648,-0.178273857845
ACH-000649,-0.139200942095
ACH-000651,-0.091340862348
ACH-000652,-0.118303488108
ACH-000653,0.0300348519448
ACH-000657,-0.277559518205
ACH-000658,0.0103949285919
ACH-000661,0.0729589232496
ACH-000662,-0.18333049230999998
ACH-000663,-0.151597497159
ACH-000665,-0.15763292397700002
ACH-000671,-0.036981648083900004
ACH-000673,-0.101963262277
ACH-000676,-0.126959783143
ACH-000677,-0.047022056628099995
ACH-000681,-0.183248435801
ACH-000682,-0.10248351809499999
ACH-000683,-0.17237717531
ACH-000684,-0.0954531938088
ACH-000688,-0.295608445213
ACH-000693,-0.114052862097
ACH-000694,-0.0804529449748
ACH-000695,-0.172711352511
ACH-000696,-0.169312982044
ACH-000697,-0.0814576837178
ACH-000699,-0.173499661127
ACH-000701,-0.230402570866
ACH-000706,-0.1483183617
ACH-000711,-0.0603176502613
ACH-000713,-0.0197854087712
ACH-000714,-0.16952059221000002
ACH-000718,0.0723890408516
ACH-000720,-0.136342901467
ACH-000721,-0.10551735073599999
ACH-000724,-0.224126136664
ACH-000725,-0.107872298141
ACH-000732,0.028675802023400004
ACH-000734,-0.00826497897809
ACH-000735,-0.0772993227729
ACH-000736,-0.0426607634306
ACH-000738,-0.14433429421900001
ACH-000746,-0.30208016517499997
ACH-000747,-0.0436204041046
ACH-000748,-0.317636760309
ACH-000753,0.00703644514247
ACH-000756,-0.09064908462889999
ACH-000757,-0.005710867780470001
ACH-000758,-0.113233738325
ACH-000760,-0.21596197032900002
ACH-000763,-0.0292183364455
ACH-000764,-0.162043967976
ACH-000765,0.0286331716839
ACH-000766,-0.056790332811199995
ACH-000767,-0.229486886691
ACH-000768,-0.114559205377
ACH-000769,-0.06999883978810001
ACH-000770,-0.222637128074
ACH-000771,-0.186908630853
ACH-000773,-0.101247429735
ACH-000776,-0.10319230190999999
ACH-000777,-0.26139633750999997
ACH-000778,-0.10373101455299999
ACH-000781,-0.07450945812410001
ACH-000782,-0.15586000260900001
ACH-000783,-0.429488919864
ACH-000784,-0.0636184168055
ACH-000785,-0.030370159424799998
ACH-000787,-0.0863047566535
ACH-000788,-0.0883686101252
ACH-000791,-0.0387790348746
ACH-000792,0.0237422873704
ACH-000794,0.0608348624022
ACH-000796,-0.0717836482022
ACH-000799,-0.19463551759599998
ACH-000800,0.09271687665850001
ACH-000802,-0.133419828164
ACH-000804,-0.47621703973000007
ACH-000805,-0.112493782067
ACH-000809,-0.035454775956300005
ACH-000810,-0.130443252118
ACH-000811,-0.288875778018
ACH-000817,0.07000267917660001
ACH-000819,-0.298342309501
ACH-000820,0.144543719415
ACH-000821,0.240519464425
ACH-000822,-0.0548157274796
ACH-000823,-0.216480742972
ACH-000824,-0.22339901697099998
ACH-000827,-0.11690552510399999
ACH-000829,-0.1864865286
ACH-000831,-0.11031212364
ACH-000832,-0.037503657703
ACH-000833,0.0646217052395
ACH-000834,-0.132199961489
ACH-000835,-0.0651874985348
ACH-000836,-0.18624144885699997
ACH-000837,-0.172557032899
ACH-000838,-0.108796382412
ACH-000839,-0.18485347341299999
ACH-000840,-0.06760026957719999
ACH-000841,0.05539899391869999
ACH-000843,0.0460225550738
ACH-000846,-0.0851415140002
ACH-000847,0.0759543468135
ACH-000848,0.0340352015592
ACH-000849,-0.09862944177239999
ACH-000851,-0.0777647101431
ACH-000855,-0.107718767624
ACH-000856,-0.0830462290583
ACH-000858,-0.135089534318
ACH-000859,-0.109531660806
ACH-000861,0.032380801091
ACH-000862,-0.0243322044368
ACH-000865,-0.105623198658
ACH-000866,-0.116101972754
ACH-000867,-0.17603234837099999
ACH-000869,0.109926947544
ACH-000872,0.08339254144569999
ACH-000873,-0.12352706179400001
ACH-000876,-0.143337919826
ACH-000878,-0.139677781193
ACH-000880,-0.309459998398
ACH-000881,-0.120644740789
ACH-000882,-0.17861129390799999
ACH-000884,-0.106641344115
ACH-000885,-0.09218474692060001
ACH-000887,-0.138754063258
ACH-000888,-0.10258946568600001
ACH-000889,-0.165504357214
ACH-000890,-0.029148317310200005
ACH-000896,-0.0920244142334
ACH-000898,-0.0356963403156
ACH-000900,-0.0395552636292
ACH-000901,-0.0684955479359
ACH-000905,-0.011705384572399998
ACH-000906,-0.018189788101299998
ACH-000907,-0.09919706034769998
ACH-000910,-0.0762851969481
ACH-000911,0.0414299905787
ACH-000912,-0.196185450126
ACH-000913,-0.169517262943
ACH-000915,-0.0022921176548899996
ACH-000916,-0.33392411359499996
ACH-000917,-0.0194571340891
ACH-000921,0.0327391121165
ACH-000924,-0.172485477808
ACH-000926,-0.19054686445500002
ACH-000928,-0.168734867373
ACH-000929,-0.107600956445
ACH-000932,0.0390591067941
ACH-000935,-0.0655866098823
ACH-000936,-0.153498793341
ACH-000937,-0.107311474473
ACH-000938,-0.120380400352
ACH-000939,-0.10660859517599999
ACH-000941,-0.00398434518473
ACH-000943,-0.012295270542899998
ACH-000946,-0.0411463067274
ACH-000947,-0.0691956667871
ACH-000948,-0.07800470593060001
ACH-000950,-0.117972379103
ACH-000953,-0.224839311526
ACH-000957,-0.219735202138
ACH-000958,0.17500853441
ACH-000960,0.0223106799557
ACH-000963,0.0734651857952
ACH-000968,-0.023729612897099996
ACH-000969,-0.202595004382
ACH-000973,-0.173628487156
ACH-000974,-0.275978531944
ACH-000975,-0.0194093259019
ACH-000976,-0.158404298895
ACH-000978,-0.014500199813099999
ACH-000980,-0.137304873277
ACH-000984,0.00624967218477
ACH-000986,-0.13187293877800002
ACH-000988,-0.19437104322299997
ACH-000993,0.061318208489
ACH-000994,-0.116955399023
ACH-000996,-0.176476395477
ACH-001001,-0.12491758373
ACH-001020,-0.145103156145
ACH-001028,-0.155383617095
ACH-001031,-0.0731795714774
ACH-001038,-0.0495273498718
ACH-001048,-0.186950245516
ACH-001050,-0.118848390583
ACH-001053,-0.180298634118
ACH-001054,-0.0284667219023
ACH-001061,-0.0761252560195
ACH-001067,-0.058841883586300006
ACH-001075,-0.17830079253400002
ACH-001096,-0.0672465252671
ACH-001128,-0.20019266953200002
ACH-001134,-0.161139569374
ACH-001151,-0.0740060839069
ACH-001163,-0.102141417094
ACH-001164,-0.251507786735
ACH-001173,-0.0626908987163
ACH-001183,-0.0783978768078
ACH-001184,-0.11014237032299999
ACH-001190,-0.0488488255457
ACH-001192,-0.0768992104965
ACH-001193,0.038166051777699994
ACH-001196,-0.14743888003299999
ACH-001197,-0.101418960846
ACH-001205,-0.00850082579528
ACH-001211,-0.129241173149
ACH-001212,-0.0568567900206
ACH-001228,-0.123887684799
ACH-001232,-0.08604499931250001
ACH-001239,-0.0654795130457
ACH-001274,-0.263371770109
ACH-001275,0.018327886932900002
ACH-001277,0.181614529523
ACH-001278,-0.00167595015106
ACH-001280,-0.0874281371294
ACH-001283,-0.063952969251
ACH-001289,-0.053387569831
ACH-001295,-0.1398619658
ACH-001300,-0.171768668009
ACH-001301,0.058184073639
ACH-001302,-0.303394920795
ACH-001303,0.16858533899
ACH-001306,-0.0571413335196
ACH-001318,-0.0516458068059
ACH-001322,-0.20132920624899997
ACH-001328,-0.166295461352
ACH-001332,-0.11785676183700002
ACH-001333,-0.09144384509960002
ACH-001336,-0.0769066359675
ACH-001340,-0.12317093248500001
ACH-001346,-0.080577418854
ACH-001353,-0.209418519869
ACH-001354,0.242961074672
ACH-001367,-0.0504780205956
ACH-001368,-0.028815541202500003
ACH-001374,-0.20124663710700003
ACH-001375,-0.167587517115
ACH-001377,0.015646057528999998
ACH-001380,-0.106805839182
ACH-001391,-0.09871554129599999
ACH-001407,-0.0845283529261
ACH-001408,-0.20428447348200002
ACH-001413,-0.013717704418799999
ACH-001430,-0.0953508091506
ACH-001431,-0.283815253839
ACH-001450,-0.153008909867
ACH-001496,-0.0986804444084
ACH-001500,-0.0045862786477
ACH-001521,-0.26197227255
ACH-001523,-0.019177883536099997
ACH-001532,-0.08445703518580001
ACH-001536,-0.176993456296
ACH-001550,-0.09524870455060001
ACH-001552,-0.008815773972309999
ACH-001554,-0.024430444967099996
ACH-001645,-0.2137259879
ACH-001654,-0.213207743242
ACH-001715,0.189175909947
ACH-001735,-0.160473064272
ACH-001736,-0.022626870108699997
ACH-001737,-0.273972183285
ACH-001740,-0.12419623810999998
ACH-001745,-0.100606694323
ACH-001750,-0.244037597828
ACH-001765,-0.00835864887558
ACH-001956,-0.12980738434699998
ACH-001957,-0.125258430995
