,SUN5 (140732)
ACH-000362,-0.110680668939
ACH-000363,-0.31763918030099997
ACH-000364,-0.0633765018125
ACH-000365,-0.40040095452
ACH-000366,-0.293588437511
ACH-000368,-0.198520921503
ACH-000374,-0.232065587203
ACH-000375,-0.14831597636
ACH-000376,-0.301304182665
ACH-000381,-0.47574886787199994
ACH-000383,-0.21828395148899998
ACH-000387,-0.145442975043
ACH-000389,-0.0466513678902
ACH-000390,-0.332403746927
ACH-000393,-0.137254693881
ACH-000395,0.108778468165
ACH-000397,-0.256602189947
ACH-000401,-0.203751641744
ACH-000402,-0.156324303119
ACH-000403,-0.493834229883
ACH-000404,0.0328664532807
ACH-000406,-0.327901365304
ACH-000407,-0.440430536573
ACH-000408,-0.233310137622
ACH-000410,-0.23654491866099997
ACH-000411,-0.05641875684119999
ACH-000414,-0.17337205455600002
ACH-000415,-0.385607452321
ACH-000416,-0.273777682824
ACH-000420,-0.161064117446
ACH-000421,-0.20952880877500002
ACH-000424,-0.279643091327
ACH-000425,-0.27033394991
ACH-000426,-0.00716999691291
ACH-000427,-0.117492980594
ACH-000433,-0.220757778275
ACH-000436,-0.247663473347
ACH-000444,-0.222866137808
ACH-000445,-0.269078345301
ACH-000448,-0.17985156110199998
ACH-000450,-0.279786400757
ACH-000452,-0.283923235715
ACH-000454,-0.19344658354699998
ACH-000458,-0.146968149212
ACH-000459,0.119527363968
ACH-000460,-0.157569565766
ACH-000461,-0.20388892980099999
ACH-000463,-0.219412442706
ACH-000464,-0.0826998076795
ACH-000466,-0.289950610178
ACH-000467,-0.34007680190300005
ACH-000468,-0.220885282654
ACH-000469,-0.32057922094700003
ACH-000470,-0.167999327603
ACH-000471,-0.37685433485
ACH-000472,-0.340863933503
ACH-000473,-0.26715940074
ACH-000475,-0.351071088989
ACH-000476,-0.19202603408399999
ACH-000477,-0.122206117057
ACH-000480,-0.268510078955
ACH-000481,-0.18468043832400002
ACH-000483,-0.061556222185500005
ACH-000484,-0.0897024088136
ACH-000485,-0.31079447641999997
ACH-000486,-0.186772226479
ACH-000487,-0.133517924486
ACH-000488,-0.20733104160799998
ACH-000490,-0.20731916869000003
ACH-000491,-0.364177737087
ACH-000495,-0.36931236748
ACH-000496,-0.552872189401
ACH-000499,-0.138766233243
ACH-000500,-0.817942011762
ACH-000502,-0.307175503625
ACH-000503,0.19066618291999998
ACH-000505,-0.30080931662
ACH-000507,-0.286567650601
ACH-000510,-0.523525423888
ACH-000511,-0.110152387288
ACH-000512,-0.023109950123700002
ACH-000516,-0.285949368712
ACH-000517,-0.302030057874
ACH-000518,-0.39620201006899997
ACH-000520,-0.172608460445
ACH-000521,-0.365160444624
ACH-000522,-0.232046750611
ACH-000524,-0.19577193015
ACH-000527,-0.195951701774
ACH-000528,-0.151589974426
ACH-000537,-0.200671678177
ACH-000541,-0.733609859964
ACH-000542,-0.279424617537
ACH-000544,-0.136682487301
ACH-000545,-0.564042850168
ACH-000547,-0.219230371551
ACH-000548,-0.176751655246
ACH-000549,-0.297800255393
ACH-000550,-0.23509376248599997
ACH-000552,-0.10441367416899999
ACH-000556,-0.298322332187
ACH-000557,-0.7646576036589999
ACH-000570,-0.166648860684
ACH-000571,-0.224146889027
ACH-000573,-0.044621265965999996
ACH-000576,-0.245133718921
ACH-000580,-0.038855552586699996
ACH-000584,-0.22071725635699999
ACH-000585,-0.130210574344
ACH-000588,-0.113583661255
ACH-000589,-0.42731773541100004
ACH-000591,-0.277467218827
ACH-000593,-0.238768817871
ACH-000600,-0.393665858443
ACH-000601,-0.36406626768100003
ACH-000604,-0.245963926769
ACH-000605,-0.284368700325
ACH-000606,-0.13114806881
ACH-000608,-0.480659887063
ACH-000614,0.0381253367895
ACH-000616,-0.28869998999
ACH-000618,-0.259070998271
ACH-000619,-0.2546951932
ACH-000620,-0.15418705767000002
ACH-000621,-0.0611235460819
ACH-000622,-0.301878484357
ACH-000623,-0.332903859042
ACH-000624,-0.225836127797
ACH-000627,-0.169214193079
ACH-000630,-0.0194994250752
ACH-000632,-0.309337081969
ACH-000633,-0.165894260514
ACH-000637,0.029465625590400002
ACH-000638,-0.320646245122
ACH-000646,-0.29564090265
ACH-000647,-0.141862363381
ACH-000648,-0.263078335361
ACH-000649,-0.112456498451
ACH-000651,-0.238123050019
ACH-000652,-0.35690490226300003
ACH-000653,-0.207611120988
ACH-000657,-0.239526363167
ACH-000658,-0.412719305018
ACH-000661,-0.08526766234639999
ACH-000662,-0.633209045598
ACH-000663,-0.410695334652
ACH-000665,-0.47531800697300003
ACH-000671,-0.346271281809
ACH-000673,-0.33897194377499995
ACH-000676,-0.19201718002999998
ACH-000677,-0.143986517114
ACH-000681,-0.22322723668900002
ACH-000682,-0.357441840048
ACH-000683,-0.403116548095
ACH-000684,-0.45664692821900005
ACH-000688,-0.190866392524
ACH-000693,-0.184946020656
ACH-000694,-0.11149192513699999
ACH-000695,-0.535368127262
ACH-000696,-0.223346758472
ACH-000697,0.056311634098399996
ACH-000699,-0.06587322665
ACH-000701,-0.250471372804
ACH-000706,-0.145433615588
ACH-000711,-0.24922204593699998
ACH-000713,-0.499746401263
ACH-000714,-0.279371041213
ACH-000718,-0.514495339201
ACH-000720,-0.24815881313700003
ACH-000721,-0.352963683142
ACH-000724,-0.320167959393
ACH-000725,-0.23558261094799998
ACH-000732,-0.27187947984099997
ACH-000734,-0.219037753708
ACH-000735,-0.13213786817099998
ACH-000736,-0.23974147791099998
ACH-000738,-0.14094863301899999
ACH-000746,-0.297253431608
ACH-000747,-0.311621852152
ACH-000748,-0.46634087052100004
ACH-000753,-0.17729702145799997
ACH-000756,-0.0648115853001
ACH-000757,-0.407310480776
ACH-000758,-0.164207585481
ACH-000760,-0.24288354129599998
ACH-000763,-0.41925177301399996
ACH-000764,0.16578061385099999
ACH-000765,0.145379836625
ACH-000766,-0.408549546858
ACH-000767,-0.382682749983
ACH-000768,-0.189876767713
ACH-000769,-0.11596096552400001
ACH-000770,-0.34112282457500004
ACH-000771,-0.32538862535999996
ACH-000773,-0.19610905292999997
ACH-000776,-0.207383686645
ACH-000777,-0.152168884517
ACH-000778,-0.124999694223
ACH-000781,-0.358744521101
ACH-000782,-0.246489511822
ACH-000783,-0.258321031496
ACH-000784,-0.345804993402
ACH-000785,-0.346741005014
ACH-000787,-0.25617741971200003
ACH-000788,-0.23730084954599998
ACH-000791,-0.467974296836
ACH-000792,-0.0480476159223
ACH-000794,-0.44988208382399997
ACH-000796,-0.191083422738
ACH-000799,-0.303275969525
ACH-000800,-0.24483357768199998
ACH-000802,-0.233384416387
ACH-000804,-0.18143249489399998
ACH-000805,-0.0813599140834
ACH-000809,-0.393503195474
ACH-000810,-0.107753794376
ACH-000811,-0.26552407953699997
ACH-000817,-0.08937690027789999
ACH-000819,-0.262781828395
ACH-000820,-0.232002163644
ACH-000821,-0.602325085112
ACH-000822,-0.20946347661400003
ACH-000823,-0.481081049846
ACH-000824,-0.168710023546
ACH-000827,-0.214918803409
ACH-000829,-0.25271639028000004
ACH-000831,-0.294077148659
ACH-000832,-0.252858492821
ACH-000833,-0.487949385104
ACH-000834,-0.32409808015
ACH-000835,-0.017372103588400002
ACH-000836,-0.328678484274
ACH-000837,-0.338575854951
ACH-000838,-0.205499528877
ACH-000839,-0.590153429999
ACH-000840,-0.0885206467416
ACH-000841,-0.19244281798
ACH-000843,-0.133450772138
ACH-000846,-0.280310306259
ACH-000847,-0.348390642104
ACH-000848,-0.134153792615
ACH-000849,-0.269003715089
ACH-000851,-0.340559761101
ACH-000855,-0.0128669062607
ACH-000856,-0.276531508512
ACH-000858,-0.265754911532
ACH-000859,-0.260549161496
ACH-000861,-0.198766752882
ACH-000862,-0.19510584922899998
ACH-000865,-0.21976778850900003
ACH-000866,-0.301116562172
ACH-000867,-0.426428847799
ACH-000869,-0.22705669123199998
ACH-000872,-0.0983469337205
ACH-000873,-0.1202110557
ACH-000876,-0.248632008896
ACH-000878,-0.29523915804699996
ACH-000880,-0.19712723397
ACH-000881,-0.0397110356574
ACH-000882,-0.17587722004200002
ACH-000884,-0.244801735985
ACH-000885,-0.149961369625
ACH-000887,-0.153317070119
ACH-000888,-0.35772526145000005
ACH-000889,-0.30765164236
ACH-000890,-0.507121102433
ACH-000896,-0.144125680849
ACH-000898,-0.314113083764
ACH-000900,-0.23669735212499998
ACH-000901,-0.329363180655
ACH-000905,-0.346887362351
ACH-000906,-0.222755323713
ACH-000907,-0.162058642546
ACH-000910,-0.182031561438
ACH-000911,-0.252697001257
ACH-000912,-0.259095222412
ACH-000913,-0.366011901105
ACH-000915,0.0257442654912
ACH-000916,-0.19139211817200003
ACH-000917,-0.237467270076
ACH-000921,-0.208892764133
ACH-000924,-0.34197139406099997
ACH-000926,-0.5557392112740001
ACH-000928,-0.210645517948
ACH-000929,-0.0112087008059
ACH-000932,-0.269749283447
ACH-000935,-0.11925043771
ACH-000936,-0.140202115375
ACH-000937,-0.415949551357
ACH-000938,-0.439608860449
ACH-000939,-0.318554636261
ACH-000941,-0.4886121461399999
ACH-000943,-0.22600772907699998
ACH-000946,-0.160381550953
ACH-000947,-0.18655563286600002
ACH-000948,-0.214216179919
ACH-000950,-0.19077264269000002
ACH-000953,-0.344527444327
ACH-000957,-0.11629584326199999
ACH-000958,-0.103496128358
ACH-000960,-0.22632709665
ACH-000963,-0.263260836861
ACH-000968,0.00705910645366
ACH-000969,-0.172961466811
ACH-000973,-0.43666414289800004
ACH-000974,-0.27794962318000005
ACH-000975,-0.25447130351999997
ACH-000976,-0.300061452492
ACH-000978,-0.364436229043
ACH-000980,-0.222629088171
ACH-000984,-0.226521296287
ACH-000986,-0.189079514809
ACH-000988,-0.395730474542
ACH-000993,-0.05424125256659999
ACH-000994,-0.219790053646
ACH-000996,-0.24076789821400002
ACH-001001,-0.0185700150922
ACH-001020,-0.524877970157
ACH-001028,-0.393514710131
ACH-001031,-0.333650026266
ACH-001038,-0.308726971407
ACH-001048,-0.225057443004
ACH-001050,-0.0636844005445
ACH-001053,-0.18728301728900001
ACH-001054,-0.034911814814400005
ACH-001061,-0.102303566213
ACH-001067,-0.0968834805256
ACH-001075,-0.336245694613
ACH-001096,-0.328499998434
ACH-001128,-0.5224666360010001
ACH-001134,-0.11457192086
ACH-001151,-0.24178848093199998
ACH-001163,-0.35690130045699997
ACH-001164,-0.312815964284
ACH-001173,-0.199199838725
ACH-001183,-0.314683247085
ACH-001184,-0.281709635741
ACH-001190,-0.15737469508500002
ACH-001192,-0.416556704954
ACH-001193,-0.213968523973
ACH-001196,-0.346420224443
ACH-001197,-0.258118484387
ACH-001205,-0.21889784496
ACH-001211,-0.337732874125
ACH-001212,-0.15216475104399999
ACH-001228,-0.317370886387
ACH-001232,-0.23492478189399998
ACH-001239,-0.467539038979
ACH-001274,-0.294010583717
ACH-001275,-0.31967308069600003
ACH-001277,-0.139649355751
ACH-001278,-0.20413417157400002
ACH-001280,-0.0365809120588
ACH-001283,-0.147134808528
ACH-001289,-0.135931118587
ACH-001295,-0.316358751207
ACH-001300,-0.24975990724599997
ACH-001301,-0.320459483842
ACH-001302,-0.142389245418
ACH-001303,-0.09166433680029999
ACH-001306,-0.270202800806
ACH-001318,-0.233046033817
ACH-001322,-0.147855114025
ACH-001328,-0.210733574981
ACH-001332,0.0122965552272
ACH-001333,-0.387487198011
ACH-001336,-0.260185700128
ACH-001340,-0.308922369287
ACH-001346,-0.31493252080899997
ACH-001353,-0.502917265097
ACH-001354,-0.165347690301
ACH-001367,-0.357421526517
ACH-001368,-0.304411750075
ACH-001374,-0.419792940179
ACH-001375,-0.190398124894
ACH-001377,-0.280424405277
ACH-001380,-0.0220013446907
ACH-001391,-0.0183643186336
ACH-001407,-0.220604264438
ACH-001408,-0.25512255169799997
ACH-001413,-0.1226560993
ACH-001430,-0.300262605959
ACH-001431,-0.36503129684299995
ACH-001450,-0.37728015600500003
ACH-001496,-0.27838502586999997
ACH-001500,-0.405282974252
ACH-001521,-0.470581442407
ACH-001523,-0.09050641773769999
ACH-001532,-0.084828480703
ACH-001536,-0.247167760353
ACH-001550,-0.100798994788
ACH-001552,-0.21691491841
ACH-001554,-0.3637232043
ACH-001645,-0.141580749626
ACH-001654,-0.339998041008
ACH-001715,-0.515505514172
ACH-001735,-0.279296911854
ACH-001736,-0.22884306116099998
ACH-001737,-0.286670899641
ACH-001740,-0.190135505953
ACH-001745,-0.088637133221
ACH-001750,-0.269293628004
ACH-001765,-0.335167173873
ACH-001956,-0.256355580808
ACH-001957,-0.22659868941999997
