,SULT1E1 (6783)
ACH-000004,0.0683006292128
ACH-000007,-0.0738071332892
ACH-000009,-0.126111144477
ACH-000011,-0.043466758781900004
ACH-000012,-0.000159815135836
ACH-000013,0.00391970486982
ACH-000014,-0.0869437122108
ACH-000015,-0.103575394532
ACH-000017,0.006438928465569999
ACH-000018,-0.121161459177
ACH-000019,-0.186089891433
ACH-000021,0.016127585770299997
ACH-000022,-0.184942542203
ACH-000025,-0.0201989707067
ACH-000028,-0.17493602185899998
ACH-000030,-0.21500275647300002
ACH-000035,0.026925303355600002
ACH-000036,-0.0944371214875
ACH-000037,-0.0462826559099
ACH-000039,-0.044637847467199995
ACH-000040,-0.12680797937899999
ACH-000041,-0.09397380374119998
ACH-000042,-0.055280264577699995
ACH-000045,0.035202065191800004
ACH-000047,-0.202971205706
ACH-000052,-0.23314906954
ACH-000053,-0.09781999249460001
ACH-000054,0.016512224481600002
ACH-000055,0.19137500082000003
ACH-000060,0.069620835004
ACH-000067,-0.238396726763
ACH-000070,-0.280981566834
ACH-000075,-0.09705566340399999
ACH-000078,-0.167920858257
ACH-000082,-0.116468282473
ACH-000085,-0.31556213899999996
ACH-000086,-0.0660444151389
ACH-000087,-0.043769038754400004
ACH-000092,-0.07212704356329999
ACH-000095,0.0095431797246
ACH-000097,-0.130758661981
ACH-000098,-0.211145931719
ACH-000099,-0.144866509305
ACH-000108,-0.044134084253
ACH-000113,0.0259902814926
ACH-000115,-0.0805703532903
ACH-000116,-0.162337374145
ACH-000118,-0.0571901205726
ACH-000120,0.180932124543
ACH-000123,-0.21317882461100002
ACH-000127,-0.152603950238
ACH-000128,-0.27249198743299996
ACH-000132,-0.108289158443
ACH-000133,0.00528075136856
ACH-000137,0.00503058454905
ACH-000138,-0.10885960402999999
ACH-000142,-0.13696305169700002
ACH-000143,-0.0988387365735
ACH-000146,0.00657621716747
ACH-000148,-0.0250643797505
ACH-000150,-0.113685702572
ACH-000152,-0.152190170525
ACH-000153,-0.183122973652
ACH-000159,-0.166007978275
ACH-000160,-0.264244565751
ACH-000163,-0.305722262435
ACH-000167,-0.0141209599459
ACH-000168,-0.266378324647
ACH-000169,-0.112522096494
ACH-000178,-0.052044467775600005
ACH-000182,-0.107045514784
ACH-000183,0.10155285039899999
ACH-000188,-0.225002770592
ACH-000189,-0.357578995417
ACH-000190,-0.12478161672499999
ACH-000198,-0.088577493168
ACH-000204,-0.37769266847800004
ACH-000206,-0.441478550501
ACH-000207,0.025522408808
ACH-000211,-0.154416102288
ACH-000215,-0.0690694440643
ACH-000221,-0.0309444542143
ACH-000222,0.138910552823
ACH-000223,-0.10128339578500001
ACH-000226,-0.0952379718482
ACH-000227,-0.20438488143
ACH-000228,-0.0390145193837
ACH-000231,-0.122951274672
ACH-000232,-0.029157584710900002
ACH-000233,-0.028281290786299998
ACH-000234,-0.14495304674599999
ACH-000235,-0.0335030845019
ACH-000237,-0.0581898665704
ACH-000238,-0.0913277808588
ACH-000243,-0.0291608936143
ACH-000244,0.0796817494586
ACH-000246,-0.0751122395498
ACH-000248,-0.15088666280500002
ACH-000250,-0.107766014891
ACH-000251,-0.10966573610500001
ACH-000253,-0.287795583481
ACH-000255,-0.0381044074059
ACH-000256,-0.0178924461797
ACH-000257,-0.00264193681948
ACH-000258,-0.189213671501
ACH-000259,0.0228062493926
ACH-000260,-0.00545879720003
ACH-000261,-0.112466818118
ACH-000262,-0.019548674813400002
ACH-000263,0.106030099064
ACH-000264,-0.104177778401
ACH-000265,-0.09866416298630001
ACH-000266,-0.010914005345299998
ACH-000272,-0.243582272461
ACH-000273,-0.107980594133
ACH-000274,-0.041177548403300006
ACH-000277,-0.18413295779199998
ACH-000278,-0.0469061162873
ACH-000279,-0.07899636939989998
ACH-000280,-0.0362293220041
ACH-000281,0.0514335494472
ACH-000288,-0.0380977644765
ACH-000291,-0.0732044246889
ACH-000293,-0.09625111322999999
ACH-000294,0.0265025239537
ACH-000295,0.17771388118599998
ACH-000296,-0.0673927005216
ACH-000302,-0.19547415449799999
ACH-000304,-0.375058053006
ACH-000307,-0.11209703037699999
ACH-000308,-0.10834128384500001
ACH-000310,-0.204439305306
ACH-000311,0.028041280652400004
ACH-000312,0.0437616721484
ACH-000315,-0.10747711345699999
ACH-000316,-0.07537358666789999
ACH-000317,0.000541940672695
ACH-000318,-0.270045044806
ACH-000319,-0.143523058592
ACH-000320,0.122890163868
ACH-000322,-0.13441801838
ACH-000323,-0.270611071298
ACH-000324,-0.112266375672
ACH-000329,0.00187447760623
ACH-000330,-0.274181954487
ACH-000331,-0.0501423852615
ACH-000332,-0.108274311709
ACH-000334,-0.283854271311
