,PM20D1 (148811)
ACH-000004,-0.163734141481
ACH-000007,0.21571877912700002
ACH-000009,-0.43489329141099997
ACH-000011,-0.06774100532459999
ACH-000012,-0.109343732816
ACH-000013,-0.111367220227
ACH-000014,-0.171990278006
ACH-000015,-0.0254078679032
ACH-000017,-0.0561264329303
ACH-000018,-0.179039453607
ACH-000019,0.094258937908
ACH-000021,-0.0431697701675
ACH-000022,-0.0651134243405
ACH-000025,-0.0588647292989
ACH-000028,-0.017856173479599998
ACH-000030,0.0696525265034
ACH-000035,-0.0800094639298
ACH-000036,0.0500476258925
ACH-000037,-0.162477359006
ACH-000039,0.149967385281
ACH-000040,-0.0601036257839
ACH-000041,-0.0010067923259700002
ACH-000042,-0.189949441654
ACH-000045,-0.0221116178441
ACH-000047,-0.220162858343
ACH-000052,-0.0236738045483
ACH-000053,-0.140819140653
ACH-000054,-0.00136162734729
ACH-000055,-0.05781443963880001
ACH-000060,-0.0404834727126
ACH-000067,0.018026797761400003
ACH-000070,-0.0199473067955
ACH-000075,-0.36249925716799997
ACH-000078,0.127953595489
ACH-000082,-0.10906859292000001
ACH-000085,-0.180834430057
ACH-000086,-0.24297182783000004
ACH-000087,0.008188706566529999
ACH-000092,-0.00217527094821
ACH-000095,0.043435318562199995
ACH-000097,-0.0669864811555
ACH-000098,-0.029899057235699997
ACH-000099,0.0266883293253
ACH-000108,-0.10961907590299999
ACH-000113,-0.382576180373
ACH-000115,0.061058292077000004
ACH-000116,0.0161505479217
ACH-000118,0.0156838421444
ACH-000120,-0.200877210226
ACH-000123,-0.111846435804
ACH-000127,-0.038879974054000004
ACH-000128,-0.00955610337518
ACH-000132,-0.102096308103
ACH-000133,0.032270257425799996
ACH-000137,0.10099812932600001
ACH-000138,-0.114076030865
ACH-000142,0.0220429319862
ACH-000143,-0.184192824073
ACH-000146,-0.202143348118
ACH-000148,-0.249408793336
ACH-000150,-0.0994849555552
ACH-000152,0.00276342986753
ACH-000153,-0.00435562190905
ACH-000159,-0.030292134073099997
ACH-000160,0.0186846700403
ACH-000163,-0.27462077566
ACH-000167,0.161206712516
ACH-000168,-0.0961164021297
ACH-000169,-0.0191514471867
ACH-000178,0.015074558563099999
ACH-000182,-0.226941313768
ACH-000183,-0.122430410303
ACH-000188,0.0317442851707
ACH-000189,-0.00906328089435
ACH-000190,0.16908956146200002
ACH-000198,-0.0550450147982
ACH-000204,-0.40744722213
ACH-000206,0.0517540699174
ACH-000207,-0.292472243592
ACH-000211,0.0733334008849
ACH-000215,-0.0014018856665
ACH-000221,0.0261111572097
ACH-000222,-0.17693571763500002
ACH-000223,-0.12472884931700001
ACH-000226,-0.24053350754900002
ACH-000227,-0.127072866917
ACH-000228,-0.17406661924400002
ACH-000231,-0.0719080839312
ACH-000232,0.0800763311363
ACH-000233,-0.24862127471599998
ACH-000234,-0.207502808127
ACH-000235,-0.220839021892
ACH-000237,-0.00662289104055
ACH-000238,-0.074272746951
ACH-000243,-0.022907489977099998
ACH-000244,0.044676607615599995
ACH-000246,-0.125412272181
ACH-000248,-0.210662374866
ACH-000250,-0.014620874790700001
ACH-000251,0.139126249843
ACH-000253,-0.133427018809
ACH-000255,-0.129070904255
ACH-000256,-0.128108271243
ACH-000257,0.22472986183000002
ACH-000258,0.125524907315
ACH-000259,0.0143676382345
ACH-000260,-0.0181098208925
ACH-000261,0.00238782764788
ACH-000262,0.0214123215985
ACH-000263,-0.0341897070816
ACH-000264,-0.15391353072699998
ACH-000265,-0.09398835640389999
ACH-000266,-0.033844190642400004
ACH-000272,-0.047065669997899996
ACH-000273,-0.162022622284
ACH-000274,-0.059601300056
ACH-000277,-0.12315262486600001
ACH-000278,0.0323456075396
ACH-000279,0.0430843687753
ACH-000280,-0.25768144743500004
ACH-000281,-0.360630570738
ACH-000288,-0.150360281944
ACH-000291,0.0727696453409
ACH-000293,-0.0256429619497
ACH-000294,0.0356600119639
ACH-000295,0.058125035037699994
ACH-000296,-0.0345480654991
ACH-000302,-0.123176993792
ACH-000304,0.0836280300787
ACH-000307,-0.119993357236
ACH-000308,0.00040206916385199996
ACH-000310,-0.15030161675599998
ACH-000311,-0.0309071526768
ACH-000312,0.050087867850599994
