,SEZ6L (23544)
ACH-000238,0.349995918152
ACH-000243,0.187664625341
ACH-000244,0.31113059819600003
ACH-000246,0.223324048779
ACH-000248,0.20055163118299998
ACH-000250,0.39306411985399997
ACH-000251,0.318443289553
ACH-000253,0.260917398841
ACH-000255,0.018831528306
ACH-000256,0.35346106032799995
ACH-000257,0.321555129805
ACH-000258,0.09993696978260001
ACH-000259,0.321021898301
ACH-000260,0.0383665557619
ACH-000261,0.206774936941
ACH-000262,0.385781984792
ACH-000263,0.34474726346100004
ACH-000264,0.308897175252
ACH-000265,-0.0891789430466
ACH-000266,0.24650299647100002
ACH-000272,0.04982171394180001
ACH-000273,0.357040862681
ACH-000274,0.29040152491300003
ACH-000277,0.435278033017
ACH-000278,0.16915673563099998
ACH-000279,0.182422982419
ACH-000280,0.127115747517
ACH-000281,0.141734698845
ACH-000288,0.370443460633
ACH-000291,0.17233044704599998
ACH-000293,0.181642877872
ACH-000294,0.317600148251
ACH-000295,0.434422369665
ACH-000296,0.275219125007
ACH-000302,0.0167666344402
ACH-000304,0.15264500750600002
ACH-000307,0.208793501951
ACH-000308,0.230864167634
ACH-000310,0.16555980334
ACH-000311,0.205435669767
ACH-000312,0.161299433271
ACH-000315,-0.0217913701717
ACH-000316,0.019827643746
ACH-000317,0.31536950059700003
ACH-000318,0.317150611602
ACH-000319,0.19183914702500002
ACH-000320,-0.0433323012355
ACH-000322,0.240401667137
ACH-000323,0.285396524076
ACH-000324,0.44202275315
ACH-000329,0.304114677871
ACH-000330,0.375247015119
ACH-000331,0.402051093891
ACH-000332,0.209995797835
ACH-000334,0.107681342074
ACH-000335,0.457018321999
ACH-000336,0.41719230092500004
ACH-000337,0.49942418800899996
ACH-000339,0.178175194954
ACH-000341,0.348385493624
ACH-000348,0.387099598023
ACH-000350,0.27034014561
ACH-000352,0.142836381698
ACH-000356,0.16560862367
ACH-000361,0.33814030186399996
ACH-000362,0.169325008561
ACH-000363,0.187812085574
ACH-000364,0.399225750759
ACH-000365,0.24452847805999997
ACH-000366,0.32103564985599997
ACH-000368,0.275632813662
ACH-000374,0.304823367461
ACH-000375,0.338954056537
ACH-000376,0.193429839298
ACH-000381,0.149570436696
ACH-000383,0.33899300953100003
ACH-000387,0.05770710071330001
ACH-000389,0.192928068268
ACH-000390,0.21557200087099998
ACH-000393,0.231605345173
ACH-000395,-0.0171715383734
ACH-000397,0.322634700463
ACH-000401,0.34967601369199997
ACH-000402,0.283013181875
ACH-000403,0.369588731726
ACH-000404,0.414198623768
ACH-000406,0.214191632696
ACH-000407,0.264615568641
ACH-000408,0.112339760198
ACH-000410,0.298972813698
ACH-000411,0.308822744549
ACH-000414,0.17267007853
ACH-000415,0.34931037505
ACH-000416,0.280788127296
ACH-000420,0.27575746616
ACH-000421,0.20392056802499997
ACH-000424,0.380117834018
ACH-000425,0.234443612459
ACH-000426,0.324928608118
ACH-000427,0.172203386719
ACH-000433,0.19659925570099998
ACH-000436,0.11945199596100001
ACH-000444,0.0971701427111
ACH-000445,0.131490256262
ACH-000448,0.26658540573
ACH-000450,0.149253919097
ACH-000452,0.29684898106999996
ACH-000454,0.09011166124330001
ACH-000458,0.36157323206200004
ACH-000459,0.19463908985599998
ACH-000460,0.26619308180999995
ACH-000461,0.414227301209
ACH-000463,0.172442232907
ACH-000464,0.308238745874
ACH-000466,0.216417855083
ACH-000467,0.388799883076
ACH-000468,0.0466512193728
ACH-000469,0.329041662109
ACH-000470,0.183976133549
ACH-000471,0.25210570532800003
ACH-000472,0.264232309309
ACH-000473,0.280391744215
ACH-000475,0.271023685709
ACH-000476,0.281579067463
ACH-000477,0.16837990342099998
ACH-000480,0.379326733163
ACH-000481,0.288995695643
ACH-000483,0.15285451142999998
ACH-000484,0.100468767407
ACH-000485,0.282308880376
ACH-000486,0.199238661536
ACH-000487,0.181886768407
ACH-000488,0.227897275579
ACH-000490,0.333239362502
ACH-000491,0.378280090349
ACH-000495,0.20726856180999997
ACH-000496,0.20778644484900002
ACH-000499,0.037222956714800005
ACH-000500,0.19153237559099998
ACH-000502,0.24905712406
ACH-000503,0.08055888569460001
ACH-000505,0.267058511319
ACH-000507,0.45676023327699994
ACH-000510,0.28203257603
ACH-000511,0.219018739568
ACH-000512,0.215593066932
ACH-000516,0.170063686741
ACH-000517,0.292592144768
ACH-000518,0.20632683059700002
ACH-000520,0.225517804831
ACH-000521,0.316438943751
ACH-000522,0.326268377353
ACH-000524,0.098921596237
ACH-000527,0.241037166344
ACH-000528,0.18521722988800002
ACH-000537,0.31054430656800003
ACH-000541,-0.013196071699999999
ACH-000542,0.21731894829
ACH-000544,0.224008851952
ACH-000545,0.149012497251
ACH-000547,0.0313012156463
ACH-000548,0.298288693793
ACH-000549,0.311506263486
ACH-000550,0.228741474088
ACH-000552,0.130551630934
ACH-000556,0.255059366745
ACH-000557,0.187825225564
ACH-000570,0.205584111012
ACH-000571,0.35078449533699996
ACH-000573,0.0578405013375
ACH-000576,0.0653304613236
ACH-000580,0.382425869238
ACH-000584,0.203923750702
ACH-000585,0.474226814568
ACH-000588,0.25640992706300003
ACH-000589,0.19852378718400002
ACH-000591,0.19292448607999998
ACH-000593,0.267983226282
ACH-000600,0.46384938131399994
ACH-000601,0.219891557221
ACH-000604,-0.00213001574825
ACH-000605,0.12211133981899999
ACH-000606,0.227594184103
ACH-000608,0.210902933383
ACH-000614,0.479271955584
ACH-000616,0.353149670947
ACH-000618,0.226298060847
ACH-000619,0.195007045254
ACH-000620,0.361088866772
ACH-000621,0.228415609901
ACH-000622,0.20758987797200001
ACH-000623,-0.00435483123861
ACH-000624,0.211049927263
ACH-000627,0.313834443799
ACH-000630,0.318382144075
ACH-000632,0.233332413409
ACH-000633,0.166505021021
ACH-000637,0.141709628283
ACH-000638,0.144772784677
ACH-000646,0.25224476235300003
ACH-000647,0.340514837802
ACH-000648,0.251443452182
ACH-000649,0.260479941206
ACH-000651,0.0100788368635
ACH-000652,0.192818570845
ACH-000653,0.26574655579900003
ACH-000657,0.21352159792599998
ACH-000658,0.309670290096
ACH-000661,0.318925354655
ACH-000662,0.441969259679
ACH-000663,0.195851742677
ACH-000665,0.0513816093157
ACH-000671,0.125003303485
ACH-000673,0.216598263355
ACH-000676,0.29539644486600003
ACH-000677,-0.0555574563604
ACH-000681,0.173610397192
ACH-000682,0.22528792036999998
ACH-000683,0.22508754644
ACH-000684,0.09867901572660001
ACH-000688,0.354210445364
ACH-000693,0.23409087542800003
ACH-000694,0.26931712289
ACH-000695,0.361100177948
ACH-000696,0.319249461893
ACH-000697,0.168063386989
ACH-000699,0.25061837925299996
ACH-000701,0.35987664880099995
ACH-000706,0.134432906209
ACH-000711,0.290095696517
ACH-000713,0.386101660307
ACH-000714,0.222336645148
ACH-000718,0.230983247372
ACH-000720,0.27913872804400003
ACH-000721,0.181689740309
ACH-000724,0.510920904958
ACH-000725,0.35023098623800003
ACH-000732,0.353237155445
ACH-000734,0.27618295987799996
ACH-000735,0.29328321378600003
ACH-000736,0.332643554976
ACH-000738,0.338006816883
ACH-000746,0.41568185066
ACH-000747,0.0451401749927
ACH-000748,0.21351086267299998
ACH-000753,0.26981738936599997
ACH-000756,0.32444604681
ACH-000757,-0.0679222232292
ACH-000758,0.33632445870300004
ACH-000760,0.28698121283100003
ACH-000763,0.155230469273
ACH-000764,0.216327524347
ACH-000765,0.09801517101269999
ACH-000766,0.226018405507
ACH-000767,0.197329963969
ACH-000768,0.241747710089
ACH-000769,0.0937907385617
ACH-000770,0.225913445425
ACH-000771,0.166789049465
ACH-000773,0.32989914029
ACH-000776,0.13261646671
ACH-000777,0.208853625531
ACH-000778,-0.0225379976013
ACH-000781,0.16487585776
ACH-000782,0.187119714954
ACH-000783,0.302355928186
ACH-000784,0.262626819052
ACH-000785,0.265579133895
ACH-000787,0.311624242247
ACH-000788,0.20524640798399998
ACH-000791,0.174300588968
ACH-000792,0.31377269900800003
ACH-000794,0.27248588299800003
ACH-000796,0.269960084894
ACH-000799,0.154726532217
ACH-000800,0.394416388257
ACH-000802,0.20632187976100003
ACH-000804,0.385662975467
ACH-000805,0.106564845363
ACH-000809,0.298816866618
ACH-000810,0.051680614436099996
ACH-000811,0.42636427502700003
ACH-000817,0.26980464065299997
ACH-000819,0.014248586011
ACH-000820,-0.180417403317
ACH-000821,0.15589673773
ACH-000822,0.31123321825399997
ACH-000823,0.21981193789099998
ACH-000824,0.271053130727
ACH-000827,0.265460134718
ACH-000829,0.395865063839
ACH-000831,0.126336808626
ACH-000832,0.287387451405
ACH-000833,0.400495680788
ACH-000834,0.21057335398200003
ACH-000835,0.181158102678
ACH-000836,0.209134326774
ACH-000837,0.157116923422
ACH-000838,0.138117392681
ACH-000839,0.135228086764
ACH-000840,0.060457445301900004
ACH-000841,0.0449724502587
ACH-000843,0.17769260452100002
ACH-000846,0.18007881772999998
ACH-000847,0.410028876196
ACH-000848,0.281100751315
ACH-000849,0.17874027164
ACH-000851,0.134223268718
ACH-000855,0.236291132447
ACH-000856,0.239972148581
ACH-000858,0.20515163331
ACH-000859,0.047469640145
ACH-000861,0.246901754882
ACH-000862,0.0337302873536
ACH-000865,0.25385558070500003
ACH-000866,0.30971162495
ACH-000867,0.330048257263
ACH-000869,0.34574107652099995
ACH-000872,0.251847297122
ACH-000873,0.159121821498
ACH-000876,0.28439205787300004
ACH-000878,0.282183155341
ACH-000880,0.473708850668
ACH-000881,0.253221017135
ACH-000882,0.234664697255
ACH-000884,0.167047068518
ACH-000885,0.226326478691
ACH-000887,0.305072908475
ACH-000888,0.309733105053
ACH-000889,0.328018905173
ACH-000890,0.126397915741
ACH-000896,0.08779514919880001
ACH-000898,0.220022635746
ACH-000900,0.244786627416
ACH-000901,0.272239574872
ACH-000905,0.359294445252
ACH-000906,0.162902836022
ACH-000907,0.261661906223
ACH-000910,0.129827456098
ACH-000911,0.27588376870000003
ACH-000912,0.241692562049
ACH-000913,0.215791148964
ACH-000915,0.268006861001
ACH-000916,0.291875438011
ACH-000917,0.248343744547
ACH-000921,0.101758500726
ACH-000924,0.18670828226599998
ACH-000926,0.19590196565600002
ACH-000928,0.425218874637
ACH-000929,0.5006270888809999
ACH-000932,0.211284197502
ACH-000935,0.12938704086
ACH-000936,0.0916979674189
ACH-000937,0.128838479445
ACH-000938,0.13118146299900002
ACH-000939,-0.0853622638243
ACH-000941,0.24780536371999998
ACH-000943,0.223551381987
ACH-000946,0.25458566370499996
ACH-000947,0.287861230263
ACH-000948,0.284253105325
ACH-000950,0.231781240443
ACH-000953,0.17538387154500001
ACH-000957,0.345836694083
ACH-000958,0.266046440297
ACH-000960,0.220186302928
ACH-000963,0.3522675772
ACH-000968,0.247230361351
ACH-000969,0.227302951548
ACH-000973,0.265386454254
ACH-000974,0.20889211214499998
ACH-000975,0.06734051106000001
ACH-000976,0.289887039797
ACH-000978,0.175312965792
ACH-000980,0.166697132535
ACH-000984,0.298492953965
ACH-000986,0.204373696996
ACH-000988,0.229152594915
ACH-000993,0.225359299655
ACH-000994,0.0716307503442
ACH-000996,0.23093817670000003
ACH-001001,0.263896623589
ACH-001020,0.586516118305
ACH-001028,0.297690258123
ACH-001031,0.173069761589
ACH-001038,0.265541777458
ACH-001048,0.33747839412600006
ACH-001050,0.340850571389
ACH-001053,0.249138374276
ACH-001054,0.183438179801
ACH-001061,0.15102563299000002
ACH-001067,0.28148974972
ACH-001075,0.36152938096299997
ACH-001096,0.119711606362
ACH-001128,0.25060143607700003
ACH-001134,0.213263498252
ACH-001151,0.129417948888
ACH-001163,0.0887575145634
ACH-001164,0.142990182149
ACH-001173,0.29160763078699997
ACH-001183,0.00921492599783
ACH-001184,-0.010971662761899998
ACH-001190,0.152500659554
ACH-001192,0.38654166086499997
ACH-001193,0.33119891026799997
ACH-001196,0.414391294183
ACH-001197,0.0898567974592
ACH-001205,0.298436905672
ACH-001211,0.463181816316
ACH-001212,0.439303491821
ACH-001228,0.195336903278
ACH-001232,0.19987898181299998
ACH-001239,0.0658581830998
ACH-001274,0.150511099467
ACH-001275,0.0919063835737
ACH-001277,0.056849259234800005
ACH-001278,0.33268279878400003
ACH-001280,0.358909084675
ACH-001283,0.119522266175
ACH-001289,0.10943232654000001
ACH-001295,0.137563676053
ACH-001300,0.045543829725
ACH-001301,0.10041283346100001
ACH-001302,0.321989749018
ACH-001303,0.342338176633
ACH-001306,0.22851643226799997
ACH-001318,0.331510416046
ACH-001322,0.261055799439
ACH-001328,0.326996562432
ACH-001332,0.145246040868
ACH-001333,0.0817772952503
ACH-001336,0.251236149673
ACH-001340,0.29656715300500003
ACH-001346,-0.0122574572182
ACH-001353,0.313581994752
ACH-001354,0.0941463330482
ACH-001367,0.253076729499
ACH-001368,0.17138239263799998
ACH-001374,0.803838821925
ACH-001375,0.08467672437719999
ACH-001377,0.32042722745200003
ACH-001380,0.322977741548
ACH-001391,0.238854220614
ACH-001407,0.0753385659562
ACH-001408,0.37585219553000004
ACH-001413,0.450929811553
ACH-001430,0.33696907626
ACH-001431,0.20462092263700002
ACH-001450,0.368479232512
ACH-001496,0.33774795936499996
ACH-001500,0.265172866504
ACH-001521,0.36656574376100004
ACH-001523,0.21259616658799999
ACH-001532,0.316073518171
ACH-001536,0.24439148319499998
ACH-001550,0.193018302916
ACH-001552,0.286114898171
ACH-001554,0.20921069148200003
ACH-001645,0.35260197891999995
ACH-001654,0.203322810264
ACH-001715,-0.007534826352850001
ACH-001735,0.235747738316
ACH-001736,0.38803714613799994
ACH-001737,-0.11540864372300001
ACH-001740,0.264691388633
ACH-001745,0.111551354776
ACH-001750,0.29995707418900003
ACH-001765,0.260715271837
ACH-001956,0.228911674018
ACH-001957,0.224565978557
