,NT5C3A (51251)
ACH-000265,-0.347236952456
ACH-000266,-0.412227447155
ACH-000272,-0.288455959735
ACH-000273,-0.245223365087
ACH-000274,-0.20078276127
ACH-000277,-0.287123231359
ACH-000278,-0.188936363101
ACH-000279,-0.241897278283
ACH-000280,-0.243229344048
ACH-000281,-0.42887849074900003
ACH-000288,-0.170173117852
ACH-000291,-0.16893201988899997
ACH-000293,-0.293553148032
ACH-000294,-0.256054966762
ACH-000295,-0.327891888033
ACH-000296,-0.134719777175
ACH-000302,-0.19145428732099998
ACH-000304,-0.486499226394
ACH-000307,-0.396640738833
ACH-000308,-0.303214374914
ACH-000310,-0.5369842784759999
ACH-000311,-0.256589689291
ACH-000312,-0.397564419331
ACH-000315,-0.207014039327
ACH-000316,-0.231594728843
ACH-000317,-0.396024918078
ACH-000318,-0.36515512096299996
ACH-000319,-0.16841617298
ACH-000320,-0.590069102167
ACH-000322,-0.319227118145
ACH-000323,-0.157868179205
ACH-000324,-0.2555714461
ACH-000329,-0.28318163972800003
ACH-000330,-0.382085884607
ACH-000331,-0.311385093689
ACH-000332,-0.389867798873
ACH-000334,-0.37229548777599997
ACH-000335,-0.326099196052
ACH-000336,-0.189222406902
ACH-000337,-0.17591216562399997
ACH-000339,-0.335010664093
ACH-000341,-0.250242051613
ACH-000348,-0.26330926402800003
ACH-000350,-0.365293011708
ACH-000352,-0.263872641732
ACH-000356,-0.09213491203339999
ACH-000361,-0.17641531329
ACH-000362,-0.21760844624000003
ACH-000363,-0.313073190445
ACH-000364,-0.42584313408600005
ACH-000365,-0.25234358301
ACH-000366,-0.273896158106
ACH-000368,-0.0731097476982
ACH-000374,-0.309984532088
ACH-000375,-0.0469873837708
ACH-000376,-0.354277501967
ACH-000381,-0.241653723943
ACH-000383,-0.267836522561
ACH-000387,-0.268523228486
ACH-000389,-0.60825299976
ACH-000390,-0.28342163122499997
ACH-000393,-0.218734793136
ACH-000395,-0.59324128814
ACH-000397,-0.08780597376560001
ACH-000401,-0.380637499213
ACH-000402,-0.120132408563
ACH-000403,-0.282843928767
ACH-000404,-0.004168600383239999
ACH-000406,-0.276937208318
ACH-000407,-0.169201414282
ACH-000408,-0.368356375029
ACH-000410,-0.198481607891
ACH-000411,-0.16608019854
ACH-000414,-0.374227096785
ACH-000415,-0.158600655769
ACH-000416,-0.326811092717
ACH-000420,-0.531661804451
ACH-000421,-0.2885895108
ACH-000424,-0.086328161822
ACH-000425,-0.29225739064399997
ACH-000426,0.040663661096900006
ACH-000427,-0.165990118022
ACH-000433,-0.195020222354
ACH-000436,-0.25053752210200003
ACH-000444,-0.32278634683400004
ACH-000445,-0.0644011702505
ACH-000448,-0.340612839734
ACH-000450,-0.225564303796
ACH-000452,-0.42530277415
ACH-000454,-0.186823026983
ACH-000458,-0.214661941808
ACH-000459,-0.0436024839545
ACH-000460,-0.22785315492
ACH-000461,-0.172086776738
ACH-000463,-0.413099814063
ACH-000464,-0.115681639113
ACH-000466,-0.203781465823
ACH-000467,-0.339868066009
ACH-000468,-0.268565220439
ACH-000469,-0.381497035099
ACH-000470,-0.133154610014
ACH-000471,-0.269284114862
ACH-000472,-0.243976432055
ACH-000473,-0.17361316232500001
ACH-000475,-0.303741009498
ACH-000476,-0.47149567268700004
ACH-000477,0.0126187967434
ACH-000480,-0.164255638648
ACH-000481,-0.329766491387
ACH-000483,-0.169808826694
ACH-000484,-0.281955492236
ACH-000485,-0.17385671683499998
ACH-000486,-0.307424048878
ACH-000487,-0.11289431040799999
ACH-000488,-0.184871361598
ACH-000490,-0.41756674283600004
ACH-000491,-0.51356884573
ACH-000495,-0.24330849381499997
ACH-000496,-0.525397038879
ACH-000499,0.133510870343
ACH-000500,0.362407273701
ACH-000502,-0.255435045024
ACH-000503,-0.46794988291
ACH-000505,-0.231230231186
ACH-000507,-0.35297505439000004
ACH-000510,-0.223276245508
ACH-000511,-0.259376341404
ACH-000512,-0.13283093215800001
ACH-000516,-0.126786112589
ACH-000517,-0.20554591963799998
ACH-000518,-0.119993904836
ACH-000520,-0.434700661185
ACH-000521,-0.22935728828000002
ACH-000522,-0.353176182327
ACH-000524,-0.273247970964
ACH-000527,-0.12974999315400002
ACH-000528,-0.218297648141
ACH-000537,-0.291698975044
ACH-000541,-0.0338602590284
ACH-000542,-0.310213903893
ACH-000544,-0.030052320498500002
ACH-000545,-0.32333755415800003
ACH-000547,-0.808251354049
ACH-000548,-0.21298777745900002
ACH-000549,-0.12843498116399998
ACH-000550,-0.300431577027
ACH-000552,-0.183666039507
ACH-000556,-0.269662204328
ACH-000557,-0.276371342868
ACH-000570,-0.282176469862
ACH-000571,-0.21858160462600001
ACH-000573,-0.148507610659
ACH-000576,-0.454035904342
ACH-000580,-0.10152138547700001
ACH-000584,-0.211894720341
ACH-000585,-0.251056114604
ACH-000588,-0.217994293237
ACH-000589,-0.426977496793
ACH-000591,-0.343595866269
ACH-000593,-0.313956457056
ACH-000600,-0.146976168089
ACH-000601,-0.307484564951
ACH-000604,-0.12309187617999999
ACH-000605,-0.21757087215100002
ACH-000606,-0.364860992298
ACH-000608,-0.280652502328
ACH-000614,-0.394544220884
ACH-000616,-0.22583689541299998
ACH-000618,-0.196807323029
ACH-000619,-0.09800096878879999
ACH-000620,-0.214606883242
ACH-000621,-0.311020012072
ACH-000622,-0.45549955915600004
ACH-000623,-0.40399208084
ACH-000624,-0.17629749994000002
ACH-000627,-0.400442197329
ACH-000630,-0.299589021329
ACH-000632,-0.29537388268000003
ACH-000633,-0.0029227036553899997
ACH-000637,-0.243996545128
ACH-000638,-0.213957268629
ACH-000646,-0.110052041447
ACH-000647,-0.30694772426899997
ACH-000648,-0.351595642942
ACH-000649,-0.258414843509
ACH-000651,-0.203909910656
ACH-000652,-0.159943676837
ACH-000653,-0.323039210807
ACH-000657,-0.303452158729
ACH-000658,-0.309328212335
ACH-000661,-0.245504672542
ACH-000662,-0.670405547539
ACH-000663,-0.274573663709
ACH-000665,-0.0709704539091
ACH-000671,-0.274372992685
ACH-000673,-0.215174991409
ACH-000676,-0.269215709415
ACH-000677,-0.229223065616
ACH-000681,-0.328846279899
ACH-000682,-0.373940712987
ACH-000683,-0.23463436528200002
ACH-000684,-0.176242917804
ACH-000688,-0.44696828127
ACH-000693,-0.25156696816999996
ACH-000694,-0.311271464262
ACH-000695,-0.19818405419399998
ACH-000696,-0.3007560667
ACH-000697,-0.27973190342500004
ACH-000699,-0.232811999359
ACH-000701,-0.505820629556
ACH-000706,-0.261306730092
ACH-000711,-0.22924124253199998
ACH-000713,-0.629473146874
ACH-000714,-0.30935497659
ACH-000718,-0.281115334963
ACH-000720,-0.305424838202
ACH-000721,-0.184620492689
ACH-000724,0.048756322545
ACH-000725,-0.136699759895
ACH-000732,-0.331966334847
ACH-000734,-0.18987270847600002
ACH-000735,-0.288443013066
ACH-000736,-0.139344078298
ACH-000738,-0.336494867965
ACH-000746,-0.22534280290999997
ACH-000747,-0.301099268646
ACH-000748,-0.32161882927499996
ACH-000753,-0.24871559227099999
ACH-000756,0.11190805992399999
ACH-000757,-0.243133497959
ACH-000758,-0.128587467773
ACH-000760,-0.240243512835
ACH-000763,-0.314098962714
ACH-000764,-0.271350702419
ACH-000765,-0.215606832104
ACH-000766,-0.5351567747370001
ACH-000767,-0.20538553463
ACH-000768,-0.22498714365699998
ACH-000769,-0.341387317884
ACH-000770,-0.259438956357
ACH-000771,-0.136899526539
ACH-000773,-0.328792709356
ACH-000776,-0.17745236483899998
ACH-000777,-0.393376995611
ACH-000778,-0.266389302527
ACH-000781,-0.348276016539
ACH-000782,-0.300579471958
ACH-000783,-0.396428439392
ACH-000784,-0.0391974178068
ACH-000785,-0.340919556874
ACH-000787,-0.242628849115
ACH-000788,-0.19173781350400002
ACH-000791,-0.39759544275200004
ACH-000792,-0.271967353829
ACH-000794,-0.195286753443
ACH-000796,-0.35160310181800003
ACH-000799,-0.356370495908
ACH-000800,-0.322393916188
ACH-000802,-0.222456053695
ACH-000804,-0.27606749355
ACH-000805,-0.29170528095
ACH-000809,-0.194192057915
ACH-000810,-0.59941060628
ACH-000811,-0.356092625465
ACH-000817,-0.0114331816138
ACH-000819,-0.19855827478
ACH-000820,-0.212620184061
ACH-000821,-0.09551828808589999
ACH-000822,-0.266812859369
ACH-000823,-0.213293088893
ACH-000824,-0.24262569840999998
ACH-000827,-0.273812052955
ACH-000829,-0.22326172125
ACH-000831,-0.21070281919300002
ACH-000832,-0.216603064099
ACH-000833,0.131265960788
ACH-000834,-0.294750479026
ACH-000835,-0.270934017072
ACH-000836,-0.403366874439
ACH-000837,-0.18308445578
ACH-000838,-0.262970023614
ACH-000839,-0.174214404351
ACH-000840,0.0456202987899
ACH-000841,-0.309171959855
ACH-000843,-0.22654816556999996
ACH-000846,-0.193100674619
ACH-000847,-0.35793295017
ACH-000848,-0.267214661543
ACH-000849,-0.278052735938
ACH-000851,-0.414435008338
ACH-000855,-0.0334349325596
ACH-000856,-0.35068877752300004
ACH-000858,-0.156141883027
ACH-000859,-0.44120307874799997
ACH-000861,-0.296922031787
ACH-000862,-0.19719168748500002
ACH-000865,-0.194417727423
ACH-000866,-0.2249340528
ACH-000867,-0.194121716499
ACH-000869,-0.23719972456099997
ACH-000872,-0.252425095684
ACH-000873,-0.374717911192
ACH-000876,-0.274176338728
ACH-000878,-0.129421721798
ACH-000880,0.009619363997639999
ACH-000881,-0.227069839881
ACH-000882,-0.10467667835000001
ACH-000884,-0.278900297641
ACH-000885,-0.400183778603
ACH-000887,-0.23798610341999996
ACH-000888,-0.30541903754599997
ACH-000889,-0.22675023041900003
ACH-000890,-0.106390877109
ACH-000896,-0.296192754677
ACH-000898,-0.272877446997
ACH-000900,-0.399207173235
ACH-000901,-0.38288703385
ACH-000905,-0.39388857953699996
ACH-000906,-0.218545495757
ACH-000907,-0.07300361843160001
ACH-000910,-0.11642897968499999
ACH-000911,-0.20309967993900002
ACH-000912,-0.25459914034000003
ACH-000913,-0.19861625060899998
ACH-000915,-0.212536828574
ACH-000916,0.151773875477
ACH-000917,-0.185506776562
ACH-000921,-0.235137730798
ACH-000924,-0.261877936813
ACH-000926,-0.202948432901
ACH-000928,-0.326428272738
ACH-000929,-0.31903686311900004
ACH-000932,-0.262808882905
ACH-000935,-0.6165072499600001
ACH-000936,-0.247820143741
ACH-000937,-0.17671348508
ACH-000938,-0.163983392328
ACH-000939,-0.22626946695099998
ACH-000941,-0.32282369538899996
ACH-000943,-0.20079066067499998
ACH-000946,-0.240035292224
ACH-000947,-0.320582006435
ACH-000948,-0.267736402576
ACH-000950,-0.246227339887
ACH-000953,-0.152442551491
ACH-000957,-0.271588573008
ACH-000958,-0.43722763365500006
ACH-000960,-0.155968424574
ACH-000963,-0.139146810318
ACH-000968,-0.159223064209
ACH-000969,-0.299859668089
ACH-000973,-0.288159023975
ACH-000974,-0.236366279183
ACH-000975,-0.1830478665
ACH-000976,-0.29372346501400004
ACH-000978,0.00104868297301
ACH-000980,-0.206056982498
ACH-000984,-0.394141142334
ACH-000986,-0.44810811579800003
ACH-000988,-0.367015062789
ACH-000993,-0.323333233018
ACH-000994,-0.0815429152575
ACH-000996,-0.446522978465
ACH-001001,-0.200268456979
ACH-001020,-0.402448556526
ACH-001028,-0.26612814405900004
ACH-001031,-0.304183569057
ACH-001038,-0.24306924921300002
ACH-001048,-0.423077384849
ACH-001050,-0.34504910483
ACH-001053,-0.191549724166
ACH-001054,-0.11782194325300001
ACH-001061,-0.16559307692199998
ACH-001067,-0.202801138094
ACH-001075,-0.481189339392
ACH-001096,-0.139441602098
ACH-001128,0.06356967441150001
ACH-001134,-0.353695424256
ACH-001151,-0.26047956311799997
ACH-001163,-0.330341497235
ACH-001164,0.119349795039
ACH-001173,-0.182663494465
ACH-001183,-0.259453642752
ACH-001184,-0.227549180024
ACH-001190,-0.29792592616999997
ACH-001192,-0.35229149743199994
ACH-001193,-0.28717032009300003
ACH-001196,-0.188768072137
ACH-001197,-0.407380457307
ACH-001205,-0.503980702971
ACH-001211,-0.247503359961
ACH-001212,-0.304717653363
ACH-001228,-0.21140172616900002
ACH-001232,-0.185707464323
ACH-001239,-0.281941457188
ACH-001274,-0.19608034136
ACH-001275,-0.417258376914
ACH-001277,-0.147906398483
ACH-001278,-0.147018396236
ACH-001280,-0.311944982786
ACH-001283,-0.53043442587
ACH-001289,-0.17012624258200001
ACH-001295,-0.273014297238
ACH-001300,-0.11299931996
ACH-001301,-0.33820840267700003
ACH-001302,-0.265237397532
ACH-001303,-0.287844794036
ACH-001306,-0.213036560149
ACH-001318,-0.22326658417800002
ACH-001322,-0.377694957412
ACH-001328,-0.136780602973
ACH-001332,-0.29302198219500003
ACH-001333,-0.122094428625
ACH-001336,-0.36069701960600004
ACH-001340,-0.355186021814
ACH-001346,-0.416173771593
ACH-001353,-0.123892299497
ACH-001354,-0.36607098943599997
ACH-001367,-0.6997410635950001
ACH-001368,-0.19083788117800002
ACH-001374,-0.24822941509500002
ACH-001375,-0.164870033345
ACH-001377,-0.35868169777
ACH-001380,-0.282293627887
ACH-001391,-0.20169023767799998
ACH-001407,-0.138816149282
ACH-001408,-0.269034674689
ACH-001413,-0.442499825331
ACH-001430,-0.27431744714
ACH-001431,-0.32860600937600004
ACH-001450,-0.167554513915
ACH-001496,-0.211774919558
ACH-001500,-0.282480779216
ACH-001521,-0.40751273407
ACH-001523,-0.252709956922
ACH-001532,-0.30163979972399996
ACH-001536,-0.234987495059
ACH-001550,-0.268753839333
ACH-001552,-0.0652662510291
ACH-001554,-0.30181533696199997
ACH-001645,-0.36814689000699996
ACH-001654,-0.22334905909699998
ACH-001715,-0.531809217852
ACH-001735,-0.280236076323
ACH-001736,-7.77348731764e-05
ACH-001737,-0.5013609825600001
ACH-001740,-0.193587782531
ACH-001745,-0.153586422171
ACH-001750,-0.0383303101298
ACH-001765,-0.15161320661
ACH-001956,-0.289639609848
ACH-001957,-0.39598710521499997
