,TARS2 (80222)
ACH-000272,-0.8821687486509999
ACH-000273,-1.1649647128799998
ACH-000274,-0.771021206017
ACH-000277,-1.1231840624200002
ACH-000278,-0.585571654011
ACH-000279,-1.3489218410400001
ACH-000280,-1.03540697061
ACH-000281,-1.35763073743
ACH-000288,-1.12963269582
ACH-000291,-0.913660214081
ACH-000293,-1.0078784064700002
ACH-000294,-1.32306124793
ACH-000295,-0.954386980742
ACH-000296,-0.971899495085
ACH-000302,-1.0210582531399999
ACH-000304,-1.2544369361499998
ACH-000307,-0.955657277691
ACH-000308,-0.7848159924349999
ACH-000310,-0.9322058321209999
ACH-000311,-0.898272863157
ACH-000312,-1.23120648953
ACH-000315,-1.0200403719
ACH-000316,-0.879126368279
ACH-000317,-1.63351045944
ACH-000318,-0.917361095359
ACH-000319,-0.8176962920049999
ACH-000320,-1.3338271052700001
ACH-000322,-0.897904468577
ACH-000323,-1.2631764063600002
ACH-000324,-0.906704350379
ACH-000329,-1.11669615594
ACH-000330,-1.04437926545
ACH-000331,-0.8497509436830001
ACH-000332,-0.555699572615
ACH-000334,-0.7437470301160001
ACH-000335,-1.3214944311
ACH-000336,-1.10898086243
ACH-000337,-0.6157847528589999
ACH-000339,-1.08428879001
ACH-000341,-0.856968762541
ACH-000348,-0.9533758701639999
ACH-000350,-0.8099128480419999
ACH-000352,-1.05404510297
ACH-000356,-1.22033198946
ACH-000361,-0.649604769318
ACH-000362,-0.907506848612
ACH-000363,-0.927727869403
ACH-000364,-1.0784858279
ACH-000365,-1.09713828785
ACH-000366,-0.800710400413
ACH-000368,-0.9215443327420001
ACH-000374,-1.23295344351
ACH-000375,-1.00233002601
ACH-000376,-1.26013614677
ACH-000381,-1.05525332424
ACH-000383,-1.07738801491
ACH-000387,-1.05000148788
ACH-000389,-0.663720055669
ACH-000390,-0.9842705440459999
ACH-000393,-0.6728292533
ACH-000395,-0.8281696528210001
ACH-000397,-0.43474279677
ACH-000401,-0.983840166334
ACH-000402,-0.308918546869
ACH-000403,-0.8765764133439999
ACH-000404,-1.0469785571999999
ACH-000406,-1.15998994783
ACH-000407,-0.897022853376
ACH-000408,-1.19623095097
ACH-000410,-1.00372671178
ACH-000411,-0.607500844674
ACH-000414,-0.9983048980120001
ACH-000415,-0.8405720765289999
ACH-000416,-0.7225888960950001
ACH-000420,-0.7673820185019999
ACH-000421,-1.00654570448
ACH-000424,-0.88241708519
ACH-000425,-0.8954962301459999
ACH-000426,-1.0462245868100002
ACH-000427,-0.896863495625
ACH-000433,-0.949845461158
ACH-000436,-0.602073844094
ACH-000444,-0.911112668701
ACH-000445,-0.895703823572
ACH-000448,-0.49226081128999993
ACH-000450,-1.43738354414
ACH-000452,-0.8977760314390001
ACH-000454,-1.3305307805
ACH-000458,-1.3614811285600001
ACH-000459,-1.6241682040099998
ACH-000460,-0.8478111310349999
ACH-000461,-1.4177812655700002
ACH-000463,-0.802707867654
ACH-000464,-0.858878156999
ACH-000466,-1.2826296936700001
ACH-000467,-1.0879987101100002
ACH-000468,-0.867528745974
ACH-000469,-1.1412133039599999
ACH-000470,-1.18433707585
ACH-000471,-0.650310132455
ACH-000472,-0.9153729143189999
ACH-000473,-0.9699884356730001
ACH-000475,-1.02915924526
ACH-000476,-0.8683891950229999
ACH-000477,-0.7411631041240001
ACH-000480,-0.918496626047
ACH-000481,-0.9600996522290001
ACH-000483,-1.0770808762100001
ACH-000484,-0.8971930608509999
ACH-000485,-1.0892391049799999
ACH-000486,-1.0977453504
ACH-000487,-1.23249151268
ACH-000488,-1.21991303791
ACH-000490,-1.16942196005
ACH-000491,-1.18309278067
ACH-000495,-0.593649854921
ACH-000496,-0.7445610582369999
ACH-000499,-1.46567927995
ACH-000500,-1.36572428889
ACH-000502,-0.78823136234
ACH-000503,-1.3678494050799999
ACH-000505,-0.722988829364
ACH-000507,-1.05487193658
ACH-000510,-1.17945545498
ACH-000511,-1.12054558636
ACH-000512,-1.14582787459
ACH-000516,-0.6370062250649999
ACH-000517,-0.7652760949040001
ACH-000518,-1.2567655916399998
ACH-000520,-0.75631902992
ACH-000521,-1.1101515045299999
ACH-000522,-1.0882655841600002
ACH-000524,-0.736996897058
ACH-000527,-0.9147118549500001
ACH-000528,-1.11245281332
ACH-000537,-1.01711243458
ACH-000541,-1.02975171722
ACH-000542,-0.869429895058
ACH-000544,-1.10501766876
ACH-000545,-1.1480074363400001
ACH-000547,-0.734302788753
ACH-000548,-0.817904163576
ACH-000549,-1.3292497965999999
ACH-000550,-0.766392846699
ACH-000552,-1.2234152351899998
ACH-000556,-0.9164972161310001
ACH-000557,-0.542633622642
ACH-000570,-1.0084709625700001
ACH-000571,-0.895998045928
ACH-000573,-0.675211927453
ACH-000576,-0.563104048648
ACH-000580,-0.8449880352770001
ACH-000584,-1.0441191159799998
ACH-000585,-0.883918473915
ACH-000588,-1.0972264043000002
ACH-000589,-1.17646490323
ACH-000591,-1.0575658685
ACH-000593,-0.9882371293359999
ACH-000600,-0.7947156843800001
ACH-000601,-0.967854854352
ACH-000604,-0.874662665731
ACH-000605,-1.11626535608
ACH-000606,-1.10833748196
ACH-000608,-0.841538900562
ACH-000614,-0.9846525424089999
ACH-000616,-1.09286900498
ACH-000618,-1.4256465277300001
ACH-000619,-1.08903376081
ACH-000620,-0.996379881861
ACH-000621,-0.660097437772
ACH-000622,-0.711401331204
ACH-000623,-0.707155762528
ACH-000624,-0.828685412828
ACH-000627,-0.951270942455
ACH-000630,-1.26938404193
ACH-000632,-1.00100164799
ACH-000633,-0.9434985185410001
ACH-000637,-1.0176668925799999
ACH-000638,-1.22287349474
ACH-000646,-0.984260931498
ACH-000647,-1.1336999638
ACH-000648,-0.942975484235
ACH-000649,-1.10980773132
ACH-000651,-1.2791425008600001
ACH-000652,-1.09598039763
ACH-000653,-0.9517152655329999
ACH-000657,-0.935022893345
ACH-000658,-0.977783832865
ACH-000661,-1.05758285062
ACH-000662,-1.86678989175
ACH-000663,-0.905357251366
ACH-000665,-0.654832336016
ACH-000671,-1.20466228779
ACH-000673,-0.526243719535
ACH-000676,-1.2089146341099999
ACH-000677,-1.8432201155799999
ACH-000681,-1.0836475039799998
ACH-000682,-1.26080000434
ACH-000683,-1.2690749844700002
ACH-000684,-0.851845206811
ACH-000688,-0.904662214571
ACH-000693,-1.39641058403
ACH-000694,-1.37490698227
ACH-000695,-0.792178994887
ACH-000696,-1.18363327216
ACH-000697,-0.726002437406
ACH-000699,-1.01522874387
ACH-000701,-0.8961616982080001
ACH-000706,-1.16074368651
ACH-000711,-1.05586366483
ACH-000713,-1.22170134162
ACH-000714,-0.684127699399
ACH-000718,-1.1663006384299999
ACH-000720,-1.33694664145
ACH-000721,-1.37496972219
ACH-000724,-0.892928603159
ACH-000725,-1.68080111305
ACH-000732,-1.0183055161799999
ACH-000734,-1.31799350971
ACH-000735,-1.03176929142
ACH-000736,-0.9553628706749999
ACH-000738,-1.1594446393200002
ACH-000746,-1.21816913687
ACH-000747,-1.2453270214
ACH-000748,-0.7317546894470001
ACH-000753,-1.10839502135
ACH-000756,-0.7043274179790001
ACH-000757,-1.13558293347
ACH-000758,-1.18950319316
ACH-000760,-0.937693502742
ACH-000763,-1.08982131145
ACH-000764,-0.794039763833
ACH-000765,-1.0735126549299998
ACH-000766,-1.05614181971
ACH-000767,-0.889485309245
ACH-000768,-1.19750108942
ACH-000769,-1.24779011279
ACH-000770,-1.10794819899
ACH-000771,-1.10353650629
ACH-000773,-0.7162009413889999
ACH-000776,-0.799769726626
ACH-000777,-1.1472614067
ACH-000778,-0.855853183765
ACH-000781,-1.12176347822
ACH-000782,-1.0147676104999999
ACH-000783,-0.656564115798
ACH-000784,-1.28403102231
ACH-000785,-1.3000819014899998
ACH-000787,-1.16322943314
ACH-000788,-0.628054879878
ACH-000791,-1.15413044699
ACH-000792,-0.6751455943250001
ACH-000794,-0.898581861345
ACH-000796,-1.03003372893
ACH-000799,-0.467009905141
ACH-000800,-1.21602500199
ACH-000802,-1.09196417971
ACH-000804,-0.966749492191
ACH-000805,-0.7437573826100001
ACH-000809,-1.0618138912000001
ACH-000810,-0.698336882469
ACH-000811,-0.639951048602
ACH-000817,-0.966609149446
ACH-000819,-1.2504952982100002
ACH-000820,-0.997706036009
ACH-000821,-1.04986040215
ACH-000822,-1.18255902555
ACH-000823,-1.30832475302
ACH-000824,-0.696496242598
ACH-000827,-0.549546603346
ACH-000829,-0.794427338284
ACH-000831,-1.0934774999999999
ACH-000832,-1.08993462486
ACH-000833,-1.17510486886
ACH-000834,-1.20243196255
ACH-000835,-1.14148427616
ACH-000836,-1.2110212946899999
ACH-000837,-1.31539725166
ACH-000838,-0.686466289518
ACH-000839,-0.9671256431380001
ACH-000840,-0.8015512530359999
ACH-000841,-1.3089286161799998
ACH-000843,-0.9711394296410001
ACH-000846,-1.13505534155
ACH-000847,-1.31764716702
ACH-000848,-1.14911601655
ACH-000849,-1.3373674736799999
ACH-000851,-1.2134977195299999
ACH-000855,-1.2586671812899999
ACH-000856,-1.1041708906999999
ACH-000858,-1.15070813372
ACH-000859,-0.9947682983930001
ACH-000861,-1.0618981260100002
ACH-000862,-1.35222990012
ACH-000865,-1.36599793107
ACH-000866,-1.06673133233
ACH-000867,-0.742420773688
ACH-000869,-0.874870052016
ACH-000872,-0.900570091161
ACH-000873,-1.2490226150100001
ACH-000876,-1.6843419812
ACH-000878,-1.2350206168200002
ACH-000880,-0.7563287029979999
ACH-000881,-1.15159910918
ACH-000882,-1.1719154569499999
ACH-000884,-1.0304302921
ACH-000885,-1.2599931820399999
ACH-000887,-0.883425994876
ACH-000888,-1.10738378263
ACH-000889,-1.0
ACH-000890,-0.9981677537200001
ACH-000896,-1.04418680641
ACH-000898,-1.22209518539
ACH-000900,-1.03220411409
ACH-000901,-0.8385308196179999
ACH-000905,-1.24820059013
ACH-000906,-1.05938135478
ACH-000907,-0.7050187562160001
ACH-000910,-1.37946363658
ACH-000911,-0.9254510680149999
ACH-000912,-1.1034499198
ACH-000913,-1.4007532231200002
ACH-000915,-1.3883240236
ACH-000916,-1.5930207066600002
ACH-000917,-1.2129492484200002
ACH-000921,-1.30070178986
ACH-000924,-1.4906186128999999
ACH-000926,-0.898965144741
ACH-000928,-1.01390095723
ACH-000929,-0.94245053733
ACH-000932,-1.1547831631999999
ACH-000935,-0.965604562708
ACH-000936,-1.42129870439
ACH-000937,-1.24245337692
ACH-000938,-0.7058479713249999
ACH-000939,-1.31539434435
ACH-000941,-0.955304541266
ACH-000943,-1.16911871938
ACH-000946,-1.0204077517899999
ACH-000947,-1.19581147809
ACH-000948,-0.9161116397299999
ACH-000950,-1.24899997037
ACH-000953,-1.03263565953
ACH-000957,-1.0083403062799998
ACH-000958,-0.7472282054530001
ACH-000960,-0.705499401576
ACH-000963,-1.46106368874
ACH-000968,-1.2318452605799999
ACH-000969,-1.22713933258
ACH-000973,-1.48349206699
ACH-000974,-0.9631009597319999
ACH-000975,-1.35625872626
ACH-000976,-1.0814026438700002
ACH-000978,-0.9947832063259999
ACH-000980,-1.1786830492
ACH-000984,-0.89198547516
ACH-000986,-1.19730446261
ACH-000988,-0.73217884678
ACH-000993,-0.723627704277
ACH-000994,-1.22076402212
ACH-000996,-0.826302823564
ACH-001001,-1.0634926858700002
ACH-001020,-0.7259836906029999
ACH-001028,-1.14498793735
ACH-001031,-1.21428822611
ACH-001038,-0.9086165849200001
ACH-001048,-0.871312179222
ACH-001050,-0.5933447778459999
ACH-001053,-0.898017464209
ACH-001054,-1.04979835966
ACH-001061,-1.06930136895
ACH-001067,-0.880327127266
ACH-001075,-1.14364038357
ACH-001096,-1.08077315001
ACH-001128,-0.687398551421
ACH-001134,-0.8298113702399998
ACH-001151,-0.8041478380779999
ACH-001163,-1.48332970226
ACH-001164,-1.0920591901999999
ACH-001173,-1.15753404938
ACH-001183,-1.1537767426899999
ACH-001184,-0.8159810449320001
ACH-001190,-1.09832970345
ACH-001192,-0.9984800089560001
ACH-001193,-1.2006351213700002
ACH-001196,-0.7873823799709999
ACH-001197,-0.7355248800749999
ACH-001205,-0.6910444416429999
ACH-001211,-0.603697802217
ACH-001212,-0.8944941155339999
ACH-001228,-0.7975232611949999
ACH-001232,-0.962100348669
ACH-001239,-1.03910361925
ACH-001274,-1.11588613464
ACH-001275,-1.14625729203
ACH-001277,-0.948202959249
ACH-001278,-1.17380067546
ACH-001280,-0.974212092971
ACH-001283,-1.0931742547499999
ACH-001289,-0.7497988174410001
ACH-001295,-0.254744901882
ACH-001300,-1.03274710954
ACH-001301,-0.782863007782
ACH-001302,-0.8965120531119999
ACH-001303,-0.80379922702
ACH-001306,-0.929036529541
ACH-001318,-1.35759047984
ACH-001322,-1.0127901515
ACH-001328,-0.861822556383
ACH-001332,-1.3610286524700002
ACH-001333,-0.8705279947600001
ACH-001336,-1.12841366822
ACH-001340,-0.788872644046
ACH-001346,-1.16200831435
ACH-001353,-0.922637104661
ACH-001354,-0.9086535175560001
ACH-001367,-1.19094979013
ACH-001368,-1.33116300709
ACH-001374,-0.581652299036
ACH-001375,-0.700445364294
ACH-001377,-0.833346579241
ACH-001380,-1.06288036348
ACH-001391,-0.547364293347
ACH-001407,-1.4310217589399998
ACH-001408,-1.13579475191
ACH-001413,-0.618104993943
ACH-001430,-1.01994385252
ACH-001431,-0.7239929408779999
ACH-001450,-1.1384819619700002
ACH-001496,-1.10023382746
ACH-001500,-1.15374729761
ACH-001521,-0.9032428406090001
ACH-001523,-1.12626178348
ACH-001532,-0.8063480129070001
ACH-001536,-0.809125942321
ACH-001550,-1.28733842708
ACH-001552,-0.636374515957
ACH-001554,-1.08255847441
ACH-001645,-0.8195235380149999
ACH-001654,-0.952481621178
ACH-001715,-0.6323662951619999
ACH-001735,-0.758705076107
ACH-001736,-0.8447067355560001
ACH-001737,-1.3135903615200002
ACH-001740,-0.666513843369
ACH-001745,-0.698049558801
ACH-001750,-0.941549782174
ACH-001765,-1.0601923560200002
ACH-001956,-0.47327478855800004
ACH-001957,-0.641344211473
