,UQCRH (7388)
ACH-000228,-0.9461971696670001
ACH-000231,-1.20071677741
ACH-000232,-1.12937422665
ACH-000233,-0.827915410148
ACH-000234,-1.03205545207
ACH-000235,-1.03617640842
ACH-000237,-1.11835412066
ACH-000238,-1.22560012842
ACH-000243,-0.82352442845
ACH-000244,-1.22517848703
ACH-000246,-1.11115405034
ACH-000248,-0.982673265984
ACH-000250,-0.882229195852
ACH-000251,-0.838792490827
ACH-000253,-1.0767412571
ACH-000255,-1.05066836117
ACH-000256,-1.10571491999
ACH-000257,-1.05922380799
ACH-000258,-0.87838128416
ACH-000259,-0.929886295855
ACH-000260,-1.06613487437
ACH-000261,-1.19128289376
ACH-000262,-1.0283028760200001
ACH-000263,-1.1903772600799998
ACH-000264,-0.9985959162929999
ACH-000265,-0.996904491453
ACH-000266,-0.9459457242560001
ACH-000272,-1.16011102647
ACH-000273,-0.873885679085
ACH-000274,-1.32359295968
ACH-000277,-1.04330991732
ACH-000278,-0.968195382427
ACH-000279,-1.0881535713
ACH-000280,-0.784516366217
ACH-000281,-0.7002042881270001
ACH-000288,-1.2986974524
ACH-000291,-1.09044425656
ACH-000293,-1.01149572362
ACH-000294,-0.430124347001
ACH-000295,-0.905772225493
ACH-000296,-0.9175425097229999
ACH-000302,-0.943867026054
ACH-000304,-1.43047641428
ACH-000307,-0.781385772342
ACH-000308,-1.14339052373
ACH-000310,-1.4925579136899998
ACH-000311,-0.846821793685
ACH-000312,-0.963022462229
ACH-000315,-1.03153690763
ACH-000316,-0.9222398880859999
ACH-000317,-0.835841601119
ACH-000318,-0.761906723936
ACH-000319,-0.969514123203
ACH-000320,-0.971951453469
ACH-000322,-1.3781958694499998
ACH-000323,-1.2584780563
ACH-000324,-0.997480178893
ACH-000329,-1.28573378674
ACH-000330,-1.0424272875799998
ACH-000331,-0.849954963802
ACH-000332,-0.8960438656149999
ACH-000334,-1.3631999060299997
ACH-000335,-0.790333859982
ACH-000336,-1.2277881959299999
ACH-000337,-1.06625939296
ACH-000339,-1.1455528992200001
ACH-000341,-1.1659556232700001
ACH-000348,-0.850743847921
ACH-000350,-1.03629601939
ACH-000352,-0.917955950862
ACH-000356,-0.742368521437
ACH-000361,-0.649340456285
ACH-000362,-1.18694651203
ACH-000363,-1.1484222362
ACH-000364,-0.9926243166680001
ACH-000365,-0.952973018239
ACH-000366,-1.01738520612
ACH-000368,-1.0699325019900001
ACH-000374,-1.2136056753
ACH-000375,-0.9501400321600001
ACH-000376,-1.07466899939
ACH-000381,-0.827837247946
ACH-000383,-0.962528259295
ACH-000387,-1.11367488275
ACH-000389,-0.9905078503129999
ACH-000390,-0.925416334967
ACH-000393,-1.02942758391
ACH-000395,-0.9200874753120001
ACH-000397,-0.990035437088
ACH-000401,-0.8683924366240001
ACH-000402,-1.44228424996
ACH-000403,-1.35308995337
ACH-000404,-1.15555584512
ACH-000406,-0.783936331492
ACH-000407,-0.991891941146
ACH-000408,-0.867046418303
ACH-000410,-0.903674937416
ACH-000411,-0.998912961488
ACH-000414,-1.09097779094
ACH-000415,-0.978049193955
ACH-000416,-0.9689220845919999
ACH-000420,-0.69338975801
ACH-000421,-0.7684407130390001
ACH-000424,-1.26127570642
ACH-000425,-0.9745734117229999
ACH-000426,-0.767474268006
ACH-000427,-1.2329420606200001
ACH-000433,-1.32906403036
ACH-000436,-1.0704961079100002
ACH-000444,-0.730909273023
ACH-000445,-1.21447541953
ACH-000448,-1.1429944735
ACH-000450,-1.00245094004
ACH-000452,-0.755283562872
ACH-000454,-0.847051377288
ACH-000458,-0.779483190364
ACH-000459,-0.45118230484300004
ACH-000460,-0.9938616851019999
ACH-000461,-1.04740986495
ACH-000463,-0.976534078768
ACH-000464,-1.09832573561
ACH-000466,-0.9142049906209999
ACH-000467,-1.00728559286
ACH-000468,-1.08082214889
ACH-000469,-1.16708789422
ACH-000470,-1.14979090875
ACH-000471,-0.9696377899299998
ACH-000472,-0.9872214488169999
ACH-000473,-0.744903326716
ACH-000475,-1.18208070037
ACH-000476,-1.0499930289100001
ACH-000477,-0.7948574866879999
ACH-000480,-0.904622156338
ACH-000481,-1.1485566499700002
ACH-000483,-1.0437400647
ACH-000484,-1.24193557484
ACH-000485,-1.2291384637
ACH-000486,-1.04421492874
ACH-000487,-1.18290351895
ACH-000488,-1.0144105293
ACH-000490,-0.84773213268
ACH-000491,-1.06878639959
ACH-000495,-1.2697276916299998
ACH-000496,-0.871819323722
ACH-000499,-0.966687480323
ACH-000500,-1.7096597304199999
ACH-000502,-0.8980040877150001
ACH-000503,-0.890784347004
ACH-000505,-0.8680442110100001
ACH-000507,-0.879122100879
ACH-000510,-0.688139931013
ACH-000511,-1.0699772485899999
ACH-000512,-0.901448129427
ACH-000516,-1.00812326338
ACH-000517,-1.24344829424
ACH-000518,-0.702710822121
ACH-000520,-0.967891860035
ACH-000521,-1.2144155147799998
ACH-000522,-1.18365727656
ACH-000524,-1.1550648202399998
ACH-000527,-0.9006241377680001
ACH-000528,-1.0192415351200002
ACH-000537,-0.941525318415
ACH-000541,-1.2415580017499999
ACH-000542,-1.06029996816
ACH-000544,-1.0810994111
ACH-000545,-0.9316999168819999
ACH-000547,-0.871402576806
ACH-000548,-1.00460467454
ACH-000549,-0.7817329489210001
ACH-000550,-1.2347285835700001
ACH-000552,-0.943892821054
ACH-000556,-1.02557752722
ACH-000557,-1.4256466932299998
ACH-000570,-0.8520131441859999
ACH-000571,-1.04149697465
ACH-000573,-0.974173615263
ACH-000576,-0.889166164422
ACH-000580,-0.7990936032189999
ACH-000584,-0.95631057486
ACH-000585,-1.1191275064700001
ACH-000588,-1.05133764481
ACH-000589,-0.8309945420489999
ACH-000591,-1.25214190046
ACH-000593,-1.10072852914
ACH-000600,-1.26941706595
ACH-000601,-0.942549197548
ACH-000604,-0.667229496862
ACH-000605,-1.0230613045399999
ACH-000606,-1.0088793600700001
ACH-000608,-1.33578643848
ACH-000614,-1.11724643892
ACH-000616,-1.1093230553
ACH-000618,-0.6796188024140001
ACH-000619,-0.9068404526170001
ACH-000620,-1.27092878013
ACH-000621,-1.30666667548
ACH-000622,-0.879461930594
ACH-000623,-1.1166012797799998
ACH-000624,-0.993443898845
ACH-000627,-1.17833994426
ACH-000630,-1.08139131135
ACH-000632,-0.8577430045409999
ACH-000633,-1.24192767729
ACH-000637,-0.996782871485
ACH-000638,-0.773512939519
ACH-000646,-1.02446927142
ACH-000647,-1.08426002692
ACH-000648,-1.084237527
ACH-000649,-0.865531197051
ACH-000651,-0.93167652338
ACH-000652,-0.7919739761210001
ACH-000653,-0.870497593254
ACH-000657,-1.05610613716
ACH-000658,-0.9950262120569999
ACH-000661,-0.863362168025
ACH-000662,-1.12396974963
ACH-000663,-0.7201279818440001
ACH-000665,-1.06513350271
ACH-000671,-0.609090115704
ACH-000673,-1.1142676214899998
ACH-000676,-1.0562685709
ACH-000677,-0.797908989525
ACH-000681,-0.757003282448
ACH-000682,-1.02420660469
ACH-000683,-1.21938333843
ACH-000684,-1.10000431976
ACH-000688,-1.1160502263299998
ACH-000693,-0.814154335994
ACH-000694,-0.984151174364
ACH-000695,-1.1822037377299999
ACH-000696,-1.12073742559
ACH-000697,-1.13609590361
ACH-000699,-1.16111118324
ACH-000701,-1.07087505434
ACH-000706,-0.9635970002869999
ACH-000711,-1.2826788003299998
ACH-000713,-0.994682401777
ACH-000714,-0.654898129659
ACH-000718,-1.1806939907
ACH-000720,-1.00200885552
ACH-000721,-0.9506427941150001
ACH-000724,-0.9419122771799999
ACH-000725,-1.10387438155
ACH-000732,-0.844739126727
ACH-000734,-0.969068571347
ACH-000735,-1.11203277903
ACH-000736,-1.22104979969
ACH-000738,-0.900550218066
ACH-000746,-0.926116116197
ACH-000747,-0.795333943724
ACH-000748,-0.786636952426
ACH-000753,-0.8373668067460001
ACH-000756,-1.14666630448
ACH-000757,-0.973842665475
ACH-000758,-1.0041553592
ACH-000760,-0.7867164189110001
ACH-000763,-1.18843034589
ACH-000764,-0.870395419218
ACH-000765,-0.621654322957
ACH-000766,-1.2282917139700003
ACH-000767,-1.18108550438
ACH-000768,-0.9520357130399999
ACH-000769,-0.860127762637
ACH-000770,-1.10156946091
ACH-000771,-1.08849779273
ACH-000773,-1.2460670052299998
ACH-000776,-0.935953461477
ACH-000777,-1.0762322336399999
ACH-000778,-0.902766893823
ACH-000781,-0.731264478351
ACH-000782,-0.829723292542
ACH-000783,-1.1782443341600002
ACH-000784,-0.839429096348
ACH-000785,-1.1526925369299998
ACH-000787,-0.9749217633409999
ACH-000788,-1.07374101942
ACH-000791,-0.926858422026
ACH-000792,-0.679204217104
ACH-000794,-1.14657442161
ACH-000796,-1.05168755535
ACH-000799,-1.29567434825
ACH-000800,-0.979379268571
ACH-000802,-0.646948488756
ACH-000804,-1.21518372243
ACH-000805,-1.14317114682
ACH-000809,-0.853063040344
ACH-000810,-0.996398762789
ACH-000811,-0.867255744959
ACH-000817,-0.993535572481
ACH-000819,-0.798530744788
ACH-000820,-0.837704737877
ACH-000821,-0.670650334035
ACH-000822,-0.994581918435
ACH-000823,-0.794518860141
ACH-000824,-1.18654246453
ACH-000827,-0.8968560566220001
ACH-000829,-0.831146499342
ACH-000831,-0.953200631498
ACH-000832,-0.7707285277760001
ACH-000833,-0.7554985787890001
ACH-000834,-0.895651252014
ACH-000835,-0.8163420673720001
ACH-000836,-1.11938174938
ACH-000837,-0.865763395845
ACH-000838,-0.8606693423039999
ACH-000839,-1.01604748688
ACH-000840,-0.820067926903
ACH-000841,-0.8537465723190001
ACH-000843,-0.983881776323
ACH-000846,-1.05881554138
ACH-000847,-1.05889171419
ACH-000848,-0.857177507507
ACH-000849,-1.09435287974
ACH-000851,-1.08343007135
ACH-000855,-1.02079009677
ACH-000856,-1.03366752766
ACH-000858,-1.07052234365
ACH-000859,-0.892281055055
ACH-000861,-1.0796907898700001
ACH-000862,-0.942709572165
ACH-000865,-0.844294290007
ACH-000866,-1.15068362658
ACH-000867,-1.11625557536
ACH-000869,-1.11475696789
ACH-000872,-0.8538064297329999
ACH-000873,-0.7090039998630001
ACH-000876,-1.14909923674
ACH-000878,-0.468787957744
ACH-000880,-0.943910441094
ACH-000881,-0.8765296123559999
ACH-000882,-1.0808748107600001
ACH-000884,-0.8963056927959999
ACH-000885,-1.14370974964
ACH-000887,-1.23994954514
ACH-000888,-1.02929706919
ACH-000889,-0.958437586844
ACH-000890,-1.1938851470899998
ACH-000896,-0.930268585282
ACH-000898,-1.10738618718
ACH-000900,-0.9332178900229999
ACH-000901,-1.2421469137999999
ACH-000905,-0.971122458855
ACH-000906,-1.0096348445299999
ACH-000907,-1.29655194582
ACH-000910,-0.78681530489
ACH-000911,-1.02306604532
ACH-000912,-0.9168011196410001
ACH-000913,-0.6978707913609999
ACH-000915,-1.0077430762100001
ACH-000916,-1.12257501547
ACH-000917,-0.742673989788
ACH-000921,-1.11796145345
ACH-000924,-1.2137271312
ACH-000926,-1.05767720608
ACH-000928,-1.26774002445
ACH-000929,-0.8318223930799999
ACH-000932,-1.07038063162
ACH-000935,-1.08427643192
ACH-000936,-1.04259666706
ACH-000937,-1.32393214371
ACH-000938,-1.04878869078
ACH-000939,-0.590215697988
ACH-000941,-0.853877838904
ACH-000943,-0.9059873681280001
ACH-000946,-1.12503658451
ACH-000947,-0.999747058822
ACH-000948,-0.9987362640559999
ACH-000950,-1.04978394763
ACH-000953,-1.17866934207
ACH-000957,-1.0204046716700002
ACH-000958,-0.905767804264
ACH-000960,-1.11056756846
ACH-000963,-1.01505601053
ACH-000968,-0.6257415834350001
ACH-000969,-1.24515040608
ACH-000973,-1.0898480477799999
ACH-000974,-1.0926627764799999
ACH-000975,-1.28753418184
ACH-000976,-1.06439742696
ACH-000978,-1.0621290876
ACH-000980,-0.895292804604
ACH-000984,-1.0716288917499999
ACH-000986,-1.09144018347
ACH-000988,-0.700776579568
ACH-000993,-1.45741540444
ACH-000994,-1.26506251672
ACH-000996,-1.02989444831
ACH-001001,-1.06104885629
ACH-001020,-1.10049818244
ACH-001028,-1.00198302442
ACH-001031,-0.908487191675
ACH-001038,-1.230203511
ACH-001048,-0.932695824946
ACH-001050,-0.896983622824
ACH-001053,-1.1092708632100001
ACH-001054,-1.02783187779
ACH-001061,-0.866189647536
ACH-001067,-1.198853555
ACH-001075,-0.647397210265
ACH-001096,-0.855225478352
ACH-001128,-1.02193841091
ACH-001134,-0.891964132814
ACH-001151,-1.08071573461
ACH-001163,-0.91370641991
ACH-001164,-0.7501854685160001
ACH-001173,-0.955464278708
ACH-001183,-0.74880899108
ACH-001184,-0.9850430414299999
ACH-001190,-1.3123746758200001
ACH-001192,-1.02453914349
ACH-001193,-0.9110224472030001
ACH-001196,-0.9754971557979999
ACH-001197,-1.0368450427
ACH-001205,-1.04945136859
ACH-001211,-1.20189211341
ACH-001212,-1.04642977208
ACH-001228,-1.06626021725
ACH-001232,-0.9684936510700001
ACH-001239,-1.37694795916
ACH-001274,-1.1450746297299998
ACH-001275,-1.12610516567
ACH-001277,-0.977309731569
ACH-001278,-1.1041339759
ACH-001280,-1.60966412742
ACH-001283,-0.712907878928
ACH-001289,-0.761169717509
ACH-001295,-0.989761117099
ACH-001300,-0.935799054154
ACH-001301,-0.9462793298309999
ACH-001302,-1.05495656698
ACH-001303,-0.8140701055349999
ACH-001306,-1.2707876288200002
ACH-001318,-0.8104150564920001
ACH-001322,-0.85858587182
ACH-001328,-0.919899792809
ACH-001332,-0.635521464356
ACH-001333,-0.865979683597
ACH-001336,-1.0883054906899998
ACH-001340,-0.942995339103
ACH-001346,-0.697838255631
ACH-001353,-1.0166221781
ACH-001354,-0.672955803528
ACH-001367,-0.826539845421
ACH-001368,-1.00602210497
ACH-001374,-0.910620130017
ACH-001375,-0.807921012483
ACH-001377,-0.9151232096359999
ACH-001380,-0.945438395973
ACH-001391,-0.875344884079
ACH-001407,-0.901255957992
ACH-001408,-0.845779844646
ACH-001413,-1.1103435619
ACH-001430,-1.2256591571200002
ACH-001431,-0.9266663388299998
ACH-001450,-1.0061992195
ACH-001496,-0.659803582631
ACH-001500,-0.906706804415
ACH-001521,-0.9920478552940001
ACH-001523,-1.1011114525399999
ACH-001532,-1.09454477917
ACH-001536,-1.22562447159
ACH-001550,-1.16540021449
ACH-001552,-1.10080101197
ACH-001554,-1.0890575524
ACH-001645,-1.13091262665
ACH-001654,-1.1204828497
ACH-001715,-1.10918110855
ACH-001735,-1.06396646745
ACH-001736,-1.0965427397299998
ACH-001737,-1.20407171143
ACH-001740,-1.1269435719399998
ACH-001745,-1.08308546309
ACH-001750,-0.909312350825
ACH-001765,-0.9727986609200001
ACH-001956,-0.840431618141
ACH-001957,-0.948159385332
