,MPP3 (4356)
ACH-000004,-0.292398499679
ACH-000007,-0.479213878182
ACH-000009,-0.520485898812
ACH-000011,-0.309938476053
ACH-000012,-0.520747467559
ACH-000013,-0.470957696319
ACH-000014,-0.318560192914
ACH-000015,-0.387826846026
ACH-000017,-0.339973167251
ACH-000018,-0.166952739965
ACH-000019,0.021554020203599998
ACH-000021,-0.21912872427299998
ACH-000022,-0.317570512017
ACH-000025,-0.31287976215999996
ACH-000028,-0.254797793455
ACH-000030,-0.211048697906
ACH-000035,-0.493958070573
ACH-000036,-0.26638880331099996
ACH-000037,-0.17080502947999998
ACH-000039,-0.6210965182829999
ACH-000040,-0.394830480327
ACH-000041,-0.43660218213
ACH-000042,-0.382891005078
ACH-000045,-0.35211704684
ACH-000047,-0.289101352338
ACH-000052,-0.230466368056
ACH-000053,-0.32619173088799996
ACH-000054,-0.296194182031
ACH-000055,-0.295644013094
ACH-000060,-0.375660600518
ACH-000067,-0.544320842751
ACH-000070,-0.281488693154
ACH-000075,-0.35376637490400004
ACH-000078,-0.437701794356
ACH-000082,-0.267556712003
ACH-000085,-0.337504112729
ACH-000086,-0.41753081698100003
ACH-000087,-0.239258754382
ACH-000092,-0.290854194723
ACH-000095,-0.45164695827699997
ACH-000097,-0.31043496583700003
ACH-000098,-0.263067902102
ACH-000099,-0.380661118412
ACH-000108,-0.229414404645
ACH-000113,-0.41388869995300004
ACH-000115,-0.434056483564
ACH-000116,-0.403517368305
ACH-000118,-0.215978618943
ACH-000120,-0.358870217034
ACH-000123,-0.41203870547
ACH-000127,-0.149280081908
ACH-000128,-0.330489428422
ACH-000132,-0.408974412994
ACH-000133,-0.45019042407
ACH-000137,-0.393978727862
ACH-000138,-0.5428666276399999
ACH-000142,-0.360792261062
ACH-000143,-0.22984371975900003
ACH-000146,-0.284292252059
ACH-000148,-0.483863242619
ACH-000150,-0.41253042935400003
ACH-000152,-0.255685528967
ACH-000153,-0.125139604607
ACH-000159,-0.304003827277
ACH-000160,-0.357811581524
ACH-000163,-0.42232149007299996
ACH-000167,-0.275253353187
ACH-000168,-0.26492992429900003
ACH-000169,-0.19367026966200002
ACH-000178,-0.340671153848
ACH-000182,-0.307200278309
ACH-000183,-0.327176598192
ACH-000188,-0.230520848438
ACH-000189,-0.027473344201599997
ACH-000190,-0.236428331468
ACH-000198,-0.254473691146
ACH-000204,-0.487834579432
ACH-000206,0.0460594277733
ACH-000207,-0.499611375955
ACH-000211,-0.393734870792
ACH-000215,-0.411743148582
ACH-000221,-0.374295923609
ACH-000222,-0.247061670756
ACH-000223,-0.17959401475900003
ACH-000226,-0.37330681956100004
ACH-000227,-0.435996820988
ACH-000228,-0.427131074753
ACH-000231,-0.263552168378
ACH-000232,-0.237547143558
ACH-000233,-0.18894738109700002
ACH-000234,-0.493634359017
ACH-000235,-0.449730365429
ACH-000237,-0.25030575657299997
ACH-000238,-0.42378725579800003
ACH-000243,-0.416361473499
ACH-000244,-0.556641189114
ACH-000246,-0.229012510552
ACH-000248,-0.303805252694
ACH-000250,-0.463189348623
ACH-000251,-0.221409176733
ACH-000253,-0.37801967016000004
ACH-000255,-0.5534097303369999
ACH-000256,-0.42739323661
ACH-000257,-0.115339158651
ACH-000258,-0.332999596793
ACH-000259,-0.41458544254100005
ACH-000260,-0.38321121077
ACH-000261,-0.222514248799
ACH-000262,-0.445029555783
ACH-000263,-0.7556382801260001
ACH-000264,-0.462001650534
ACH-000265,-0.592480803616
ACH-000266,-0.315783655178
ACH-000272,-0.24908040828699998
ACH-000273,-0.44264941988000006
ACH-000274,-0.412122173823
ACH-000277,-0.308674542115
ACH-000278,-0.154352326785
ACH-000279,-0.353257825308
ACH-000280,-0.285361292062
ACH-000281,-0.33204870066799996
ACH-000288,-0.359907426528
ACH-000291,-0.36881658484800006
ACH-000293,-0.554694568583
ACH-000294,-0.416991404004
ACH-000295,-0.39584166054700004
ACH-000296,-0.413291252356
ACH-000302,-0.367829231242
ACH-000304,-0.20675956718400001
ACH-000307,-0.259484358482
ACH-000308,-0.328685297478
ACH-000310,-0.734438044192
ACH-000311,-0.342997517214
ACH-000312,-0.33037214798799996
ACH-000315,-0.125129870856
