,OGDH (4967)
ACH-000183,-0.711809452477
ACH-000188,-0.14602804173
ACH-000189,-0.388279411852
ACH-000190,0.004521489851220001
ACH-000198,-0.674575985765
ACH-000204,-0.11381418695000001
ACH-000206,-1.02463316179
ACH-000207,-1.13173922067
ACH-000211,-0.202191622516
ACH-000215,-0.265474125085
ACH-000221,-1.16071430397
ACH-000222,-0.947403515236
ACH-000223,-0.302628056899
ACH-000226,-0.49428887419699996
ACH-000227,-0.48676923581299997
ACH-000228,-0.563975315035
ACH-000231,-0.328948431366
ACH-000232,-0.127903238263
ACH-000233,-0.706468828115
ACH-000234,-0.42154996489200003
ACH-000235,-0.985405550511
ACH-000237,-0.25207112146899996
ACH-000238,-0.369917322186
ACH-000243,-0.591215429635
ACH-000244,-0.42070195849799996
ACH-000246,-0.512856549864
ACH-000248,-0.30200133640500004
ACH-000250,-1.09775549199
ACH-000251,-0.21082232707600002
ACH-000253,-0.5753621644829999
ACH-000255,-0.4745082657
ACH-000256,-0.175810223667
ACH-000257,-0.7148261067839999
ACH-000258,-1.05199173379
ACH-000259,-0.49892130482
ACH-000260,-0.150601208394
ACH-000261,-0.524866237795
ACH-000262,-0.62805969795
ACH-000263,-0.992826302824
ACH-000264,-0.5958664474300001
ACH-000265,-0.382800984616
ACH-000266,-0.603063768525
ACH-000272,-0.49340062094
ACH-000273,-0.34452945513000005
ACH-000274,-0.13665362736
ACH-000277,-1.19378666021
ACH-000278,-0.19886128392000002
ACH-000279,-0.9828133344359999
ACH-000280,-0.335883688831
ACH-000281,-0.6577453381130001
ACH-000288,-0.393980967644
ACH-000291,-0.18327990875599998
ACH-000293,-0.29266459801
ACH-000294,-0.898581949316
ACH-000295,-0.918977012886
ACH-000296,-0.103080848753
ACH-000302,-0.423758016703
ACH-000304,-0.5464268459539999
ACH-000307,-0.43451991725100003
ACH-000308,-0.553098989688
ACH-000310,-0.479911790568
ACH-000311,-0.83063099402
ACH-000312,-0.513781305748
ACH-000315,-1.08321516661
ACH-000316,-0.414354270313
ACH-000317,-0.8828618466689999
ACH-000318,-0.7698605793109999
ACH-000319,-0.325131652661
ACH-000320,-0.7907724294480001
ACH-000322,-0.521612800683
ACH-000323,-0.072400835684
ACH-000324,-0.480125273997
ACH-000329,-0.47282895929200003
ACH-000330,-0.780196782165
ACH-000331,-0.0885088131733
ACH-000332,-0.609227541369
ACH-000334,-0.638096466563
ACH-000335,-0.374836633043
ACH-000336,-0.40540088325900003
ACH-000337,-0.6843757827429999
ACH-000339,-0.875042825495
ACH-000341,-0.386083739181
ACH-000348,-0.309951648322
ACH-000350,-1.30009100451
ACH-000352,-1.0516812097700001
ACH-000356,-0.40443351825
ACH-000361,-0.258716585743
ACH-000362,-0.712474088741
ACH-000363,-1.07556116581
ACH-000364,-0.296869046211
ACH-000365,-0.774483575
ACH-000366,-0.33933284702399996
ACH-000368,-0.231113403244
ACH-000374,-0.35305591570600003
ACH-000375,-0.45104432088999996
ACH-000376,-0.0950124225918
ACH-000381,-0.45338967913999995
ACH-000383,-1.10908838092
ACH-000387,-1.10521062643
ACH-000389,-0.198808539651
ACH-000390,-0.822385851239
ACH-000393,-0.488184424831
ACH-000395,-0.992298231665
ACH-000397,-0.563266621066
ACH-000401,-0.589773002791
ACH-000402,-0.32583061741999997
ACH-000403,-0.448212438923
ACH-000404,-0.497110977116
ACH-000406,-0.97518816339
ACH-000407,-0.263393824238
ACH-000408,-0.41647852293300003
ACH-000410,-0.289829544931
ACH-000411,-0.725478537485
ACH-000414,-0.5709690256000001
ACH-000415,-0.311321759165
ACH-000416,-0.57715251893
ACH-000420,-0.5702729856050001
ACH-000421,-0.491445840036
ACH-000424,-0.469121171342
ACH-000425,-0.7208733521089999
ACH-000426,-1.16044668147
ACH-000427,-0.344150861887
ACH-000433,-0.039029335432199996
ACH-000436,-0.9769507399390001
ACH-000444,-0.785209811115
ACH-000445,-0.20878978304499998
ACH-000448,-0.36320202914300004
ACH-000450,-0.20546851702500002
ACH-000452,-0.870852284296
ACH-000454,-0.6438000593240001
ACH-000458,-0.304423135369
ACH-000459,-0.8150384360230001
ACH-000460,-0.43715333920500005
ACH-000461,-0.241670172923
ACH-000463,-0.124694761432
ACH-000464,-0.389183563458
ACH-000466,-0.8436466596179999
ACH-000467,-0.568919488493
ACH-000468,-0.45834575900200003
ACH-000469,-0.166017807075
ACH-000470,-0.590402894066
ACH-000471,-0.828441724988
ACH-000472,-0.32882573605500004
ACH-000473,0.0840034972055
ACH-000475,-0.25169844380899997
ACH-000476,-0.5761663621459999
ACH-000477,-0.33953524540299995
ACH-000480,-0.169552219018
ACH-000481,-0.7846082190960001
ACH-000483,-0.22260019273
ACH-000484,-0.749294305947
ACH-000485,-0.544522804947
ACH-000486,-0.7311230176360001
ACH-000487,-0.832614942341
ACH-000488,-0.43639608380500006
ACH-000490,-0.252402015077
ACH-000491,-0.420549114269
ACH-000495,-0.25184482242600004
ACH-000496,-0.5760759720840001
ACH-000499,-0.306482837632
ACH-000500,-0.582856401052
ACH-000502,-0.874200089973
ACH-000503,-0.475835281033
ACH-000505,-0.354276302896
ACH-000507,-0.45803357379799997
ACH-000510,-0.484920443706
ACH-000511,-0.17591025378699998
ACH-000512,-0.853641509489
ACH-000516,-0.316260545037
ACH-000517,-0.670387585469
ACH-000518,-0.6753790319290001
ACH-000520,-0.17400716520399998
ACH-000521,-0.644682653796
ACH-000522,-0.736685075869
ACH-000524,-0.310738787742
ACH-000527,-0.634448081319
ACH-000528,-0.802288178449
ACH-000537,-0.437077751692
ACH-000541,-0.18379103094000002
ACH-000542,-0.358871225211
ACH-000544,-0.207679850267
ACH-000545,-0.324624694551
ACH-000547,-0.209288902544
ACH-000548,-0.32897496628
ACH-000549,-0.449863179361
ACH-000550,-0.7236974087360001
ACH-000552,-0.44074952913300003
ACH-000556,-0.490066166715
ACH-000557,-1.18754180865
ACH-000570,-0.34443343090499995
ACH-000571,-0.43658659194399996
ACH-000573,-0.8700954278949999
ACH-000576,-0.861758202261
ACH-000580,-1.2241655573299999
ACH-000584,-0.98502269131
ACH-000585,-0.0629126766682
ACH-000588,-0.977265852932
ACH-000589,-0.468321464597
ACH-000591,-0.253540690909
ACH-000593,-0.26615067825100003
ACH-000600,-0.259800658574
ACH-000601,-0.742641378626
ACH-000604,-0.7907023584630001
ACH-000605,-0.562581491267
ACH-000606,-0.128875690836
ACH-000608,-0.37910066204000004
ACH-000614,-0.782936639369
ACH-000616,-0.322835314529
ACH-000618,-0.62380083281
ACH-000619,-0.572899380711
ACH-000620,-0.670499137992
ACH-000621,-0.631123044711
ACH-000622,-0.242847883272
ACH-000623,0.004943411234100001
ACH-000624,-1.00894213065
ACH-000627,-0.25056488465300003
ACH-000630,-0.350074859041
ACH-000632,-0.899884919506
ACH-000633,-0.506281455424
ACH-000637,-0.18461307856400003
ACH-000638,-0.731804014039
ACH-000646,-0.774074012158
ACH-000647,-0.550446127346
ACH-000648,-0.559807429551
ACH-000649,-0.21786293284400002
ACH-000651,-0.650851270597
ACH-000652,-0.785630928576
ACH-000653,-0.7714467555619999
ACH-000657,-0.417856786541
ACH-000658,-1.0606943677299998
ACH-000661,-0.527797969954
ACH-000662,-0.39250186257299996
ACH-000663,-0.754816292873
ACH-000665,-0.0791192815833
ACH-000671,-0.62721456748
ACH-000673,-0.274886090664
ACH-000676,-1.07088268627
ACH-000677,-0.9672884003550001
ACH-000681,-0.176764171963
ACH-000682,-0.356145516933
ACH-000683,-0.442530981484
ACH-000684,-0.631404518854
ACH-000688,-0.171120801827
ACH-000693,-0.504269492245
ACH-000694,-0.47679560975699997
ACH-000695,-0.131170752358
ACH-000696,-0.550107359479
ACH-000697,-0.713148698696
ACH-000699,-0.371793096126
ACH-000701,-0.620347544559
ACH-000706,-0.657510021182
ACH-000711,-0.7174017019939999
ACH-000713,-0.770023702042
ACH-000714,-0.837515669499
ACH-000718,-0.58552509458
ACH-000720,-0.07398095892460001
ACH-000721,-1.13623791259
ACH-000724,-0.332715312054
ACH-000725,-0.55209140727
ACH-000732,-0.46143596104400003
ACH-000734,-0.424705242315
ACH-000735,-0.539712173163
ACH-000736,-0.640184287527
ACH-000738,-0.17305986806600002
ACH-000746,-0.7257834916470001
ACH-000747,-0.793034394367
ACH-000748,-0.337576782279
ACH-000753,-1.05567824904
ACH-000756,0.08648940062449999
ACH-000757,-0.567775833788
ACH-000758,-0.6806878950409999
ACH-000760,-0.553237190629
ACH-000763,-1.40975692028
ACH-000764,-0.7533870787010001
ACH-000765,-1.02887885063
ACH-000766,-0.461035708088
ACH-000767,-0.6922258565260001
ACH-000768,-0.873364066002
ACH-000769,-0.37230277765500003
ACH-000770,-0.6920279355429999
ACH-000771,-0.35971262131
ACH-000773,-0.570726823435
ACH-000776,-0.508420269745
ACH-000777,-0.65542520752
ACH-000778,-0.643567886246
ACH-000781,-0.5681469251919999
ACH-000782,-0.838749467111
ACH-000783,-0.23818891361400002
ACH-000784,-0.45779597540100003
ACH-000785,-0.607259593883
ACH-000787,-0.6821397412899999
ACH-000788,-0.58636104909
ACH-000791,-0.705238425914
ACH-000792,-0.183137726476
ACH-000794,-0.523501474241
ACH-000796,-0.7119782334129999
ACH-000799,-0.300157571715
ACH-000800,-0.859994365448
ACH-000802,-0.250536574056
ACH-000804,-0.6110155398520001
ACH-000805,-0.240715470412
ACH-000809,-0.782784695149
ACH-000810,-1.16455369258
ACH-000811,-0.431941571066
ACH-000817,-0.977648807019
ACH-000819,-0.199444140698
ACH-000820,-0.659189642364
ACH-000821,-1.74968448039
ACH-000822,-0.463926704022
ACH-000823,-0.410913619463
ACH-000824,-0.109920868583
ACH-000827,-0.37266124282799995
ACH-000829,-0.535363371985
ACH-000831,-0.727845011641
ACH-000832,-0.509414675861
ACH-000833,-0.7027171578329999
ACH-000834,-0.0071472359901899995
ACH-000835,-0.40652909513499996
ACH-000836,-0.18798007147100002
ACH-000837,-0.961041940603
ACH-000838,-1.34371869524
ACH-000839,-0.07759602378260001
ACH-000840,-0.479361738308
ACH-000841,-0.7305868215960001
ACH-000843,-0.649387229877
ACH-000846,-0.202055240422
ACH-000847,-0.48932241571400004
ACH-000848,-0.352961758059
ACH-000849,-0.47867173178000005
ACH-000851,-0.627745894633
ACH-000855,-0.18254652271699998
ACH-000856,-0.7450997671780001
ACH-000858,-0.09742070995510001
ACH-000859,-0.7661673511310001
ACH-000861,-0.082491504257
ACH-000862,-0.598167540883
ACH-000865,-0.277801106424
ACH-000866,-0.850192390935
ACH-000867,-0.26557447418200003
ACH-000869,-0.588656787843
ACH-000872,-0.733367082252
ACH-000873,-0.440694659174
ACH-000876,-1.18104256364
ACH-000878,-0.506368676447
ACH-000880,-0.486175229438
ACH-000881,-0.6032692613449999
ACH-000882,-0.8616115257770001
ACH-000884,-0.48670798309600005
ACH-000885,-0.699349578996
ACH-000887,-0.378126577029
ACH-000888,-0.761466240437
ACH-000889,-1.10911901627
ACH-000890,-0.434226739997
ACH-000896,-0.9830302680290001
ACH-000898,-0.500610834442
ACH-000900,-0.637604204401
ACH-000901,-0.197790441241
ACH-000905,-0.473631553135
ACH-000906,-0.910414612496
ACH-000907,-0.023007438681099997
ACH-000910,-0.877753520298
ACH-000911,-0.659457170358
ACH-000912,-0.63820592362
ACH-000913,-0.397240862376
ACH-000915,-0.865253995565
ACH-000916,-1.20160478002
ACH-000917,-0.514187583684
ACH-000921,-0.614691282019
ACH-000924,-0.7711356455930001
ACH-000926,-0.541321367646
ACH-000928,-0.575086877957
ACH-000929,-0.452941177079
ACH-000932,-0.720473543857
ACH-000935,-0.45950556996299996
ACH-000936,-0.7876563247149999
ACH-000937,-0.869637218241
ACH-000938,-0.906334143512
ACH-000939,-0.167810362412
ACH-000941,-0.645687036011
ACH-000943,-0.717089304939
ACH-000946,-0.699585229707
ACH-000947,-0.8228830618999999
ACH-000948,-0.687549371688
ACH-000950,-0.34438481852499997
ACH-000953,-0.9594249366750001
ACH-000957,-0.334998724712
ACH-000958,-0.43651939437799997
ACH-000960,-1.02857554566
ACH-000963,-1.28430442186
ACH-000968,-0.847460410122
ACH-000969,-0.645690028672
ACH-000973,-0.518025151252
ACH-000974,-0.838601595758
ACH-000975,-1.06410122048
ACH-000976,-0.557336725467
ACH-000978,-0.967176382115
ACH-000980,-0.9086540456799999
ACH-000984,-0.506054637255
ACH-000986,-0.6544574483250001
ACH-000988,-0.412940673548
ACH-000993,-0.273764498158
ACH-000994,-0.863083736363
ACH-000996,-0.312226294578
ACH-001001,-0.422962447259
ACH-001020,0.20521331779
ACH-001028,-1.00559143941
ACH-001031,-0.250577390046
ACH-001038,-0.957972158694
ACH-001048,-0.640285865171
ACH-001050,-0.418106078244
ACH-001053,-0.170280394189
ACH-001054,-0.562058085574
ACH-001061,-0.635202882573
ACH-001067,-0.48179890056900004
ACH-001075,-0.40599547770800004
ACH-001096,-0.64782742319
ACH-001128,0.951771639544
ACH-001134,-0.662865963142
ACH-001151,-0.945146077309
ACH-001163,-0.9213792695819999
ACH-001164,-0.465040320852
ACH-001173,0.0654366299322
ACH-001183,-0.21327455311500002
ACH-001184,-0.581924697143
ACH-001190,-0.639770226831
ACH-001192,-0.24258597505600002
ACH-001193,-0.34686946897200005
ACH-001196,-0.6520481001
ACH-001197,-0.285138218266
ACH-001205,-0.499544301018
ACH-001211,-0.27337019274999996
ACH-001212,-0.589128286154
ACH-001228,-0.15437486109200002
ACH-001232,-0.285891082884
ACH-001239,-0.573186897484
ACH-001274,-0.8781834167939999
ACH-001275,-0.6360978130520001
ACH-001277,-0.40619905799199996
ACH-001278,-0.6918332320649999
ACH-001280,-0.125939806227
ACH-001283,0.0264944308667
ACH-001289,-0.847906900848
ACH-001295,-0.341992580508
ACH-001300,-0.297313618653
ACH-001301,-0.127941352276
ACH-001302,-0.442669286335
ACH-001303,-0.536109630707
ACH-001306,-0.294755517332
ACH-001318,-0.44502590632
ACH-001322,-0.130165903006
ACH-001328,-0.30931204809999996
ACH-001332,-0.368190125209
ACH-001333,-0.303124136742
ACH-001336,-0.383386478922
ACH-001340,-0.318012910456
ACH-001346,-0.57071457255
ACH-001353,-0.40308442664000005
ACH-001354,-0.41686126519100003
ACH-001367,-0.670087084151
ACH-001368,-1.0162136428200002
ACH-001374,-0.112010702502
ACH-001375,-0.0932799858052
ACH-001377,-0.8078125549549999
ACH-001380,-0.7609664091339999
ACH-001391,-0.39017628115999997
ACH-001407,-0.403255687114
ACH-001408,-0.12730032094000002
ACH-001413,-0.00409830593736
ACH-001430,-0.415101966311
ACH-001431,-0.661989184078
ACH-001450,-0.586703848942
ACH-001496,-0.100742336723
ACH-001500,-0.33191780022100004
ACH-001521,-0.174578945962
ACH-001523,-0.406246469058
ACH-001532,-0.520196269986
ACH-001536,-0.543897625815
ACH-001550,-0.13817261605599998
ACH-001552,-0.28405394039299997
ACH-001554,-0.43293232013099997
ACH-001645,-0.54179023342
ACH-001654,-0.288469174817
ACH-001715,-0.252188838945
ACH-001735,-1.0407577642499999
ACH-001736,-0.984705300744
ACH-001737,-0.224037929489
ACH-001740,-0.584926596382
ACH-001745,-0.493283995039
ACH-001750,0.13263160014
ACH-001765,-0.324152463241
ACH-001956,-0.441844610739
ACH-001957,-0.467058190612
