,SH3GL3 (6457)
ACH-000004,-0.239192305509
ACH-000007,-0.43577235602799996
ACH-000009,-0.300370866944
ACH-000011,-0.28039692056
ACH-000012,-0.357787877809
ACH-000013,-0.20291995137899999
ACH-000014,-0.143136134791
ACH-000015,-0.347101687271
ACH-000017,-0.228189344931
ACH-000018,-0.448913606109
ACH-000019,-0.155074971261
ACH-000021,-0.06926132626369999
ACH-000022,-0.334197147635
ACH-000025,-0.267303569994
ACH-000028,-0.269377327655
ACH-000030,-0.162671389717
ACH-000035,-0.31985539042
ACH-000036,-0.08982066416069999
ACH-000037,-0.06947318074610001
ACH-000039,-0.290616400449
ACH-000040,-0.09988800103499999
ACH-000041,-0.22906691464499998
ACH-000042,-0.214140080636
ACH-000045,-0.291968504724
ACH-000047,-0.212895453389
ACH-000052,-0.24593601825599998
ACH-000053,-0.268692941533
ACH-000054,-0.134999598659
ACH-000055,-0.218795767561
ACH-000060,-0.20557760385200002
ACH-000067,-0.253332078832
ACH-000070,-0.16572201967800002
ACH-000075,-0.262582696667
ACH-000078,-0.35979777846100003
ACH-000082,-0.16536459897800002
ACH-000085,-0.15255241892899998
ACH-000086,-0.268259408467
ACH-000087,-0.0835271426322
ACH-000092,-0.249066447124
ACH-000095,-0.197987189396
ACH-000097,-0.122302682107
ACH-000098,-0.257033290011
ACH-000099,-0.369731059534
ACH-000108,-0.07615350039739999
ACH-000113,-0.179379198105
ACH-000115,-0.286412986971
ACH-000116,-0.237564406266
ACH-000118,-0.253153985775
ACH-000120,-0.265693548237
ACH-000123,-0.472427863657
ACH-000127,-0.19605795421500002
ACH-000128,-0.38038936377300003
ACH-000132,-0.272523121175
ACH-000133,-0.26236363030000004
ACH-000137,-0.331326317731
ACH-000138,-0.200771266544
ACH-000142,-0.34866510508599996
ACH-000143,-0.09727144704500001
ACH-000146,-0.332006751376
ACH-000148,-0.162120063535
ACH-000150,-0.294410739351
ACH-000152,-0.293877618411
ACH-000153,-0.0692621910912
ACH-000159,-0.195011463045
ACH-000160,-0.271602399767
ACH-000163,-0.203523161903
ACH-000167,-0.07019317585030001
ACH-000168,-0.0295336947665
ACH-000169,-0.140776966208
ACH-000178,-0.34682530721
ACH-000182,-0.24410840442099999
ACH-000183,-0.24011005991599998
ACH-000188,-0.175094491451
ACH-000189,-0.261045509666
ACH-000190,-0.131959385878
ACH-000198,-0.266185822403
ACH-000204,-0.574815786114
ACH-000206,-0.111634637622
ACH-000207,-0.0586658976853
ACH-000211,-0.191498994287
ACH-000215,-0.157976415734
ACH-000221,-0.296794720823
ACH-000222,-0.148404715631
ACH-000223,-0.281381338046
ACH-000226,-0.08891091482960001
ACH-000227,-0.257326092042
ACH-000228,-0.303072959433
ACH-000231,-0.262200069727
ACH-000232,-0.243004451787
ACH-000233,-0.194725184276
ACH-000234,-0.133101358913
ACH-000235,-0.28232387816
ACH-000237,-0.18945071850499998
ACH-000238,-0.380076358739
ACH-000243,-0.279212671497
ACH-000244,-0.25371947823
ACH-000246,-0.160900206893
ACH-000248,-0.15981426554199998
ACH-000250,-0.23149694324099998
ACH-000251,-0.246532240729
ACH-000253,-0.30526354548
ACH-000255,-0.258179339567
ACH-000256,-0.411088814111
ACH-000257,-0.006972389482069999
ACH-000258,-0.39382625637199997
ACH-000259,-0.2956978715
ACH-000260,-0.349597736103
ACH-000261,-0.20535268389800002
ACH-000262,0.015233265569299999
ACH-000263,-0.797358762559
ACH-000264,-0.180193179258
ACH-000265,-0.312031654965
ACH-000266,-0.240573891811
ACH-000272,-0.370806469428
ACH-000273,-0.274907784516
ACH-000274,-0.310420859607
ACH-000277,-0.267868459196
ACH-000278,-0.298328395719
ACH-000279,-0.325183190932
ACH-000280,-0.23624230009599997
ACH-000281,-0.574408746457
ACH-000288,-0.20765060584399997
ACH-000291,-0.208461952499
ACH-000293,-0.236005346803
ACH-000294,-0.34029661760799995
ACH-000295,0.106593020232
ACH-000296,-0.223280106329
ACH-000302,-0.21414554687100001
ACH-000304,-0.360445194651
ACH-000307,-0.201950479354
ACH-000308,-0.326768935248
ACH-000310,-0.502172455485
ACH-000311,-0.380677017997
ACH-000312,-0.351872410608
ACH-000315,-0.10052770309299999
ACH-000316,-0.17373603961
ACH-000317,-0.0504602797528
ACH-000318,-0.17833434467
ACH-000319,-0.126640329222
ACH-000320,-0.205361837076
ACH-000322,-0.473806639108
ACH-000323,-0.08004589603189999
ACH-000324,-0.182415931297
ACH-000329,-0.266677501851
ACH-000330,-0.18374552084100002
ACH-000331,-0.160330010169
ACH-000332,-0.259995412129
ACH-000334,0.0438040340192
ACH-000335,-0.0902157932022
ACH-000336,-0.290199765638
ACH-000337,-0.33543249015500004
