,OR4F4 (26682)
ACH-000004,-1.00375301573
ACH-000007,-1.232721415
ACH-000009,-1.34475922141
ACH-000011,-1.0944243680299999
ACH-000012,-1.16805040503
ACH-000013,-0.960920435851
ACH-000014,-0.996016245038
ACH-000015,-0.965446353481
ACH-000017,-1.0571840428100001
ACH-000018,-1.01804540462
ACH-000019,-1.22371680196
ACH-000021,-1.01671716168
ACH-000022,-1.1833243308799999
ACH-000025,-1.12719243675
ACH-000028,-1.10601580622
ACH-000030,-1.21556206461
ACH-000035,-0.930140752342
ACH-000036,-1.02149214716
ACH-000037,-1.2729113912799999
ACH-000039,-1.3851172668399998
ACH-000040,-1.1832150594
ACH-000041,-0.9729231740500001
ACH-000042,-1.45870381685
ACH-000045,-1.09955890363
ACH-000047,-1.14483386416
ACH-000052,-1.11034469312
ACH-000053,-1.06475932186
ACH-000054,-1.3552352809700001
ACH-000055,-1.239916996
ACH-000060,-1.19414801578
ACH-000067,-1.18398434812
ACH-000070,-1.05975810955
ACH-000075,-1.12470232401
ACH-000078,-1.1029834465700001
ACH-000082,-1.1079061510600001
ACH-000085,-0.9159913435870001
ACH-000086,-0.9854704524719999
ACH-000087,-1.22978898979
ACH-000092,-1.1586632318999999
ACH-000095,-1.06187445396
ACH-000097,-1.0707851198799998
ACH-000098,-1.05856256448
ACH-000099,-1.08528939465
ACH-000108,-1.3246958275799998
ACH-000113,-1.0109003945100001
ACH-000115,-0.9380893045119999
ACH-000116,-0.992551309437
ACH-000118,-1.08898983419
ACH-000120,-1.16131514231
ACH-000123,-1.1295478855299999
ACH-000127,-0.852284034847
ACH-000128,-1.0028025891299999
ACH-000132,-1.25497208505
ACH-000133,-0.9179854963680001
ACH-000137,-1.2090188235500001
ACH-000138,-1.359907341
ACH-000142,-1.21188071617
ACH-000143,-1.18959451595
ACH-000146,-1.06622440088
ACH-000148,-1.03995353312
ACH-000150,-1.17677382203
ACH-000152,-0.7943085831610001
ACH-000153,-1.09386294252
ACH-000159,-1.0423612998
ACH-000160,-1.06909004687
ACH-000163,-1.16791835159
ACH-000167,-1.05430541071
ACH-000168,-1.05470889798
ACH-000169,-0.901287553744
ACH-000178,-1.1038584647299998
ACH-000182,-1.1859558910299999
ACH-000183,-1.20762024339
ACH-000188,-1.3731131800299998
ACH-000189,-1.43369510509
ACH-000190,-0.97848566936
ACH-000198,-1.13410441584
ACH-000204,-0.9805959844059999
ACH-000206,-0.954312682782
ACH-000207,-1.08945314454
ACH-000211,-1.1738164388299999
ACH-000215,-1.07924096099
ACH-000221,-1.01436733605
ACH-000222,-1.4418724071200002
ACH-000223,-1.2500386427099999
ACH-000226,-1.13798030073
ACH-000227,-1.3524277276899999
ACH-000228,-1.07292795889
ACH-000231,-1.19896713545
ACH-000232,-1.14652373045
ACH-000233,-1.1161661063700001
ACH-000234,-1.03819373122
ACH-000235,-1.06661947719
ACH-000237,-1.12801728535
ACH-000238,-1.71189438411
ACH-000243,-1.2018489676700002
ACH-000244,-1.1280335507700001
ACH-000246,-1.29243888937
ACH-000248,-0.994895394397
ACH-000250,-1.10145441028
ACH-000251,-1.19087242995
ACH-000253,-1.2829873707200001
ACH-000255,-0.96904904514
ACH-000256,-1.3429904730700002
ACH-000257,-1.5673359815099999
ACH-000258,-1.2115715211700002
ACH-000259,-1.0928354997399998
ACH-000260,-1.0834198552
ACH-000261,-1.0424722164
ACH-000262,-1.24459116447
ACH-000263,-0.9160943216490001
ACH-000264,-0.988903793653
ACH-000265,-1.06379475661
ACH-000266,-1.32906524044
ACH-000272,-1.44525716143
ACH-000273,-1.2532555745899998
ACH-000274,-1.44270446525
ACH-000277,-0.898646936189
ACH-000278,-1.22041933844
ACH-000279,-1.26320527765
ACH-000280,-0.9927979111949999
ACH-000281,-1.18882953203
ACH-000288,-1.2852409059299998
ACH-000291,-1.11942163835
ACH-000293,-1.06295568049
ACH-000294,-1.32147888454
ACH-000295,-1.33503772569
ACH-000296,-1.40819773754
ACH-000302,-0.8713096874770001
ACH-000304,-1.50883001854
ACH-000307,-1.1724847929
ACH-000308,-1.0121089162799999
ACH-000310,-1.31421646997
ACH-000311,-1.25876752479
ACH-000312,-1.19904094043
ACH-000315,-1.0971845221799998
ACH-000316,-0.961236656899
ACH-000317,-0.998014212116
ACH-000318,-0.950231404435
ACH-000319,-0.961166055076
ACH-000320,-1.35703708006
ACH-000322,-1.4862894235100002
ACH-000323,-1.1498879060299998
ACH-000324,-1.1083474161
ACH-000329,-1.15476547363
ACH-000330,-1.03189508391
ACH-000331,-1.10420792999
ACH-000332,-1.25102709921
ACH-000334,-1.17129116107
ACH-000335,-1.0943828327299998
ACH-000336,-1.11079127519
ACH-000337,-1.03578524231
ACH-000339,-0.965384472501
ACH-000341,-1.14736279404
ACH-000348,-0.843689705036
ACH-000350,-1.43540610884
ACH-000352,-0.998157023229
ACH-000356,-0.866875625174
ACH-000361,-1.27847439782
ACH-000362,-1.02223790726
ACH-000363,-1.25243254544
ACH-000364,-0.9789710688809999
ACH-000365,-1.05159152471
ACH-000366,-1.26225629157
ACH-000368,-0.969100595383
ACH-000374,-0.948461147782
ACH-000375,-1.4649653579799997
ACH-000376,-1.01405543567
ACH-000381,-1.4840218416100002
ACH-000383,-1.14991958029
ACH-000387,-1.0952454793700002
ACH-000389,-1.080714413
ACH-000390,-0.9189078865189999
ACH-000393,-1.07445713475
ACH-000395,-1.12947066418
ACH-000397,-1.17056514794
ACH-000401,-1.13081637858
ACH-000402,-0.974048877898
ACH-000403,-1.5718474243
ACH-000404,-1.22538386051
ACH-000406,-0.869262528106
ACH-000407,-1.01606459782
ACH-000408,-0.974540053622
ACH-000410,-1.00969472077
ACH-000411,-1.2739977826
ACH-000414,-1.2025836639899998
ACH-000415,-0.890486422411
ACH-000416,-1.21889524043
ACH-000420,-1.1031139516600001
ACH-000421,-0.984843076081
ACH-000424,-0.956301823828
ACH-000425,-1.24787967373
ACH-000426,-0.874053785483
ACH-000427,-1.05867950861
ACH-000433,-1.2015205371700002
ACH-000436,-1.05084177453
ACH-000444,-1.21791459767
ACH-000445,-1.19742300751
ACH-000448,-1.10604194509
ACH-000450,-1.3133574336
ACH-000452,-0.409700949423
ACH-000454,-1.20967895556
ACH-000458,-1.01668638781
ACH-000459,-1.05689736861
ACH-000460,-1.0821599569700002
ACH-000461,-1.07083486075
ACH-000463,-1.11686696888
ACH-000464,-1.33869541761
ACH-000466,-0.988843554293
ACH-000467,-1.37888600011
ACH-000468,-1.2422498213
ACH-000469,-1.2558551554000001
ACH-000470,-1.2241353038
ACH-000471,-1.1132766892100001
ACH-000472,-1.05040103478
ACH-000473,-1.1597866649
ACH-000475,-1.10614260121
ACH-000476,-1.15177799924
ACH-000477,-1.04523355197
ACH-000480,-1.0802386054700002
ACH-000481,-0.9550813226189999
ACH-000483,-1.03008641095
ACH-000484,-1.2812551339
ACH-000485,-1.31095713007
ACH-000486,-1.04070914127
ACH-000487,-1.08403769166
ACH-000488,-1.0064195728
ACH-000490,-1.2361196894600002
ACH-000491,-0.996106548728
ACH-000495,-1.1673373168899999
ACH-000496,-1.10739145967
ACH-000499,-1.16133355582
ACH-000500,-1.05391246565
ACH-000502,-1.33279612141
ACH-000503,-1.18378226445
ACH-000505,-0.899301309631
ACH-000507,-1.18397675114
ACH-000510,-0.8813156279369999
ACH-000511,-1.1413172982
ACH-000512,-1.17695054153
ACH-000516,-1.21690078458
ACH-000517,-1.10557645547
ACH-000518,-0.8411756669730001
ACH-000520,-1.23075626206
ACH-000521,-1.0894241910200002
ACH-000522,-1.0426257369299998
ACH-000524,-1.17176722003
ACH-000527,-1.26232925029
ACH-000528,-1.3518806642399999
ACH-000537,-1.14395958867
ACH-000541,-1.30801830267
ACH-000542,-1.25390338456
ACH-000544,-1.1708530018799999
ACH-000545,-1.10589994459
ACH-000547,-1.4787047853400002
ACH-000548,-1.35646445271
ACH-000549,-1.00071469417
ACH-000550,-1.16836104834
ACH-000552,-1.19801798273
ACH-000556,-1.0237139046
ACH-000557,-1.07416314504
ACH-000570,-1.1075583269
ACH-000571,-1.2080312458
ACH-000573,-1.17993366301
ACH-000576,-0.972348249055
ACH-000580,-1.1343443714399999
ACH-000584,-1.09938405522
ACH-000585,-1.3891832013499998
ACH-000588,-0.9889375281049999
ACH-000589,-1.1808756998899999
ACH-000591,-1.16929816036
ACH-000593,-1.31135233942
ACH-000600,-1.12450469736
ACH-000601,-1.3351858296799999
ACH-000604,-1.21992021532
ACH-000605,-0.9556970621549999
ACH-000606,-1.03409611727
ACH-000608,-1.31893662035
ACH-000614,-1.1030708613
ACH-000616,-1.2170542269600002
ACH-000618,-1.05044796176
ACH-000619,-1.20797296469
ACH-000620,-1.2371089375700002
ACH-000621,-1.19754910077
ACH-000622,-0.9109676164839999
ACH-000623,-1.17238884231
ACH-000624,-1.18073852975
ACH-000627,-1.18569057822
ACH-000630,-1.1182052391500001
ACH-000632,-1.05270565754
ACH-000633,-1.2564204316299998
ACH-000637,-0.9957172382070001
ACH-000638,-1.2148209457999999
ACH-000646,-1.25097239595
ACH-000647,-1.10459358136
ACH-000648,-1.4662141028400002
ACH-000649,-1.16466833806
ACH-000651,-1.12591169551
ACH-000652,-1.0091820653899999
ACH-000653,-1.0969128182799999
ACH-000657,-1.14664101785
ACH-000658,-1.1101269713700002
ACH-000661,-1.25942092907
ACH-000662,-1.49286599961
ACH-000663,-1.06480851042
ACH-000665,-1.24817909918
ACH-000671,-1.1246691136
ACH-000673,-1.10368458249
ACH-000676,-0.9683388379019999
ACH-000677,-1.16752241298
ACH-000681,-0.9413695512899999
ACH-000682,-1.17016835559
ACH-000683,-1.2613714191399998
ACH-000684,-0.945186305881
ACH-000688,-1.3245153031299999
ACH-000693,-1.1200374609700001
ACH-000694,-1.06227612218
ACH-000695,-1.0931829589700002
ACH-000696,-0.988094582201
ACH-000697,-1.29287837707
ACH-000699,-1.06465219335
ACH-000701,-1.2416075455600002
ACH-000706,-1.0495271927399998
ACH-000711,-0.981325982137
ACH-000713,-1.19023409877
ACH-000714,-1.2302911860899999
ACH-000718,-1.48265356262
ACH-000720,-0.9127987492990001
ACH-000721,-0.9939407582170001
ACH-000724,-1.44559144361
ACH-000725,-1.12496505642
ACH-000732,-1.10849784267
ACH-000734,-1.01370361693
ACH-000735,-1.32494534222
ACH-000736,-1.0468971545299999
ACH-000738,-0.69282265552
ACH-000746,-1.13029616431
ACH-000747,-1.02137554228
ACH-000748,-1.18106867885
ACH-000753,-0.9611468822399999
ACH-000756,-1.2866266061799998
ACH-000757,-0.9132051664890001
ACH-000758,-1.14101455389
ACH-000760,-0.984463434066
