,HLA-E (3133)
ACH-000307,-0.15492134689
ACH-000308,-0.173011580449
ACH-000310,-0.173984765765
ACH-000311,-0.255612154995
ACH-000312,-0.16168046079
ACH-000315,0.07042253542810001
ACH-000316,-0.11003961015000001
ACH-000317,-0.212135717336
ACH-000318,-0.154149568456
ACH-000319,-0.163601602835
ACH-000320,0.101664714873
ACH-000322,-0.0727852058695
ACH-000323,-0.11935060170600001
ACH-000324,-0.308386505225
ACH-000329,-0.205083643983
ACH-000330,-0.406098968175
ACH-000331,-0.24070210279100002
ACH-000332,-0.0284189190582
ACH-000334,-0.308951514949
ACH-000335,-0.282437565357
ACH-000336,-0.195953046053
ACH-000337,-0.171417232469
ACH-000339,-0.111447165315
ACH-000341,-0.048064821265199995
ACH-000348,-0.25308751037300004
ACH-000350,0.03734927713669999
ACH-000352,-0.246357759648
ACH-000356,-0.207302004762
ACH-000361,-0.0823358790019
ACH-000362,-0.247411926258
ACH-000363,-0.141041847554
ACH-000364,-0.118593365977
ACH-000365,-0.134383387807
ACH-000366,-0.32052785326
ACH-000368,-0.22097717189
ACH-000374,-0.549561371634
ACH-000375,-0.037008501949
ACH-000376,-0.08502018142100001
ACH-000381,-0.30993414207
ACH-000383,-0.175916310893
ACH-000387,0.0613912376726
ACH-000389,-0.19150621839
ACH-000390,-0.037643172576800006
ACH-000393,-0.330155943527
ACH-000395,-0.0294532985909
ACH-000397,-0.29592792906
ACH-000401,-0.310086741932
ACH-000402,-0.0762736959137
ACH-000403,-0.179278834635
ACH-000404,-0.443428848163
ACH-000406,-0.018818281084599996
ACH-000407,-0.08865150897810001
ACH-000408,-0.23925803358000003
ACH-000410,-0.0542932562978
ACH-000411,-0.079227472719
ACH-000414,-0.186761966412
ACH-000415,-0.19635792477699998
ACH-000416,-0.244679609132
ACH-000420,-0.29019332379900004
ACH-000421,-0.012062420139
ACH-000424,-0.0561432094839
ACH-000425,-0.0550294258312
ACH-000426,-0.425127236219
ACH-000427,-0.11240408372199999
ACH-000433,-0.11924069056299999
ACH-000436,-0.148559356999
ACH-000444,-0.08414766258020001
ACH-000445,-0.27367202869
ACH-000448,-0.16444393966600002
ACH-000450,-0.0723546330639
ACH-000452,-0.39298068330799996
ACH-000454,-0.24202882753199997
ACH-000458,-0.17465468401099998
ACH-000459,-0.048724980557399995
ACH-000460,-0.115235188189
ACH-000461,-0.049037917158900005
ACH-000463,-0.0797167506023
ACH-000464,-0.244833838122
ACH-000466,-0.198692415232
ACH-000467,-0.0121348177475
ACH-000468,-0.243532505643
ACH-000469,-0.43372344497599996
ACH-000470,-0.50083213022
ACH-000471,-0.235549403116
ACH-000472,-0.210764285735
ACH-000473,-0.151482221506
ACH-000475,-0.11071825329099999
ACH-000476,-0.134968962672
ACH-000477,-0.402125260234
ACH-000480,-0.07012405181680001
ACH-000481,-0.237299982441
ACH-000483,0.024612376587799998
ACH-000484,-0.272311377002
ACH-000485,-0.297796070832
ACH-000486,-0.13095602202099998
ACH-000487,-0.00800284605126
ACH-000488,-0.0375632520504
ACH-000490,-0.266978927563
ACH-000491,-0.634457311804
ACH-000495,0.179360606751
ACH-000496,-0.325170558739
ACH-000499,-0.16085190532500002
ACH-000500,-0.514251509535
ACH-000502,0.11559035846799999
ACH-000503,-0.0106500221301
ACH-000505,-0.16734169211799999
ACH-000507,-0.122630340325
ACH-000510,-0.103669804947
ACH-000511,-0.0955873490998
ACH-000512,-0.660651989147
ACH-000516,-0.150332152262
ACH-000517,-0.316513250493
ACH-000518,-0.291376901112
ACH-000520,-0.0398196336865
ACH-000521,-0.07275602350339999
ACH-000522,-0.36889914563799997
ACH-000524,-0.325653108358
ACH-000527,-0.0350120307572
ACH-000528,-0.036238880095599994
ACH-000537,-0.278904645477
ACH-000541,-0.541276172843
ACH-000542,-0.26597681466999995
ACH-000544,-0.225880102742
ACH-000545,-0.150885817668
ACH-000547,0.0628451795385
ACH-000548,-0.18068846120499998
ACH-000549,-0.166669146687
ACH-000550,-0.18679760788400002
ACH-000552,-0.11999509922
ACH-000556,-0.20226527683899997
ACH-000557,-0.18505064239900001
ACH-000570,-0.151207929204
ACH-000571,-0.299300256582
ACH-000573,-0.143432456875
ACH-000576,-0.422833450569
ACH-000580,-0.21896533684
ACH-000584,-0.0334982806858
ACH-000585,-0.24094143559300002
ACH-000588,-0.21272374264000002
ACH-000589,-0.24012738142099999
ACH-000591,-0.30147431428300003
ACH-000593,-0.128683414467
ACH-000600,0.00787672053389
ACH-000601,0.0704355480583
ACH-000604,-0.0288933939701
ACH-000605,-0.388995010721
ACH-000606,-0.114927773156
ACH-000608,-0.28797610201699997
ACH-000614,-0.130992033135
ACH-000616,0.128828173401
ACH-000618,-0.163062327123
ACH-000619,-0.273840690114
ACH-000620,-0.08640807748479999
ACH-000621,-0.13903558870899999
ACH-000622,-0.304971142217
ACH-000623,-0.176323735269
ACH-000624,-0.07508065443749999
ACH-000627,-0.20073320477
ACH-000630,-0.132085447629
ACH-000632,-0.272593608899
ACH-000633,-0.20041674815699997
ACH-000637,-0.288232236232
ACH-000638,-0.301611810712
ACH-000646,-0.17621836260499998
ACH-000647,-0.134403537387
ACH-000648,0.0030294985055100004
ACH-000649,-0.196232328991
ACH-000651,-0.0244148267899
ACH-000652,-0.18115958516
ACH-000653,-0.108550433825
ACH-000657,-0.129072943451
ACH-000658,-0.40078356101400003
ACH-000661,0.0512538373142
ACH-000662,0.0471794149944
ACH-000663,0.013695365308999998
ACH-000665,-0.22671504442499998
ACH-000671,-0.129885989662
ACH-000673,-0.122375808364
ACH-000676,0.0352804165591
ACH-000677,-0.146522542824
ACH-000681,0.0107785268071
ACH-000682,-0.230643550924
ACH-000683,-0.017861411727799998
ACH-000684,-0.15631264994000002
ACH-000688,-0.255627157022
ACH-000693,-0.11068620672900001
ACH-000694,-0.138851750074
ACH-000695,0.153842845559
ACH-000696,-0.113661450393
ACH-000697,-0.049111395843699994
ACH-000699,0.10017645718599999
ACH-000701,-0.14161000685900002
ACH-000706,-0.136646224876
ACH-000711,-0.16184681834200002
ACH-000713,-0.375208727377
ACH-000714,-0.247492594556
ACH-000718,-0.161812192873
ACH-000720,-0.29146532220800003
ACH-000721,-0.473653067186
ACH-000724,-0.228637233739
ACH-000725,-0.043570964724199995
ACH-000732,0.0108899185344
ACH-000734,-0.117810951098
ACH-000735,-0.11086182690400001
ACH-000736,-0.30234509884
ACH-000738,-0.266229571598
ACH-000746,-0.02443063215
ACH-000747,0.147748263506
ACH-000748,-0.164312346493
ACH-000753,-0.23620500517700002
ACH-000756,0.00675549078666
ACH-000757,-0.047609549019599996
ACH-000758,-0.158189565793
ACH-000760,-0.21210478785700002
ACH-000763,-0.227780078369
ACH-000764,-0.640802335845
ACH-000765,-0.34604656848899995
ACH-000766,-0.23356313027199999
ACH-000767,-0.193091683192
ACH-000768,-0.157483349862
ACH-000769,-0.244810115079
ACH-000770,-0.192026509624
ACH-000771,-0.059729698299599995
ACH-000773,-0.324693373008
ACH-000776,-0.0756174759798
ACH-000777,-0.12237928391200001
ACH-000778,-0.143600002674
ACH-000781,-0.23743252159400002
ACH-000782,-0.30245424986499997
ACH-000783,-0.395907418084
ACH-000784,-0.20206355135499998
ACH-000785,-0.0376450789598
ACH-000787,-0.22907330753199998
ACH-000788,-0.11186188630100001
ACH-000791,-0.032159404720099996
ACH-000792,-0.180491776617
ACH-000794,-0.318589687545
ACH-000796,-0.11406878447699999
ACH-000799,-0.119183170052
ACH-000800,-0.22808710140299998
ACH-000802,0.013639625375099999
ACH-000804,0.0105646654773
ACH-000805,-0.21769148386700002
ACH-000809,-0.18069871452300001
ACH-000810,-0.619811239005
ACH-000811,-0.12981235383300002
ACH-000817,-0.44284201488799996
ACH-000819,-0.089471001203
ACH-000820,-0.507454900259
ACH-000821,-0.117578639982
ACH-000822,-0.0507326556542
ACH-000823,-0.0864293439413
ACH-000824,-0.327666493791
ACH-000827,-0.101534908092
ACH-000829,-0.0290295963032
ACH-000831,-0.131664674496
ACH-000832,0.0396690645423
ACH-000833,-0.5391649565600001
ACH-000834,-0.152791716491
ACH-000835,0.00994950448137
ACH-000836,-0.22047467421599998
ACH-000837,0.10042320434499999
ACH-000838,-0.277271272987
ACH-000839,-0.398792945906
ACH-000840,-0.04305690574919999
ACH-000841,-0.133942959726
ACH-000843,-0.213123351632
ACH-000846,-0.339903727913
ACH-000847,-0.155469005589
ACH-000848,-0.127679877478
ACH-000849,-0.109835499574
ACH-000851,0.0607818616076
ACH-000855,0.0121207530317
ACH-000856,-0.09621534032910001
ACH-000858,-0.028672552677099998
ACH-000859,-0.309605998301
ACH-000861,-0.080930993083
ACH-000862,-0.0426866816755
ACH-000865,-0.0999601420152
ACH-000866,-0.130780485051
ACH-000867,-0.108192606857
ACH-000869,-0.262359157967
ACH-000872,-0.0246959491304
ACH-000873,-0.027005319283699997
ACH-000876,-0.264011522198
ACH-000878,-0.353516694631
ACH-000880,-0.122020508433
ACH-000881,-0.23500283367199998
ACH-000882,-0.0786755124982
ACH-000884,-0.31048085855
ACH-000885,0.092695559419
ACH-000887,-0.125556774446
ACH-000888,-0.415314539331
ACH-000889,-0.379153400762
ACH-000890,0.0216559630234
ACH-000896,-0.152189037754
ACH-000898,-0.05746786916280001
ACH-000900,0.107617694195
ACH-000901,-0.189036141722
ACH-000905,-0.055671195727500004
ACH-000906,-0.244590325169
ACH-000907,0.074180648579
ACH-000910,-0.11813932109400001
ACH-000911,-0.023299319067
ACH-000912,-0.20423810694699998
ACH-000913,-0.174120468004
ACH-000915,-0.135035918576
ACH-000916,0.186497096384
ACH-000917,-0.201825980881
ACH-000921,-0.0343450029547
ACH-000924,-0.207731237219
ACH-000926,-0.22477577098700002
ACH-000928,0.0457490408968
ACH-000929,-0.00603163629375
ACH-000932,-0.163221985794
ACH-000935,0.107665641893
ACH-000936,-0.353616663344
ACH-000937,-0.363558666348
ACH-000938,-0.48026184573200004
ACH-000939,-0.23574097988499998
ACH-000941,-0.342539460819
ACH-000943,-0.143014181607
ACH-000946,0.0140944601852
ACH-000947,-0.012799866424
ACH-000948,0.0913944157822
ACH-000950,-0.0775821626473
ACH-000953,-0.40622338412500003
ACH-000957,-0.0150332282626
ACH-000958,-0.041739594219
ACH-000960,-0.40184145325900006
ACH-000963,-0.310209742547
ACH-000968,-0.037966563659900004
ACH-000969,-0.0685042538908
ACH-000973,-0.112105896271
ACH-000974,-0.107731390099
ACH-000975,-0.0817664223498
ACH-000976,0.0926351596139
ACH-000978,0.6182073530250001
ACH-000980,-0.142392207512
ACH-000984,0.145328046897
ACH-000986,-0.182490582711
ACH-000988,-0.06422359763430001
ACH-000993,-0.0315114549003
ACH-000994,-0.20119277418900003
ACH-000996,-0.221613414219
ACH-001001,-0.20010729774099997
ACH-001020,0.0869747725536
ACH-001028,-0.009690140332600001
ACH-001031,-0.08116579538930001
ACH-001038,-0.198108290784
ACH-001048,-0.129500144644
ACH-001050,-0.216959242821
ACH-001053,-0.398168903505
ACH-001054,0.038830182379
ACH-001061,0.04356711593280001
ACH-001067,-0.157746856682
ACH-001075,0.0491759883172
ACH-001096,-0.14338729233
ACH-001128,-0.488792266066
ACH-001134,-0.0476207582749
ACH-001151,-0.22038166303000004
ACH-001163,-0.21962680916400001
ACH-001164,-0.247289607548
ACH-001173,-0.172184303024
ACH-001183,-0.151120027153
ACH-001184,0.00313219483846
ACH-001190,-0.256834124463
ACH-001192,-0.0892607911682
ACH-001193,-0.35734826598200004
ACH-001196,-0.108897493888
ACH-001197,-0.307278368229
ACH-001205,-0.19347927199099998
ACH-001211,-0.166787416711
ACH-001212,0.024215509379099998
ACH-001228,-0.265408396417
ACH-001232,0.120848970222
ACH-001239,-0.0330106867553
ACH-001274,-0.0490412759748
ACH-001275,-0.265193910741
ACH-001277,-0.511229451958
ACH-001278,-0.262603272799
ACH-001280,-0.0652996722691
ACH-001283,-0.274332339332
ACH-001289,-0.297524059322
ACH-001295,-0.0109854139934
ACH-001300,-0.12840643037900001
ACH-001301,-0.18915533825300002
ACH-001302,-0.154970387862
ACH-001303,0.07847691699239999
ACH-001306,0.106500478128
ACH-001318,-0.143387339567
ACH-001322,-0.246700304654
ACH-001328,-0.320928602791
ACH-001332,-0.221621436243
ACH-001333,-0.24358425652399998
ACH-001336,-0.0948747250921
ACH-001340,-0.127115729567
ACH-001346,-0.0739611250661
ACH-001353,-0.266576739849
ACH-001354,-0.0805374242474
ACH-001367,-0.119643139847
ACH-001368,-0.121446925608
ACH-001374,0.049719700381300004
ACH-001375,-0.12097153034800001
ACH-001377,-0.0431265034819
ACH-001380,-0.144503603729
ACH-001391,-0.012936634814
ACH-001407,-0.07710801189330001
ACH-001408,-0.173320546446
ACH-001413,-0.13804088771
ACH-001430,-0.140469462914
ACH-001431,-0.34687470761999994
ACH-001450,-0.247131607935
ACH-001496,-0.118543465517
ACH-001500,-0.19945128932300002
ACH-001521,-0.193881167485
ACH-001523,-0.149717355682
ACH-001532,-0.08415718258230001
ACH-001536,-0.25556010178399996
ACH-001550,-0.09895038712919998
ACH-001552,-0.010795134443099999
ACH-001554,0.026934063667900004
ACH-001645,-0.077716966628
ACH-001654,-0.254519678582
ACH-001715,-0.173444826611
ACH-001735,-0.201940305424
ACH-001736,-0.196091972897
ACH-001737,-0.416123293037
ACH-001740,-0.103789108342
ACH-001745,-0.286573388298
ACH-001750,-0.194481518071
ACH-001765,-0.442672315294
ACH-001956,-0.172639992341
ACH-001957,-0.227051792887
