,BCAR1 (9564)
ACH-000256,-0.521957643838
ACH-000257,-1.42728554507
ACH-000258,-0.820345482589
ACH-000259,-0.596875698696
ACH-000260,-1.0789214029799998
ACH-000261,-0.869583693824
ACH-000262,-0.897286955694
ACH-000263,-0.661895487371
ACH-000264,-0.819808266893
ACH-000265,-0.8288533126819999
ACH-000266,-1.03098278308
ACH-000272,-0.730763582175
ACH-000273,-0.9400811874160001
ACH-000274,-0.41723722627099996
ACH-000277,-0.434564875678
ACH-000278,-0.7447417292540001
ACH-000279,-0.712033336543
ACH-000280,-0.6416584506499999
ACH-000281,-1.1017749860100001
ACH-000288,-1.27861032445
ACH-000291,-0.462280041993
ACH-000293,-0.806058737932
ACH-000294,-0.805449741241
ACH-000295,-0.977610849835
ACH-000296,-0.6396474551219999
ACH-000302,-0.9333389490489999
ACH-000304,-0.778167454842
ACH-000307,-0.7645346550669999
ACH-000308,-0.350429681458
ACH-000310,-0.8997587616249999
ACH-000311,-0.862483402368
ACH-000312,-0.846472236671
ACH-000315,-0.9116239258329999
ACH-000316,-0.998691461522
ACH-000317,-0.9684411429880001
ACH-000318,-0.6160964561060001
ACH-000319,-0.96723367121
ACH-000320,-1.06339112457
ACH-000322,-0.518825732535
ACH-000323,-0.724347919007
ACH-000324,-0.9688095592620001
ACH-000329,-1.02663073338
ACH-000330,-0.866041708033
ACH-000331,-0.918354668038
ACH-000332,-0.7554426682600001
ACH-000334,-0.187612546634
ACH-000335,-0.703526784178
ACH-000336,-0.75111794447
ACH-000337,-0.595574015068
ACH-000339,-1.0653083700900001
ACH-000341,-0.719735278007
ACH-000348,-0.574111216612
ACH-000350,-0.61383361288
ACH-000352,-0.589091383847
ACH-000356,-0.709246685712
ACH-000361,-1.19317351433
ACH-000362,-0.663233040721
ACH-000363,-0.43225223581200006
ACH-000364,-1.01973325094
ACH-000365,-0.627690590073
ACH-000366,-0.582744353382
ACH-000368,-1.00496066196
ACH-000374,-0.627981461459
ACH-000375,-0.7286697106300001
ACH-000376,-0.7540523564689999
ACH-000381,-0.845106224913
ACH-000383,-0.7698438529170001
ACH-000387,-0.34098413492299995
ACH-000389,-0.9996626946349999
ACH-000390,-0.6423239603
ACH-000393,-0.972704481195
ACH-000395,-1.23301755869
ACH-000397,-0.61019903996
ACH-000401,-0.9900759616979999
ACH-000402,-0.7728872242460001
ACH-000403,-0.691044486247
ACH-000404,-0.714748427431
ACH-000406,-0.467398935173
ACH-000407,-0.958236805439
ACH-000408,-0.981626997756
ACH-000410,-0.45599874181100003
ACH-000411,-0.89180053951
ACH-000414,-0.9364470305220001
ACH-000415,-0.676269548557
ACH-000416,-0.991844658052
ACH-000420,-1.08501550346
ACH-000421,-0.875632633683
ACH-000424,-0.7489176423989999
ACH-000425,-0.62237542222
ACH-000426,-0.625979443323
ACH-000427,-0.6813008791740001
ACH-000433,-1.34518329215
ACH-000436,-0.638486786755
ACH-000444,-0.8019422661390001
ACH-000445,-0.801849373469
ACH-000448,-0.691289240499
ACH-000450,-0.8867909934550001
ACH-000452,-0.49975265932999996
ACH-000454,-1.1815358358499999
ACH-000458,-1.0741239635700002
ACH-000459,-0.568499948746
ACH-000460,-0.795771244123
ACH-000461,-0.6535406923279999
ACH-000463,-0.697298085202
ACH-000464,-0.840693734082
ACH-000466,-0.85988005909
ACH-000467,-0.790901137938
ACH-000468,-1.40102116618
ACH-000469,-0.892873530103
ACH-000470,-0.948523001946
ACH-000471,-0.800257201496
ACH-000472,-0.8611607640539999
ACH-000473,-0.764360988231
ACH-000475,-0.7253189689139999
ACH-000476,-0.552420326232
ACH-000477,-0.539085782079
ACH-000480,-0.830709805164
ACH-000481,-0.726897102542
ACH-000483,-0.9893562120980001
ACH-000484,0.185671149135
ACH-000485,-1.14137501966
ACH-000486,-0.900604468976
ACH-000487,-0.5998578333969999
ACH-000488,-0.7126284787080001
ACH-000490,-0.9926745579899999
ACH-000491,-0.668579098106
ACH-000495,-0.666289815674
ACH-000496,-1.08471605947
ACH-000499,-0.549117523631
ACH-000500,-0.6431343092899999
ACH-000502,-1.24173576521
ACH-000503,-0.682869309758
ACH-000505,-1.35036160105
ACH-000507,-0.45710954688199995
ACH-000510,-0.766782200078
ACH-000511,-0.8761677442910001
ACH-000512,-0.626294305871
ACH-000516,-1.2245016372700002
ACH-000517,-1.2608426297600002
ACH-000518,-1.11276840596
ACH-000520,-1.0148175215700002
ACH-000521,-0.9512494136220001
ACH-000522,-1.40818892482
ACH-000524,-0.607746915192
ACH-000527,-0.5709867379860001
ACH-000528,-0.496591698455
ACH-000537,-0.9086942314399999
ACH-000541,-0.837647528636
ACH-000542,-1.0378599898
ACH-000544,-0.703840324767
ACH-000545,-0.907614809291
ACH-000547,-0.9355211264650001
ACH-000548,-1.18591831925
ACH-000549,-0.866874673574
ACH-000550,-1.18227869855
ACH-000552,-0.772041871541
ACH-000556,-0.822906283807
ACH-000557,-0.46385924338
ACH-000570,-0.977629712388
ACH-000571,-1.0168087085200002
ACH-000573,-0.7369025277179999
ACH-000576,-0.6790580268359999
ACH-000580,-0.982261994504
ACH-000584,-0.678067514602
ACH-000585,-0.692225197459
ACH-000588,-0.599310830005
ACH-000589,-0.653424623569
ACH-000591,-0.965469223484
ACH-000593,-1.18893450321
ACH-000600,-0.952972225672
ACH-000601,-1.06684594695
ACH-000604,-1.17129949832
ACH-000605,-0.724819378576
ACH-000606,-0.594490957712
ACH-000608,-0.372432607663
ACH-000614,-0.834867826943
ACH-000616,-1.10134717922
ACH-000618,-0.7305556402910001
ACH-000619,-0.9134235912399999
ACH-000620,-0.8715062195569999
ACH-000621,-1.11538604799
ACH-000622,-0.6318474183330001
ACH-000623,-0.565838815234
ACH-000624,-0.847952873072
ACH-000627,-1.0172668130700002
ACH-000630,-1.0436801446700001
ACH-000632,-0.734273535509
ACH-000633,-0.6535744537470001
ACH-000637,-0.8170577272439999
ACH-000638,-0.7093331077789999
ACH-000646,-1.0115426327200001
ACH-000647,-0.494381340277
ACH-000648,-1.2066325139899998
ACH-000649,-0.808593684824
ACH-000651,-0.988682213254
ACH-000652,-0.935517563925
ACH-000653,-0.404747711144
ACH-000657,-0.99631939251
ACH-000658,-0.457939857963
ACH-000661,-0.572594999021
ACH-000662,-0.970819706494
ACH-000663,-1.1097167154799998
ACH-000665,-0.902929952252
ACH-000671,-0.673759653021
ACH-000673,-0.816454398003
ACH-000676,-0.272425066
ACH-000677,-1.51654924777
ACH-000681,-0.9288631669290001
ACH-000682,-0.614022778096
ACH-000683,-0.0347224673004
ACH-000684,-1.0285202753899998
ACH-000688,-1.604416174
ACH-000693,-0.784935348777
ACH-000694,-0.818690047693
ACH-000695,-0.68442823636
ACH-000696,-0.530540598372
ACH-000697,-0.7450545209559999
ACH-000699,-0.757888955715
ACH-000701,-0.596660014178
ACH-000706,-0.836105857876
ACH-000711,-0.546566473976
ACH-000713,-0.728689520435
ACH-000714,-0.757305653491
ACH-000718,-0.478902467412
ACH-000720,-0.933751464234
ACH-000721,-0.894863642544
ACH-000724,-1.1985187232899999
ACH-000725,-0.505520145203
ACH-000732,-0.641426340101
ACH-000734,-0.42606540794500003
ACH-000735,-0.980166323254
ACH-000736,-1.1550224377
ACH-000738,-0.6941815286570001
ACH-000746,-0.477587811411
ACH-000747,-1.09498563365
ACH-000748,-0.470191308512
ACH-000753,-0.5674218994219999
ACH-000756,-0.618441133047
ACH-000757,-1.00768883874
ACH-000758,-0.715312071581
ACH-000760,-0.435503819423
ACH-000763,-0.657512520599
ACH-000764,-1.02823888469
ACH-000765,-0.6060784449009999
ACH-000766,-0.8543060932400001
ACH-000767,-0.586831074889
ACH-000768,-1.21866402392
ACH-000769,-0.656948723197
ACH-000770,-0.726845804209
ACH-000771,-1.25993589832
ACH-000773,-0.547383854454
ACH-000776,-0.5457519859000001
ACH-000777,-0.8317326826170001
ACH-000778,-0.7139059585349999
ACH-000781,-0.841661891144
ACH-000782,-0.7208352137540001
ACH-000783,-0.597319990014
ACH-000784,-0.775608685386
ACH-000785,-0.639576534554
ACH-000787,-0.952587582298
ACH-000788,-0.809723551384
ACH-000791,-0.670143418184
ACH-000792,-0.732864369541
ACH-000794,-0.868926775063
ACH-000796,-0.650751148356
ACH-000799,-0.47520535852799994
ACH-000800,-0.6760994906910001
ACH-000802,-1.0546579182200002
ACH-000804,-1.0102705968899999
ACH-000805,-0.369704922162
ACH-000809,-0.982521346093
ACH-000810,-0.587638595766
ACH-000811,-0.932065825304
ACH-000817,-0.549875823405
ACH-000819,-0.89082997278
ACH-000820,-0.34968396964000004
ACH-000821,-0.43861806042400003
ACH-000822,-0.19925125301600002
ACH-000823,-0.305409509675
ACH-000824,-0.796249372547
ACH-000827,-0.753671777035
ACH-000829,-1.0739107780600001
ACH-000831,-0.8798131902930001
ACH-000832,-0.7140253465299999
ACH-000833,-0.762870125664
ACH-000834,-0.800280735777
ACH-000835,-1.05596649482
ACH-000836,-0.994842421468
ACH-000837,-0.763869427088
ACH-000838,-0.481864955243
ACH-000839,-0.930229705623
ACH-000840,-0.8906477129770001
ACH-000841,-0.7274405019589999
ACH-000843,-0.903845480547
ACH-000846,-0.708075583433
ACH-000847,-0.8126234609990001
ACH-000848,-0.740493788257
ACH-000849,-1.05735577378
ACH-000851,-0.9108464522319999
ACH-000855,-0.615345530534
ACH-000856,-0.96682045861
ACH-000858,-0.287226293526
ACH-000859,-0.45686420901299996
ACH-000861,-0.913523637784
ACH-000862,-0.6993487476189999
ACH-000865,-1.06324815528
ACH-000866,-0.7696053196960001
ACH-000867,-0.49306683957599995
ACH-000869,-0.41969870579999996
ACH-000872,-0.680704621713
ACH-000873,-0.8915782444470001
ACH-000876,-0.9782486920479999
ACH-000878,-0.523222915605
ACH-000880,-1.13721894495
ACH-000881,-0.768330777984
ACH-000882,-0.460610406197
ACH-000884,-0.693735381726
ACH-000885,-1.03106495926
ACH-000887,-0.45765885841000004
ACH-000888,-0.796336468774
ACH-000889,-0.7592193006829999
ACH-000890,-1.06275335427
ACH-000896,-0.662239832444
ACH-000898,-0.7469082152969999
ACH-000900,-0.564736226249
ACH-000901,-0.844760929044
ACH-000905,-0.8410425299240001
ACH-000906,-0.7864990401019999
ACH-000907,-0.6719353218880001
ACH-000910,-0.39492282572099996
ACH-000911,-0.531702840928
ACH-000912,-0.933384972131
ACH-000913,-0.896343653899
ACH-000915,-1.04271737197
ACH-000916,-0.597551440466
ACH-000917,-0.560137949424
ACH-000921,-1.12076845854
ACH-000924,-0.780182124429
ACH-000926,-0.675140787402
ACH-000928,-1.0182197636499999
ACH-000929,-0.587587031999
ACH-000932,-0.593859588368
ACH-000935,-0.441922230677
ACH-000936,-0.862556362862
ACH-000937,-0.46654015794200004
ACH-000938,-0.611164675609
ACH-000939,-0.86046445028
ACH-000941,-0.471027602009
ACH-000943,-0.945883802895
ACH-000946,-0.671007588004
ACH-000947,-0.7740893036100001
ACH-000948,-0.6983124767479999
ACH-000950,-0.7550807406550001
ACH-000953,-0.8242690183499999
ACH-000957,-0.9776066461799998
ACH-000958,-0.9049664075489999
ACH-000960,-0.490054306247
ACH-000963,-0.7630379237899999
ACH-000968,-0.573169392173
ACH-000969,-0.4704840972
ACH-000973,-1.06573574769
ACH-000974,-0.7020505025560001
ACH-000975,-0.9590332053630001
ACH-000976,-0.496901822201
ACH-000978,-0.904041305987
ACH-000980,-0.849097957901
ACH-000984,-0.53886364295
ACH-000986,-0.628020966255
ACH-000988,-0.973408579201
ACH-000993,-0.77097243919
ACH-000994,-0.651158453401
ACH-000996,-0.7494416505689999
ACH-001001,-0.713670225125
ACH-001020,-1.01961642676
ACH-001028,-0.264619093026
ACH-001031,-0.9184652596960001
ACH-001038,-0.47441770173299996
ACH-001048,-0.864524843013
ACH-001050,-1.09572971838
ACH-001053,-1.10859088336
ACH-001054,-0.8986212637980001
ACH-001061,-0.7968299099699999
ACH-001067,-1.01461372173
ACH-001075,-0.7289624133820001
ACH-001096,-0.793170301944
ACH-001128,-0.8989924964980001
ACH-001134,-0.505432811845
ACH-001151,-1.18386407183
ACH-001163,-0.8253556979719999
ACH-001164,-0.718159698638
ACH-001173,-0.947799818557
ACH-001183,-0.694058564718
ACH-001184,-0.601637372046
ACH-001190,-0.940115830737
ACH-001192,-0.46636015604099995
ACH-001193,-0.7046719604359999
ACH-001196,-0.7345598448980001
ACH-001197,-0.6206757946720001
ACH-001205,-0.819373025079
ACH-001211,-0.888060055018
ACH-001212,-0.8643292398190001
ACH-001228,-0.6537351476709999
ACH-001232,-0.680951792258
ACH-001239,-0.5337083949600001
ACH-001274,-0.8885587583650001
ACH-001275,-0.96259165948
ACH-001277,-0.5712747993680001
ACH-001278,-0.9336148825920001
ACH-001280,-0.554500475773
ACH-001283,-0.33785342620700004
ACH-001289,-0.5561124345239999
ACH-001295,-0.631139113589
ACH-001300,-0.7096319005889999
ACH-001301,-0.786234593133
ACH-001302,-0.616629112326
ACH-001303,-0.865980877939
ACH-001306,-1.1355701917799998
ACH-001318,-0.39494973696099994
ACH-001322,-0.831093394541
ACH-001328,-0.9937953825650001
ACH-001332,-0.524814942974
ACH-001333,-0.811180083825
ACH-001336,-0.517879952097
ACH-001340,-0.733018744961
ACH-001346,-0.853516172046
ACH-001353,-1.03982072565
ACH-001354,-0.184002537546
ACH-001367,-0.615408238239
ACH-001368,-0.425303672532
ACH-001374,-0.6409418386469999
ACH-001375,-0.831769367282
ACH-001377,-0.727227472083
ACH-001380,-0.791701184492
ACH-001391,-1.16938393811
ACH-001407,-1.0500502498200002
ACH-001408,-0.9084211686429999
ACH-001413,-0.8335904075830001
ACH-001430,-0.537697696914
ACH-001431,-0.778040783115
ACH-001450,-0.77511574353
ACH-001496,-0.607540744777
ACH-001500,-1.19500162612
ACH-001521,-1.1593969163200002
ACH-001523,-0.510539205444
ACH-001532,-0.798805833521
ACH-001536,-0.969570877897
ACH-001550,-0.6731170308159999
ACH-001552,-1.10806622386
ACH-001554,-0.708526501021
ACH-001645,-0.512747508555
ACH-001654,-0.9692029008830001
ACH-001715,-0.85602756456
ACH-001735,-0.46188772302599995
ACH-001736,-0.48454133848700004
ACH-001737,-0.8825166955700001
ACH-001740,-0.5718777963880001
ACH-001745,-0.882925957291
ACH-001750,-1.0761409312
ACH-001765,-0.514547812749
ACH-001956,-0.760590203422
ACH-001957,-0.456096466852
