,NFIX (4784)
ACH-000004,0.140814291756
ACH-000007,0.301281006956
ACH-000009,0.19313080080800002
ACH-000011,0.289045736316
ACH-000012,0.126322409412
ACH-000013,0.02049482767
ACH-000014,0.187100149061
ACH-000015,0.075255626833
ACH-000017,0.161952357958
ACH-000018,0.059179670879300005
ACH-000019,0.0268341988522
ACH-000021,0.0513547569207
ACH-000022,0.11789246218900001
ACH-000025,0.062049140485100004
ACH-000028,-0.0340979579293
ACH-000030,0.08054247843439999
ACH-000035,-0.0179333205733
ACH-000036,-0.409907947646
ACH-000037,0.09865896995510001
ACH-000039,0.21292020255
ACH-000040,-0.746333793967
ACH-000041,0.378929373776
ACH-000042,0.139992915493
ACH-000045,0.048778566999500006
ACH-000047,0.29438145263
ACH-000052,0.20048449518
ACH-000053,0.15647568244
ACH-000054,0.0830182213063
ACH-000055,-0.13319019016699998
ACH-000060,-0.0399954633019
ACH-000067,-0.0541405918887
ACH-000070,-0.158103682296
ACH-000075,-0.06409274156349999
ACH-000078,0.160567980258
ACH-000082,-0.134511217493
ACH-000085,0.0563644493788
ACH-000086,0.09677645706310001
ACH-000087,0.031597983316099996
ACH-000092,0.0316723249224
ACH-000095,0.08481212320769999
ACH-000097,0.0742152288531
ACH-000098,0.13689739364
ACH-000099,0.142525295157
ACH-000108,0.0271267744545
ACH-000113,0.19322007566399999
ACH-000115,0.11294092713500001
ACH-000116,0.0113487819735
ACH-000118,0.108593742753
ACH-000120,0.148141009932
ACH-000123,0.147361227927
ACH-000127,0.117440050828
ACH-000128,-0.11761460460899999
ACH-000132,0.0979801247955
ACH-000133,0.128909014649
ACH-000137,0.217312465375
ACH-000138,0.149974200966
ACH-000142,0.0456516451843
ACH-000143,0.00906653713598
ACH-000146,0.248126491039
ACH-000148,0.0145904030513
ACH-000150,0.048790939198000004
ACH-000152,0.109946560781
ACH-000153,0.19103519067699998
ACH-000159,0.279022211438
ACH-000160,0.208485772753
ACH-000163,-0.145744223771
ACH-000167,0.320695430304
ACH-000168,-0.0437097312212
ACH-000169,0.26800845873199997
ACH-000178,0.02550778841
ACH-000182,0.053450876183699994
ACH-000183,0.104555047299
ACH-000188,-0.26924441796799997
ACH-000189,-0.039964189842500004
ACH-000190,-0.0560683466298
ACH-000198,0.275564517119
ACH-000204,0.118476331764
ACH-000206,0.15493750119400002
ACH-000207,0.121877746502
ACH-000211,0.22002257808000003
ACH-000215,0.153186674145
ACH-000221,0.122427798994
ACH-000222,0.0494515960169
ACH-000223,0.124895137458
ACH-000226,0.3031744259
ACH-000227,0.293658543875
ACH-000228,-0.0582811303881
ACH-000231,0.125032980849
ACH-000232,-0.13774709499399998
ACH-000233,0.22305048929699997
ACH-000234,0.215105473085
ACH-000235,0.09855719117249999
ACH-000237,0.0915058035441
ACH-000238,0.16166815771
ACH-000243,0.0725899501563
ACH-000244,0.126404320289
ACH-000246,0.11586136080800001
ACH-000248,0.021580303930799998
ACH-000250,0.0875220303482
ACH-000251,0.16626256525
ACH-000253,0.0635726457047
ACH-000255,0.0119099316055
ACH-000256,0.271534274733
ACH-000257,-0.0783267346756
ACH-000258,0.349070534291
ACH-000259,0.0860738917822
ACH-000260,0.211866546733
ACH-000261,0.0089218146817
ACH-000262,-0.09708959274369999
ACH-000263,-0.0637041070425
ACH-000264,0.252413395824
ACH-000265,0.151682998312
ACH-000266,0.17337077936
