,RPL37 (6167)
ACH-000004,-2.05753147074
ACH-000007,-1.76470805646
ACH-000009,-2.2544839201599998
ACH-000011,-2.1605834012900003
ACH-000012,-1.6815340005000001
ACH-000013,-2.10421267598
ACH-000014,-2.24620719999
ACH-000015,-1.91952017568
ACH-000017,-1.81796020808
ACH-000018,-1.6183693973700002
ACH-000019,-1.87111363563
ACH-000021,-2.05395808574
ACH-000022,-1.9974003971
ACH-000025,-1.6506265839200003
ACH-000028,-1.7797763723900002
ACH-000030,-2.01603179124
ACH-000035,-1.44110253572
ACH-000036,-1.6037877829
ACH-000037,-2.3744878587700002
ACH-000039,-2.29489577841
ACH-000040,-1.8251128648
ACH-000041,-2.32768185111
ACH-000042,-2.22426683053
ACH-000045,-2.26872177511
ACH-000047,-2.11001681747
ACH-000052,-1.57555868136
ACH-000053,-2.09448151712
ACH-000054,-1.97969499035
ACH-000055,-2.08726763562
ACH-000060,-1.9227518705400002
ACH-000067,-1.74515102441
ACH-000070,-2.17765159018
ACH-000075,-1.80304550243
ACH-000078,-2.18359673808
ACH-000082,-2.05083207069
ACH-000085,-1.96740324967
ACH-000086,-1.67873282072
ACH-000087,-1.72191402727
ACH-000092,-1.8396699801400003
ACH-000095,-2.18342283029
ACH-000097,-2.27412225461
ACH-000098,-1.88907112074
ACH-000099,-2.16290437867
ACH-000108,-2.02345932898
ACH-000113,-2.29368187884
ACH-000115,-2.48680543192
ACH-000116,-1.84543990662
ACH-000118,-1.85378912621
ACH-000120,-1.7544191055200002
ACH-000123,-1.9885193511
ACH-000127,-2.0803162196700002
ACH-000128,-1.8382928701299999
ACH-000132,-2.26925259268
ACH-000133,-1.48384878729
ACH-000137,-1.55190524122
ACH-000138,-2.0840128603799997
ACH-000142,-1.7825646096
ACH-000143,-2.0222383404400004
ACH-000146,-2.83888418676
ACH-000148,-2.36980699783
ACH-000150,-2.23826229275
ACH-000152,-1.6555838498500002
ACH-000153,-1.96208116181
ACH-000159,-2.19029402226
ACH-000160,-2.16053570465
ACH-000163,-2.17747344658
ACH-000167,-1.5600273320299998
ACH-000168,-2.13594219525
ACH-000169,-1.79874503472
ACH-000178,-1.98599748228
ACH-000182,-2.30418148047
ACH-000183,-2.04695712206
ACH-000188,-1.9280823923700001
