,PKMYT1 (9088)
ACH-000366,-1.22903037255
ACH-000368,-1.05930840184
ACH-000374,-1.0234308853299998
ACH-000375,-1.1665707326
ACH-000376,-1.11432446057
ACH-000381,-0.948813199336
ACH-000383,-1.44816435247
ACH-000387,-1.18497378199
ACH-000389,-1.0230383725799999
ACH-000390,-1.7806778989400003
ACH-000393,-0.7170458585160001
ACH-000395,-0.764392196927
ACH-000397,-1.42170633242
ACH-000401,-0.84927932072
ACH-000402,-1.15143678997
ACH-000403,-1.47017181137
ACH-000404,-0.9245264529200001
ACH-000406,-1.50958304331
ACH-000407,-0.998199308189
ACH-000408,-1.1314140309799998
ACH-000410,-0.870723963175
ACH-000411,-1.08918304955
ACH-000414,-1.04860579407
ACH-000415,-1.1655864398
ACH-000416,-0.995995181592
ACH-000420,-0.7256692567569999
ACH-000421,-1.32037959427
ACH-000424,-1.01538720681
ACH-000425,-1.21779893542
ACH-000426,-1.3532950445200003
ACH-000427,-1.6084117281
ACH-000433,-1.17119979407
ACH-000436,-0.608377763645
ACH-000444,-0.955737335756
ACH-000445,-1.18681856196
ACH-000448,-0.0734843191132
ACH-000450,-1.16255584813
ACH-000452,-1.6952873987900001
ACH-000454,-1.32831580248
ACH-000458,-1.05115651455
ACH-000459,-1.09159571346
ACH-000460,-1.18710274703
ACH-000461,-0.82019356148
ACH-000463,-1.07080301274
ACH-000464,-1.05128882669
ACH-000466,-0.826381354734
ACH-000467,-1.10453758707
ACH-000468,-1.8957552687299999
ACH-000469,-0.9269291005879999
ACH-000470,-0.8145120877140001
ACH-000471,-1.19698321789
ACH-000472,-0.33745706844800005
ACH-000473,-1.12971003884
ACH-000475,-1.080706772
ACH-000476,-0.644223655167
ACH-000477,-0.300796864364
ACH-000480,-1.0658536413200002
ACH-000481,-1.10311648407
ACH-000483,-1.6255366756099998
ACH-000484,-0.517215878351
ACH-000485,-1.15735735713
ACH-000486,-1.12776231624
ACH-000487,-0.7681767039040001
ACH-000488,-0.949938707876
ACH-000490,-1.15396020127
ACH-000491,-1.0302559386399999
ACH-000495,-1.47412569556
ACH-000496,-1.3334263325700002
ACH-000499,-1.30261578359
ACH-000500,-1.3262777671600001
ACH-000502,-1.13070977266
ACH-000503,-1.45862250189
ACH-000505,-1.25318034472
ACH-000507,-1.22143987
ACH-000510,-1.4002842949599998
ACH-000511,-1.24199565779
ACH-000512,-1.2394633321200001
ACH-000516,-1.4424074836399998
ACH-000517,-1.24366050513
ACH-000518,-0.88155895824
ACH-000520,-1.3285500889200001
ACH-000521,-0.779332502844
ACH-000522,-0.614739425483
ACH-000524,-0.562111685107
ACH-000527,-0.7993987357969999
ACH-000528,-0.129992257458
ACH-000537,-0.637971710083
ACH-000541,-1.1198775596200001
ACH-000542,-1.28859047464
ACH-000544,-1.51056780746
ACH-000545,-1.07031555279
ACH-000547,-0.982909926138
ACH-000548,-0.9514065087929999
ACH-000549,-0.849121867712
ACH-000550,-1.4600982683700001
ACH-000552,-1.16915343918
ACH-000556,-0.6100221303260001
ACH-000557,-1.12152401271
ACH-000570,-1.06147227272
ACH-000571,-0.9075401247600001
ACH-000573,-1.1395088972
ACH-000576,-1.02081500379
ACH-000580,-0.603597457299
ACH-000584,-1.0606489964799999
ACH-000585,-1.67593525238
ACH-000588,-1.06449807059
ACH-000589,-1.15815949744
ACH-000591,-1.35900320837
ACH-000593,-1.2805949713200002
ACH-000600,-1.3034809852200002
ACH-000601,-1.2208214877899999
ACH-000604,-1.12872037644
ACH-000605,-0.60996170703
ACH-000606,-1.24906898169
ACH-000608,-1.35201997313
ACH-000614,-1.05611964136
ACH-000616,-1.24062138612
ACH-000618,-0.586644562775
ACH-000619,-1.19467483362
ACH-000620,-1.3395461501100001
ACH-000621,-1.45737253495
ACH-000622,-0.5675708477
ACH-000623,-1.2331602450799999
ACH-000624,-1.28707443922
ACH-000627,-1.09013370472
ACH-000630,-1.3217126754000001
ACH-000632,-1.1954271885299999
ACH-000633,-1.2581449382799998
ACH-000637,-1.08844067465
ACH-000638,-0.9892706793330001
ACH-000646,-0.930296384713
ACH-000647,-1.3394465179100001
ACH-000648,-1.3045936732899999
ACH-000649,-1.10686190323
ACH-000651,-1.16252402825
ACH-000652,-1.33139866815
ACH-000653,-1.2649924206799998
ACH-000657,-1.0032612607200002
ACH-000658,-0.79743927259
ACH-000661,-0.567941772432
ACH-000662,-0.952870706386
ACH-000663,-0.640056772761
ACH-000665,-1.46533731562
ACH-000671,-1.35235111594
ACH-000673,-0.08021490131039999
ACH-000676,-0.333703417863
ACH-000677,-1.83622831043
ACH-000681,-1.10990235183
ACH-000682,-1.06067885412
ACH-000683,-1.44470844275
ACH-000684,-1.41540299345
ACH-000688,-0.833391911733
ACH-000693,-1.09214221268
ACH-000694,-1.0602424007100002
ACH-000695,-0.35768806281099996
ACH-000696,-1.0591538566399998
ACH-000697,-0.956726110859
ACH-000699,-1.39493646153
ACH-000701,-0.764411076923
ACH-000706,-0.399005568253
ACH-000711,-1.2281329273100001
ACH-000713,-1.1651034923899999
ACH-000714,-1.04869470042
ACH-000718,-1.04550724196
ACH-000720,-1.3340097949299998
ACH-000721,-1.19097505722
ACH-000724,-0.968099603937
ACH-000725,-0.903053400121
ACH-000732,-1.04262088216
ACH-000734,-1.4720031741400001
ACH-000735,-1.20426747704
ACH-000736,-1.3554490520200002
ACH-000738,-0.257893599592
ACH-000746,-1.30144245878
ACH-000747,-1.17084262181
ACH-000748,-0.421644663232
ACH-000753,-1.7392871537299999
ACH-000756,-1.42545561115
ACH-000757,-1.6513130923
ACH-000758,-1.0810949720899998
ACH-000760,-0.931357066017
ACH-000763,-1.0943291862200002
ACH-000764,-1.0150897276100002
ACH-000765,-1.13242740165
ACH-000766,-1.30893320605
ACH-000767,-0.258678754209
ACH-000768,-1.20464261618
ACH-000769,-0.743736922077
ACH-000770,-0.883691689234
ACH-000771,-1.14334451201
ACH-000773,-1.39186051847
ACH-000776,-1.04149599404
ACH-000777,-0.742625861936
ACH-000778,-0.486663663652
ACH-000781,-0.9057753749590001
ACH-000782,-0.9568951695010001
ACH-000783,-1.0774216292899998
ACH-000784,-1.27464223228
ACH-000785,-0.316451650462
ACH-000787,-1.26330198012
ACH-000788,-0.638323299207
ACH-000791,-1.4249324649500001
ACH-000792,-1.09813288654
ACH-000794,-1.23845155808
ACH-000796,-1.30979188093
ACH-000799,-1.04491265727
ACH-000800,-1.53081500948
ACH-000802,-1.15594562337
ACH-000804,-0.9471697850499999
ACH-000805,-0.956687487809
ACH-000809,-0.900528425687
ACH-000810,-1.06217058173
ACH-000811,-0.692262087057
ACH-000817,-0.8606801650470001
ACH-000819,-1.4205459649
ACH-000820,-1.10622248047
ACH-000821,-1.5800486852200002
ACH-000822,-0.591327912504
ACH-000823,-0.744271512626
ACH-000824,-0.429735288333
ACH-000827,-0.901036892738
ACH-000829,-1.16452119451
ACH-000831,-1.1696336247799999
ACH-000832,-1.11914224367
ACH-000833,-0.560208547237
ACH-000834,-1.0133059926299999
ACH-000835,-1.07142748722
ACH-000836,-1.30041067253
ACH-000837,-0.9257226378579999
ACH-000838,-0.936187339464
ACH-000839,-1.27974899348
ACH-000840,-1.1708179757100001
ACH-000841,-1.38396663692
ACH-000843,-1.1220110513200001
ACH-000846,-0.842973713244
ACH-000847,-0.978894977669
ACH-000848,-1.03392751373
ACH-000849,-0.613089198938
ACH-000851,-1.0583108532799999
ACH-000855,-1.214989294
ACH-000856,-1.15274309741
ACH-000858,-0.839010368146
ACH-000859,-1.18746072372
ACH-000861,-0.6138251563539999
ACH-000862,-0.8075523831550001
ACH-000865,-0.947175833105
ACH-000866,-1.22436731721
ACH-000867,-1.4089748236200001
ACH-000869,-1.16408574417
ACH-000872,-1.26843516384
ACH-000873,-1.08705510839
ACH-000876,-0.06135539183130001
ACH-000878,-0.9303475593070001
ACH-000880,-0.9149849946490001
ACH-000881,-1.00341330099
ACH-000882,-0.9647939455399999
ACH-000884,-1.03406855044
ACH-000885,-1.2665267442
ACH-000887,-0.888498208413
ACH-000888,-1.59356751736
ACH-000889,-1.24760777096
ACH-000890,-1.5637609778900001
ACH-000896,-1.34239311717
ACH-000898,-1.3533172941799998
ACH-000900,-1.3848952104899999
ACH-000901,-1.1636581185100001
ACH-000905,-1.07545532888
ACH-000906,-1.25067794665
ACH-000907,-1.5956769032299998
ACH-000910,-0.859501215491
ACH-000911,-1.20014746832
ACH-000912,-1.15756361984
ACH-000913,-1.4699006235499998
ACH-000915,-0.985194896688
ACH-000916,-0.7558998164730001
ACH-000917,-1.0095838259999999
ACH-000921,-1.22498378282
ACH-000924,-0.9351978746240001
ACH-000926,-1.3332595995999998
ACH-000928,-1.1445588614
ACH-000929,-1.4370760485299998
ACH-000932,-0.654708531917
ACH-000935,-0.9212630125069999
ACH-000936,-1.06677269192
ACH-000937,-1.1281279608700001
ACH-000938,-0.7817562372679999
ACH-000939,-1.11376546756
ACH-000941,-1.28883983099
ACH-000943,-1.0096449031999999
ACH-000946,-1.0055115729000002
ACH-000947,-0.996405157502
ACH-000948,-0.7877311096080001
ACH-000950,-1.1524528947900001
ACH-000953,-1.3262945051600001
ACH-000957,-0.806157553467
ACH-000958,-0.9987638177770001
ACH-000960,-1.00256829596
ACH-000963,-1.14721712203
ACH-000968,-0.622789101672
ACH-000969,-1.2142668373
ACH-000973,-1.20879746591
ACH-000974,-0.940435057656
ACH-000975,-1.516293504
ACH-000976,-1.42812948979
ACH-000978,-1.63747725679
ACH-000980,-0.9830254440739999
ACH-000984,-1.5051358072499998
ACH-000986,-1.3977731447
ACH-000988,-0.93169850939
ACH-000993,-1.3569933502399998
ACH-000994,-1.07495988621
ACH-000996,-1.34926783569
ACH-001001,-1.15333314422
ACH-001020,-1.12390802647
ACH-001028,-1.23267767784
ACH-001031,-1.1042981679100001
ACH-001038,-1.3781196162600002
ACH-001048,-0.944581717083
ACH-001050,-0.991773581557
ACH-001053,-0.946890327158
ACH-001054,-1.29007340359
ACH-001061,-0.768755318153
ACH-001067,-1.31976196227
ACH-001075,-1.12424946604
ACH-001096,-1.0904945395299999
ACH-001128,-1.36102979157
ACH-001134,-1.2873385222799998
ACH-001151,-0.434600673725
ACH-001163,-1.25908235278
ACH-001164,-0.9994591163850001
ACH-001173,-1.28090281043
ACH-001183,-1.06741791421
ACH-001184,-0.635251420235
ACH-001190,-0.626899433094
ACH-001192,-0.994549327139
ACH-001193,-0.999363381303
ACH-001196,-0.959031888954
ACH-001197,-1.18433776974
ACH-001205,-0.8740130042200001
ACH-001211,-0.686892122903
ACH-001212,-1.3209183108
ACH-001228,-1.4209771130899997
ACH-001232,-0.442397788867
ACH-001239,-0.440840141317
ACH-001274,-0.8538987225110001
ACH-001275,-1.0316637308399998
ACH-001277,-1.46284552023
ACH-001278,-0.535617106198
ACH-001280,-1.5009564928499999
ACH-001283,-1.1173588722
ACH-001289,-0.176269417793
ACH-001295,-0.9921853959039999
ACH-001300,-0.8260752534100001
ACH-001301,-1.3367901128
ACH-001302,-1.09016713809
ACH-001303,-1.52410800662
ACH-001306,-0.9182518988860001
ACH-001318,-1.4808115278999998
ACH-001322,-0.972280564634
ACH-001328,-1.11399793737
ACH-001332,-0.918943833584
ACH-001333,-1.09657081511
ACH-001336,-0.764510894234
ACH-001340,-1.26108502419
ACH-001346,-1.05307334472
ACH-001353,-1.23375883367
ACH-001354,-1.26930588619
ACH-001367,-1.1344156758600001
ACH-001368,-1.15391514093
ACH-001374,-1.3557913800299999
ACH-001375,-1.01583910055
ACH-001377,-1.08832788971
ACH-001380,-1.11533176901
ACH-001391,-1.51072805044
ACH-001407,-1.34274765053
ACH-001408,-0.7830184786769999
ACH-001413,-1.10818098566
ACH-001430,-1.28715948891
ACH-001431,-0.837771058987
ACH-001450,-1.12790004772
ACH-001496,-1.37196295704
ACH-001500,-1.32215858832
ACH-001521,-1.3498736696899998
ACH-001523,-0.749752049655
ACH-001532,-0.360363791477
ACH-001536,-0.776435133312
ACH-001550,-1.1700937129
ACH-001552,-0.843216731131
ACH-001554,-0.640482410952
ACH-001645,-1.08775888718
ACH-001654,-0.670406177786
ACH-001715,-1.00549401192
ACH-001735,-0.910885611214
ACH-001736,-0.9255341736
ACH-001737,-1.0733883117799998
ACH-001740,-0.490254439874
ACH-001745,-0.7603098393019999
ACH-001750,-1.16401346138
ACH-001765,-0.98027831537
ACH-001956,-0.796050891348
ACH-001957,-0.668129278387
