,SPTAN1 (6709)
ACH-000350,-0.263981687804
ACH-000352,-0.214018545742
ACH-000356,0.172370168742
ACH-000361,-0.291670784515
ACH-000362,-0.143744877537
ACH-000363,-0.253696696013
ACH-000364,0.00184841153224
ACH-000365,-0.121292474298
ACH-000366,-0.311786968983
ACH-000368,-0.15360814347500001
ACH-000374,-0.232184575539
ACH-000375,-0.442013401485
ACH-000376,-0.364079433416
ACH-000381,-0.246929957271
ACH-000383,-0.384068015928
ACH-000387,-0.371088405036
ACH-000389,-0.363040696558
ACH-000390,-0.287119142657
ACH-000393,-0.40927104156800004
ACH-000395,-0.400305062702
ACH-000397,-0.166576007798
ACH-000401,-0.364066800779
ACH-000402,-0.130692512451
ACH-000403,-0.304672845952
ACH-000404,-0.159386190888
ACH-000406,-0.182034941511
ACH-000407,-0.0801504314205
ACH-000408,-0.155599809372
ACH-000410,-0.14090165524
ACH-000411,-0.47652898729099996
ACH-000414,-0.17182800290199998
ACH-000415,-0.12580319411399998
ACH-000416,-0.22334546779300002
ACH-000420,-0.588178987744
ACH-000421,-0.227925142939
ACH-000424,-0.028832092637
ACH-000425,-0.288086292282
ACH-000426,-0.067929452664
ACH-000427,-0.0401397581556
ACH-000433,-0.313305318253
ACH-000436,-0.0927384547975
ACH-000444,-0.257437093048
ACH-000445,-0.7638507649390001
ACH-000448,-0.156813217119
ACH-000450,-0.225445090896
ACH-000452,-0.301823843187
ACH-000454,-0.47799209393
ACH-000458,-0.36080663039300004
ACH-000459,-0.0749322019349
ACH-000460,-0.33622200878799996
ACH-000461,-0.261132636787
ACH-000463,-0.283079567624
ACH-000464,-0.0317575852723
ACH-000466,-0.145626704317
ACH-000467,-0.326840889901
ACH-000468,-0.267370456353
ACH-000469,-0.0770187072595
ACH-000470,-0.255173772349
ACH-000471,-0.21630928211599998
ACH-000472,-0.344785359437
ACH-000473,-0.188344310377
ACH-000475,-0.211603839572
ACH-000476,-0.23309001604899998
ACH-000477,0.152975641891
ACH-000480,-0.531053939189
ACH-000481,-0.294673068852
ACH-000483,-0.149491288472
ACH-000484,-0.38058442769199996
ACH-000485,-0.110021662161
ACH-000486,-0.0223665127198
ACH-000487,-0.394358205168
ACH-000488,-0.460246396636
ACH-000490,-0.503091216921
ACH-000491,0.08428064727029999
ACH-000495,-0.306217368456
ACH-000496,-0.24961942638
ACH-000499,-0.0135518579232
ACH-000500,-0.90351763174
ACH-000502,-0.149969921999
ACH-000503,-0.440783278964
ACH-000505,-0.344742646466
ACH-000507,-0.370863865777
ACH-000510,-0.24590378018599998
ACH-000511,-0.23048915738200002
ACH-000512,-0.0197367452288
ACH-000516,-0.217854027177
ACH-000517,-0.163036280281
ACH-000518,-0.122544579146
ACH-000520,-0.33806259940800004
ACH-000521,-0.280564288478
ACH-000522,-0.0447416077373
ACH-000524,-0.177122170723
ACH-000527,-0.336811334971
ACH-000528,-0.12293140263
ACH-000537,0.0280956158571
ACH-000541,-0.280040201545
ACH-000542,-0.20621029398899998
ACH-000544,-0.29818370392099997
ACH-000545,-0.115029393494
ACH-000547,-0.297763633094
ACH-000548,-0.32042763777100003
ACH-000549,-0.264428721171
ACH-000550,-0.29416426532400003
ACH-000552,-0.446139972249
ACH-000556,-0.28543885135499997
ACH-000557,-0.167193980678
ACH-000570,-0.142837053593
ACH-000571,-0.15760992100500001
ACH-000573,-0.18107529605099998
ACH-000576,-0.312070717358
ACH-000580,-0.226196594287
ACH-000584,-0.307674636278
ACH-000585,-0.324443779829
ACH-000588,0.00385740399646
ACH-000589,-0.0420385226755
ACH-000591,-0.353845389925
ACH-000593,-0.462018950912
ACH-000600,-0.213852072187
ACH-000601,-0.35890645040799996
ACH-000604,-0.133061913607
ACH-000605,-0.14215939246
ACH-000606,-0.348550701127
ACH-000608,-0.246648903596
ACH-000614,-0.148842205461
ACH-000616,0.00383124756489
ACH-000618,-0.243370062258
ACH-000619,-0.264264184305
ACH-000620,-0.0710092240887
ACH-000621,-0.164429365154
ACH-000622,-0.279520281438
ACH-000623,-0.407861703014
ACH-000624,-0.139866697467
ACH-000627,-0.327810240325
ACH-000630,-0.263058190728
ACH-000632,0.0705654010674
ACH-000633,-0.219269743792
ACH-000637,-0.31836516617800004
ACH-000638,-0.316965504049
ACH-000646,-0.257954454267
ACH-000647,-0.131592697644
ACH-000648,-0.385393213258
ACH-000649,-0.27637837123799996
ACH-000651,-0.297109600137
ACH-000652,-0.3569550346
ACH-000653,-0.0520288141449
ACH-000657,-0.30189454648
ACH-000658,-0.27751030970199997
ACH-000661,-0.0638919266614
ACH-000662,-0.151923827976
ACH-000663,-0.242538967293
ACH-000665,-0.27782234252099997
ACH-000671,0.185667461613
ACH-000673,-0.183360508315
ACH-000676,-0.278501559968
ACH-000677,-0.306976524228
ACH-000681,-0.093130690884
ACH-000682,-0.393203148561
ACH-000683,-0.13686154012
ACH-000684,0.055736061532500006
ACH-000688,-0.175536731847
ACH-000693,-0.310599458386
ACH-000694,-0.28786362286899997
ACH-000695,-0.452278759998
ACH-000696,-0.199864983087
ACH-000697,-0.049693257137699995
ACH-000699,-0.125208663522
ACH-000701,-0.595184404351
ACH-000706,-0.209273424314
ACH-000711,-0.210985146127
ACH-000713,-0.321049098471
ACH-000714,-0.191112548976
ACH-000718,-0.552126819998
ACH-000720,-0.180302198558
ACH-000721,-0.443044597302
ACH-000724,-0.539414896221
ACH-000725,-0.420572225181
ACH-000732,-0.30020932629700003
ACH-000734,-0.264093611235
ACH-000735,-0.19783874434700002
ACH-000736,-0.293208707264
ACH-000738,-0.26340444040100003
ACH-000746,-0.209396221772
ACH-000747,-0.251613714948
ACH-000748,-0.09241745324230001
ACH-000753,-0.266480675975
ACH-000756,-0.257343679114
ACH-000757,-0.42808242961599996
ACH-000758,-0.19846712337900002
ACH-000760,-0.225486049146
ACH-000763,-0.13060338986
ACH-000764,-0.179763558197
ACH-000765,-0.19184007235
ACH-000766,0.049183420638
ACH-000767,-0.413369038538
ACH-000768,-0.078810829328
ACH-000769,-0.263430046493
ACH-000770,-0.336082582667
ACH-000771,-0.18749510387899998
ACH-000773,-0.0562017948008
ACH-000776,-0.473375907042
ACH-000777,-0.410469266196
ACH-000778,0.039422382495400005
ACH-000781,-0.400682872372
ACH-000782,-0.16998992140299998
ACH-000783,-0.465245370087
ACH-000784,-0.180457216978
ACH-000785,-0.401834722405
ACH-000787,-0.379561433931
ACH-000788,-0.024499727672599995
ACH-000791,-0.358042450248
ACH-000792,-0.152710731097
ACH-000794,-0.145888032418
ACH-000796,-0.22891425509500002
ACH-000799,-0.0671227768199
ACH-000800,-0.45842664378799997
ACH-000802,-0.101845573295
ACH-000804,-0.15578636634
ACH-000805,-0.218603007206
ACH-000809,-0.29513921868299997
ACH-000810,-0.331998878389
ACH-000811,-0.348487564384
ACH-000817,0.0428557935482
ACH-000819,-0.30597347103100003
ACH-000820,-7.49604314392e-05
ACH-000821,-0.469033179063
ACH-000822,-0.227071257163
ACH-000823,-0.43731039138000005
ACH-000824,-0.203743813564
ACH-000827,-0.31464480617199997
ACH-000829,-0.275119883769
ACH-000831,-0.146090907286
ACH-000832,-0.37382585141999997
ACH-000833,-0.279833807989
ACH-000834,-0.302900078952
ACH-000835,-0.250191562197
ACH-000836,-0.164600395122
ACH-000837,-0.298796708469
ACH-000838,-0.24907547809799999
ACH-000839,-0.347425291343
ACH-000840,-0.458700982011
ACH-000841,-0.120415048553
ACH-000843,-0.25103227299499997
ACH-000846,-0.288723645827
ACH-000847,-0.400439285738
ACH-000848,-0.20842691013700002
ACH-000849,-0.124140975453
ACH-000851,-0.16711062355200001
ACH-000855,-0.202459332107
ACH-000856,-0.26282552350099997
ACH-000858,-0.345822197344
ACH-000859,-0.21881320586
ACH-000861,-0.274118123822
ACH-000862,-0.316633851558
ACH-000865,-0.41194186835999996
ACH-000866,-0.11625312727199999
ACH-000867,-0.20057249319200002
ACH-000869,-0.159256035133
ACH-000872,-0.263208000439
ACH-000873,-0.452702816122
ACH-000876,-0.0290640523795
ACH-000878,-0.26789897328
ACH-000880,-0.42107309330700005
ACH-000881,-0.21095364154100002
ACH-000882,-0.39276879820200006
ACH-000884,-0.124785472287
ACH-000885,-0.00633078825857
ACH-000887,-0.459341178072
ACH-000888,-0.371752683687
ACH-000889,-0.256235187549
ACH-000890,-0.106180218476
ACH-000896,-0.238712024903
ACH-000898,-0.108672776261
ACH-000900,-0.34660573462600003
ACH-000901,-0.190560477909
ACH-000905,-0.19604625680799997
ACH-000906,-0.17889902754
ACH-000907,-0.474358709507
ACH-000910,-0.283648443794
ACH-000911,-0.34885562298699996
ACH-000912,-0.221598589413
ACH-000913,-0.21297509387299998
ACH-000915,-0.23174910796
ACH-000916,-0.8285770964229999
ACH-000917,-0.101138676392
ACH-000921,-0.21259103966899998
ACH-000924,-0.156642766094
ACH-000926,-0.49588697055299996
ACH-000928,-0.338615297588
ACH-000929,-0.043625597194800005
ACH-000932,-0.23614937891100002
ACH-000935,-0.265731165196
ACH-000936,-0.19302078472800002
ACH-000937,-0.11035723120100001
ACH-000938,-0.18267335375
ACH-000939,0.0342948392251
ACH-000941,-0.280360657299
ACH-000943,-0.17874475276000001
ACH-000946,-0.248282177168
ACH-000947,-0.210194234846
ACH-000948,-0.0718827100337
ACH-000950,-0.165957435923
ACH-000953,-0.11065253910499999
ACH-000957,0.059373295190199994
ACH-000958,-0.0776711883271
ACH-000960,-0.17660644273899997
ACH-000963,-0.10998062890900001
ACH-000968,-0.128570428355
ACH-000969,-0.260227567932
ACH-000973,-0.148311544136
ACH-000974,-0.23654879822799998
ACH-000975,-0.217154515576
ACH-000976,-0.135807126607
ACH-000978,-0.425912338798
ACH-000980,-0.214568913986
ACH-000984,-0.36697736697300004
ACH-000986,-0.221251105779
ACH-000988,-0.09622525424259999
ACH-000993,-0.41045653795500003
ACH-000994,-0.316621095253
ACH-000996,-0.345292687419
ACH-001001,-0.27799836101
ACH-001020,-0.20644810447999998
ACH-001028,-0.327377943199
ACH-001031,-0.276730391442
ACH-001038,-0.200336165044
ACH-001048,-0.153743280592
ACH-001050,0.0860191867691
ACH-001053,-0.430789978161
ACH-001054,-0.495666482948
ACH-001061,-0.160991117746
ACH-001067,-0.149159940702
ACH-001075,-0.246747356957
ACH-001096,-0.48863688321800003
ACH-001128,-0.6624917340049999
ACH-001134,-0.346759931251
ACH-001151,-0.17967066573100002
ACH-001163,-0.319789878466
ACH-001164,-0.389068830276
ACH-001173,-0.236129734349
ACH-001183,-0.32541842412
ACH-001184,-0.393466786201
ACH-001190,0.27696337298
ACH-001192,-0.299361870388
ACH-001193,-0.35810462316799996
ACH-001196,-0.169502185719
ACH-001197,-0.429913788001
ACH-001205,-0.0507986603885
ACH-001211,-0.18628404491599998
ACH-001212,-0.071014731774
ACH-001228,-0.390473824229
ACH-001232,-0.282991237854
ACH-001239,-0.29459684065200004
ACH-001274,-0.19204784530000002
ACH-001275,-0.189358792535
ACH-001277,-0.162489831567
ACH-001278,-0.336037668763
ACH-001280,-0.32532986418800003
ACH-001283,-0.313786250988
ACH-001289,-0.244308057318
ACH-001295,-0.18304875374000001
ACH-001300,-0.0907231889057
ACH-001301,-0.00035698955873699997
ACH-001302,-0.650307445058
ACH-001303,-0.266447042809
ACH-001306,-0.319929019366
ACH-001318,-0.314010004023
ACH-001322,-0.6342039702800001
ACH-001328,-0.210525278349
ACH-001332,-0.304695679681
ACH-001333,-0.271360641627
ACH-001336,-0.40555816848399995
ACH-001340,-0.32067184411899996
ACH-001346,-0.22249005435400002
ACH-001353,-0.227573826507
ACH-001354,-0.249232641507
ACH-001367,-0.434190491203
ACH-001368,-0.20222841034800002
ACH-001374,-0.057682053488800004
ACH-001375,-0.246639452445
ACH-001377,-0.0617970726569
ACH-001380,-0.352854138243
ACH-001391,-0.40057282722599996
ACH-001407,-0.137487565423
ACH-001408,-0.396283733354
ACH-001413,-0.354395565152
ACH-001430,0.0349608356772
ACH-001431,-0.0367201490678
ACH-001450,-0.124297473867
ACH-001496,-0.195620855702
ACH-001500,-0.162941044153
ACH-001521,-0.0743287838243
ACH-001523,-0.29473198555999996
ACH-001532,-0.256236016312
ACH-001536,-0.417277449637
ACH-001550,-0.243287685542
ACH-001552,-0.011470435581000001
ACH-001554,-0.169260130515
ACH-001645,-0.32251175266300003
ACH-001654,-0.262848360718
ACH-001715,-0.145023574441
ACH-001735,-0.133651979734
ACH-001736,-0.206485281376
ACH-001737,-0.258849425624
ACH-001740,-0.433194106981
ACH-001745,-0.246517603922
ACH-001750,-0.17579664878100001
ACH-001765,-0.0976165875371
ACH-001956,-0.34741960145000006
ACH-001957,-0.155275581636
