,RAB8B (51762)
ACH-000004,-0.17247519606800002
ACH-000007,0.271080666337
ACH-000009,-0.0754825783639
ACH-000011,-0.134731210701
ACH-000012,-0.055120296817500004
ACH-000013,-0.0037452201805
ACH-000014,0.034372969482699994
ACH-000015,0.0234236303175
ACH-000017,-0.165127836812
ACH-000018,-0.0328802671465
ACH-000019,0.0872328527437
ACH-000021,0.050752290866
ACH-000022,-0.293472816443
ACH-000025,-0.30343779432100004
ACH-000028,0.113777809615
ACH-000030,-0.0653175147776
ACH-000035,-0.217040492772
ACH-000036,-0.110832253231
ACH-000037,-0.27514254476100003
ACH-000039,0.0980972394083
ACH-000040,0.126300967326
ACH-000041,-0.00305534954909
ACH-000042,-0.132542253636
ACH-000045,0.021140240983599998
ACH-000047,-0.119980564724
ACH-000052,-0.22991768901
ACH-000053,0.000725183609103
ACH-000054,-0.16811963867899998
ACH-000055,-0.197054919571
ACH-000060,0.05638617833719999
ACH-000067,-0.127599486512
ACH-000070,-0.250219720624
ACH-000075,0.052700453583500007
ACH-000078,-0.0812289715772
ACH-000082,-0.15657883163699998
ACH-000085,0.11081370034299999
ACH-000086,-0.101258689143
ACH-000087,-0.144313437647
ACH-000092,-0.341541602487
ACH-000095,-0.106119367141
ACH-000097,-0.10469784659
ACH-000098,-0.09195620734580001
ACH-000099,-0.244301027159
ACH-000108,-0.09570547970689999
ACH-000113,-0.242490393329
ACH-000115,-0.585114089067
ACH-000116,-0.206511421123
ACH-000118,-0.0289899113962
ACH-000120,-0.268019923597
ACH-000123,-0.253002154238
ACH-000127,-0.142283018935
ACH-000128,-0.113706944704
ACH-000132,-0.239695037879
ACH-000133,0.0928804368186
ACH-000137,0.00861571636847
ACH-000138,0.0361583937791
ACH-000142,-0.0773644791643
ACH-000143,0.0525354880395
ACH-000146,-0.0205691805018
ACH-000148,-0.04986462329
ACH-000150,0.10394925547299999
ACH-000152,-0.0304213216315
ACH-000153,0.041390671377
ACH-000159,-0.0408379101172
ACH-000160,-0.102752345692
ACH-000163,0.019193605293599997
ACH-000167,-0.049299115670999996
ACH-000168,-0.09543917504310001
ACH-000169,-0.061347239039500005
ACH-000178,-0.0882729297848
ACH-000182,-0.103249283637
ACH-000183,0.0878102237971
ACH-000188,-0.0838372358102
ACH-000189,-0.0813013389871
ACH-000190,-0.238709045806
ACH-000198,-0.126812605386
ACH-000204,-0.0876394606013
ACH-000206,-0.225393343106
ACH-000207,-0.19662042300700003
ACH-000211,-0.0333917303141
ACH-000215,-0.0724746594344
ACH-000221,-0.0820809513307
ACH-000222,-0.407849518662
ACH-000223,-0.203238192392
ACH-000226,-0.04780936975359999
ACH-000227,-0.289213831458
ACH-000228,0.0590503468679
ACH-000231,-0.126120895702
ACH-000232,-0.0497134564731
ACH-000233,0.0459432196263
ACH-000234,0.017813669363599998
ACH-000235,-0.103882211787
ACH-000237,-0.038418095413
ACH-000238,-0.00131132256209
ACH-000243,-0.0770469660243
ACH-000244,0.0141164015028
ACH-000246,-0.0748648584512
ACH-000248,-0.061539887407
ACH-000250,-0.10654652571699999
ACH-000251,0.09002070283880001
ACH-000253,-0.105624771535
ACH-000255,-0.14276105511099998
ACH-000256,0.0852782866366
ACH-000257,-0.23770626891399999
ACH-000258,-0.278323538201
ACH-000259,-0.168049157542
ACH-000260,-0.12796426167000002
ACH-000261,-0.175348866375
ACH-000262,-0.0253080303817
ACH-000263,-0.29397014645999997
ACH-000264,-0.0473082965322
ACH-000265,-0.27438632939
ACH-000266,-0.0762693103436
ACH-000272,0.034736963198
ACH-000273,-0.012288169360700001
ACH-000274,-0.00825795958125
ACH-000277,0.000394968356939
ACH-000278,-0.030626460465299998
ACH-000279,-0.139576156313
ACH-000280,-0.0239446301478
ACH-000281,0.10776805495899999
ACH-000288,-0.0385856303323
ACH-000291,-0.00933351960503
ACH-000293,-0.08196345649839999
ACH-000294,-0.17765121197
ACH-000295,-0.041823601036000004
ACH-000296,-0.00279426211939
ACH-000302,-0.149195601144
ACH-000304,0.34298290294600003
ACH-000307,-0.23211463904899998
ACH-000308,-0.09680464579769998
ACH-000310,-0.09613079409639999
ACH-000311,-0.106671570238
ACH-000312,-0.0908238212245
ACH-000315,0.0601206341369
ACH-000316,-0.0100946514462
ACH-000317,-0.0050053573508
ACH-000318,-0.126787672575
ACH-000319,-0.190233279594
ACH-000320,-0.0864508702403
ACH-000322,0.128453010035
ACH-000323,-0.147039181035
ACH-000324,-0.059990016893800006
ACH-000329,-0.0281560352161
ACH-000330,-0.109725668074
ACH-000331,-0.25347680645
ACH-000332,-0.234240330726
ACH-000334,-0.161864057464
ACH-000335,-0.16028759433700002
ACH-000336,0.215115917676
ACH-000337,-0.126473164553
ACH-000339,-0.035252054858900005
ACH-000341,-0.0188783417926
ACH-000348,-0.19204077189
ACH-000350,0.103865040174
ACH-000352,-0.06336102674840001
ACH-000356,0.052433930746
ACH-000361,-0.053461620527300004
ACH-000362,-0.07703405908739999
ACH-000363,-0.109617771299
ACH-000364,-0.184340109822
ACH-000365,0.019349740348099997
ACH-000366,-0.025446152900799997
ACH-000368,-0.14953934260600002
ACH-000374,-0.141182739046
ACH-000375,-0.010891137969
ACH-000376,-0.144867605772
ACH-000381,-0.132505788088
ACH-000383,-0.08285427593280001
ACH-000387,-0.143759164455
ACH-000389,-0.0785272045408
ACH-000390,-0.19092223165
ACH-000393,-0.040696967323300005
ACH-000395,0.103053887326
ACH-000397,-0.0445649705041
ACH-000401,-0.18436014791400002
ACH-000402,-0.337168013366
ACH-000403,-0.0531734000681
ACH-000404,-0.0160297712965
ACH-000406,-0.0609727714856
ACH-000407,-0.0570644562782
ACH-000408,-0.012591852418400001
ACH-000410,-0.18179951318
ACH-000411,-0.07576467542210001
ACH-000414,-0.102362144642
ACH-000415,-0.025221308188999998
ACH-000416,-0.138989013089
ACH-000420,-0.0257031773189
ACH-000421,-0.0595188560246
ACH-000424,0.13053157119699998
ACH-000425,0.0818270593976
ACH-000426,-0.24611452484299998
ACH-000427,-0.019352371620400002
