,KIF21B (23046)
ACH-000004,-0.203674746916
ACH-000007,-0.023770460945299998
ACH-000009,-0.34367300739699996
ACH-000011,-0.152032042724
ACH-000012,-0.309695268586
ACH-000013,-0.25577983093199996
ACH-000014,0.0251590013098
ACH-000015,-0.353028329739
ACH-000017,-0.21678264346099999
ACH-000018,-0.275449882416
ACH-000019,-0.145552680352
ACH-000021,-0.38009921304
ACH-000022,-0.315230318106
ACH-000025,-0.294250700531
ACH-000028,-0.31185935568900003
ACH-000030,-0.163761808753
ACH-000035,-0.275465107592
ACH-000036,-0.175357018957
ACH-000037,-0.255038536101
ACH-000039,-0.30695373809099996
ACH-000040,-0.247064626728
ACH-000041,-0.304858781067
ACH-000042,-0.18854746229400002
ACH-000045,-0.29976457489
ACH-000047,-0.09895849008989999
ACH-000052,-0.170068841281
ACH-000053,-0.24802792962900003
ACH-000054,-0.23168334410500002
ACH-000055,-0.231532792277
ACH-000060,-0.308601032567
ACH-000067,-0.241324425399
ACH-000070,-0.302707121413
ACH-000075,-0.0316057698843
ACH-000078,-0.248303131967
ACH-000082,-0.24507571823899998
ACH-000085,-0.19842709634
ACH-000086,-0.379057433344
ACH-000087,-0.0866667423006
ACH-000092,-0.283400529519
ACH-000095,-0.213819860414
ACH-000097,-0.22310401298500002
ACH-000098,-0.0983336357088
ACH-000099,-0.08932811700919999
ACH-000108,-0.374617012301
ACH-000113,-0.234144289363
ACH-000115,-0.483861498653
ACH-000116,-0.15459139201199998
ACH-000118,-0.242344947687
ACH-000120,-0.405589380893
ACH-000123,-0.24176229751699999
ACH-000127,-0.136328981604
ACH-000128,-0.150625741697
ACH-000132,-0.255376778625
ACH-000133,-0.302849904302
ACH-000137,-0.271608232657
ACH-000138,-0.358523547012
ACH-000142,-0.324606973871
ACH-000143,-0.287829058871
ACH-000146,-0.147394730117
ACH-000148,-0.300672877936
ACH-000150,-0.113715129486
ACH-000152,-0.25866609036800003
ACH-000153,-0.356079116677
ACH-000159,-0.12698898192
ACH-000160,-0.38902781353200006
ACH-000163,-0.211257500304
ACH-000167,-0.160334593991
ACH-000168,-0.331110331087
ACH-000169,-0.13364759039899998
ACH-000178,-0.202528312675
ACH-000182,-0.24929623065900003
ACH-000183,-0.142149881217
ACH-000188,-0.29648029818300004
ACH-000189,-0.192010779791
ACH-000190,-0.174357501567
ACH-000198,-0.19401730567000003
ACH-000204,-0.519028218899
ACH-000206,-0.18296914382399998
ACH-000207,-0.609514551518
ACH-000211,0.0153026806106
ACH-000215,-0.267967726966
ACH-000221,-0.12682888213
ACH-000222,-0.19393076422400002
ACH-000223,-0.237195439818
ACH-000226,-0.272055763843
ACH-000227,-0.12992682293500002
ACH-000228,-0.0400603270254
ACH-000231,-0.36754191898500005
ACH-000232,-0.22536108803000002
ACH-000233,-0.181412643342
ACH-000234,-0.276260853165
ACH-000235,-0.297170326903
ACH-000237,-0.24348134518000003
ACH-000238,-0.193569831026
ACH-000243,-0.296509691324
ACH-000244,0.0320142193564
ACH-000246,-0.214406614625
ACH-000248,-0.176623846083
ACH-000250,-0.11522332361300001
ACH-000251,-0.303816460378
ACH-000253,-0.07260650760710001
ACH-000255,-0.286924294218
ACH-000256,-0.0521885686163
ACH-000257,-0.323464247195
ACH-000258,-0.280920551206
ACH-000259,-0.327455572468
ACH-000260,-0.186285985443
ACH-000261,-0.18204817635499998
ACH-000262,-0.245038610178
ACH-000263,-0.178988028735
ACH-000264,-0.274966027537
ACH-000265,-0.284671172731
ACH-000266,-0.219471469506
ACH-000272,-0.215496101433
ACH-000273,-0.350215848088
