,VPS37C (55048)
ACH-000395,-0.325052658322
ACH-000397,-0.355668693692
ACH-000401,-0.549888866793
ACH-000402,-0.135995990535
ACH-000403,-0.511170308843
ACH-000404,-0.529887098484
ACH-000406,-0.349832402916
ACH-000407,-0.453992080558
ACH-000408,-0.984559395423
ACH-000410,-0.53278225766
ACH-000411,-0.28411845211
ACH-000414,-0.5451612162389999
ACH-000415,-0.615975791968
ACH-000416,-0.26171267911400004
ACH-000420,-0.359739169741
ACH-000421,-0.46564805960600003
ACH-000424,-0.35768381754100004
ACH-000425,-0.470712642984
ACH-000426,-0.405589008227
ACH-000427,-0.419092405337
ACH-000433,-0.872846066135
ACH-000436,-0.257166811374
ACH-000444,-0.567039505117
ACH-000445,-0.368116581346
ACH-000448,-0.43942712600699996
ACH-000450,-0.654551056631
ACH-000452,-0.46237479622500005
ACH-000454,-0.683270919492
ACH-000458,-0.555058239887
ACH-000459,-0.399466894268
ACH-000460,-0.393219770495
ACH-000461,-0.707792384199
ACH-000463,-0.52387037791
ACH-000464,-0.296868462766
ACH-000466,-0.499436353606
ACH-000467,-0.505878519406
ACH-000468,-0.49669557190200003
ACH-000469,-0.45572105772200006
ACH-000470,-0.376853251915
ACH-000471,-0.400344261859
ACH-000472,-0.362880917965
ACH-000473,-0.227993351983
ACH-000475,-0.452063861781
ACH-000476,-0.401650209881
ACH-000477,-0.603650012257
ACH-000480,-0.421038415844
ACH-000481,-0.308751693053
ACH-000483,-0.707315248345
ACH-000484,-0.485793341941
ACH-000485,-0.377487834977
ACH-000486,-0.360505085078
ACH-000487,-0.544476088239
ACH-000488,-0.453733895022
ACH-000490,-0.5308889028399999
ACH-000491,-0.384476838067
ACH-000495,-0.415559575657
ACH-000496,-0.580750828686
ACH-000499,-0.671029976148
ACH-000500,0.137363102027
ACH-000502,-0.409118524485
ACH-000503,-0.6548444407440001
ACH-000505,-0.34074382351099997
ACH-000507,-0.46007956774
ACH-000510,-0.390764392941
ACH-000511,-0.427097315757
ACH-000512,-0.300369300067
ACH-000516,-0.440711737373
ACH-000517,-0.551170319572
ACH-000518,-0.38809000321000003
ACH-000520,-0.58971832941
ACH-000521,-0.27223892346
ACH-000522,-0.48700383696099997
ACH-000524,-0.377386874308
ACH-000527,-0.536289378913
ACH-000528,-0.42618294573
ACH-000537,-0.267985319018
ACH-000541,-0.372935845492
ACH-000542,-0.40695245271700003
ACH-000544,-0.36071284189900005
ACH-000545,-0.5872424465280001
ACH-000547,-0.35011710158799997
ACH-000548,-0.581810238917
ACH-000549,-0.276700811684
ACH-000550,-0.244142957573
ACH-000552,-0.22057523073000002
ACH-000556,-0.32963912060899997
ACH-000557,-0.252196530122
ACH-000570,-0.421273855014
ACH-000571,-0.439012965727
ACH-000573,-0.587862170018
ACH-000576,-0.43955781663099996
ACH-000580,-0.534772103724
ACH-000584,-0.539806721825
ACH-000585,-0.644746479774
ACH-000588,-0.368408952121
ACH-000589,-0.35146256740000004
ACH-000591,-0.590547631303
ACH-000593,-0.335522902258
ACH-000600,-0.585839347966
ACH-000601,-0.534571340068
ACH-000604,-0.212631625948
ACH-000605,-0.652452490391
ACH-000606,-0.572777795207
ACH-000608,-0.458610067035
ACH-000614,-0.431665617234
ACH-000616,-0.287153918536
ACH-000618,-0.597991656182
ACH-000619,-0.454872447374
ACH-000620,-0.356114742595
ACH-000621,-0.477186737194
ACH-000622,-0.44100269558
ACH-000623,-0.580391417186
ACH-000624,-0.631865346501
ACH-000627,-0.26844913936299997
ACH-000630,-0.516180425264
ACH-000632,-0.5118612456880001
ACH-000633,-0.38531544992100003
ACH-000637,-0.48900617908999994
ACH-000638,-0.503857168748
ACH-000646,-0.152068374785
ACH-000647,-0.629419437517
ACH-000648,-0.44529487194399997
ACH-000649,-0.35483287828500004
ACH-000651,-0.49986356201000004
ACH-000652,-0.464327964754
ACH-000653,-0.452024607502
ACH-000657,-0.5648246188430001
ACH-000658,-0.392119656078
ACH-000661,-0.5232749344950001
ACH-000662,-0.618911709939
ACH-000663,-0.6509291937030001
ACH-000665,-0.738791730002
ACH-000671,-0.458341985023
ACH-000673,-0.420320090134
ACH-000676,-0.41101821110500003
ACH-000677,-0.262917461354
ACH-000681,-0.444630479922
ACH-000682,-0.407748525437
ACH-000683,-0.46710625143
ACH-000684,-0.6308008149800001
ACH-000688,-0.20645307768399998
ACH-000693,-0.40864516896200004
ACH-000694,-0.445212667958
ACH-000695,-0.17047570091699998
ACH-000696,-0.573582403894
ACH-000697,-0.46223443304399997
ACH-000699,-0.269033537478
ACH-000701,-0.0578168437386
ACH-000706,-0.51675266253
ACH-000711,-0.441450134443
ACH-000713,-0.6615038772899999
ACH-000714,-0.7219798197789999
ACH-000718,-0.451010131973
ACH-000720,-0.28992142862799997
ACH-000721,-0.322046594164
ACH-000724,-0.23188087399
ACH-000725,-0.42409510837399994
ACH-000732,-0.488129767297
ACH-000734,-0.492298386343
ACH-000735,-0.391186160391
ACH-000736,-0.576340687608
ACH-000738,-0.397437348316
ACH-000746,-0.538402300198
ACH-000747,-0.397933139934
ACH-000748,-0.7268248666949999
ACH-000753,-0.429442935998
ACH-000756,-0.47081581729500005
ACH-000757,-0.481507805536
ACH-000758,-0.639675424811
ACH-000760,-0.49252194296199997
ACH-000763,-0.500589158671
ACH-000764,-0.6870612938740001
ACH-000765,-0.518218507122
ACH-000766,-0.465743275139
ACH-000767,-0.45510656452799997
ACH-000768,-0.636403784967
ACH-000769,-0.611878994898
ACH-000770,-0.49121126752800004
ACH-000771,-0.358706817292
ACH-000773,-0.263545082469
ACH-000776,-0.622762652301
ACH-000777,-0.353168195809
ACH-000778,-0.38365280687200004
ACH-000781,-0.48565951622299997
ACH-000782,-0.635347362314
ACH-000783,-0.35823118718099994
ACH-000784,-0.48179812205600003
ACH-000785,-0.33986490285300003
ACH-000787,-0.47408642624200004
ACH-000788,-0.440543331166
ACH-000791,-0.34922847361299997
ACH-000792,-0.423695694672
ACH-000794,-0.683015953284
ACH-000796,-0.420178299582
ACH-000799,-0.574483950427
ACH-000800,-0.265486085194
ACH-000802,-0.291045854923
ACH-000804,-0.816065813969
ACH-000805,-0.370473097909
ACH-000809,-0.37263637841200004
ACH-000810,-1.08875801364
ACH-000811,-0.257374927934
ACH-000817,-0.471758749537
ACH-000819,-0.595642884167
ACH-000820,-0.414975584983
ACH-000821,-0.186017806323
ACH-000822,-0.475247997465
ACH-000823,-0.416449833176
ACH-000824,-0.34106663956200006
ACH-000827,-0.5238917062749999
ACH-000829,-0.5264309655889999
ACH-000831,-0.655348205698
ACH-000832,-0.662260076937
ACH-000833,-0.548259075685
ACH-000834,-0.501805898196
ACH-000835,-0.39923707810000003
ACH-000836,-0.483531072818
ACH-000837,-0.379661720569
ACH-000838,-0.5630776475379999
ACH-000839,-0.49018566516999995
ACH-000840,-0.5542408653750001
ACH-000841,-0.5390944032020001
ACH-000843,-0.592239043118
ACH-000846,-0.43798857939400004
ACH-000847,-0.668203366012
ACH-000848,-0.38771539456500004
ACH-000849,-0.272312418029
ACH-000851,-0.5212823788000001
ACH-000855,-0.304388953968
ACH-000856,-0.359269874947
ACH-000858,-0.45022587432899996
ACH-000859,-0.606939921508
ACH-000861,-0.701905188953
ACH-000862,-0.261823870899
ACH-000865,-0.531090923616
ACH-000866,-0.405282761447
ACH-000867,-0.505184514607
ACH-000869,-0.522776893535
ACH-000872,-0.5033187947810001
ACH-000873,-0.86264283519
ACH-000876,-0.273178184719
ACH-000878,-0.523189634896
ACH-000880,-0.478652316724
ACH-000881,-0.434894177258
ACH-000882,-0.428197907258
ACH-000884,-0.543816078818
ACH-000885,-0.473422486504
ACH-000887,-0.496941305711
ACH-000888,-0.418724022637
ACH-000889,-0.276019684456
ACH-000890,-0.33827133864
ACH-000896,-0.30526350507800004
ACH-000898,-0.39637775226800004
ACH-000900,-0.566657439436
ACH-000901,-0.7098357741269999
ACH-000905,-0.436552435137
ACH-000906,-0.43108849717500003
ACH-000907,-0.460526450274
ACH-000910,-0.304389957772
ACH-000911,-0.31923696214499997
ACH-000912,-0.47010995868
ACH-000913,-0.25076709776
ACH-000915,-0.6120524483690001
ACH-000916,-0.858823744643
ACH-000917,-0.440956120921
ACH-000921,-0.40689510431599996
ACH-000924,-0.335454326864
ACH-000926,-0.504175047412
ACH-000928,-0.21568017456099997
ACH-000929,-0.550375415913
ACH-000932,-0.35526222733199997
ACH-000935,-0.34982866621299996
ACH-000936,-0.42368246616099997
ACH-000937,-0.52711425805
ACH-000938,-0.46309036883999993
ACH-000939,-0.41628958699100005
ACH-000941,-0.771301999825
ACH-000943,-0.51953919081
ACH-000946,-0.464124947322
ACH-000947,-0.48973482239699995
ACH-000948,-0.44426222162699996
ACH-000950,-0.399358123935
ACH-000953,-0.8119816745659999
ACH-000957,-0.6855951444580001
ACH-000958,-0.401410986174
ACH-000960,-0.5227435376690001
ACH-000963,-0.384825727584
ACH-000968,-0.44966929218199997
ACH-000969,-0.616370420319
ACH-000973,-0.381456396215
ACH-000974,-0.355851952638
ACH-000975,-0.372988839177
ACH-000976,-0.460579784854
ACH-000978,-0.678516301192
ACH-000980,-0.49358559201499996
ACH-000984,-0.433433030562
ACH-000986,-0.410370999674
ACH-000988,-0.650697111668
ACH-000993,-0.33587909135399996
ACH-000994,-0.246512931101
ACH-000996,-0.714357225738
ACH-001001,-0.23367088855300003
ACH-001020,-0.476941292059
ACH-001028,-0.5342322020929999
ACH-001031,-0.0222804138751
ACH-001038,-0.47433929397200003
ACH-001048,-0.356573591355
ACH-001050,-0.430006433085
ACH-001053,-0.48453187534100006
ACH-001054,-0.502510289126
ACH-001061,-0.494309349224
ACH-001067,-0.345762821379
ACH-001075,-0.5414514888449999
ACH-001096,-0.43727525086400004
ACH-001128,0.045076344413
ACH-001134,-0.48956250515699995
ACH-001151,-0.36043118385
ACH-001163,-0.6630074886399999
ACH-001164,-0.027694654673399998
ACH-001173,-0.337242029556
ACH-001183,-0.35154628536399996
ACH-001184,-0.378213454666
ACH-001190,-0.667704897044
ACH-001192,-0.177668021605
ACH-001193,-0.786553798651
ACH-001196,-0.585906176735
ACH-001197,-0.484516398824
ACH-001205,-0.48392095794600004
ACH-001211,-0.5044854274480001
ACH-001212,-0.770181129309
ACH-001228,-0.448983917358
ACH-001232,-0.593490036315
ACH-001239,-0.313998116056
ACH-001274,-0.536605691217
ACH-001275,-0.36069133750699994
ACH-001277,-0.470679864509
ACH-001278,-0.60614626918
ACH-001280,-0.364621151654
ACH-001283,-0.341114054758
ACH-001289,-0.6855054808390001
ACH-001295,-0.681050972123
ACH-001300,-0.429594540802
ACH-001301,-0.4037103234
ACH-001302,-0.497864018351
ACH-001303,-0.170735881613
ACH-001306,-0.472002580063
ACH-001318,-0.739498460776
ACH-001322,-0.568683945075
ACH-001328,-0.517743296824
ACH-001332,-0.279706821558
ACH-001333,-0.40244736502899997
ACH-001336,-0.543328989944
ACH-001340,-0.404187692058
ACH-001346,-0.549075320514
ACH-001353,-0.615393849133
ACH-001354,-0.14946990528100002
ACH-001367,-0.76070522333
ACH-001368,-0.458717661998
ACH-001374,-0.5930772261680001
ACH-001375,-0.544564024
ACH-001377,-0.33736065579700003
ACH-001380,-0.320944119064
ACH-001391,-0.298182199751
ACH-001407,-0.267806458764
ACH-001408,-0.336251501114
ACH-001413,-0.532096396871
ACH-001430,-0.539745580515
ACH-001431,-0.29973003567
ACH-001450,-0.390625222025
ACH-001496,-0.374605474002
ACH-001500,-0.566139240875
ACH-001521,-0.232196588715
ACH-001523,-0.449857495424
ACH-001532,-0.523118712748
ACH-001536,-0.303810743112
ACH-001550,-0.36332126202
ACH-001552,-0.14680643706
ACH-001554,-0.472814853112
ACH-001645,-0.5433540613000001
ACH-001654,-0.392837355097
ACH-001715,-0.670412827164
ACH-001735,-0.37235285648
ACH-001736,-0.35816845805200004
ACH-001737,-0.736002912409
ACH-001740,-0.416481752875
ACH-001745,-0.36123099626500005
ACH-001750,-0.465570186832
ACH-001765,-0.476233298253
ACH-001956,-0.40463602863799997
ACH-001957,-0.41289760651999996
