,ATPAF1 (64756)
ACH-000163,-0.124199071903
ACH-000167,-0.305603874242
ACH-000168,0.0411099122719
ACH-000169,-0.35934159421499995
ACH-000178,-0.1818907676
ACH-000182,-0.12469756081700001
ACH-000183,-0.425262549617
ACH-000188,-0.224992012738
ACH-000189,0.107914156173
ACH-000190,-0.401515665868
ACH-000198,-0.34095988233900004
ACH-000204,-0.575924176261
ACH-000206,-0.18998636630399998
ACH-000207,-0.35910127137500003
ACH-000211,-0.153068616977
ACH-000215,-0.385969280348
ACH-000221,-0.0957008441143
ACH-000222,-0.234041914245
ACH-000223,-0.20173723621800002
ACH-000226,-0.163789148864
ACH-000227,-0.288115724073
ACH-000228,-0.201234324449
ACH-000231,-0.127698471304
ACH-000232,-0.127064001414
ACH-000233,-0.310597735975
ACH-000234,-0.07903518974719999
ACH-000235,-0.147687901629
ACH-000237,-0.211405040202
ACH-000238,-0.17697836381700002
ACH-000243,-0.15386250173399998
ACH-000244,-0.159670392297
ACH-000246,-0.254959906813
ACH-000248,-0.0482831591538
ACH-000250,-0.177890440667
ACH-000251,-0.127597398134
ACH-000253,-0.14076967807
ACH-000255,-0.131310796774
ACH-000256,-0.290341008896
ACH-000257,-0.102979686492
ACH-000258,0.0828049978977
ACH-000259,-0.0926730630416
ACH-000260,-0.243903179646
ACH-000261,-0.18293787815
ACH-000262,-0.25960957344999996
ACH-000263,-0.166368713902
ACH-000264,-0.0990314020906
ACH-000265,-0.351187318714
ACH-000266,-0.133906301993
ACH-000272,-0.384898832469
ACH-000273,-0.0510094901173
ACH-000274,-0.215499942884
ACH-000277,-0.10372944367499999
ACH-000278,-0.30020402872699997
ACH-000279,-0.188433810231
ACH-000280,-0.128397413478
ACH-000281,0.19204706931600002
ACH-000288,-0.265444759894
ACH-000291,-0.175502456003
ACH-000293,-0.327206735295
ACH-000294,-0.190465265167
ACH-000295,-0.0951308508038
ACH-000296,-0.38065569532399995
ACH-000302,-0.178294861532
ACH-000304,-0.14240222852
ACH-000307,-0.106015566262
ACH-000308,-0.047748274304800005
ACH-000310,-0.196048501801
ACH-000311,-0.341646501765
ACH-000312,-0.22298178470899999
ACH-000315,-0.19838672931600002
ACH-000316,-0.0809777879098
ACH-000317,-0.313813792545
ACH-000318,-0.18161585758200002
ACH-000319,-0.269797588932
ACH-000320,-0.161105115701
ACH-000322,-0.152748118094
ACH-000323,-0.125704250908
ACH-000324,-0.278377417225
ACH-000329,-0.20015043136799998
ACH-000330,-0.08508526242110001
ACH-000331,-0.179219152882
ACH-000332,-0.181835280955
ACH-000334,-0.14389919953299998
ACH-000335,-0.422167055654
ACH-000336,-0.14385886292199998
ACH-000337,-0.14244778783099998
ACH-000339,-0.244696814993
ACH-000341,-0.119884545559
ACH-000348,-0.0810598295933
ACH-000350,-0.153587373845
ACH-000352,-0.331712438744
ACH-000356,-0.263796282334
ACH-000361,-0.328764564988
ACH-000362,-0.248097962157
ACH-000363,-0.15484331015699998
ACH-000364,-0.41884826625
ACH-000365,-0.250204826867
ACH-000366,-0.250884971751
ACH-000368,-0.396009575683
ACH-000374,-0.216235566721
ACH-000375,-0.122122710698
ACH-000376,-0.340186903443
ACH-000381,-0.15772696757500002
ACH-000383,-0.181981680356
ACH-000387,-0.251899791381
ACH-000389,-0.0222087703292
ACH-000390,-0.061775968663999994
ACH-000393,-0.215468517569
ACH-000395,-0.018008594120200002
ACH-000397,-0.0992359735762
ACH-000401,-0.124549758072
ACH-000402,-0.311684660696
ACH-000403,-0.218075947659
ACH-000404,-0.49030239946500004
ACH-000406,-0.281320016546
ACH-000407,-0.136636530656
ACH-000408,-0.0161905346429
ACH-000410,-0.339649703676
ACH-000411,-0.452989169974
ACH-000414,-0.16823082088799998
ACH-000415,-0.178458385062
ACH-000416,-0.227815198361
ACH-000420,-0.28581396753800004
ACH-000421,-0.145480365175
ACH-000424,0.061182690181999996
ACH-000425,-0.228899817238
ACH-000426,0.200723473521
ACH-000427,-0.425955426715
ACH-000433,-0.24561195132
ACH-000436,0.014427998692100001
ACH-000444,0.013634239878899999
ACH-000445,-0.135625180939
ACH-000448,-0.21257387784899998
ACH-000450,0.0686662744362
ACH-000452,-0.177976077659
ACH-000454,-0.13805081778
ACH-000458,-0.162542781099
ACH-000459,-0.135466326021
ACH-000460,-0.17125137772500001
ACH-000461,-0.0629791462499
ACH-000463,-0.336465069948
ACH-000464,-0.384739115571
ACH-000466,-0.0282767347734
ACH-000467,-0.13742039198
ACH-000468,-0.0938555521668
ACH-000469,-0.148568158611
ACH-000470,0.0807522235948
ACH-000471,-0.13903224842599998
ACH-000472,-0.0793866482254
ACH-000473,-0.27737990303599996
ACH-000475,-0.23313249932500002
ACH-000476,-0.1025907164
ACH-000477,-0.234232893591
ACH-000480,0.0451774201734
ACH-000481,-0.216833701354
ACH-000483,-0.399765255516
ACH-000484,-0.124204755034
ACH-000485,-0.23702950473099998
ACH-000486,-0.261473409368
ACH-000487,-0.135399994122
ACH-000488,-0.13266562452800001
ACH-000490,-0.20811472853399998
ACH-000491,-0.00442659973826
ACH-000495,-0.276512279603
ACH-000496,-0.24133077457
ACH-000499,0.0888455642962
ACH-000500,-0.334484153483
ACH-000502,-0.15801231342900002
ACH-000503,-0.42045980824699997
ACH-000505,-0.38610419658100004
ACH-000507,-0.291969392708
ACH-000510,-0.136367822931
ACH-000511,-0.177029045635
ACH-000512,-0.298044875947
ACH-000516,-0.263184490911
ACH-000517,-0.140454892242
ACH-000518,-0.174734361631
ACH-000520,-0.345379668145
ACH-000521,-0.0726491076344
ACH-000522,-0.338049125991
ACH-000524,-0.252334965873
ACH-000527,-0.201013897345
ACH-000528,-0.213737611256
ACH-000537,-0.260617367163
ACH-000541,-0.157972999659
ACH-000542,-0.12362523924900001
ACH-000544,-0.28926598859
ACH-000545,-0.168593647524
ACH-000547,-0.25426271234700004
ACH-000548,-0.19782051496599998
ACH-000549,-0.0396477871012
ACH-000550,-0.38270804617299997
ACH-000552,-0.191940032506
ACH-000556,-0.11969570972000002
ACH-000557,-0.17553551330699999
ACH-000570,-0.172710830602
ACH-000571,-0.237933034538
ACH-000573,-0.285129170103
ACH-000576,-0.363284307579
ACH-000580,-0.09980809782089999
ACH-000584,-0.125567855901
ACH-000585,-0.24055983541499998
ACH-000588,-0.108112496444
ACH-000589,-0.109435096917
ACH-000591,-0.179432882866
ACH-000593,-0.334516233169
ACH-000600,-0.255153808114
ACH-000601,-0.203703008242
ACH-000604,-0.274248263353
ACH-000605,-0.42187804074100005
ACH-000606,-0.22155714595800002
ACH-000608,-0.14269310004799998
ACH-000614,-0.30830324195000003
ACH-000616,-0.05887844651619999
ACH-000618,-0.09055574934689999
ACH-000619,-0.0236724752086
ACH-000620,-0.125128194565
ACH-000621,-0.16202052704000003
ACH-000622,-0.17627955732500003
ACH-000623,-0.213987052542
ACH-000624,-0.194600780749
ACH-000627,-0.165544668619
ACH-000630,-0.448093942177
ACH-000632,-0.242420780494
ACH-000633,-0.197245176886
ACH-000637,-0.0819404358903
ACH-000638,-0.23191016126400002
ACH-000646,-0.405313395168
ACH-000647,-0.190550809769
ACH-000648,-0.38688317953
ACH-000649,-0.210502732585
ACH-000651,-0.102766969893
ACH-000652,-0.120917946075
ACH-000653,-0.299097331058
ACH-000657,-0.235770181796
ACH-000658,-0.027885912095
ACH-000661,-0.081459726589
ACH-000662,0.00238985874535
ACH-000663,-0.258162449637
ACH-000665,-0.272987899646
ACH-000671,-0.18069026066799998
ACH-000673,-0.159793953357
ACH-000676,-0.137470453549
ACH-000677,-0.27320511356
ACH-000681,-0.263403621726
ACH-000682,-0.233671444692
ACH-000683,-0.113263992279
ACH-000684,-0.21301989721500003
ACH-000688,-0.227407029897
ACH-000693,-0.247496107684
ACH-000694,-0.128883347574
ACH-000695,-0.301995627339
ACH-000696,-0.155296224852
ACH-000697,-0.595728931925
ACH-000699,-0.166404040798
ACH-000701,-0.126821887035
ACH-000706,-0.543925802253
ACH-000711,-0.08827407486960001
ACH-000713,-0.400190011954
ACH-000714,-0.281013882085
ACH-000718,-0.196077757851
ACH-000720,-0.24789053360999996
ACH-000721,-0.270853967
ACH-000724,-0.420336021473
ACH-000725,-0.09110418548219999
ACH-000732,-0.383028450783
ACH-000734,-0.377505903926
ACH-000735,-0.277174249574
ACH-000736,-0.0728827364852
ACH-000738,0.00265611536744
ACH-000746,-0.06554433541709999
ACH-000747,-0.30205513646
ACH-000748,-0.138943201052
ACH-000753,-0.22250186534699998
ACH-000756,-0.194936728816
ACH-000757,-0.251122462732
ACH-000758,-0.18554818934200001
ACH-000760,-0.17516511049800002
ACH-000763,-0.135782099542
ACH-000764,-0.051590603421099994
ACH-000765,-0.26859670010000003
ACH-000766,-0.19061176683800002
ACH-000767,-0.031518360446799995
ACH-000768,-0.157810639671
ACH-000769,-0.39816106749799995
ACH-000770,-0.284990486285
ACH-000771,-0.178105618022
ACH-000773,-0.107003040648
ACH-000776,-0.0910248512662
ACH-000777,-0.10951532772900001
ACH-000778,-0.08806417800319999
ACH-000781,-0.17741769068399998
ACH-000782,-0.20101950246599998
ACH-000783,-0.122557281156
ACH-000784,-0.07121315824789999
ACH-000785,-0.294908481987
ACH-000787,-0.210469446527
ACH-000788,-0.162466804716
ACH-000791,-0.394536442602
ACH-000792,-0.150743287171
ACH-000794,-0.155144557165
ACH-000796,-0.09677943627919999
ACH-000799,-0.551442708541
ACH-000800,-0.26839295531199997
ACH-000802,-0.180260626118
ACH-000804,0.0534257492144
ACH-000805,-0.06594116757690001
ACH-000809,-0.198261385864
ACH-000810,-0.349780011604
ACH-000811,-0.17624699656399997
ACH-000817,-0.0103166857785
ACH-000819,-0.09369420785469999
ACH-000820,-0.698752313109
ACH-000821,-0.256873674595
ACH-000822,-0.0930448765044
ACH-000823,-0.138134342186
ACH-000824,-0.0980911402555
ACH-000827,-0.104624375013
ACH-000829,-0.0377212367067
ACH-000831,-0.27226165151099996
ACH-000832,-0.272055084896
ACH-000833,-0.0188408961372
ACH-000834,-0.20126771420000003
ACH-000835,-0.199221144212
ACH-000836,-0.23620896849300002
ACH-000837,-0.236457515427
ACH-000838,-0.350396741957
ACH-000839,-0.140563735555
ACH-000840,-0.269452726474
ACH-000841,-0.304282225517
ACH-000843,-0.221285967
ACH-000846,-0.29073545731199996
ACH-000847,-0.190641145041
ACH-000848,-0.218251972495
ACH-000849,-0.199680713513
ACH-000851,-0.28447923668
ACH-000855,-0.218600770315
ACH-000856,-0.17206796379500003
ACH-000858,-0.050195466823500005
ACH-000859,-0.277334670223
ACH-000861,-0.52799967813
ACH-000862,-0.289450744507
ACH-000865,-0.27941296234900004
ACH-000866,-0.135869589273
ACH-000867,-0.126103928562
ACH-000869,-0.29543583487799996
ACH-000872,-0.321230060123
ACH-000873,-0.317154050761
ACH-000876,-0.05108921300580001
ACH-000878,0.028899489489700003
ACH-000880,-0.269675221366
ACH-000881,-0.126266227161
ACH-000882,-0.11358652125999999
ACH-000884,-0.11295523927500001
ACH-000885,-0.28193983869600003
ACH-000887,-0.244923051894
ACH-000888,-0.23104019776700002
ACH-000889,-0.219420639206
ACH-000890,-0.17086083502
ACH-000896,-0.141550197836
ACH-000898,-0.21361753339
ACH-000900,-0.251123467604
ACH-000901,-0.21715572996899998
ACH-000905,-0.154608613083
ACH-000906,-0.18317844181499998
ACH-000907,-0.448644187748
ACH-000910,-0.173355703612
ACH-000911,-0.334490695062
ACH-000912,-0.26072138463100003
ACH-000913,-0.254218201328
ACH-000915,-0.396713559881
ACH-000916,-0.010535948400299998
ACH-000917,-0.11921548545199999
ACH-000921,-0.163321210101
ACH-000924,-0.178092829461
ACH-000926,-0.24570262459199999
ACH-000928,-0.272961059207
ACH-000929,-0.23052290680100002
ACH-000932,-0.359233459506
ACH-000935,-0.201647853617
ACH-000936,-0.24584417983399998
ACH-000937,-0.139052440721
ACH-000938,-0.0386744446715
ACH-000939,-0.21887450534699998
ACH-000941,-0.21992706019900002
ACH-000943,-0.24127407161999997
ACH-000946,-0.322411342619
ACH-000947,-0.12117722517000001
ACH-000948,-0.322950152571
ACH-000950,-0.12049190385700001
ACH-000953,-0.24577024596299998
ACH-000957,-0.255141334772
ACH-000958,-0.27173390024
ACH-000960,-0.11863256559900001
ACH-000963,-0.339268714041
ACH-000968,-0.0662045233676
ACH-000969,-0.306266162918
ACH-000973,-0.265650621413
ACH-000974,-0.281779564936
ACH-000975,-0.176193277662
ACH-000976,-0.142011429825
ACH-000978,-0.0659058242061
ACH-000980,-0.253842525033
ACH-000984,-0.20543819315
ACH-000986,-0.231265428635
ACH-000988,-0.135061313869
ACH-000993,-0.318922876389
ACH-000994,-0.17923783978399999
ACH-000996,-0.29807578097
ACH-001001,-0.270046873971
ACH-001020,-0.249592777914
ACH-001028,-0.219683738323
ACH-001031,-0.271790361711
ACH-001038,-0.238070625919
ACH-001048,-0.24247762141999998
ACH-001050,-0.44569032621000004
ACH-001053,-0.263719232377
ACH-001054,-0.208444342989
ACH-001061,-0.196850931019
ACH-001067,-0.119099369598
ACH-001075,-0.10751923516300001
ACH-001096,-0.16386672328
ACH-001128,-0.052815722767500003
ACH-001134,-0.236983721001
ACH-001151,-0.0636781810127
ACH-001163,-0.24108251001400002
ACH-001164,-0.25141493818599997
ACH-001173,-0.242477051488
ACH-001183,-0.238193835869
ACH-001184,-0.110388568399
ACH-001190,-0.376696954327
ACH-001192,-0.166112357801
ACH-001193,-0.288168037292
ACH-001196,-0.249244040804
ACH-001197,0.161856946383
ACH-001205,-0.14452307779
ACH-001211,-0.21602995013
ACH-001212,-0.16753434187799998
ACH-001228,-0.145557075854
ACH-001232,-0.24592253740400002
ACH-001239,-0.179852892409
ACH-001274,0.0113815710235
ACH-001275,-0.011080625986600002
ACH-001277,-0.214702496895
ACH-001278,-0.130139789526
ACH-001280,-0.0279255027474
ACH-001283,-0.204152987007
ACH-001289,-0.176827263766
ACH-001295,-0.17655719578200002
ACH-001300,0.00114958901422
ACH-001301,-0.459754418403
ACH-001302,-0.134530598206
ACH-001303,-0.254980946644
ACH-001306,-0.15809903359000002
ACH-001318,-0.433946635188
ACH-001322,-0.33684292131300003
ACH-001328,-0.14842889028200001
ACH-001332,-0.527923481673
ACH-001333,-0.0500927116622
ACH-001336,-0.237044015923
ACH-001340,-0.202212605099
ACH-001346,-0.06158374669509999
ACH-001353,-0.31332797265900003
ACH-001354,-0.22691459700199998
ACH-001367,-0.142347334322
ACH-001368,-0.297502097522
ACH-001374,-0.022336422486799998
ACH-001375,-0.118134969524
ACH-001377,-0.266018045254
ACH-001380,-0.16485766340500002
ACH-001391,-0.288510057566
ACH-001407,-0.205373876346
ACH-001408,0.00391384253057
ACH-001413,-0.167390203155
ACH-001430,-0.29640009229000003
ACH-001431,-0.13600291857400001
ACH-001450,-0.17967911766300002
ACH-001496,-0.21861403188099998
ACH-001500,-0.278013230601
ACH-001521,-0.346367607941
ACH-001523,-0.134504104511
ACH-001532,-0.266541949521
ACH-001536,-0.316872962644
ACH-001550,-0.162121374889
ACH-001552,0.00697827002723
ACH-001554,-0.139635352608
ACH-001645,-0.240576171575
ACH-001654,-0.20086320873500002
ACH-001715,-0.47218464693499995
ACH-001735,-0.0731789546013
ACH-001736,0.0148205846769
ACH-001737,-0.37020318983499995
ACH-001740,-0.0321582806318
ACH-001745,-0.244922598718
ACH-001750,-0.248780410414
ACH-001765,-0.09079952264239999
ACH-001956,-0.198819203867
ACH-001957,-0.173569433233
