,BECN1 (8678)
ACH-000472,-0.121382655614
ACH-000473,-0.313415168788
ACH-000475,-0.22732944775800001
ACH-000476,-0.350465597313
ACH-000477,-0.250549274137
ACH-000480,-0.586597833298
ACH-000481,-0.15588990499000002
ACH-000483,-0.317192514486
ACH-000484,0.0561809097236
ACH-000485,-0.162587928761
ACH-000486,-0.152353009343
ACH-000487,-0.271267677093
ACH-000488,-0.39044686223499997
ACH-000490,-0.437806692478
ACH-000491,-0.32541787295499996
ACH-000495,0.14705940910700002
ACH-000496,-0.326238007865
ACH-000499,-0.423877032034
ACH-000500,-0.644610265166
ACH-000502,-0.284154788313
ACH-000503,0.0846600619124
ACH-000505,-0.0018572891534500001
ACH-000507,-0.43847930897200005
ACH-000510,-0.087010001317
ACH-000511,-0.243836732177
ACH-000512,-0.0526485181214
ACH-000516,-0.6016731537919999
ACH-000517,-0.0448399071659
ACH-000518,-0.17987430702999999
ACH-000520,-0.0622993767112
ACH-000521,-0.637826255713
ACH-000522,-0.292322886629
ACH-000524,-0.267109417135
ACH-000527,-0.450580825373
ACH-000528,-0.750094447529
ACH-000537,-0.561150704235
ACH-000541,0.0120946244444
ACH-000542,0.025172254858
ACH-000544,-0.536287765418
ACH-000545,-0.33687821786899996
ACH-000547,-0.358245555148
ACH-000548,-0.160903204101
ACH-000549,-0.349073536439
ACH-000550,-0.34033703093900003
ACH-000552,-0.221819477984
ACH-000556,-0.383317075722
ACH-000557,0.029966689515499998
ACH-000570,-0.155105669615
ACH-000571,-0.35078216121
ACH-000573,-0.359122842899
ACH-000576,-0.199288365068
ACH-000580,-0.395063344847
ACH-000584,-0.23996103993299997
ACH-000585,-0.491585111069
ACH-000588,-0.240334245246
ACH-000589,-0.024519223635800003
ACH-000591,-0.171477870775
ACH-000593,-0.38208342218900004
ACH-000600,-0.42688385988399996
ACH-000601,-0.39615450919399997
ACH-000604,-0.336869594991
ACH-000605,-0.23844288284499998
ACH-000606,-0.299797754396
ACH-000608,-0.31010266190200003
ACH-000614,-0.0645335831849
ACH-000616,-0.118403852872
ACH-000618,-0.516422841738
ACH-000619,-0.06943393784860001
ACH-000620,-0.485674690934
ACH-000621,-0.391334661141
ACH-000622,0.145827139563
ACH-000623,0.059270985495
ACH-000624,-0.163578566373
ACH-000627,-0.317266969252
ACH-000630,-0.16343027408
ACH-000632,-0.18863852218
ACH-000633,-0.488304875432
ACH-000637,-0.0911129117994
ACH-000638,-0.139936115536
ACH-000646,-0.654000898719
ACH-000647,-0.378468674398
ACH-000648,-0.20084298144499999
ACH-000649,-0.21984349985399998
ACH-000651,-0.108367569409
ACH-000652,-0.00637764992364
ACH-000653,0.114841025008
ACH-000657,-0.275686925544
ACH-000658,0.0503860051693
ACH-000661,-0.21845411348299998
ACH-000662,-0.151771158291
ACH-000663,-0.217856832617
ACH-000665,-0.023572595412099998
ACH-000671,-0.471890848653
ACH-000673,-0.265565215398
ACH-000676,-0.16980234235599997
ACH-000677,0.0995158314041
ACH-000681,-0.255799333003
ACH-000682,-0.25627938414900003
ACH-000683,-0.7372096976870001
ACH-000684,-0.11014825512
ACH-000688,-0.540641486923
ACH-000693,-0.336977171387
ACH-000694,-0.239788222315
ACH-000695,-0.117996190635
ACH-000696,-0.268901767081
ACH-000697,-0.145113281625
ACH-000699,-0.371797206913
ACH-000701,-0.136658954496
ACH-000706,-0.14776681228900002
ACH-000711,-0.317184690655
ACH-000713,-0.585257706995
ACH-000714,-0.285579289675
ACH-000718,-0.166851044186
ACH-000720,-0.410426944335
ACH-000721,-0.153559469067
ACH-000724,-0.10133332156300001
ACH-000725,-0.562125531249
ACH-000732,-0.506225679568
ACH-000734,-0.09208119744030001
ACH-000735,-0.31434790502
ACH-000736,0.0356306900517
ACH-000738,-0.174563760132
ACH-000746,0.0177423052578
ACH-000747,-0.34162964191699996
ACH-000748,-0.342043951848
ACH-000753,-0.19762526793
ACH-000756,-0.0581954909333
ACH-000757,-0.46702952733099995
ACH-000758,-0.478066906323
ACH-000760,-0.42550706550800005
ACH-000763,-0.025935049798599997
ACH-000764,-0.371228612388
ACH-000765,-0.19303267678
ACH-000766,-0.268121787946
ACH-000767,-0.14929766073200001
ACH-000768,-0.36780820467500003
ACH-000769,-0.200234631074
ACH-000770,-0.242336264363
ACH-000771,-0.442763038737
ACH-000773,-0.30125468078400003
ACH-000776,-0.35571222818000003
ACH-000777,-0.411646600863
ACH-000778,-0.34493446707099995
ACH-000781,-0.194672154276
ACH-000782,-0.17145921836800002
ACH-000783,-0.23335882759100002
ACH-000784,-0.301726708564
ACH-000785,-0.281482646593
ACH-000787,-0.187808726876
ACH-000788,-0.21470285538400002
ACH-000791,-0.33009508429699996
ACH-000792,-0.24668958073000002
ACH-000794,-0.18290656077300002
ACH-000796,-0.543614911232
ACH-000799,-0.18901485507100002
ACH-000800,-0.0995320174151
ACH-000802,-0.306945755629
ACH-000804,-0.16321136916200002
ACH-000805,-0.5030959773789999
ACH-000809,-0.00945468360146
ACH-000810,-0.560600415924
ACH-000811,-0.303182941562
ACH-000817,-0.556318023925
ACH-000819,0.00198062054143
ACH-000820,-0.254688753919
ACH-000821,-0.34722514286
ACH-000822,-0.46020417189499996
ACH-000823,-0.278597446582
ACH-000824,-0.13426197899599998
ACH-000827,-0.118679333419
ACH-000829,-0.181255019349
ACH-000831,-0.187598779252
ACH-000832,-0.264375891094
ACH-000833,-0.08424578336660002
ACH-000834,-0.21872983649799999
ACH-000835,-0.2483355963
ACH-000836,-0.209115010432
ACH-000837,-0.39919423179499997
ACH-000838,0.153300396352
ACH-000839,-0.09089084984760001
ACH-000840,-0.485973769833
ACH-000841,-0.205698780216
ACH-000843,-0.33705600268799996
ACH-000846,-0.251647781107
ACH-000847,-0.312313178815
ACH-000848,-0.159036242598
ACH-000849,0.0659308952575
ACH-000851,-0.260118154596
ACH-000855,-0.08468005030789999
ACH-000856,-0.311577967759
ACH-000858,-0.254293514538
ACH-000859,-0.31623885980300004
ACH-000861,-0.24248997138700001
ACH-000862,-0.49688114110200005
ACH-000865,-0.230566444936
ACH-000866,-0.321745280486
ACH-000867,-0.211375118238
ACH-000869,-0.358199097487
ACH-000872,-0.6981474734090001
ACH-000873,-0.219507506863
ACH-000876,-0.44482231054
ACH-000878,-0.295558759175
ACH-000880,-0.7026109209100001
ACH-000881,-0.209568631153
ACH-000882,-0.369748813137
ACH-000884,-0.206830680989
ACH-000885,-0.558840565776
ACH-000887,-0.572459880045
ACH-000888,-0.35330427699199995
ACH-000889,0.053422162075500004
ACH-000890,0.0541133434376
ACH-000896,-0.11996185267899999
ACH-000898,-0.26787516588000004
ACH-000900,-0.315236093764
ACH-000901,-0.075655507215
ACH-000905,-0.116906537896
ACH-000906,-0.276695702436
ACH-000907,-0.394125287044
ACH-000910,-0.18163070161400002
ACH-000911,-0.126515857812
ACH-000912,-0.0772483812445
ACH-000913,-0.370339666267
ACH-000915,-0.179781260529
ACH-000916,-0.164828774496
ACH-000917,-0.547573882116
ACH-000921,-0.32420520364100003
ACH-000924,-0.30668403970400004
ACH-000926,0.105112119509
ACH-000928,-0.556746456199
ACH-000929,-0.459940870555
ACH-000932,-0.6124439578540001
ACH-000935,-0.171697657697
ACH-000936,-0.35162814011699994
ACH-000937,-0.408204984614
ACH-000938,-0.185730055437
ACH-000939,-0.299749554729
ACH-000941,-0.405165546091
ACH-000943,-0.416746168855
ACH-000946,-0.288989868529
ACH-000947,-0.365463166339
ACH-000948,-0.399341900952
ACH-000950,-0.260474973292
ACH-000953,-0.274038870863
ACH-000957,-0.370510265753
ACH-000958,-0.19819428640099998
ACH-000960,-0.133608697495
ACH-000963,0.0119132538527
ACH-000968,-0.485589404055
ACH-000969,-0.0830983245099
ACH-000973,-0.35923671035
ACH-000974,-0.256851637488
ACH-000975,-0.267902460564
ACH-000976,-0.187501192683
ACH-000978,-0.15898104708799998
ACH-000980,-0.2923475269
ACH-000984,-0.26633070863
ACH-000986,-0.6156990589670001
ACH-000988,-0.277720345991
ACH-000993,-0.145810704142
ACH-000994,-0.262800525152
ACH-000996,-0.327131259903
ACH-001001,-0.150632356282
ACH-001020,-0.554769302437
ACH-001028,-0.21108264359499998
ACH-001031,-0.459527950215
ACH-001038,-0.201312507029
ACH-001048,-0.045517831180300006
ACH-001050,-0.417651066739
ACH-001053,-0.47086644251000004
ACH-001054,0.011732666977
ACH-001061,-0.40017296045699996
ACH-001067,-0.43489401135300004
ACH-001075,-0.336192828741
ACH-001096,-0.396103229031
ACH-001128,-0.712285989113
ACH-001134,-0.0388248122021
ACH-001151,-0.206221988785
ACH-001163,-0.363234742126
ACH-001164,-0.410762070807
ACH-001173,-0.0786727088418
ACH-001183,-0.0053196100535
ACH-001184,-0.278968407516
ACH-001190,-0.51191131917
ACH-001192,-0.16881961899300002
ACH-001193,-0.340591432257
ACH-001196,-0.22830720891999998
ACH-001197,-0.46541737641900005
ACH-001205,-0.34923887070500004
ACH-001211,-0.580391949836
ACH-001212,-0.509584571384
ACH-001228,0.12565770146299998
ACH-001232,-0.191652010931
ACH-001239,-0.225384185238
ACH-001274,-0.310079777271
ACH-001275,-0.34099310904200003
ACH-001277,-0.053557322508100004
ACH-001278,-0.46697819807400004
ACH-001280,-0.037048256527300004
ACH-001283,-0.113608161261
ACH-001289,-0.40537608760399996
ACH-001295,-0.19928717879900001
ACH-001300,-0.36132701013400004
ACH-001301,-0.5266887922519999
ACH-001302,-0.337771266707
ACH-001303,-0.161587809721
ACH-001306,-0.333768970245
ACH-001318,-0.471201428991
ACH-001322,-0.132915979563
ACH-001328,-0.19482895425900001
ACH-001332,-0.197016465702
ACH-001333,-0.582904601494
ACH-001336,-0.263117459533
ACH-001340,-0.179997142786
ACH-001346,-0.255999950852
ACH-001353,-0.115920633934
ACH-001354,-0.390475133666
ACH-001367,-0.269920048308
ACH-001368,-0.231494115022
ACH-001374,-0.17995776930100002
ACH-001375,-0.0244735307178
ACH-001377,-0.173121635233
ACH-001380,-0.40664046203000004
ACH-001391,-0.37397212203100005
ACH-001407,-0.025752446293900003
ACH-001408,-0.318725550583
ACH-001413,-0.18545465650499998
ACH-001430,-0.0764834531349
ACH-001431,0.0710538854603
ACH-001450,-0.332547274609
ACH-001496,-0.231840359383
ACH-001500,-0.5055905941350001
ACH-001521,-0.40873737399899995
ACH-001523,-0.273032708558
ACH-001532,-0.273097040447
ACH-001536,-0.0924040598679
ACH-001550,-0.286084465578
ACH-001552,-0.43881140369099997
ACH-001554,-0.351704168639
ACH-001645,-0.2374258301
ACH-001654,-0.246376255954
ACH-001715,-0.322388937894
ACH-001735,-0.296949929356
ACH-001736,-0.140450802262
ACH-001737,-0.17750726526500002
ACH-001740,-0.33570503725999995
ACH-001745,-0.232533524469
ACH-001750,-0.377911223098
ACH-001765,-0.155819896598
ACH-001956,-0.210407134159
ACH-001957,-0.10919431545
