,ALCAM (214)
ACH-000264,-0.110836972887
ACH-000265,-0.037379302038199995
ACH-000266,-0.048493761687500005
ACH-000272,-0.102768010846
ACH-000273,0.0318519507496
ACH-000274,-0.0599166180992
ACH-000277,0.019114043371200002
ACH-000278,0.0730134672536
ACH-000279,-0.231041367617
ACH-000280,-0.06917441298219999
ACH-000281,-0.0829895606051
ACH-000288,-0.058804933455800006
ACH-000291,0.005991382848649999
ACH-000293,-0.07463439639910001
ACH-000294,-0.0625727430108
ACH-000295,0.249707306189
ACH-000296,-0.213762558286
ACH-000302,-0.11407715757000002
ACH-000304,-0.391460594076
ACH-000307,-0.0275203940505
ACH-000308,0.0458953133917
ACH-000310,-0.158814018641
ACH-000311,-0.302332639158
ACH-000312,0.142516881962
ACH-000315,0.22025193915
ACH-000316,0.184132046008
ACH-000317,-0.100262077976
ACH-000318,0.143754980387
ACH-000319,0.0333207468877
ACH-000320,-0.0288350208973
ACH-000322,-0.076172236761
ACH-000323,-0.206785450912
ACH-000324,-0.291181595069
ACH-000329,0.15809306775999998
ACH-000330,-0.06424590417619999
ACH-000331,-0.129107601074
ACH-000332,0.0506690633141
ACH-000334,0.00621949379877
ACH-000335,-0.0330514815285
ACH-000336,-0.0940308907284
ACH-000337,0.0050017028819399996
ACH-000339,-0.116390679566
ACH-000341,-0.018521629695099996
ACH-000348,-0.054430355641199996
ACH-000350,-0.0251740190175
ACH-000352,0.008426491254319999
ACH-000356,-0.029032711739999998
ACH-000361,-0.0392189100522
ACH-000362,-0.136815405139
ACH-000363,0.0758191698986
ACH-000364,-0.0622475017458
ACH-000365,0.013584766860799999
ACH-000366,-0.12375281502499999
ACH-000368,0.0389090786563
ACH-000374,0.043643322473
ACH-000375,0.0109630745574
ACH-000376,-0.0189539445666
ACH-000381,0.0130823562975
ACH-000383,-0.0347689764059
ACH-000387,-0.112714151893
ACH-000389,0.008397517048270001
ACH-000390,-0.05472436556390001
ACH-000393,-0.131866419956
ACH-000395,0.061025935697599995
ACH-000397,-0.238759185262
ACH-000401,0.0240525031042
ACH-000402,0.0634298827556
ACH-000403,0.0524249553276
ACH-000404,-0.10715976569800001
ACH-000406,-0.070012458075
ACH-000407,-0.10960506931700001
ACH-000408,0.147284666837
ACH-000410,-0.089463356055
ACH-000411,-0.213065491292
ACH-000414,0.046805535775399996
ACH-000415,0.0311327188146
ACH-000416,0.0255060328786
ACH-000420,-0.039307101411300005
ACH-000421,-0.0520997382118
ACH-000424,-0.148503523532
ACH-000425,-0.0765145245907
ACH-000426,0.030624947044199997
ACH-000427,0.162758739455
ACH-000433,-0.058751244078900006
ACH-000436,0.0119938907629
ACH-000444,-0.0705623375882
ACH-000445,0.0678945919657
ACH-000448,-0.07056470490939999
ACH-000450,0.7001096555509999
ACH-000452,-0.05932514510530001
ACH-000454,-0.123440946606
ACH-000458,0.0728986550813
ACH-000459,-0.00447490775364
ACH-000460,-0.10057243131000002
ACH-000461,0.15019163595899998
ACH-000463,-0.106637534442
ACH-000464,-0.00381492574434
ACH-000466,0.112504922567
ACH-000467,-0.128232859491
ACH-000468,0.0247654631693
ACH-000469,0.0971683476172
ACH-000470,0.0704331828698
ACH-000471,0.219434654749
ACH-000472,-0.0329734287933
ACH-000473,-0.10403566613
ACH-000475,-0.018297915092
ACH-000476,0.07684336309760001
ACH-000477,-0.0504527878383
ACH-000480,-0.047423169891
ACH-000481,-0.152907894572
ACH-000483,-0.0610008388595
ACH-000484,-0.0763201454702
ACH-000485,-0.0423270137
ACH-000486,0.0718921291762
ACH-000487,0.207124500839
ACH-000488,-0.0453212945048
ACH-000490,-0.126117191939
ACH-000491,0.26457697040399997
ACH-000495,-0.033558879020700004
ACH-000496,-0.0985948128919
ACH-000499,-0.056600094995
ACH-000500,-0.0336060628401
ACH-000502,0.0355418080443
ACH-000503,0.19246515495900002
ACH-000505,-0.23131925644999998
ACH-000507,0.0941788378664
ACH-000510,0.165329367803
ACH-000511,-0.0362840581434
ACH-000512,-0.10083595197999999
ACH-000516,-0.010576023160700002
ACH-000517,-0.161885520471
ACH-000518,-0.106752748915
ACH-000520,-0.192789049494
ACH-000521,-0.143055864622
ACH-000522,-0.0617917844642
ACH-000524,-0.19293956183400002
ACH-000527,-0.0114885813141
ACH-000528,-0.0906750166702
ACH-000537,0.111757774329
ACH-000541,0.0210327454695
ACH-000542,-0.187816236539
ACH-000544,-0.0565497434479
ACH-000545,0.0263122378645
ACH-000547,-0.157578673321
ACH-000548,-0.43660967774899995
ACH-000549,-0.0563467218579
ACH-000550,-0.034274727431400004
ACH-000552,-0.100291114738
ACH-000556,-0.034333602639799995
ACH-000557,0.204497648151
ACH-000570,0.19324432348099999
ACH-000571,-0.154034237426
ACH-000573,-0.030819458287499997
ACH-000576,-0.00304959161296
ACH-000580,-0.11894193390699999
ACH-000584,0.117020973924
ACH-000585,0.0588254732701
ACH-000588,-0.050537066580400004
ACH-000589,-0.0447715157317
ACH-000591,0.0913106101267
ACH-000593,0.0180191791086
ACH-000600,0.0804961338272
ACH-000601,0.025737080688900002
ACH-000604,-0.16779590240800002
ACH-000605,-0.0635225481078
ACH-000606,0.08398161732750001
ACH-000608,-0.0636480092538
ACH-000614,0.0662250659568
ACH-000616,-0.00336776379044
ACH-000618,0.06930775765370001
ACH-000619,-0.0663774473681
ACH-000620,-0.0588255021067
ACH-000621,0.20305986419799998
ACH-000622,0.0358239503064
ACH-000623,0.0801669742867
ACH-000624,0.0022530703694899996
ACH-000627,-0.19630251062100001
ACH-000630,-0.0511367910581
ACH-000632,0.14707810663899998
ACH-000633,0.05406824576119999
ACH-000637,0.010965494125700002
ACH-000638,-0.0866259093621
ACH-000646,0.07917305801310001
ACH-000647,-0.0414483852113
ACH-000648,-0.0382730162439
ACH-000649,-0.056168468894800004
ACH-000651,0.0129546312696
ACH-000652,0.09836401186669999
ACH-000653,0.0966493002602
ACH-000657,-0.11220031749600001
ACH-000658,-0.116676443254
ACH-000661,0.0667062789209
ACH-000662,-0.29160510153499997
ACH-000663,0.0870986374632
ACH-000665,0.104421873626
ACH-000671,-0.0919517859237
ACH-000673,-0.012455052774399998
ACH-000676,0.0968821900169
ACH-000677,0.08002612919689998
ACH-000681,-0.0167655491415
ACH-000682,-0.0155308789798
ACH-000683,-0.0125992680602
ACH-000684,-0.260269011744
ACH-000688,0.0021884257217800003
ACH-000693,0.043300729100400004
ACH-000694,0.16566937888699998
ACH-000695,-0.0380358710288
ACH-000696,0.045374276254400006
ACH-000697,0.0377660847756
ACH-000699,-0.15563551840700002
ACH-000701,-0.209694090378
ACH-000706,0.00367015405409
ACH-000711,0.0584147828438
ACH-000713,-0.113205726679
ACH-000714,-0.0105358736987
ACH-000718,-0.22747347303100002
ACH-000720,-0.0512037012129
ACH-000721,-0.102237017114
ACH-000724,-0.186051018038
ACH-000725,-0.140175844633
ACH-000732,-0.036190420402900006
ACH-000734,0.0120833915894
ACH-000735,-0.418097532461
ACH-000736,0.09431879015180002
ACH-000738,0.0561401979593
ACH-000746,-0.00796050318252
ACH-000747,-0.010708345634299999
ACH-000748,-0.011508791132900001
ACH-000753,-0.100687547073
ACH-000756,-0.078442944184
ACH-000757,-0.158015052756
ACH-000758,-0.014375855739500001
ACH-000760,0.0845083758206
ACH-000763,0.0400001099609
ACH-000764,0.406591276883
ACH-000765,0.0448654141304
ACH-000766,0.176528980711
ACH-000767,-0.026490037215499997
ACH-000768,-0.23759630430300002
ACH-000769,-0.270044293441
ACH-000770,-0.103123887731
ACH-000771,-0.08611845975719999
ACH-000773,-0.171539385408
ACH-000776,-0.015507349282400001
ACH-000777,0.128144188534
ACH-000778,0.11022357476099999
ACH-000781,0.00038579521175599997
ACH-000782,0.141460548113
ACH-000783,-0.163435989331
ACH-000784,-0.0561650789319
ACH-000785,-0.136322997897
ACH-000787,0.033926698486900005
ACH-000788,-0.13648257032199998
ACH-000791,0.15825741705399998
ACH-000792,-0.13593809875
ACH-000794,0.0199177696153
ACH-000796,-0.263135160734
ACH-000799,0.0151700624935
ACH-000800,0.159090378795
ACH-000802,0.093249681352
ACH-000804,-0.177605077891
ACH-000805,-0.0804610472752
ACH-000809,0.06984020093780001
ACH-000810,-0.28161256718100003
ACH-000811,0.029822495852799998
ACH-000817,0.0373192587914
ACH-000819,0.08129400188630001
ACH-000820,-0.173426690142
ACH-000821,-0.0817163567632
ACH-000822,-0.0015563503791099999
ACH-000823,0.157586000562
ACH-000824,0.13395582365
ACH-000827,-0.0683175342593
ACH-000829,-0.0225349983342
ACH-000831,-0.013469492646399999
ACH-000832,-0.00485643560433
ACH-000833,-0.0746162548513
ACH-000834,0.017325445452599997
ACH-000835,0.09536192411000001
ACH-000836,-0.125149800045
ACH-000837,0.0483646431092
ACH-000838,0.116416051081
ACH-000839,-0.17331218066399998
ACH-000840,-0.172879164564
ACH-000841,0.07562394351710001
ACH-000843,-0.00496980016018
ACH-000846,-0.128162955254
ACH-000847,-0.161508976953
ACH-000848,0.0960861067928
ACH-000849,0.0966770746862
ACH-000851,-0.13173450853
ACH-000855,-0.0894340144088
ACH-000856,0.15569626556500002
ACH-000858,-0.169144569163
ACH-000859,-0.052156173049800005
ACH-000861,-0.09159345862839999
ACH-000862,-0.115272643334
ACH-000865,-0.0424483387464
ACH-000866,-0.0111223911079
ACH-000867,-0.13046001317199998
ACH-000869,-0.0160134088979
ACH-000872,-0.132293006215
ACH-000873,-0.0519909627618
ACH-000876,0.11454097264699999
ACH-000878,-0.07223313835089999
ACH-000880,-0.00562180642297
ACH-000881,-0.184276590763
ACH-000882,0.08448965695730001
ACH-000884,-0.0014695434074100003
ACH-000885,-0.24006518627300003
ACH-000887,-0.038083590114000004
ACH-000888,0.120015421511
ACH-000889,-0.0152770125976
ACH-000890,-0.05633885058759999
ACH-000896,-0.22385482068100002
ACH-000898,0.050020666278599996
ACH-000900,-0.145665678917
ACH-000901,-0.156677718813
ACH-000905,-0.148611950653
ACH-000906,-0.228441571142
ACH-000907,0.026604388476900002
ACH-000910,0.0510516519907
ACH-000911,-0.19231711063
ACH-000912,-0.040997715061199994
ACH-000913,-0.174054096589
ACH-000915,0.103477599175
ACH-000916,0.037026810207300004
ACH-000917,-0.07996222326739999
ACH-000921,-0.0624231788186
ACH-000924,0.033189406523700005
ACH-000926,0.0457758031449
ACH-000928,-0.161274130682
ACH-000929,0.0337560621492
ACH-000932,0.00801339398008
ACH-000935,-0.044236773983199994
ACH-000936,-0.07597045643610001
ACH-000937,0.205447240385
ACH-000938,-0.0385561427729
ACH-000939,0.0451322966869
ACH-000941,-0.20762255855
ACH-000943,-0.21909652782800002
ACH-000946,-0.054645993991199994
ACH-000947,-0.079174256446
ACH-000948,0.00518119660509
ACH-000950,-0.007460107430320001
ACH-000953,0.117874592486
ACH-000957,-0.14490447367
ACH-000958,-0.0398226678465
ACH-000960,0.0485789972882
ACH-000963,-0.061399230955999994
ACH-000968,0.134731983719
ACH-000969,-0.0700276892469
ACH-000973,-0.0968288577449
ACH-000974,0.049170624763400006
ACH-000975,-0.177364766867
ACH-000976,0.0414651878109
ACH-000978,0.288565596602
ACH-000980,-0.063206683072
ACH-000984,-0.11086281824300001
ACH-000986,0.0377035611161
ACH-000988,0.051754648891199996
ACH-000993,0.0546779681212
ACH-000994,-0.244590731528
ACH-000996,-0.241459761726
ACH-001001,0.0321745290192
ACH-001020,0.09202084010339999
ACH-001028,-0.0582546612032
ACH-001031,0.0337821593606
ACH-001038,-0.0581725085935
ACH-001048,0.158751133946
ACH-001050,0.042500490959400006
ACH-001053,-0.0671966277019
ACH-001054,-0.034897253980300004
ACH-001061,-0.0473344962629
ACH-001067,-0.0731117894132
ACH-001075,-0.0381800000184
ACH-001096,0.046230725242599996
ACH-001128,0.139406632135
ACH-001134,-0.159009480733
ACH-001151,-0.0167251232237
ACH-001163,-0.167773000052
ACH-001164,-0.022817174656500003
ACH-001173,-0.0648912237082
ACH-001183,-0.19667227826499997
ACH-001184,-0.0472352359608
ACH-001190,-0.235378063245
ACH-001192,0.0774347312638
ACH-001193,0.150910796566
ACH-001196,-0.15457127117699998
ACH-001197,-0.21811417188299997
ACH-001205,-0.163972410205
ACH-001211,-0.0142562285281
ACH-001212,-0.0183660699815
ACH-001228,0.0677358334462
ACH-001232,-0.019292021269
ACH-001239,0.0420808206719
ACH-001274,-0.0035295512312499997
ACH-001275,0.169443121807
ACH-001277,-0.0474914954098
ACH-001278,-0.25953223281599996
ACH-001280,-0.0969891410311
ACH-001283,-0.306570820684
ACH-001289,0.0807340120423
ACH-001295,-0.11422214915500001
ACH-001300,-0.00763273832864
ACH-001301,-0.271946951787
ACH-001302,-0.281051995125
ACH-001303,0.189477353884
ACH-001306,-0.0904666358834
ACH-001318,-0.0344443401555
ACH-001322,-0.0864200164938
ACH-001328,0.116102605003
ACH-001332,0.0128823792187
ACH-001333,-0.08786481498960001
ACH-001336,-0.0770854530341
ACH-001340,0.00330467911276
ACH-001346,0.038421173251900004
ACH-001353,-0.03811421375369999
ACH-001354,-0.0831462441389
ACH-001367,-0.0669285944495
ACH-001368,0.110149839221
ACH-001374,0.17224442439800003
ACH-001375,0.047643568412100004
ACH-001377,0.00444347236582
ACH-001380,-0.1433465146
ACH-001391,0.0119014272278
ACH-001407,-0.0422470680856
ACH-001408,0.00545130935219
ACH-001413,-0.0662632695029
ACH-001430,-0.0714442783616
ACH-001431,0.006683058255470001
ACH-001450,-0.06200612684830001
ACH-001496,-0.0245390906642
ACH-001500,-0.0676784182174
ACH-001521,0.24929540294799998
ACH-001523,0.0073260221066899995
ACH-001532,-0.0816348693098
ACH-001536,-0.196549988498
ACH-001550,0.0856392311307
ACH-001552,0.0545223553476
ACH-001554,-0.000618047136592
ACH-001645,-0.116163536991
ACH-001654,0.146259813846
ACH-001715,0.19972630132199998
ACH-001735,0.162682155835
ACH-001736,0.148208988008
ACH-001737,0.06794038270490001
ACH-001740,0.08825085034050001
ACH-001745,0.07575839253160001
ACH-001750,0.10658336986400001
ACH-001765,-0.124949449267
ACH-001956,0.034357080573499996
ACH-001957,-0.023979388470900004
