,MNT (4335)
ACH-000004,-0.693567436318
ACH-000007,-0.122823231142
ACH-000009,0.044912411576
ACH-000011,0.507833842522
ACH-000012,0.17979250037
ACH-000013,0.045531777254400004
ACH-000014,-0.149264898581
ACH-000015,-0.147669101528
ACH-000017,-0.573095760248
ACH-000018,0.38752212631800004
ACH-000019,0.018142239720099998
ACH-000021,-0.0380399293754
ACH-000022,-0.288420378027
ACH-000025,0.39280141157399995
ACH-000028,0.201652449727
ACH-000030,-0.06308978215559999
ACH-000035,0.0806002447925
ACH-000036,0.06053114162769999
ACH-000037,0.289703090594
ACH-000039,-0.30855342913
ACH-000040,0.023727774732499998
ACH-000041,0.25209892306
ACH-000042,-0.17646173261599998
ACH-000045,-0.43621985567599997
ACH-000047,-0.38166786658699997
ACH-000052,0.120184294757
ACH-000053,-0.344352463501
ACH-000054,0.34170206848800005
ACH-000055,-0.11488320339199999
ACH-000060,-0.439632212643
ACH-000067,0.315614841971
ACH-000070,-0.672876989303
ACH-000075,0.0155839373367
ACH-000078,0.180811977018
ACH-000082,0.049906387201699993
ACH-000085,-0.006771309634
ACH-000086,0.39746000191799996
ACH-000087,0.179308483411
ACH-000092,-0.10835807461
ACH-000095,-0.0390874897088
ACH-000097,-0.21333913465
ACH-000098,-0.08395474232889999
ACH-000099,0.138412523765
ACH-000108,-0.329191437978
ACH-000113,-0.249675246664
ACH-000115,-0.569761880611
ACH-000116,-0.051568397314
ACH-000118,-0.259244644902
ACH-000120,-0.0621200403366
ACH-000123,-0.07940070145549999
ACH-000127,-0.322378296739
ACH-000128,0.254470956076
ACH-000132,-0.23603019313
ACH-000133,0.0746696890592
ACH-000137,0.226420664426
ACH-000138,0.165863301518
ACH-000142,0.0400737233701
ACH-000143,0.098610465679
ACH-000146,0.184755605572
ACH-000148,0.437055806219
ACH-000150,-0.156915218315
ACH-000152,0.20265882317000003
ACH-000153,0.23263638974599998
ACH-000159,0.310298326361
ACH-000160,0.263426931678
ACH-000163,0.236304205023
ACH-000167,0.5521144616439999
ACH-000168,-0.10155843441500001
ACH-000169,0.300053769209
ACH-000178,0.0592119347461
ACH-000182,0.061598846227199994
ACH-000183,-0.273795514648
ACH-000188,-0.166299784946
ACH-000189,0.154608645336
ACH-000190,0.367919057602
ACH-000198,-0.560023337752
ACH-000204,0.268475105741
ACH-000206,-0.316968462091
ACH-000207,-0.576562414259
ACH-000211,0.131764003415
ACH-000215,0.23300945023699998
ACH-000221,-0.121848499231
ACH-000222,0.287997229419
ACH-000223,-0.16862847007100001
ACH-000226,-0.220604492544
ACH-000227,-0.21059872673
ACH-000228,0.13027997238
ACH-000231,-0.0907333310646
ACH-000232,0.0482240061432
ACH-000233,-0.19493271320900002
ACH-000234,-0.10053830682600001
ACH-000235,0.0278525269554
ACH-000237,0.390842818721
ACH-000238,-0.304593920683
ACH-000243,0.0352071100034
ACH-000244,0.011892427594
ACH-000246,-0.0897173236163
ACH-000248,-0.38992580746699995
ACH-000250,-0.14895650119999998
ACH-000251,0.46150852411300003
ACH-000253,-0.0658248636612
ACH-000255,0.226999205671
ACH-000256,-0.25734302165
ACH-000257,-0.185880101481
ACH-000258,0.636538499911
ACH-000259,0.139890084453
ACH-000260,0.08239161789300001
ACH-000261,0.0439552484063
ACH-000262,0.15516715101
ACH-000263,-0.029567249209199998
ACH-000264,-0.09362550267589999
ACH-000265,0.20505221160599998
ACH-000266,-0.174486471862
ACH-000272,-0.11757568031
ACH-000273,0.15819528933399998
ACH-000274,-0.144309371849
ACH-000277,0.101556376807
ACH-000278,-0.216546661411
ACH-000279,-0.157197757009
ACH-000280,0.10719667991599999
ACH-000281,0.0789306499118
ACH-000288,-0.060648654443300004
ACH-000291,-0.07423004165839998
ACH-000293,0.08566636099330001
ACH-000294,-0.42481509551700003
ACH-000295,-0.631992402236
ACH-000296,0.201087073458
ACH-000302,0.351857425711
ACH-000304,0.33132033024199997
ACH-000307,-0.010515507810200001
ACH-000308,-0.0486546453522
ACH-000310,-0.155273900927
ACH-000311,0.0793324005523
ACH-000312,-0.221731341974
ACH-000315,0.482058268837
ACH-000316,-0.0923049741624
ACH-000317,-0.224024547123
ACH-000318,0.128171346181
ACH-000319,0.410627429013
ACH-000320,0.0992443699139
ACH-000322,-0.113763623796
ACH-000323,0.24309857623000003
ACH-000324,0.0618724020543
ACH-000329,0.057250091798199995
ACH-000330,-0.533382666918
ACH-000331,-0.12290738890599999
ACH-000332,-0.287393848134
ACH-000334,-0.117859370893
ACH-000335,-0.0802889586536
ACH-000336,0.568772435604
ACH-000337,-0.0942179841112
ACH-000339,0.360593736214
ACH-000341,-0.0263485016502
ACH-000348,-0.293973822778
ACH-000350,-0.060842615228399996
ACH-000352,-0.0763578702946
ACH-000356,-0.294224984296
ACH-000361,-0.418537043205
ACH-000362,-0.456586701662
ACH-000363,-0.0881107696256
ACH-000364,-0.303916034979
ACH-000365,-0.179556190797
ACH-000366,0.166432607741
ACH-000368,0.34284278091799997
ACH-000374,-0.331373120245
ACH-000375,0.0390242327698
ACH-000376,0.30035039679299996
ACH-000381,-0.17763079515900002
ACH-000383,0.20858309252
ACH-000387,-0.540877649235
ACH-000389,0.00841681416998
ACH-000390,-0.138902771816
ACH-000393,-0.195198777827
ACH-000395,-0.0159315297613
ACH-000397,-0.47176144145800003
ACH-000401,0.193671194919
ACH-000402,-0.161930578067
ACH-000403,-0.027455226817099998
ACH-000404,-0.0519088657735
ACH-000406,-0.259848220508
ACH-000407,0.045461806753
ACH-000408,0.038738220071300004
ACH-000410,-0.0585854096189
ACH-000411,0.18058051063000002
ACH-000414,-0.09057302035329999
ACH-000415,0.142478265474
ACH-000416,0.390168344767
ACH-000420,-0.0981486790333
ACH-000421,-0.0473759922733
ACH-000424,-0.603930235501
ACH-000425,0.224436468636
ACH-000426,-1.03908056567
ACH-000427,0.0162437368916
ACH-000433,-0.0493040229045
ACH-000436,-0.15882369585699999
ACH-000444,-0.09051705651839999
ACH-000445,-0.12162867124700001
ACH-000448,-0.0688779212883
ACH-000450,-0.325265543159
ACH-000452,-0.322029941827
ACH-000454,0.0894323747359
ACH-000458,-0.010348353482500001
ACH-000459,0.22235740361200002
ACH-000460,0.872006174991
ACH-000461,-0.190655528796
ACH-000463,0.156866846742
ACH-000464,-0.444758594401
ACH-000466,-0.38377302166500005
ACH-000467,0.14678161438200002
ACH-000468,-0.0326161120284
ACH-000469,-0.0014726430968399998
ACH-000470,-0.635402908186
ACH-000471,0.199929889228
ACH-000472,0.127747654688
ACH-000473,-0.16141679401599998
ACH-000475,-0.0704856851841
ACH-000476,0.00737628139751
ACH-000477,-0.170551326389
ACH-000480,0.126855982239
ACH-000481,-0.042147496611699996
ACH-000483,0.300453652961
ACH-000484,0.0426537752771
ACH-000485,0.0011940671566700002
ACH-000486,0.080786361899
ACH-000487,-0.014465705327099999
ACH-000488,-0.200030700004
ACH-000490,0.0428137127367
ACH-000491,-0.383580884539
ACH-000495,-0.08411097343429999
ACH-000496,0.250852350319
ACH-000499,-0.0155816333986
ACH-000500,0.443277912875
ACH-000502,0.0384539510125
ACH-000503,-0.0157036501044
ACH-000505,0.272747584765
ACH-000507,0.22901182665300002
ACH-000510,0.26712722531599997
ACH-000511,0.0044983642098
ACH-000512,-0.7656435936079999
ACH-000516,0.292420282415
ACH-000517,-0.119500071064
ACH-000518,-0.21810213156599997
ACH-000520,-0.0534656951434
ACH-000521,0.527915662964
ACH-000522,0.158813513816
ACH-000524,0.232284174734
ACH-000527,-0.27834448
ACH-000528,0.048625124949199995
ACH-000537,0.0976813325888
ACH-000541,-0.332128065839
ACH-000542,-0.031350128706400006
ACH-000544,-0.16032125333
ACH-000545,0.07684229463719999
ACH-000547,0.38198922315
ACH-000548,0.12148518294199999
ACH-000549,0.104680503177
ACH-000550,0.159528402149
ACH-000552,-0.39309849417900006
ACH-000556,0.217673507429
ACH-000557,0.09532043174480001
ACH-000570,0.150622876269
ACH-000571,0.031172901072
ACH-000573,-0.017660333408
ACH-000576,-0.143533893787
ACH-000580,0.0766039481358
ACH-000584,-0.12362134534399999
ACH-000585,0.015264930430299998
