,VCL (7414)
ACH-000204,-0.19793543994600002
ACH-000206,-0.304143732771
ACH-000207,-0.313919056313
ACH-000211,-0.40304412475699997
ACH-000215,-0.627295239556
ACH-000221,0.062236357314
ACH-000222,-0.189926338429
ACH-000223,-0.10278328392000001
ACH-000226,-0.2200903026
ACH-000227,-0.205339769375
ACH-000228,-0.206824576552
ACH-000231,-0.352618799115
ACH-000232,-0.379705789149
ACH-000233,-0.119340166909
ACH-000234,-0.346814828056
ACH-000235,-0.314822708583
ACH-000237,-0.245153952109
ACH-000238,-0.116297587779
ACH-000243,-0.20243442683600002
ACH-000244,-0.6889285993790001
ACH-000246,-0.5112963947429999
ACH-000248,-0.5002660015929999
ACH-000250,-0.31322532313900003
ACH-000251,-0.0536857625459
ACH-000253,-0.15290866089000002
ACH-000255,-0.458026248131
ACH-000256,-0.17949305987300002
ACH-000257,-0.40334919121600005
ACH-000258,-0.058349025070400004
ACH-000259,-0.26352424364
ACH-000260,-0.17661083280099998
ACH-000261,-0.37332332343400004
ACH-000262,-0.49126259688100005
ACH-000263,-0.586014027038
ACH-000264,-0.296988078046
ACH-000265,-0.19697819504900002
ACH-000266,-0.20027340446800002
ACH-000272,-0.302183063279
ACH-000273,-0.301657156189
ACH-000274,-0.490028662518
ACH-000277,-0.106224783107
ACH-000278,-0.332340785505
ACH-000279,-0.236239104304
ACH-000280,-0.382339605717
ACH-000281,-0.528096554533
ACH-000288,-0.571568230561
ACH-000291,-0.35406428158799996
ACH-000293,-0.335081389428
ACH-000294,-0.291947851818
ACH-000295,-0.502894060329
ACH-000296,-0.160611885577
ACH-000302,-0.314507387756
ACH-000304,-0.368577143326
ACH-000307,-0.293404101061
ACH-000308,-0.16700308438300002
ACH-000310,-0.13406257604900002
ACH-000311,-0.18094599119000002
ACH-000312,-0.0793267518473
ACH-000315,-0.0720524015153
ACH-000316,-0.234521074482
ACH-000317,-0.07381675342130001
ACH-000318,-0.314616994401
ACH-000319,-0.484409162056
ACH-000320,-0.410393161529
ACH-000322,-0.472266144414
ACH-000323,-0.535645775059
ACH-000324,-0.318498607597
ACH-000329,-0.48082591527699997
ACH-000330,-0.177890809276
ACH-000331,-0.6101146965609999
ACH-000332,-0.192362904208
ACH-000334,-0.201875703519
ACH-000335,-0.610333682625
ACH-000336,-0.260544514868
ACH-000337,-0.25559050596
ACH-000339,-0.6722831812350001
ACH-000341,-0.25717810115
ACH-000348,-0.579182304971
ACH-000350,-0.027755023910799998
ACH-000352,-0.0899584754464
ACH-000356,-0.5842377778019999
ACH-000361,-0.560936238518
ACH-000362,-0.199546671461
ACH-000363,-0.0518551166169
ACH-000364,-0.44522329328500004
ACH-000365,-0.15395038825
ACH-000366,-0.195607320087
ACH-000368,-0.9763402389
ACH-000374,-0.33687075944899997
ACH-000375,-0.6326131390240001
ACH-000376,-0.477027539959
ACH-000381,-0.421128651667
ACH-000383,-0.222692255144
ACH-000387,-0.265441743313
ACH-000389,-0.7814638268359999
ACH-000390,-0.361808989651
ACH-000393,-0.429902441224
ACH-000395,-0.840294718576
ACH-000397,-0.625865213945
ACH-000401,-0.160392746011
ACH-000402,-0.0010577723597
ACH-000403,-0.306096389192
ACH-000404,-0.770674246445
ACH-000406,0.0281649632228
ACH-000407,-0.665976523064
ACH-000408,-0.312721201487
ACH-000410,-0.449664125193
ACH-000411,-0.40641002104999996
ACH-000414,-0.0251995993709
ACH-000415,-0.219388409095
ACH-000416,-0.445234192641
ACH-000420,-0.413704040959
ACH-000421,-0.22350091702599997
ACH-000424,-0.270478441875
ACH-000425,-0.5581084622779999
ACH-000426,-0.402000028541
ACH-000427,-0.149123996142
ACH-000433,-0.614266187122
ACH-000436,-0.128504193217
ACH-000444,-0.237302875774
ACH-000445,-0.6149027013539999
ACH-000448,-0.21807063344500002
ACH-000450,-0.35160050461900005
ACH-000452,-0.09471463596060001
ACH-000454,-0.51100588221
ACH-000458,-0.36443821085199996
ACH-000459,-0.35754228782499997
ACH-000460,-0.5636487267920001
ACH-000461,-0.12190867993799999
ACH-000463,-0.0411357751763
ACH-000464,-0.637417760898
ACH-000466,-0.34121674362
ACH-000467,-0.285789922499
ACH-000468,-0.38775237125600004
ACH-000469,-1.1262715430799999
ACH-000470,-0.325658916257
ACH-000471,-0.460898199499
ACH-000472,-0.126071049836
ACH-000473,-0.12892267475
ACH-000475,-0.2218488343
ACH-000476,-0.423520876266
ACH-000477,-0.150423607286
ACH-000480,-0.0535946107826
ACH-000481,-0.152293862125
ACH-000483,-0.23217118101300002
ACH-000484,0.12294147735099999
ACH-000485,-0.344934969501
ACH-000486,-0.117248728315
ACH-000487,-0.248839274176
ACH-000488,-0.24787147063999998
ACH-000490,-0.482452354287
ACH-000491,-0.202987998023
ACH-000495,-0.516437470444
ACH-000496,-0.47358867152199996
ACH-000499,-0.400712544777
ACH-000500,0.37775393961900006
ACH-000502,-0.23839314914700002
ACH-000503,-0.542595312251
ACH-000505,-0.23624843844700003
ACH-000507,-0.42612666996799997
ACH-000510,-0.206267447488
ACH-000511,-0.751941130573
ACH-000512,-0.0965691774813
ACH-000516,-0.405669783338
ACH-000517,-0.477452208699
ACH-000518,-0.0645881844982
ACH-000520,-0.359688117491
ACH-000521,-0.708930183759
ACH-000522,-0.41825518164399994
ACH-000524,-0.149310310192
ACH-000527,-0.17019371027600003
ACH-000528,-0.246991001911
ACH-000537,-0.272772162738
ACH-000541,-0.4514351216
ACH-000542,-0.20091006482700002
ACH-000544,-0.403829308093
ACH-000545,-0.294060011791
ACH-000547,-0.34647979489
ACH-000548,-0.0510729388072
ACH-000549,-0.510200245081
ACH-000550,-0.508240941505
ACH-000552,-0.281985132623
ACH-000556,-0.12327111069499999
ACH-000557,-0.0988705799838
ACH-000570,-0.440128478688
ACH-000571,-0.40974165763000003
ACH-000573,-0.17696150321899998
ACH-000576,-0.163818113043
ACH-000580,-0.214923201072
ACH-000584,-0.317031073026
ACH-000585,-0.30906883101300003
ACH-000588,-0.0268163433432
ACH-000589,-0.335248560819
ACH-000591,-0.599330299954
ACH-000593,-0.456144710657
ACH-000600,-0.568671165535
ACH-000601,-0.347416569653
ACH-000604,-0.235053329043
ACH-000605,-0.188448908422
ACH-000606,-0.254113126616
ACH-000608,-0.26987294978799997
ACH-000614,-0.50239391009
ACH-000616,-0.266197604974
ACH-000618,-0.211853156442
ACH-000619,-0.188700690222
ACH-000620,-0.307970887071
ACH-000621,-0.284301535041
ACH-000622,-0.475495423179
ACH-000623,-0.5118619808820001
ACH-000624,-0.12413476770199999
ACH-000627,-0.27125856494600004
ACH-000630,-0.48017024009099996
ACH-000632,-0.364488813769
ACH-000633,-0.294174584269
ACH-000637,-0.22557453010899997
ACH-000638,-0.17993956279800002
ACH-000646,-0.11274742697899999
ACH-000647,-0.197761910348
ACH-000648,0.038771422801900005
ACH-000649,-0.46012378761999995
ACH-000651,-0.287526689982
ACH-000652,0.11073885640900001
ACH-000653,-0.25288439801199997
ACH-000657,-0.258363966734
ACH-000658,-0.018031646399299998
ACH-000661,-0.462010412787
ACH-000662,-0.533343219503
ACH-000663,-0.338310281968
ACH-000665,-0.14714119563
ACH-000671,-0.259266432368
ACH-000673,-0.387190267889
ACH-000676,0.00169611367245
ACH-000677,-0.278746525408
ACH-000681,-0.258689340886
ACH-000682,-0.14016572303400002
ACH-000683,-0.05156465153940001
ACH-000684,-0.645110276739
ACH-000688,-0.654420306201
ACH-000693,-0.156277639818
ACH-000694,-0.36538601763000006
ACH-000695,-0.452355735603
ACH-000696,-0.0992704948275
ACH-000697,-0.36899106794799996
ACH-000699,-0.136503576419
ACH-000701,-0.451516571683
ACH-000706,-0.124761445922
ACH-000711,-0.27721930276900003
ACH-000713,-0.215344944078
ACH-000714,-0.484909650167
ACH-000718,-0.298253814086
ACH-000720,-0.35856739197899995
ACH-000721,-0.111397835118
ACH-000724,-0.142220492285
ACH-000725,-0.133385624716
ACH-000732,-0.27857949100900004
ACH-000734,-0.187267502537
ACH-000735,-0.34356808497100005
ACH-000736,-0.299158877778
ACH-000738,-0.542747161195
ACH-000746,0.140023170999
ACH-000747,-0.472286581104
ACH-000748,-0.20353941841200002
ACH-000753,-0.047608922589499995
ACH-000756,0.022310220297900002
ACH-000757,-0.179678037746
ACH-000758,-0.2435405809
ACH-000760,-0.144015338143
ACH-000763,-0.0196360975998
ACH-000764,-0.47743981555
ACH-000765,-0.137472709203
ACH-000766,-0.44240371912199994
ACH-000767,0.0886987252712
ACH-000768,-0.48655104322400006
ACH-000769,-0.37491152763
ACH-000770,-0.21766026647199999
ACH-000771,-0.338077248667
ACH-000773,-0.277383420229
ACH-000776,-0.226766945179
ACH-000777,-0.345391047275
ACH-000778,-0.165434954887
ACH-000781,-0.123223703457
ACH-000782,-0.0558884451683
ACH-000783,-0.228747194866
ACH-000784,-0.19639818178500001
ACH-000785,-0.005478768069979999
ACH-000787,-0.38271020782399995
ACH-000788,-0.321092083858
ACH-000791,-0.12193066793099999
ACH-000792,-0.215826899793
ACH-000794,-0.242084422819
ACH-000796,-0.31946763068000006
ACH-000799,-0.512298503037
ACH-000800,-0.521661308209
ACH-000802,-0.185937864695
ACH-000804,-0.553396112689
ACH-000805,-0.0261154885147
ACH-000809,-0.20172718877999998
ACH-000810,0.129606281141
ACH-000811,-0.0214065510748
ACH-000817,-0.265177613992
ACH-000819,-0.505256426374
ACH-000820,-0.797186815371
ACH-000821,-0.041765098281
ACH-000822,-0.488106868572
ACH-000823,-0.193113758746
ACH-000824,-0.160558710492
ACH-000827,-0.32607015215199997
ACH-000829,-0.190651822925
ACH-000831,-0.200498455903
ACH-000832,-0.5136319070750001
ACH-000833,-0.19888000080200002
ACH-000834,-0.0784414870444
ACH-000835,-0.506446492584
ACH-000836,-0.523050005981
ACH-000837,-0.24939677739399999
ACH-000838,-0.07126258957560001
ACH-000839,-0.166401917487
ACH-000840,-0.371372945409
ACH-000841,0.0035814656022800004
ACH-000843,-0.47782737847499995
ACH-000846,-0.17135688978799998
ACH-000847,-0.207993317654
ACH-000848,-0.0028626246898200004
ACH-000849,-0.293086108001
ACH-000851,-0.385810979287
ACH-000855,0.0855342457082
ACH-000856,-0.670219333494
ACH-000858,-0.152588146681
ACH-000859,-0.33107378646200003
ACH-000861,-0.539702014129
ACH-000862,-0.159238941921
ACH-000865,-0.110394763539
ACH-000866,-0.087470929123
ACH-000867,-0.171879015836
ACH-000869,-0.199065452609
ACH-000872,-0.559557324739
ACH-000873,-0.182460852395
ACH-000876,-0.145122582548
ACH-000878,-0.0141307964826
ACH-000880,-0.306520078211
ACH-000881,-0.47148285034500004
ACH-000882,-0.20283519383200002
ACH-000884,-0.42884466759499995
ACH-000885,-0.465016565704
ACH-000887,-0.185958733818
ACH-000888,-0.289425724314
ACH-000889,-0.272857022086
ACH-000890,-0.8549854954899999
ACH-000896,-0.254883478893
ACH-000898,-0.0534904655222
ACH-000900,-0.459599185852
ACH-000901,-0.0618305878133
ACH-000905,-0.222759793981
ACH-000906,-0.134192380924
ACH-000907,-0.835883566578
ACH-000910,-0.152674185075
ACH-000911,-0.365687134297
ACH-000912,-0.601601862204
ACH-000913,-0.45171279512199997
ACH-000915,-0.3020384169
ACH-000916,-0.00264475368634
ACH-000917,-0.10749559703299999
ACH-000921,-0.364426596333
ACH-000924,-0.499974375843
ACH-000926,-0.33643117827200003
ACH-000928,-0.402386805028
ACH-000929,0.0492801798566
ACH-000932,-0.214884420238
ACH-000935,-0.24004397957100002
ACH-000936,-0.368592860336
ACH-000937,-0.101948291653
ACH-000938,-0.22310788354699998
ACH-000939,-0.23283822581900002
ACH-000941,-0.17347382470699999
ACH-000943,-0.22588716362300001
ACH-000946,-0.238357410441
ACH-000947,-0.220949459796
ACH-000948,-0.053974534614199994
ACH-000950,-0.39583120697499996
ACH-000953,-0.06548258500819999
ACH-000957,-0.378483382047
ACH-000958,-0.275497357434
ACH-000960,-0.193308515846
ACH-000963,-0.27960018018599997
ACH-000968,-0.375990394523
ACH-000969,-0.20248038935899998
ACH-000973,-0.43565283960100004
ACH-000974,-0.175314513369
ACH-000975,-0.259012029594
ACH-000976,-0.49658620721100005
ACH-000978,-0.6933812794059999
ACH-000980,-0.038118869349300005
ACH-000984,-0.241234541512
ACH-000986,-0.255823430578
ACH-000988,-0.170706620423
ACH-000993,-0.13946325215
ACH-000994,-0.45217241240199996
ACH-000996,-0.37661336829899994
ACH-001001,-0.13881730346100002
ACH-001020,-0.7120022156229999
ACH-001028,-0.22723374237
ACH-001031,-0.142113208695
ACH-001038,-0.14720374995
ACH-001048,-0.481008867134
ACH-001050,-0.523888170922
ACH-001053,-0.377128378462
ACH-001054,-0.11540168757500001
ACH-001061,-0.339835768882
ACH-001067,-0.577398714071
ACH-001075,0.024292568495700002
ACH-001096,-0.350243002855
ACH-001128,-0.8533558882369999
ACH-001134,-0.0999193201275
ACH-001151,-0.46960444334
ACH-001163,-0.07682378629850001
ACH-001164,-0.399036500635
ACH-001173,-0.439418180537
ACH-001183,-0.276100882058
ACH-001184,-0.14452697345
ACH-001190,-0.606044533475
ACH-001192,-0.130354221347
ACH-001193,-0.259314843827
ACH-001196,-0.137603479562
ACH-001197,-0.16309487251399998
ACH-001205,-0.49139719212
ACH-001211,-0.162655422235
ACH-001212,-0.321919160504
ACH-001228,-0.274680976926
ACH-001232,-0.609479419698
ACH-001239,-0.0715547729639
ACH-001274,-0.6849525998229999
ACH-001275,-0.37894060696099996
ACH-001277,0.0563127695148
ACH-001278,-0.479224308686
ACH-001280,-0.42082083208800003
ACH-001283,-0.177361059353
ACH-001289,-0.162446792168
ACH-001295,-0.22812924108600002
ACH-001300,-0.33868430367299995
ACH-001301,-0.42798036071999995
ACH-001302,-0.223564246752
ACH-001303,-0.18854375413
ACH-001306,-0.20625417501600002
ACH-001318,-0.12986251528599999
ACH-001322,-0.46771172373400005
ACH-001328,-0.419289176949
ACH-001332,-0.0765922691819
ACH-001333,-0.47412919962
ACH-001336,-0.21376474786400002
ACH-001340,-0.578239758475
ACH-001346,-0.164278838624
ACH-001353,-0.462425008903
ACH-001354,-0.177346867774
ACH-001367,-0.09975504161450001
ACH-001368,-0.08278566844100001
ACH-001374,-0.794633794044
ACH-001375,-0.314151929793
ACH-001377,-0.158888067059
ACH-001380,-0.399942796838
ACH-001391,-1.09260998235
ACH-001407,-0.47001856857600005
ACH-001408,-0.09045095252049999
ACH-001413,-0.745384973174
ACH-001430,-0.502862877
ACH-001431,-0.23013186876699998
ACH-001450,-0.0965281138903
ACH-001496,-0.203302972044
ACH-001500,-0.5713209586670001
ACH-001521,-0.188030236912
ACH-001523,-0.30207941386500003
ACH-001532,-0.211991625869
ACH-001536,-0.516909450769
ACH-001550,-0.295143548812
ACH-001552,-0.270844635993
ACH-001554,-0.266628188731
ACH-001645,-0.11517386967
ACH-001654,-0.35429127158
ACH-001715,-0.29907087491900003
ACH-001735,-0.183688473715
ACH-001736,-0.263214885631
ACH-001737,-0.317683029598
ACH-001740,-0.421663568609
ACH-001745,-0.0990262923243
ACH-001750,-0.46274292268999995
ACH-001765,-0.141191592282
ACH-001956,-0.523608536294
ACH-001957,-0.35224690062200004
