,RQCD1 (9125)
ACH-000178,-0.749509892189
ACH-000182,-0.558164168469
ACH-000183,-0.600551836902
ACH-000188,-0.7571318907410001
ACH-000189,-0.211369534703
ACH-000190,-0.9036295320890001
ACH-000198,-0.811748203335
ACH-000204,-0.712270044488
ACH-000206,-0.834599530237
ACH-000207,-0.8669680269560001
ACH-000211,-0.616735755654
ACH-000215,-0.80944667892
ACH-000221,-0.43607420684799997
ACH-000222,-1.25832237075
ACH-000223,-0.969444242903
ACH-000226,-0.710088495378
ACH-000227,-0.7491787404960001
ACH-000228,-0.8399926709469999
ACH-000231,-0.493651874146
ACH-000232,-0.531566631186
ACH-000233,-0.429672839228
ACH-000234,-0.849509734883
ACH-000235,-0.7156669863230001
ACH-000237,-0.5914723208529999
ACH-000238,-0.8548345776749999
ACH-000243,-1.05895257902
ACH-000244,-0.531658921355
ACH-000246,-0.6825902258840001
ACH-000248,-0.52611254606
ACH-000250,-0.855374057484
ACH-000251,-1.13102344045
ACH-000253,-0.867728755694
ACH-000255,-0.29941799487799997
ACH-000256,-0.449698261559
ACH-000257,-0.630338898095
ACH-000258,-1.01058002911
ACH-000259,-0.917733385559
ACH-000260,-0.7144254951710001
ACH-000261,-0.43001408048999995
ACH-000262,-0.6504286963920001
ACH-000263,-0.875741138688
ACH-000264,-0.620058381376
ACH-000265,-0.664598640176
ACH-000266,-0.849943620609
ACH-000272,-0.613215777493
ACH-000273,-0.7836431563240001
ACH-000274,-0.451292188886
ACH-000277,-0.729362085986
ACH-000278,-0.709061786725
ACH-000279,-0.659565058266
ACH-000280,-0.821663770227
ACH-000281,-0.772591099572
ACH-000288,-0.9140332539489999
ACH-000291,-0.80171943965
ACH-000293,-0.43037736141500005
ACH-000294,-0.732657562453
ACH-000295,-0.724911840329
ACH-000296,-0.8743013273019999
ACH-000302,-0.8422355155969999
ACH-000304,-1.03585647422
ACH-000307,-0.982259146319
ACH-000308,-0.819524025131
ACH-000310,-0.772244341764
ACH-000311,-0.9193438587620001
ACH-000312,-0.86857279691
ACH-000315,-0.849498641985
ACH-000316,-0.626047559883
ACH-000317,-0.670291507758
ACH-000318,-0.525682981676
ACH-000319,-0.603350375463
ACH-000320,-0.724434807461
ACH-000322,-0.36873451244499994
ACH-000323,-0.515054017491
ACH-000324,-0.477115336394
ACH-000329,-0.551200342175
ACH-000330,-0.90952756391
ACH-000331,-0.693611246328
ACH-000332,-0.766121310455
ACH-000334,-0.44986412421800004
ACH-000335,-0.543304072834
ACH-000336,-0.881644170362
ACH-000337,-0.957793900923
ACH-000339,-0.44158544101
ACH-000341,-0.454076520032
ACH-000348,-0.7781670473219999
ACH-000350,-0.67112454536
ACH-000352,-0.779685381947
ACH-000356,-0.394920544065
ACH-000361,-0.549257169304
ACH-000362,-0.913599851847
ACH-000363,-0.8363187065309999
ACH-000364,-0.6210453850159999
ACH-000365,-0.40435863045599996
ACH-000366,-0.916066341733
ACH-000368,-0.6380419047820001
ACH-000374,-0.86665914631
ACH-000375,-0.240408639377
ACH-000376,-1.04273115055
ACH-000381,-0.8979652042990001
ACH-000383,-1.00613094701
ACH-000387,-0.562856125595
ACH-000389,-0.46240520951700004
ACH-000390,-0.5500945433910001
ACH-000393,-0.627846997355
ACH-000395,-1.13164551162
ACH-000397,-0.9981621853329999
ACH-000401,-0.668478099838
ACH-000402,0.08577242115280001
ACH-000403,-0.6523391297
ACH-000404,-0.76080047959
ACH-000406,-0.6732382991240001
ACH-000407,-0.7956932001929999
ACH-000408,-0.798227589288
ACH-000410,-0.7189433808679999
ACH-000411,-0.7361939427330001
ACH-000414,-0.353179268068
ACH-000415,-0.788453330565
ACH-000416,-0.882778379066
ACH-000420,-0.6484347410600001
ACH-000421,-0.634957868297
ACH-000424,-0.6523004470679999
ACH-000425,-0.725820547619
ACH-000426,-0.44794051788999995
ACH-000427,-0.932872229088
ACH-000433,-0.54648951486
ACH-000436,-0.845932349413
ACH-000444,-0.7268090922399999
ACH-000445,-0.537537899141
ACH-000448,-0.591566148346
ACH-000450,-0.39381547953900004
ACH-000452,-0.8232815857510001
ACH-000454,-0.922120253593
ACH-000458,-0.9496668381990001
ACH-000459,-0.290702904741
ACH-000460,-0.653011655008
ACH-000461,-0.552114139738
ACH-000463,-0.609964580522
ACH-000464,-0.322767854047
ACH-000466,-0.96400924218
ACH-000467,-0.8207968106810001
ACH-000468,-1.17463267312
ACH-000469,-0.8527896035250001
ACH-000470,-0.8688102528120001
ACH-000471,-0.12236990961899999
ACH-000472,-0.834626572134
ACH-000473,-0.7736013881020001
ACH-000475,-0.8429624411859999
ACH-000476,-1.07873187965
ACH-000477,-0.476155329445
ACH-000480,-1.03304820252
ACH-000481,-0.393922043921
ACH-000483,-0.599534368541
ACH-000484,-0.89530744972
ACH-000485,-0.62137687835
ACH-000486,-0.856708717388
ACH-000487,-0.629541663169
ACH-000488,-0.710676026883
ACH-000490,-0.62482735273
ACH-000491,-0.302052222298
ACH-000495,-0.505844804945
ACH-000496,-0.8245996115690001
ACH-000499,-0.47296616074299996
ACH-000500,-0.588066426342
ACH-000502,-0.970715636223
ACH-000503,-0.674668271469
ACH-000505,-0.584404859671
ACH-000507,-0.590270989423
ACH-000510,-0.584324344121
ACH-000511,-0.791116439094
ACH-000512,-0.9871722298379999
ACH-000516,-0.41109475624200004
ACH-000517,-0.61064796955
ACH-000518,-0.43415699670100005
ACH-000520,-0.56348790788
ACH-000521,-0.650561604326
ACH-000522,-0.43942670580399995
ACH-000524,-0.456079857032
ACH-000527,-0.70005515137
ACH-000528,-0.879289197143
ACH-000537,-0.5249531501079999
ACH-000541,-0.694552550907
ACH-000542,-0.841602327559
ACH-000544,-0.688516318167
ACH-000545,-0.526275646109
ACH-000547,-0.41058059811700004
ACH-000548,-1.00814324585
ACH-000549,-0.677474025229
ACH-000550,-0.716355321584
ACH-000552,-0.744803195864
ACH-000556,-0.777855337859
ACH-000557,-0.616312227834
ACH-000570,-0.499511886197
ACH-000571,-0.7453674798759999
ACH-000573,-0.800831094296
ACH-000576,-0.7565540687860001
ACH-000580,-0.523476552789
ACH-000584,-0.803181277334
ACH-000585,-1.0671506178399999
ACH-000588,-0.494997150241
ACH-000589,-0.6340951490160001
ACH-000591,-0.987535257
ACH-000593,-0.7380800446729999
ACH-000600,-0.70915209097
ACH-000601,-0.7112785008020001
ACH-000604,-0.965075039073
ACH-000605,-0.785650853348
ACH-000606,-0.6734200716300001
ACH-000608,-0.50887384908
ACH-000614,-1.03397271572
ACH-000616,-0.766370941274
ACH-000618,-0.539493132449
ACH-000619,-1.0944353007799998
ACH-000620,-0.724330956246
ACH-000621,-0.6173748316359999
ACH-000622,-0.572992309375
ACH-000623,-0.51281978772
ACH-000624,-1.02388253492
ACH-000627,-1.06633316172
ACH-000630,-0.957587013076
ACH-000632,-0.264643249958
ACH-000633,-0.884928259988
ACH-000637,-0.491294043078
ACH-000638,-0.7728293332359999
ACH-000646,-0.7335596692599999
ACH-000647,-0.52253663353
ACH-000648,-0.703513783759
ACH-000649,-0.720767288593
ACH-000651,-0.634263502362
ACH-000652,-0.710428969775
ACH-000653,-0.6747588722519999
ACH-000657,-0.503376269786
ACH-000658,-0.64448883867
ACH-000661,-0.36891869426299995
ACH-000662,-0.856380000781
ACH-000663,-0.59651528534
ACH-000665,-0.6746573909289999
ACH-000671,-1.01384455582
ACH-000673,-0.548907139635
ACH-000676,-0.656349627674
ACH-000677,-0.5124007508789999
ACH-000681,-0.414585590857
ACH-000682,-0.982443826883
ACH-000683,-0.39681686729099996
ACH-000684,-0.296502958786
ACH-000688,-0.759539633371
ACH-000693,-0.721651600037
ACH-000694,-0.840040822199
ACH-000695,-0.624110734665
ACH-000696,-0.78944813361
ACH-000697,-0.956886039232
ACH-000699,-0.340221053645
ACH-000701,-0.321388705607
ACH-000706,-0.41241077796400005
ACH-000711,-0.776617529984
ACH-000713,-0.7146556089489999
ACH-000714,-0.127598698698
ACH-000718,-0.7516553923579999
ACH-000720,-0.8738628705310001
ACH-000721,-0.730195609785
ACH-000724,-0.61751842074
ACH-000725,-0.45000762208800005
ACH-000732,-0.720111325555
ACH-000734,-0.63050469353
ACH-000735,-0.669498121307
ACH-000736,-0.627187599058
ACH-000738,-0.483753011976
ACH-000746,-0.610866459605
ACH-000747,-0.795363422424
ACH-000748,-0.354924843358
ACH-000753,-0.783304851414
ACH-000756,-0.475338287297
ACH-000757,-0.702825410741
ACH-000758,-0.65900415272
ACH-000760,-0.573939787958
ACH-000763,-0.300003119886
ACH-000764,-0.55283578388
ACH-000765,-0.600201981133
ACH-000766,-1.0143425656
ACH-000767,-0.459662893798
ACH-000768,-0.8755476903389999
ACH-000769,-0.195366191208
ACH-000770,-0.878592229101
ACH-000771,-0.5495572370790001
ACH-000773,-0.662480380248
ACH-000776,-1.0504665616
ACH-000777,-0.86091576222
ACH-000778,-0.971171193806
ACH-000781,-0.327709077375
ACH-000782,-1.1441598250799998
ACH-000783,-0.745911723705
ACH-000784,-0.825220472716
ACH-000785,-0.947330762326
ACH-000787,-0.46423789812399996
ACH-000788,-0.635530317404
ACH-000791,-0.7051499069730001
ACH-000792,-0.371380658077
ACH-000794,-0.9347678138240001
ACH-000796,-0.9800562879960001
ACH-000799,-0.908938255397
ACH-000800,-0.7623086133329999
ACH-000802,-0.7336222441060001
ACH-000804,-0.8887784364110001
ACH-000805,-1.04897015994
ACH-000809,-0.983057888559
ACH-000810,-0.8631510207430001
ACH-000811,-0.631453923189
ACH-000817,-1.05727620528
ACH-000819,-0.783790544154
ACH-000820,-1.0494020129100001
ACH-000821,-0.6954009308519999
ACH-000822,-0.516850512376
ACH-000823,-0.9215519581209999
ACH-000824,-0.7553110513179999
ACH-000827,-0.73546952078
ACH-000829,-0.807373492731
ACH-000831,-0.8634870452429999
ACH-000832,-0.9932692346269999
ACH-000833,-0.514048395526
ACH-000834,-1.00980471631
ACH-000835,-0.578245704721
ACH-000836,-0.986238389589
ACH-000837,-0.818604876995
ACH-000838,-0.42288982452299995
ACH-000839,-0.687521821714
ACH-000840,-0.37921777872400003
ACH-000841,-0.794467432316
ACH-000843,-0.612826578937
ACH-000846,-0.647022926056
ACH-000847,-0.6556325419110001
ACH-000848,-0.739931229174
ACH-000849,-0.740706536766
ACH-000851,-0.9552437682420001
ACH-000855,-0.7605755480390001
ACH-000856,-0.612673003378
ACH-000858,-0.575026538675
ACH-000859,-1.09170345811
ACH-000861,-0.6937510045999999
ACH-000862,-0.8399617897409999
ACH-000865,-0.755328692094
ACH-000866,-0.576820694763
ACH-000867,-0.61278709702
ACH-000869,-1.13031771318
ACH-000872,-0.864259158099
ACH-000873,-0.7831548486069999
ACH-000876,-0.414110475669
ACH-000878,-0.6741449281730001
ACH-000880,-0.328040590946
ACH-000881,-0.852870623846
ACH-000882,-0.569020758481
ACH-000884,-0.44055833419600005
ACH-000885,-0.43130157383699996
ACH-000887,-0.623890454055
ACH-000888,-0.353404962691
ACH-000889,-0.65506826069
ACH-000890,-0.8867275537260001
ACH-000896,-0.644277104384
ACH-000898,-0.6763392698080001
ACH-000900,-0.789830476939
ACH-000901,-0.65013209306
ACH-000905,-0.852039495416
ACH-000906,-0.542490115589
ACH-000907,-0.941390863502
ACH-000910,-0.672296513231
ACH-000911,-0.603017579409
ACH-000912,-0.768429084829
ACH-000913,-0.5605906999999999
ACH-000915,-0.6816978544939999
ACH-000916,-0.185898469615
ACH-000917,-0.625587043417
ACH-000921,-0.442278137695
ACH-000924,-0.596817410753
ACH-000926,-0.681352439534
ACH-000928,-0.652905129564
ACH-000929,-0.868839104647
ACH-000932,-0.602524631131
ACH-000935,-0.8500941782510001
ACH-000936,-0.42648491717299997
ACH-000937,-0.412823927766
ACH-000938,-0.570980969193
ACH-000939,-0.308481570763
ACH-000941,-0.35563694894599995
ACH-000943,-0.609020241299
ACH-000946,-0.588059835651
ACH-000947,-0.814925275137
ACH-000948,-0.842477227801
ACH-000950,-0.584986599562
ACH-000953,-0.8263335521680001
ACH-000957,-0.8007546506479999
ACH-000958,-0.876716999264
ACH-000960,-0.465789655937
ACH-000963,-0.753190768591
ACH-000968,-0.496273027377
ACH-000969,-0.686250320772
ACH-000973,-0.5280569906139999
ACH-000974,-0.36501990435599996
ACH-000975,-0.979587052279
ACH-000976,-1.06591798689
ACH-000978,0.150188707801
ACH-000980,-0.492966745724
ACH-000984,-0.7920098329559999
ACH-000986,-0.7872712183230001
ACH-000988,-0.429665293944
ACH-000993,-0.491601459298
ACH-000994,-0.303667391029
ACH-000996,-0.7415549732279999
ACH-001001,-0.775378610654
ACH-001020,-0.631619942521
ACH-001028,-0.690003349307
ACH-001031,-0.6610876333160001
ACH-001038,-0.5601189203679999
ACH-001048,-0.642969553787
ACH-001050,-0.872837819575
ACH-001053,-0.690242486128
ACH-001054,-0.715039046451
ACH-001061,-0.804421241726
ACH-001067,-0.506781403983
ACH-001075,-0.509702922997
ACH-001096,-0.564015619878
ACH-001128,-0.8403901375570001
ACH-001134,-0.277403605946
ACH-001151,-0.6563916074939999
ACH-001163,-0.20034418050900002
ACH-001164,-0.65677356201
ACH-001173,-0.44805052759499997
ACH-001183,-0.842183052158
ACH-001184,-0.897678314417
ACH-001190,-0.9265399214929999
ACH-001192,-0.66120853212
ACH-001193,-0.134902921691
ACH-001196,-0.7514527361560001
ACH-001197,-0.913617587208
ACH-001205,-0.651024461677
ACH-001211,-0.685585220185
ACH-001212,-0.728323535088
ACH-001228,-0.640274078629
ACH-001232,-0.537021030826
ACH-001239,-0.597962276991
ACH-001274,-0.7966004541789999
ACH-001275,-0.6150568860100001
ACH-001277,-0.579413503647
ACH-001278,-0.43089949011600004
ACH-001280,-0.9174398279029999
ACH-001283,-0.768269036138
ACH-001289,-0.156199549633
ACH-001295,-0.477213660127
ACH-001300,-0.586090563764
ACH-001301,-0.7269033548330001
ACH-001302,-0.407190565417
ACH-001303,-0.471047557871
ACH-001306,-0.707614980976
ACH-001318,-0.642574737066
ACH-001322,-0.700408641425
ACH-001328,-0.6109830077889999
ACH-001332,-0.634521475058
ACH-001333,-0.5610583953580001
ACH-001336,-0.9528075584810001
ACH-001340,-0.752048064539
ACH-001346,-0.751654027574
ACH-001353,-0.720616921694
ACH-001354,-0.8881205380480001
ACH-001367,-0.911557822202
ACH-001368,-0.318486434487
ACH-001374,-1.11988215845
ACH-001375,-0.7363793519740001
ACH-001377,-0.164071117678
ACH-001380,-0.668562305951
ACH-001391,-0.372238104819
ACH-001407,-1.02456445667
ACH-001408,-0.777260745017
ACH-001413,-0.9722959888299999
ACH-001430,-0.541202470059
ACH-001431,-0.16499331081399998
ACH-001450,-0.7871803518230001
ACH-001496,-0.561102992078
ACH-001500,-0.794875912142
ACH-001521,-0.914797022563
ACH-001523,-0.847073120313
ACH-001532,-0.315492588229
ACH-001536,-0.7775937828659999
ACH-001550,-0.7592222088160001
ACH-001552,-1.0839456889
ACH-001554,-0.62067578526
ACH-001645,-0.91386931888
ACH-001654,-0.624329523575
ACH-001715,-0.7424032183600001
ACH-001735,-0.78745221458
ACH-001736,-0.661958798789
ACH-001737,-0.49565061361699997
ACH-001740,-0.878654092233
ACH-001745,-1.0308138260100002
ACH-001750,-0.699398109727
ACH-001765,-0.548587661523
ACH-001956,-0.5040101013939999
ACH-001957,-0.316454348434
