,CLNK (116449)
ACH-000004,0.0961684541622
ACH-000007,-0.0602353706829
ACH-000009,0.0870319370018
ACH-000011,-0.0514822507149
ACH-000012,-0.153803820967
ACH-000013,0.0723328170342
ACH-000014,-0.011169500041200002
ACH-000015,0.069480154783
ACH-000017,-0.09946599702539999
ACH-000018,0.411328238499
ACH-000019,0.261449562627
ACH-000021,0.038626815245
ACH-000022,0.115023320397
ACH-000025,0.08722984508460001
ACH-000028,-0.03783281637890001
ACH-000030,-0.036879687543
ACH-000035,0.182870892053
ACH-000036,0.043091433528199996
ACH-000037,-0.0234515253765
ACH-000039,-0.424781107166
ACH-000040,-0.185091543418
ACH-000041,0.0973575616288
ACH-000042,-0.0886816904212
ACH-000045,0.19158503403299998
ACH-000047,-0.109965441898
ACH-000052,0.128552236326
ACH-000053,-0.0498217499811
ACH-000054,0.04322465113749999
ACH-000055,0.0709615177212
ACH-000060,0.0339820913987
ACH-000067,0.057473273734800004
ACH-000070,0.024030198484999998
ACH-000075,0.380210276684
ACH-000078,0.070444067553
ACH-000082,0.011091058187899999
ACH-000085,-0.0852613664882
ACH-000086,0.218117855086
ACH-000087,-0.0937987331315
ACH-000092,-0.0605439348721
ACH-000095,-0.0658501597015
ACH-000097,-0.11052219335
ACH-000098,0.170286920033
ACH-000099,-0.128309383164
ACH-000108,0.117442270976
ACH-000113,0.0572379828836
ACH-000115,-0.223244584976
ACH-000116,-0.059719993641900004
ACH-000118,0.0731190192207
ACH-000120,-0.036320596759
ACH-000123,-0.00908553407342
ACH-000127,0.113779992204
ACH-000128,0.22474780020100002
ACH-000132,0.046066934498
ACH-000133,-0.0189981530235
ACH-000137,0.188249171162
ACH-000138,0.030578284169799998
ACH-000142,0.0402577331029
ACH-000143,0.0406983930423
ACH-000146,-0.0791519215995
ACH-000148,0.00581803715162
ACH-000150,0.12585975880699998
ACH-000152,-0.18063672706300002
ACH-000153,-0.179378240077
ACH-000159,0.08980401473680001
ACH-000160,-0.09689310568800001
ACH-000163,0.248969333527
ACH-000167,0.31684926866
ACH-000168,-0.00152630106359
ACH-000169,-0.0814732412773
ACH-000178,0.16283984934499998
ACH-000182,-0.041086318333099996
ACH-000183,-0.181316757858
ACH-000188,0.0304973621447
ACH-000189,0.470320796119
ACH-000190,-0.0855990541258
ACH-000198,0.174297525924
ACH-000204,-0.223083859302
ACH-000206,0.0601427377113
ACH-000207,0.236100968863
ACH-000211,0.114887458169
ACH-000215,0.00910591412601
ACH-000221,0.133227512285
ACH-000222,-0.0713334706214
ACH-000223,-0.0671866980481
ACH-000226,-0.0817776859187
ACH-000227,-0.0340090448688
ACH-000228,-0.040526062414300006
ACH-000231,0.0739593318487
ACH-000232,-0.00529101168155
