,GLI3 (2737)
ACH-000004,0.0806645466512
ACH-000007,0.0712948586024
ACH-000009,0.120218787269
ACH-000011,0.13523271089000002
ACH-000012,0.0182019301637
ACH-000013,0.0760746485047
ACH-000014,-0.0860649185165
ACH-000015,0.027695678685699998
ACH-000017,0.178837120507
ACH-000018,0.0169697041024
ACH-000019,-0.29487267702500003
ACH-000021,0.0785928096066
ACH-000022,-0.0714317137841
ACH-000025,-0.149680132384
ACH-000028,0.0716021008895
ACH-000030,0.126699418709
ACH-000035,0.0388915005257
ACH-000036,-0.04211278949580001
ACH-000037,0.24907526700999996
ACH-000039,0.202182371516
ACH-000040,-0.157936981115
ACH-000041,-0.16336461994999998
ACH-000042,0.027865880236299996
ACH-000045,-0.099633135897
ACH-000047,0.07858012957
ACH-000052,-0.177255061714
ACH-000053,0.212637108174
ACH-000054,-0.170734361499
ACH-000055,0.156415347445
ACH-000060,-0.071107762043
ACH-000067,0.094020230194
ACH-000070,0.22325525303399998
ACH-000075,0.125211920885
ACH-000078,0.26120338313
ACH-000082,-0.00570910106305
ACH-000085,0.059968087774800005
ACH-000086,0.187765192709
ACH-000087,-0.124334950411
ACH-000092,0.123542610483
ACH-000095,0.0837033460128
ACH-000097,0.0876471248578
ACH-000098,0.026469670216700002
ACH-000099,0.19399583049199998
ACH-000108,0.069809318872
ACH-000113,-0.13216641723
ACH-000115,0.114615671097
ACH-000116,0.0512231984663
ACH-000118,0.0432618268413
ACH-000120,0.036844778221999996
ACH-000123,0.129227620775
ACH-000127,0.0245552251497
ACH-000128,0.13937206812
ACH-000132,0.08020169210089999
ACH-000133,0.00533475693822
ACH-000137,-0.011236183485700001
ACH-000138,0.00202758220137
ACH-000142,0.0181711946233
ACH-000143,0.116405848758
ACH-000146,0.0799194494951
ACH-000148,-0.0440751522296
ACH-000150,0.00703305817328
ACH-000152,0.0110087875505
ACH-000153,0.128471249781
ACH-000159,0.006581472934770001
ACH-000160,0.136229270555
ACH-000163,0.230719859578
ACH-000167,0.012110378189700002
ACH-000168,-0.278582418224
ACH-000169,0.0621380451682
ACH-000178,0.0655846130358
ACH-000182,0.06312679544819999
ACH-000183,-0.0659620476865
ACH-000188,0.0828503942832
ACH-000189,0.143142298745
ACH-000190,-0.36303827658699994
ACH-000198,0.103742498349
ACH-000204,0.0196805624529
ACH-000206,0.172152461551
ACH-000207,0.29497868197099997
ACH-000211,0.19869546965999998
ACH-000215,0.07492108639169999
