,CCDC86 (79080)
ACH-000004,-0.974230119781
ACH-000007,-1.10107796276
ACH-000009,-0.845652060032
ACH-000011,-1.24935857662
ACH-000012,-0.9300469427770001
ACH-000013,-1.03875337356
ACH-000014,-0.862262813529
ACH-000015,-1.02820653504
ACH-000017,-0.749484030392
ACH-000018,-0.7451960646610001
ACH-000019,-0.803659618168
ACH-000021,-0.969387716443
ACH-000022,-0.752537095428
ACH-000025,-0.981987359216
ACH-000028,-0.9711040354180001
ACH-000030,-0.781309050987
ACH-000035,-0.996976526583
ACH-000036,-0.931151666487
ACH-000037,-1.3834471753
ACH-000039,-0.9640595199449999
ACH-000040,-0.801575843372
ACH-000041,-0.9039124745720001
ACH-000042,-0.958098539287
ACH-000045,-0.9142343806990001
ACH-000047,-0.605915518404
ACH-000052,-0.920492833801
ACH-000053,-0.900418855738
ACH-000054,-1.17783997677
ACH-000055,-0.952429982797
ACH-000060,-0.817568490028
ACH-000067,-0.971896150501
ACH-000070,-0.896678496417
ACH-000075,-1.29338191651
ACH-000078,-0.8657207221240001
ACH-000082,-0.8046380570730001
ACH-000085,-0.8050719658959999
ACH-000086,-0.9490585632200002
ACH-000087,-1.32931377468
ACH-000092,-1.10772329031
ACH-000095,-0.893232041329
ACH-000097,-1.20345588675
ACH-000098,-0.9036887200110001
ACH-000099,-0.892601143564
ACH-000108,-1.0909958825700001
ACH-000113,-0.9654397185279999
ACH-000115,-0.7748566179449999
ACH-000116,-1.01566319002
ACH-000118,-0.9893883658310001
ACH-000120,-0.728060788018
ACH-000123,-0.796986961366
ACH-000127,-0.8431590567849999
ACH-000128,-0.9089750346850001
ACH-000132,-1.1714299514700002
ACH-000133,-0.870553587412
ACH-000137,-0.914536045617
ACH-000138,-1.0228384636799999
ACH-000142,-1.0078600321
ACH-000143,-0.930732143775
ACH-000146,-1.11951899513
ACH-000148,-0.8948059093690001
ACH-000150,-0.992624598919
ACH-000152,-1.12768294905
ACH-000153,-1.0273294624200002
ACH-000159,-1.17075167275
ACH-000160,-0.722875194454
ACH-000163,-0.8465274219779999
ACH-000167,-0.7646407520440001
ACH-000168,-1.00007906156
ACH-000169,-1.04743918934
ACH-000178,-0.7473828683
ACH-000182,-1.03054961013
ACH-000183,-0.866140167661
ACH-000188,-1.11928757984
ACH-000189,-1.0039294217
ACH-000190,-0.820547307338
ACH-000198,-0.8223108473
ACH-000204,-0.756939196127
ACH-000206,-1.04791240373
ACH-000207,-0.8387929376600001
ACH-000211,-0.9926372155519999
ACH-000215,-0.951110551847
ACH-000221,-0.936743423873
ACH-000222,-0.7998079393080001
ACH-000223,-0.9632362115719999
ACH-000226,-1.070746503
ACH-000227,-0.565465607524
ACH-000228,-0.9558186386040001
ACH-000231,-0.8411586957449999
ACH-000232,-0.955968051999
ACH-000233,-1.03192776412
ACH-000234,-1.1020706143
ACH-000235,-0.950422844086
ACH-000237,-0.941124253871
ACH-000238,-0.456590734371
ACH-000243,-0.768752449254
ACH-000244,-1.1824523115999999
ACH-000246,-1.07022315184
ACH-000248,-0.8082008421100001
ACH-000250,-0.9664828050100001
ACH-000251,-0.604146801541
ACH-000253,-1.0343038376
ACH-000255,-1.11586917429
ACH-000256,-0.7806557667899999
ACH-000257,-0.563931410738
ACH-000258,-1.22906708455
ACH-000259,-1.03186803555
ACH-000260,-1.15482538744
ACH-000261,-0.9882693691140001
ACH-000262,-0.978122211821
ACH-000263,-0.70852521177
ACH-000264,-0.6883845782800001
ACH-000265,-0.892463911188
ACH-000266,-0.982904224219
ACH-000272,-0.832238167164
ACH-000273,-0.926714058072
ACH-000274,-0.9232997308390001
ACH-000277,-1.4784482726600001
ACH-000278,-1.2254486730399998
ACH-000279,-0.597197960281
ACH-000280,-1.3850170061000002
ACH-000281,-0.663904135577
ACH-000288,-0.935338366615
ACH-000291,-1.0596924330600002
ACH-000293,-1.14228248361
ACH-000294,-0.7599067201909999
ACH-000295,-0.8844151318860001
ACH-000296,-0.7460994532969999
ACH-000302,-0.776151982533
ACH-000304,-1.43724969153
ACH-000307,-0.895043771513
ACH-000308,-0.742538281954
ACH-000310,-1.16209255624
ACH-000311,-1.01810178305
ACH-000312,-0.891883339106
ACH-000315,-1.1205051127799999
ACH-000316,-0.8639693958720001
ACH-000317,-1.11310023715
ACH-000318,-0.955606511072
ACH-000319,-1.1184779242
ACH-000320,-0.769828440027
ACH-000322,-1.01261888572
ACH-000323,-0.7241648902310001
ACH-000324,-0.874949457057
ACH-000329,-0.961491990021
ACH-000330,-1.05716002279
ACH-000331,-1.14758393066
ACH-000332,-1.20797170127
ACH-000334,-0.8666918134630001
ACH-000335,-0.8204074195379999
ACH-000336,-0.61720091317
ACH-000337,-1.03412459562
ACH-000339,-0.930876603818
ACH-000341,-1.3354596893000001
ACH-000348,-0.963276667095
ACH-000350,-1.9569027629499998
ACH-000352,-0.9892254840270001
ACH-000356,-0.974018689314
ACH-000361,-1.39058009443
ACH-000362,-0.9131767121969999
ACH-000363,-1.01471731223
ACH-000364,-1.15845809727
ACH-000365,-0.872029452148
ACH-000366,-0.893196150945
ACH-000368,-1.11117541879
ACH-000374,-0.961544138655
ACH-000375,-0.813165152772
ACH-000376,-0.936078946333
ACH-000381,-1.01410726959
ACH-000383,-0.657401806283
ACH-000387,-0.9620709870980001
ACH-000389,-1.10022805433
ACH-000390,-0.772424961204
ACH-000393,-0.8470088514040001
ACH-000395,-1.04140949548
ACH-000397,-0.7821717222300001
ACH-000401,-1.09899692913
ACH-000402,-0.956057486477
ACH-000403,-0.7894055391320001
ACH-000404,-1.2671920295899999
ACH-000406,-1.1662474105
ACH-000407,-0.7137398440530001
ACH-000408,-0.948844422832
ACH-000410,-1.23080761606
ACH-000411,-1.0366123575900001
ACH-000414,-1.1505943751
ACH-000415,-0.9999339510959999
ACH-000416,-1.29258833015
ACH-000420,-1.0993939478799999
ACH-000421,-1.06186885019
ACH-000424,-0.585595748943
ACH-000425,-0.955979018707
ACH-000426,-0.85822001244
ACH-000427,-0.868207952711
ACH-000433,-1.06365912389
ACH-000436,-0.9174016388799999
ACH-000444,-0.926593552333
ACH-000445,-0.687059157551
ACH-000448,-0.997011812024
ACH-000450,-1.6575159123700003
ACH-000452,-1.02176996568
ACH-000454,-0.8186330145469999
ACH-000458,-1.12874201064
ACH-000459,-0.42048540925899996
ACH-000460,-1.20625612064
ACH-000461,-0.967279266274
ACH-000463,-1.2512377772299998
ACH-000464,-0.8962224569760001
ACH-000466,-0.737746544016
ACH-000467,-1.0249208923
ACH-000468,-0.8063910626109999
ACH-000469,-0.9770762915979999
ACH-000470,-1.04560531558
ACH-000471,-1.1065963893600002
ACH-000472,-0.682913781958
ACH-000473,-1.2855449531899998
ACH-000475,-0.9072104692899999
ACH-000476,-1.08568358774
ACH-000477,-1.65055564544
ACH-000480,-0.759260818176
ACH-000481,-0.76685230317
ACH-000483,-1.0565286198000001
ACH-000484,-1.37687706097
ACH-000485,-1.0547093356200001
ACH-000486,-1.01511213335
ACH-000487,-0.740385646777
ACH-000488,-0.7859771014020001
ACH-000490,-1.01088828948
ACH-000491,-1.38098696606
ACH-000495,-1.01429361741
ACH-000496,-0.946426700636
ACH-000499,-0.657554871852
ACH-000500,-1.1851303376200002
ACH-000502,-0.805663216063
ACH-000503,-1.08170634147
ACH-000505,-0.915184556287
ACH-000507,-0.767700409478
ACH-000510,-0.925548811198
ACH-000511,-1.08535720082
ACH-000512,-0.40449205909900005
ACH-000516,-0.80300434406
ACH-000517,-1.1045289034399999
ACH-000518,-1.22013365086
ACH-000520,-0.8867313448540001
ACH-000521,-0.8712573482479999
ACH-000522,-0.837116428478
ACH-000524,-0.9644323194069999
ACH-000527,-1.1571667481299999
ACH-000528,-1.31867618905
ACH-000537,-1.17400669031
ACH-000541,-0.611893305218
ACH-000542,-0.82633080471
ACH-000544,-1.0689652320999998
ACH-000545,-0.875042966254
ACH-000547,-0.990540563758
ACH-000548,-1.09418125928
ACH-000549,-0.8700944377959999
ACH-000550,-0.893412231384
ACH-000552,-0.8391853319499999
ACH-000556,-1.11403421505
ACH-000557,-1.02718596614
ACH-000570,-1.08071709699
ACH-000571,-0.569582740301
ACH-000573,-0.641773535211
ACH-000576,-1.0202687221100002
ACH-000580,-0.864275534879
ACH-000584,-0.880983663058
ACH-000585,-0.899352555589
ACH-000588,-0.533969146578
ACH-000589,-1.20466699897
ACH-000591,-0.889709695527
ACH-000593,-0.871712751491
ACH-000600,-1.18372314089
ACH-000601,-0.9601044748600001
ACH-000604,-0.6920820764810001
ACH-000605,-1.06459937639
ACH-000606,-1.05971242374
ACH-000608,-0.928347116257
ACH-000614,-0.9553229021680001
ACH-000616,-0.987101014912
ACH-000618,-0.896521074617
ACH-000619,-0.8529146603200001
ACH-000620,-0.852421755122
ACH-000621,-0.996518839202
ACH-000622,-0.9560411961990001
ACH-000623,-1.17678881621
ACH-000624,-0.9092096696780001
ACH-000627,-0.688999991136
ACH-000630,-1.1365188526799999
ACH-000632,-1.0902575336
ACH-000633,-0.639172278445
ACH-000637,-0.802709300409
ACH-000638,-0.8097589743670001
ACH-000646,-1.12763635117
ACH-000647,-1.14361731218
ACH-000648,-1.25019373558
ACH-000649,-0.848921147722
ACH-000651,-0.834126415159
ACH-000652,-0.987681733578
ACH-000653,-0.8174018623010001
ACH-000657,-0.9559757964550001
ACH-000658,-0.884853347135
ACH-000661,-1.11487238445
ACH-000662,-1.3113607734700001
ACH-000663,-1.27425200848
ACH-000665,-1.1003599887
ACH-000671,-0.77156318375
ACH-000673,-0.605957715706
ACH-000676,-0.833473746707
ACH-000677,-1.23367436033
ACH-000681,-1.0
ACH-000682,-0.842716157386
ACH-000683,-1.0
ACH-000684,-0.818945323618
ACH-000688,-0.605158195155
ACH-000693,-0.9286321188660001
ACH-000694,-0.727070669207
ACH-000695,-0.9220153405629999
ACH-000696,-0.931258974595
ACH-000697,-0.6858727936489999
ACH-000699,-0.5509886454940001
ACH-000701,-1.00545500387
ACH-000706,-1.25850764726
ACH-000711,-0.820410995922
ACH-000713,-0.913375545875
ACH-000714,-0.914695716134
ACH-000718,-0.686041394604
ACH-000720,-1.0234431102500001
ACH-000721,-0.84239389803
ACH-000724,-0.664431187353
ACH-000725,-0.943087249382
ACH-000732,-1.04938868741
ACH-000734,-0.7675404037989999
ACH-000735,-0.7338053346019999
ACH-000736,-0.894864123593
ACH-000738,-1.12439966884
ACH-000746,-0.542567123926
ACH-000747,-0.915027331435
ACH-000748,-0.9184551104299999
ACH-000753,-0.975919128995
ACH-000756,-1.13462923808
ACH-000757,-0.688141863654
ACH-000758,-0.996936958258
ACH-000760,-1.11785163816
ACH-000763,-0.401161520083
ACH-000764,-1.09476562018
ACH-000765,-1.1570046923000001
ACH-000766,-0.7925679657119999
ACH-000767,-0.8799350886599999
ACH-000768,-0.827769371848
ACH-000769,-0.707264130958
ACH-000770,-1.04036802459
ACH-000771,-1.05460778429
ACH-000773,-0.931637561332
ACH-000776,-0.988502403645
ACH-000777,-0.8414273150480001
ACH-000778,-1.1089365767100001
ACH-000781,-1.27696045503
ACH-000782,-0.959246464143
ACH-000783,-1.21391747086
ACH-000784,-0.896588855371
ACH-000785,-1.25906853955
ACH-000787,-0.846863248134
ACH-000788,-0.7960065110850001
ACH-000791,-0.944501448007
ACH-000792,-1.34638260277
ACH-000794,-0.8192775581020001
ACH-000796,-0.7315109983560001
ACH-000799,-1.29216138892
ACH-000800,-0.8775776339229999
ACH-000802,-0.762414905061
ACH-000804,-0.986305938757
ACH-000805,-0.9841683997570001
ACH-000809,-0.937853306939
ACH-000810,-0.544418089979
ACH-000811,-1.06083946833
ACH-000817,-0.382774332482
ACH-000819,-1.0554138014399999
ACH-000820,-0.764528810138
ACH-000821,-0.386127227905
ACH-000822,-1.23235954559
ACH-000823,-0.996489815691
ACH-000824,-0.857369905013
ACH-000827,-0.9623983989849999
ACH-000829,-0.907789719102
ACH-000831,-0.9392206497579999
ACH-000832,-1.06239298395
ACH-000833,-0.940833764429
ACH-000834,-0.945569538626
ACH-000835,-0.911903489701
ACH-000836,-0.964236307343
ACH-000837,-1.0
ACH-000838,-0.643194095861
ACH-000839,-1.09622584635
ACH-000840,-1.16103123266
ACH-000841,-0.9122563954590001
ACH-000843,-1.01757361404
ACH-000846,-1.09382748275
ACH-000847,-1.08540648494
ACH-000848,-0.932770150655
ACH-000849,-0.814903947022
ACH-000851,-0.657857644511
ACH-000855,-1.1744460386700002
ACH-000856,-0.865059670372
ACH-000858,-0.973817337236
ACH-000859,-1.32587345262
ACH-000861,-1.05142206982
ACH-000862,-0.880834743828
ACH-000865,-0.903750022245
ACH-000866,-1.07218318644
ACH-000867,-0.965953421599
ACH-000869,-1.1737875417
ACH-000872,-1.32914026857
ACH-000873,-1.0279955334100002
ACH-000876,-1.1038365295
ACH-000878,-1.03668709949
ACH-000880,-1.09982468059
