,MTHFD1 (4522)
ACH-000004,-0.751388433066
ACH-000007,-0.42894461652800003
ACH-000009,-0.41133041679899995
ACH-000011,-0.36607992896799996
ACH-000012,0.0727822392702
ACH-000013,0.00401053585077
ACH-000014,-0.557618077816
ACH-000015,-0.21737141775
ACH-000017,-0.522607650234
ACH-000018,0.0034092253584500003
ACH-000019,-0.25758157826
ACH-000021,-0.057783531578199994
ACH-000022,-0.08400481581630001
ACH-000025,-0.385962275029
ACH-000028,-0.426006718989
ACH-000030,-0.8544884722120001
ACH-000035,-0.26248157805
ACH-000036,0.0768319752097
ACH-000037,-0.152564334836
ACH-000039,-0.09096740555019998
ACH-000040,-0.23687992739500002
ACH-000041,-0.245580946992
ACH-000042,-0.367549876428
ACH-000045,-0.39817253211
ACH-000047,-0.470450097482
ACH-000052,-0.0839038521562
ACH-000053,-0.704541379272
ACH-000054,-0.0186889653144
ACH-000055,0.124987951675
ACH-000060,0.015055275035000001
ACH-000067,-0.048567591094399995
ACH-000070,-0.560890121474
ACH-000075,-0.034912917441199995
ACH-000078,-0.094451925532
ACH-000082,-0.108360540899
ACH-000085,0.207475387449
ACH-000086,0.197927077125
ACH-000087,-0.27461591409499997
ACH-000092,-0.122887513022
ACH-000095,0.0717092180742
ACH-000097,-0.313502848248
ACH-000098,-0.0535628328873
ACH-000099,-0.178499867518
ACH-000108,-0.606954329213
ACH-000113,0.40034350366800003
ACH-000115,-0.400763642232
ACH-000116,0.012380893732700002
ACH-000118,0.048417895771
ACH-000120,0.09339338225390001
ACH-000123,-0.138766517742
ACH-000127,-0.464930027823
ACH-000128,-0.26750357061999996
ACH-000132,-0.012601261468499998
ACH-000133,0.132222683242
ACH-000137,-0.126373731507
ACH-000138,-0.358361822028
ACH-000142,-0.157613265719
ACH-000143,0.0365265424267
ACH-000146,-0.694186568238
ACH-000148,-0.173987708759
ACH-000150,0.198246828442
ACH-000152,-0.0364480883838
ACH-000153,-0.37780551792800005
ACH-000159,-0.6817309344779999
ACH-000160,-0.0762397594717
ACH-000163,-0.129789303648
ACH-000167,-0.468077173367
ACH-000168,-0.506056041858
ACH-000169,-0.018772160388900002
ACH-000178,-0.33272766757
ACH-000182,-0.41011692380500003
ACH-000183,-0.6331916827390001
ACH-000188,0.14383386587400002
ACH-000189,0.0445452108988
ACH-000190,-0.052634582756699994
ACH-000198,-0.647576898333
ACH-000204,-0.345125607257
ACH-000206,-0.459984317254
ACH-000207,-0.476438863315
ACH-000211,-0.178922444289
ACH-000215,0.0022430296025199997
ACH-000221,0.134189049725
ACH-000222,-0.710023278295
ACH-000223,-0.364635940329
ACH-000226,-0.537409504301
ACH-000227,-0.242085659916
ACH-000228,-0.00747593068319
ACH-000231,-0.035433021108499996
ACH-000232,0.078699390476
ACH-000233,-0.682399421242
ACH-000234,-0.215125439142
ACH-000235,-0.6508417231360001
ACH-000237,-0.038943947037
ACH-000238,-0.167965182539
ACH-000243,-0.325975061716
ACH-000244,-0.00694820439889
ACH-000246,0.06991429148610001
ACH-000248,-0.372717066376
ACH-000250,-0.164808159241
ACH-000251,-0.208168751357
ACH-000253,-0.590475973415
ACH-000255,0.0140474503144
ACH-000256,-0.010521368814900001
ACH-000257,-0.320280426963
ACH-000258,-0.41378758077100003
ACH-000259,-0.169738850165
ACH-000260,0.113110725421
ACH-000261,4.14630129397e-05
ACH-000262,-0.0926578716129
ACH-000263,-0.481915574079
ACH-000264,-0.295995404925
ACH-000265,-0.024010586590299997
ACH-000266,-0.325323229604
ACH-000272,-0.5678373493
ACH-000273,-0.385540225825
ACH-000274,-0.10749236478499999
ACH-000277,-0.0850062304097
ACH-000278,-0.190793479136
ACH-000279,-0.5496544501030001
ACH-000280,-0.12823419682
ACH-000281,-0.42863057892300005
ACH-000288,0.00494459056556
ACH-000291,0.190096701646
ACH-000293,0.0389925916512
ACH-000294,-0.7988303407039999
ACH-000295,-0.481066749413
ACH-000296,-0.09883403857249999
ACH-000302,0.0763863832008
ACH-000304,-0.036090234637
ACH-000307,-0.596748427385
ACH-000308,-0.154712624529
ACH-000310,-0.16526098421
ACH-000311,-0.371725403464
ACH-000312,-0.25847098480999997
ACH-000315,-0.22992164769200002
ACH-000316,-0.047163476477
ACH-000317,-0.369519581338
ACH-000318,-0.21381954907099998
ACH-000319,-0.233626535655
ACH-000320,-0.40164053335699995
ACH-000322,-0.383192392776
ACH-000323,-0.0476137121987
ACH-000324,-0.08334327976360001
ACH-000329,0.0245480022603
ACH-000330,-0.47867462292199997
ACH-000331,0.199006764845
ACH-000332,-0.0196481797217
ACH-000334,-0.15611286929600002
ACH-000335,-0.348160483348
ACH-000336,-0.11392979411599999
ACH-000337,-0.939536256743
ACH-000339,-0.397862298531
ACH-000341,-0.132934653644
ACH-000348,-0.193411640691
ACH-000350,-0.109928514912
ACH-000352,-0.487741492693
ACH-000356,-0.115405714969
ACH-000361,0.00581300243992
ACH-000362,-0.393037867733
ACH-000363,-0.357772290296
ACH-000364,-0.0301841613407
ACH-000365,-0.580155093639
ACH-000366,-0.166111179722
ACH-000368,-0.0573930412519
ACH-000374,-0.019217646024
ACH-000375,-0.437679243237
ACH-000376,0.040834054794800005
ACH-000381,-0.703766707697
ACH-000383,-0.8285692866150001
ACH-000387,-0.619659685815
ACH-000389,0.0196303982988
ACH-000390,-0.509640789204
ACH-000393,-0.300170177733
ACH-000395,-0.338930337213
ACH-000397,-0.0061542064094
ACH-000401,-0.585672144011
ACH-000402,-0.538674805227
ACH-000403,-0.0943552377967
ACH-000404,-0.45724580952699995
ACH-000406,-0.812135304436
ACH-000407,0.0898135469733
ACH-000408,-0.271016615538
ACH-000410,-0.10260094739
ACH-000411,-0.620294197397
ACH-000414,-0.179794403287
ACH-000415,-0.156692888935
ACH-000416,-0.8321000855159999
ACH-000420,-0.147402941219
ACH-000421,-0.579389549133
ACH-000424,-0.274738193145
ACH-000425,-0.253425737408
ACH-000426,-0.31786675244199997
ACH-000427,-0.10873370324100001
ACH-000433,-0.11972404975600001
ACH-000436,-0.443863872466
ACH-000444,-0.316475017137
ACH-000445,0.158602663703
ACH-000448,-0.728862015519
ACH-000450,-0.195530978697
ACH-000452,-0.32640622794199997
ACH-000454,-0.516602682121
ACH-000458,0.13562477811899998
ACH-000459,-0.759440456
ACH-000460,-0.585906356422
ACH-000461,-0.372254775393
ACH-000463,-0.0429336357702
ACH-000464,0.0118058043769
ACH-000466,-0.13042874558599998
ACH-000467,-0.414833291512
ACH-000468,-0.423648268932
ACH-000469,-0.0243250692881
ACH-000470,-0.278880943924
ACH-000471,-0.36672117719
ACH-000472,-0.245908782278
ACH-000473,-0.07881295683720001
ACH-000475,-0.20236702992
ACH-000476,-0.092521617681
ACH-000477,-0.466617006382
ACH-000480,-0.0230006699584
ACH-000481,-0.240661168342
ACH-000483,-0.333146845142
ACH-000484,-0.21578040002300003
ACH-000485,-0.363559285809
ACH-000486,-0.31985499076499996
ACH-000487,-0.34196141715000006
ACH-000488,0.153371722006
ACH-000490,-0.0365805568146
ACH-000491,-0.131199888168
ACH-000495,-0.382722464943
ACH-000496,-0.24948309855
ACH-000499,0.048970513588199996
ACH-000500,-0.471196749671
ACH-000502,-0.6836347108040001
