,DRG1 (4733)
ACH-000004,-0.157636839851
ACH-000007,-0.474595805774
ACH-000009,-0.42340726685099994
ACH-000011,-0.5402111245610001
ACH-000012,-0.6134386225680001
ACH-000013,-0.457694603455
ACH-000014,-0.629658794413
ACH-000015,-0.575655907169
ACH-000017,-0.477803360785
ACH-000018,-0.38124151915200005
ACH-000019,-0.320554541941
ACH-000021,-0.49160217590899996
ACH-000022,-0.536460952483
ACH-000025,-0.640397487182
ACH-000028,-0.49297260305699997
ACH-000030,-0.609915024208
ACH-000035,-0.789189782977
ACH-000036,-0.40491770614600003
ACH-000037,-0.676259470198
ACH-000039,-0.399207585158
ACH-000040,-0.493307289943
ACH-000041,-0.8945590558159999
ACH-000042,-0.775525178461
ACH-000045,-0.21374179456
ACH-000047,-0.707940626359
ACH-000052,-0.554050376765
ACH-000053,-0.467869194853
ACH-000054,-0.395719376548
ACH-000055,-0.849132898169
ACH-000060,-0.511317048992
ACH-000067,-0.541286562523
ACH-000070,-0.31959534954700003
ACH-000075,-0.8010199869169999
ACH-000078,-0.535015930656
ACH-000082,-0.317148620988
ACH-000085,-0.72911877811
ACH-000086,-0.539506856906
ACH-000087,-0.280810155656
ACH-000092,-0.648350756813
ACH-000095,-0.571833175717
ACH-000097,-0.756694938815
ACH-000098,-0.387549791867
ACH-000099,-0.657972242127
ACH-000108,-0.489909722669
ACH-000113,-0.561873391949
ACH-000115,-0.659609937928
ACH-000116,-0.46561928844300005
ACH-000118,-0.6959643122370001
ACH-000120,-0.546329828693
ACH-000123,-0.7103368933249999
ACH-000127,-0.591281099109
ACH-000128,-0.224138242221
ACH-000132,-0.565253606748
ACH-000133,-0.595551507774
ACH-000137,-0.770916393369
ACH-000138,-0.38386818793899996
ACH-000142,-0.664522168161
ACH-000143,-0.749841829717
ACH-000146,-0.6704823548650001
ACH-000148,-0.5405963851919999
ACH-000150,-0.541214949044
ACH-000152,-0.521045397631
ACH-000153,-0.402723436815
ACH-000159,-0.59700754721
ACH-000160,-0.57100188549
ACH-000163,-0.44015428103299997
ACH-000167,-0.442082940129
ACH-000168,-0.547510925375
ACH-000169,-0.747671458854
ACH-000178,-0.587660121187
ACH-000182,-0.308221493232
ACH-000183,-0.659050008002
ACH-000188,-0.454786934546
ACH-000189,-0.438440378095
ACH-000190,-0.7179765448090001
ACH-000198,-0.454240872632
