,CD300LD (100131439)
ACH-000004,0.03516121196369999
ACH-000007,0.094350177799
ACH-000009,-0.0335195187087
ACH-000011,0.13637911615700002
ACH-000012,0.00699423282441
ACH-000013,0.027981648427
ACH-000014,0.0409723012752
ACH-000015,0.11140262207800002
ACH-000017,-0.036253928833099996
ACH-000018,0.061513921090699995
ACH-000019,0.22331615650800002
ACH-000021,0.0688393268807
ACH-000022,0.23990627002099998
ACH-000025,-0.0746495912351
ACH-000028,0.04778052118480001
ACH-000030,0.14262765656999998
ACH-000035,-0.050599029835199996
ACH-000036,0.0744267879344
ACH-000037,0.297266804436
ACH-000039,0.0038084678821599994
ACH-000040,0.0954929349804
ACH-000041,0.21183262803800001
ACH-000042,-0.06565873901769999
ACH-000045,0.0591011749393
ACH-000047,0.028348209191200003
ACH-000052,-0.250305450532
ACH-000053,-0.0482535066429
ACH-000054,-0.0667267498087
ACH-000055,0.0502894908045
ACH-000060,-0.180501964414
ACH-000067,0.10023451302400001
ACH-000070,0.107857320166
ACH-000075,0.044858084156099994
ACH-000078,0.209565925547
ACH-000082,0.0539063428681
ACH-000085,-0.176088190176
ACH-000086,0.146815467229
ACH-000087,0.201996440645
ACH-000092,0.190455997202
ACH-000095,0.156780154957
ACH-000097,0.0836330409462
ACH-000098,0.10432340240499999
ACH-000099,0.102004931028
ACH-000108,0.138829365349
ACH-000113,0.153742321764
ACH-000115,-0.11235266538699999
ACH-000116,0.05945112230380001
ACH-000118,0.0664066559402
ACH-000120,-0.0063109922842699995
ACH-000123,0.231962843675
ACH-000127,0.0341001078137
ACH-000128,-0.035562712923800005
ACH-000132,0.14263076430299998
ACH-000133,0.158885159769
ACH-000137,0.0644133249603
ACH-000138,0.0149507125284
ACH-000142,-0.145052728442
ACH-000143,-0.0254660847817
ACH-000146,0.0048589252483900005
ACH-000148,0.051867677163
ACH-000150,-0.10771533838
ACH-000152,-0.0107736181927
ACH-000153,-0.168142563982
ACH-000159,0.134896260651
ACH-000160,0.0298089459296
ACH-000163,-0.0688655660681
ACH-000167,0.205846760733
ACH-000168,0.13733957484099998
ACH-000169,0.111554258849
ACH-000178,0.0706727372829
ACH-000182,0.031610025351
ACH-000183,-0.033737499498299996
ACH-000188,-0.00041705180361800004
ACH-000189,-0.227383620089
ACH-000190,0.135934331789
ACH-000198,0.100557525029
ACH-000204,0.108812560662
ACH-000206,0.212923930263
ACH-000207,-0.0337168482143
ACH-000211,0.0774761463123
ACH-000215,0.028932926033900002
ACH-000221,0.0522261793126
ACH-000222,0.23324812319899998
ACH-000223,0.14279152079399998
ACH-000226,0.16564245165799998
ACH-000227,0.35257828099
ACH-000228,0.133711107696
ACH-000231,0.06942882225260001
