,IFT140 (9742)
ACH-000004,-0.265614843846
ACH-000007,-0.338010866616
ACH-000009,-0.23825496481400002
ACH-000011,-0.241020785058
ACH-000012,-0.293524248587
ACH-000013,-0.361753356405
ACH-000014,-0.164420115296
ACH-000015,-0.207875457924
ACH-000017,-0.08949789821529999
ACH-000018,-0.158665444339
ACH-000019,-0.338107023888
ACH-000021,-0.401973966906
ACH-000022,-0.330852609399
ACH-000025,-0.42588498009400005
ACH-000028,-0.218473793326
ACH-000030,-0.139456864937
ACH-000035,-0.282837966689
ACH-000036,-0.392108398517
ACH-000037,-0.298685645754
ACH-000039,-0.7546094914460001
ACH-000040,-0.30991681488
ACH-000041,-0.195010953963
ACH-000042,-0.21529588862
ACH-000045,-0.33645500271300005
ACH-000047,-0.391336603264
ACH-000052,-0.340247340397
ACH-000053,-0.290496414435
ACH-000054,-0.26537174618000003
ACH-000055,-0.40514278579400004
ACH-000060,-0.269056596579
ACH-000067,-0.319573498693
ACH-000070,-0.34601559637900003
ACH-000075,-0.35714802386100003
ACH-000078,-0.42899175891999997
ACH-000082,-0.38121184331
ACH-000085,-0.34632370916
ACH-000086,-0.291190715209
ACH-000087,-0.141173610359
ACH-000092,-0.152338587716
ACH-000095,-0.312237806814
ACH-000097,-0.289873806256
ACH-000098,-0.278665795154
ACH-000099,-0.306297015574
ACH-000108,-0.245987934962
ACH-000113,-0.35180536725999995
ACH-000115,-0.475320969834
ACH-000116,-0.42589463399000005
ACH-000118,-0.145447720087
ACH-000120,-0.295316985044
ACH-000123,-0.25876214822500004
ACH-000127,-0.27843829138
ACH-000128,-0.150834054332
ACH-000132,-0.224657025309
ACH-000133,-0.406546710789
ACH-000137,-0.186925067038
ACH-000138,-0.18277462047200002
ACH-000142,-0.1576787285
ACH-000143,-0.327625921742
ACH-000146,-0.29839531425500004
ACH-000148,-0.32771624911499997
ACH-000150,-0.148409348934
ACH-000152,-0.203817131329
ACH-000153,-0.0487076798411
ACH-000159,-0.14874672169000003
ACH-000160,-0.312416988833
ACH-000163,-0.08726471137389999
ACH-000167,-0.265151516616
ACH-000168,-0.271893268444
ACH-000169,-0.378637572873
ACH-000178,-0.470337856118
ACH-000182,-0.23307133646699998
ACH-000183,-0.26867330908000003
ACH-000188,-0.105588604552
ACH-000189,-0.557782374896
