,SUMO2 (6613)
ACH-000004,-0.586996734408
ACH-000007,-0.43665581796499997
ACH-000009,-0.657278533724
ACH-000011,-0.820200433757
ACH-000012,-0.494496277235
ACH-000013,-0.330256805091
ACH-000014,-0.7738052771960001
ACH-000015,-0.605400300102
ACH-000017,-0.7876284326369999
ACH-000018,-1.07226994448
ACH-000019,-1.1238573496700002
ACH-000021,-0.42612819885799996
ACH-000022,-0.740339599489
ACH-000025,-0.740724783564
ACH-000028,-0.750327595685
ACH-000030,-0.661572126862
ACH-000035,-0.6807035154950001
ACH-000036,-0.992682586433
ACH-000037,-0.879702875383
ACH-000039,-0.974450074036
ACH-000040,-0.8379757800309999
ACH-000041,-0.769334753628
ACH-000042,-0.589067492044
ACH-000045,-0.576921168882
ACH-000047,-0.6405259922259999
ACH-000052,-0.801354852312
ACH-000053,-0.601612658403
ACH-000054,-0.8201251596860001
ACH-000055,-0.947516579788
ACH-000060,-0.868559364798
ACH-000067,-0.8854111769700002
ACH-000070,-0.680838164861
ACH-000075,-1.01033062733
ACH-000078,-0.651787907492
ACH-000082,-0.957133787833
ACH-000085,-0.580615076841
ACH-000086,-0.718201174974
ACH-000087,-0.795075984842
ACH-000092,-0.9121470680529999
ACH-000095,-0.568337836179
ACH-000097,-0.905784098785
ACH-000098,-0.757365662233
ACH-000099,-0.714811953508
ACH-000108,-0.577891067205
ACH-000113,-0.608398348675
ACH-000115,-0.837915681888
ACH-000116,-0.678966948614
ACH-000118,-0.677847780826
ACH-000120,-0.689900600608
ACH-000123,-0.679422914653
ACH-000127,-0.616553910041
ACH-000128,-0.903799105836
ACH-000132,-0.675960968174
ACH-000133,-0.773613056551
ACH-000137,-0.6829971690469999
ACH-000138,-0.920067121724
ACH-000142,-0.927612809463
ACH-000143,-0.7665980014470001
ACH-000146,-0.37252194370700004
ACH-000148,-0.639486244116
ACH-000150,-0.645396263007
ACH-000152,-0.9479059856919999
ACH-000153,-0.8604668362360001
ACH-000159,-0.978410207525
ACH-000160,-0.520513756709
ACH-000163,-1.02532901955
ACH-000167,-0.855351778437
ACH-000168,-0.703817663161
ACH-000169,-0.872175227957
ACH-000178,-0.880755237817
ACH-000182,-0.893532233184
ACH-000183,-0.711179830703
ACH-000188,-0.759701903412
ACH-000189,-1.1037314886
ACH-000190,-0.829607392495
ACH-000198,-0.803912518834
ACH-000204,-1.1185932008
ACH-000206,-0.597398811534
ACH-000207,-0.46145668421700003
ACH-000211,-0.934283180604
ACH-000215,-0.61213597606
ACH-000221,-0.466556445153
ACH-000222,-0.718840637103
ACH-000223,-0.858499532321
ACH-000226,-0.84660408579
ACH-000227,-0.557014242058
ACH-000228,-0.48724598938
ACH-000231,-0.8787665075769999
ACH-000232,-0.8679099420299999
ACH-000233,-0.62826372269
ACH-000234,-0.866611407359
ACH-000235,-0.950774311566
ACH-000237,-0.7342014183169999
ACH-000238,-0.573512066453
ACH-000243,-0.6907199289120001
ACH-000244,-1.0575327244700001
ACH-000246,-0.6212142693330001
ACH-000248,-0.807646707596
ACH-000250,-0.982463673345
ACH-000251,-0.8566116352420001
ACH-000253,-0.8002237552879999
ACH-000255,-0.739994161686
ACH-000256,-0.833235392782
ACH-000257,-0.7679139962520001
ACH-000258,-0.948455968981
ACH-000259,-0.63499806207
ACH-000260,-0.739004875226
ACH-000261,-0.810743994815
ACH-000262,-0.5986308594259999
ACH-000263,-0.478729847937
ACH-000264,-1.00648719275
ACH-000265,-0.527654937587
ACH-000266,-0.715050811554
ACH-000272,-0.684716762002
ACH-000273,-0.73835660984
ACH-000274,-0.897450545914
ACH-000277,-0.579882948851
ACH-000278,-0.57856073802
ACH-000279,-0.808584747351
ACH-000280,-0.6067385956369999
ACH-000281,-0.914562982382
ACH-000288,-0.672439409426
ACH-000291,-0.799775970895
ACH-000293,-0.50375198591
ACH-000294,-0.481719099053
ACH-000295,-0.567991723386
ACH-000296,-0.8878742125700001
ACH-000302,-0.198618073382
ACH-000304,-0.6953253774860001
ACH-000307,-0.49587600214199995
ACH-000308,-0.796704455229
ACH-000310,-0.588701389903
ACH-000311,-0.6559424800670001
ACH-000312,-0.75108401374
ACH-000315,-0.509687378862
ACH-000316,-0.626904479032
ACH-000317,-0.541550291073
ACH-000318,-0.630493095304
ACH-000319,-0.832487552068
ACH-000320,-0.8904871670119999
ACH-000322,-1.26893323928
ACH-000323,-0.9720812203489999
ACH-000324,-0.563385539606
ACH-000329,-0.841873616737
ACH-000330,-1.02512043275
ACH-000331,-0.715766495335
ACH-000332,-0.578148875814
ACH-000334,-0.9149887325309999
ACH-000335,-0.6359649361
ACH-000336,-0.7337981252269999
ACH-000337,-0.5826918833479999
ACH-000339,-0.7898013317329999
ACH-000341,-0.64375195008
ACH-000348,-0.830848621654
ACH-000350,-0.393978773512
ACH-000352,-1.04321823476
ACH-000356,-0.631003677479
ACH-000361,-0.5830381265460001
ACH-000362,-0.432524440045
ACH-000363,-0.743526579364
ACH-000364,-0.867054614253
ACH-000365,-0.45199639175300005
ACH-000366,-0.837320567231
ACH-000368,-0.691011527687
ACH-000374,-0.787653661577
ACH-000375,-0.926824517779
ACH-000376,-0.634079933358
ACH-000381,-0.776002087701
