,PRKAG3 (53632)
ACH-000004,-0.254750995566
ACH-000007,0.0152529592573
ACH-000009,-0.212815223686
ACH-000011,0.0123131527404
ACH-000012,0.0181455045683
ACH-000013,0.0237739653576
ACH-000014,-0.0232450737261
ACH-000015,0.10218210322
ACH-000017,-0.114006140452
ACH-000018,-0.12430397557600001
ACH-000019,-0.0607181073758
ACH-000021,-0.14484969737
ACH-000022,-0.15270861194399998
ACH-000025,0.0180299261228
ACH-000028,-0.09890460551480001
ACH-000030,0.010741102576999999
ACH-000035,0.061646658345
ACH-000036,-0.0518213516199
ACH-000037,0.0328696300653
ACH-000039,-0.052568376771
ACH-000040,-0.0573330011996
ACH-000041,0.03353046761240001
ACH-000042,-0.0150491621456
ACH-000045,-0.17691381908300002
ACH-000047,0.035112159300500004
ACH-000052,-0.135517970663
ACH-000053,0.102299612587
ACH-000054,0.0684870610508
ACH-000055,-0.156470143118
ACH-000060,-0.107131188289
ACH-000067,-0.176700627669
ACH-000070,-0.200650658954
ACH-000075,0.180541735541
ACH-000078,-0.198327970887
ACH-000082,0.23036138106100001
ACH-000085,-0.254493022186
ACH-000086,0.05892791258169999
ACH-000087,0.14381599946100002
ACH-000092,-0.0008879454790079999
ACH-000095,0.07396974616110001
ACH-000097,-0.07493287803069999
ACH-000098,-0.133042226254
ACH-000099,-0.027969961690500002
ACH-000108,-0.034183360515799996
ACH-000113,0.0098745404185
ACH-000115,-0.196816482529
ACH-000116,0.134420127937
ACH-000118,0.021621871686900003
ACH-000120,-0.17243865995700003
ACH-000123,0.18325165676
ACH-000127,-0.0630448939982
ACH-000128,-0.00846439854143
ACH-000132,0.0367454059699
ACH-000133,-0.132866264924
ACH-000137,0.00340110652176
ACH-000138,-0.0263119271752
ACH-000142,-0.162663526015
ACH-000143,-0.0340874543791
ACH-000146,-0.017115261798
ACH-000148,-0.11680082138499999
ACH-000150,-0.129646264563
ACH-000152,0.09667319884360001
ACH-000153,-0.216442562995
ACH-000159,-0.11526627352
ACH-000160,0.110116294463
ACH-000163,-0.0653806156174
ACH-000167,-0.026800001246799997
ACH-000168,-0.100893977086
ACH-000169,-0.05484172054280001
ACH-000178,0.0261035311252
ACH-000182,0.0832904553654
ACH-000183,-0.0800162152673
ACH-000188,-0.049303697711500005
ACH-000189,0.146699004389
ACH-000190,0.255814664766
ACH-000198,0.180945403175
ACH-000204,0.12112135067
ACH-000206,-0.00408790212627
ACH-000207,-0.22720073914
ACH-000211,-0.11084016231899999
ACH-000215,-0.030240792561599998
ACH-000221,-0.00239330614385
ACH-000222,-0.05573684624940001
ACH-000223,-0.126392571391
ACH-000226,-0.0007029822974460001
ACH-000227,0.246669176077
ACH-000228,0.277765495804
ACH-000231,-0.0939781897339
ACH-000232,-0.0195501511686
ACH-000233,-0.006470474957439999
ACH-000234,-0.135799066509
ACH-000235,-0.0237981420248
ACH-000237,-0.0492819873666
ACH-000238,0.153266123758
ACH-000243,0.154321477937
ACH-000244,0.163681521475
ACH-000246,0.0262845048985
ACH-000248,-0.180973550388
ACH-000250,-0.115889799328
ACH-000251,-0.336628888199
ACH-000253,-0.040136260657900005
ACH-000255,-0.0746140541102
ACH-000256,0.0789329818195
ACH-000257,-0.0494744233529
ACH-000258,0.17234560725499998
ACH-000259,-0.045714734547100004
ACH-000260,-0.17351251579100002
ACH-000261,0.00020048403911200003
ACH-000262,0.0474142057619
ACH-000263,0.137837684582
ACH-000264,0.126354614681
ACH-000265,0.00645523125764
ACH-000266,-0.046548520280400005
ACH-000272,-0.08893153819369999
ACH-000273,0.0227985717801
ACH-000274,-0.22327277787900002
ACH-000277,0.05674809032980001
ACH-000278,0.124782885495
ACH-000279,-0.0548507647297
ACH-000280,-0.0893516197084
ACH-000281,0.0146511934334
ACH-000288,-0.0947240657756
ACH-000291,-0.048284115790800004
ACH-000293,-0.144331737083
ACH-000294,0.115269961053
ACH-000295,0.0371261843921
ACH-000296,0.0370228240759
ACH-000302,0.0101151453936
ACH-000304,-0.0381129468785
ACH-000307,-0.0435361384898
ACH-000308,-0.161512921586
ACH-000310,-0.0394883987608
ACH-000311,-0.317151594468
ACH-000312,-0.107520407058
ACH-000315,0.122117014373
ACH-000316,-0.107034728007
ACH-000317,-0.13357073033199998
ACH-000318,-0.12272944136
ACH-000319,-0.0488799633133
ACH-000320,-0.135626508644
ACH-000322,-0.0382749040426
ACH-000323,0.106330298668
ACH-000324,-0.0942564108128
ACH-000329,-0.031325922315799996
ACH-000330,-0.147881812762
ACH-000331,0.05152946389119999
ACH-000332,-0.11112084371
ACH-000334,-0.11683171669800001
ACH-000335,0.045745110836399996
ACH-000336,-0.312925370215
ACH-000337,-0.0382820149359
ACH-000339,-0.00133686576853
ACH-000341,0.143366790488
ACH-000348,0.043665676952
ACH-000350,-0.0683476577755
ACH-000352,0.0596930237942
ACH-000356,0.0447729347412
ACH-000361,0.198453718992
ACH-000362,0.0849040456298
ACH-000363,0.10649974727099999
ACH-000364,-0.0177383648875
ACH-000365,-0.0824979700183
ACH-000366,-0.170634733236
ACH-000368,0.0203980050099
ACH-000374,-0.05404839665569999
ACH-000375,-0.147914003696
ACH-000376,-0.158572156784
ACH-000381,0.09226012285910001
ACH-000383,-0.0599889481202
ACH-000387,-0.108534744193
ACH-000389,-0.0690585088809
ACH-000390,-0.20429398532600002
ACH-000393,-0.32440696663
ACH-000395,-0.41828472350999996
ACH-000397,0.028161352423900003
ACH-000401,0.0445138108373
ACH-000402,0.0191669823552
ACH-000403,-0.030999591094200002
ACH-000404,-0.193730527009
ACH-000406,0.029575741118
ACH-000407,-0.102736697864
ACH-000408,-0.10534338911699999
ACH-000410,-0.11155477977600001
ACH-000411,-0.077195349121
ACH-000414,0.0593080082739
ACH-000415,-0.054995641550500005
ACH-000416,-0.0636120546075
ACH-000420,-0.0315149118171
ACH-000421,-0.0125195491289
ACH-000424,-0.168937063054
ACH-000425,-0.144172122041
ACH-000426,0.179474927082
ACH-000427,0.0864243487115
ACH-000433,0.036465718531
ACH-000436,0.0281132966506
ACH-000444,-0.171323356377
ACH-000445,0.109901364463
ACH-000448,-0.07160666915160001
ACH-000450,0.052858612104199995
ACH-000452,0.00662829661796
ACH-000454,-0.0758791063611
ACH-000458,-0.16530086917099998
ACH-000459,0.0218730191062
ACH-000460,-0.0504454845665
ACH-000461,-0.020705732644599996
ACH-000463,-0.15935576288
ACH-000464,0.17795437670400002
ACH-000466,-0.126285131107
ACH-000467,0.0580045623322
ACH-000468,-0.00829395602879
ACH-000469,0.045555472552500004
ACH-000470,0.142714323206
ACH-000471,0.17378307148400002
ACH-000472,-0.0206424660177
ACH-000473,-0.0539161047769
ACH-000475,-0.134831676856
ACH-000476,0.11512606892
ACH-000477,0.12741689591299998
ACH-000480,-0.0755989273595
ACH-000481,0.158767587124
ACH-000483,-0.125937505406
ACH-000484,-0.311808760936
ACH-000485,0.149379287083
ACH-000486,0.015641659545499998
ACH-000487,-0.044988457242099995
ACH-000488,-0.0256286557553
ACH-000490,-0.0199116417027
ACH-000491,-0.20530300374000002
ACH-000495,-0.17168991392000002
ACH-000496,-0.0732339728813
ACH-000499,0.015563013092
ACH-000500,-0.332577217659
ACH-000502,-0.016814200478299998
ACH-000503,-0.191405924978
ACH-000505,0.07987580192089999
ACH-000507,-0.026577527472099998
ACH-000510,0.0589000295765
ACH-000511,0.0208176778183
ACH-000512,-0.214019753379
ACH-000516,-0.044509234241000006
ACH-000517,0.128702086599
ACH-000518,-0.017323692857
ACH-000520,-0.052452728083800006
ACH-000521,-0.100269848193
ACH-000522,0.07670128494089999
ACH-000524,0.141044850303
ACH-000527,-0.0436676932811
ACH-000528,0.00534089481683
ACH-000537,-0.0832118020935
ACH-000541,0.051469068371599994
ACH-000542,0.0581213035688
ACH-000544,-0.028902345794
ACH-000545,0.0544595671079
ACH-000547,-0.0639928573537
ACH-000548,-0.0970244817083
ACH-000549,-0.207002793749
ACH-000550,0.0108589374358
ACH-000552,0.061679217244100006
ACH-000556,-0.0974724395847
ACH-000557,-0.108537260047
ACH-000570,-0.144748201983
ACH-000571,-0.098915755899
ACH-000573,0.0146119478489
ACH-000576,0.063094169544
ACH-000580,0.0458000324885
ACH-000584,-0.0032916297863099997
ACH-000585,-0.061714647574800004
ACH-000588,-0.055069178932900004
ACH-000589,-0.0182766604597
ACH-000591,-0.15639732124199998
ACH-000593,-0.11768810363500001
ACH-000600,-0.061101500748800004
ACH-000601,-0.051094160628000006
ACH-000604,0.007382232969449999
ACH-000605,-0.19147158869699998
ACH-000606,-0.24523411757599997
ACH-000608,-0.173834482909
ACH-000614,0.015743499568
ACH-000616,-0.144769503598
ACH-000618,0.262646967052
ACH-000619,0.0269797950567
ACH-000620,0.0345208883668
ACH-000621,-0.10063168919500001
ACH-000622,0.04763063733990001
ACH-000623,-0.0764740071123
ACH-000624,-0.06948497700510001
ACH-000627,-0.199933338717
ACH-000630,-0.0465031402434
ACH-000632,-0.24654524656500001
ACH-000633,-0.028219628713899998
ACH-000637,0.0104656889488
ACH-000638,0.0200047646619
ACH-000646,0.21287762583099998
ACH-000647,0.0386038833437
ACH-000648,0.184751374975
ACH-000649,-0.0968017151124
ACH-000651,-0.134506746106
ACH-000652,-0.031042670164099995
ACH-000653,-0.169212231101
ACH-000657,0.00980214036287
ACH-000658,-0.0273018421488
ACH-000661,-0.166237582583
ACH-000662,-0.537620049759
ACH-000663,-0.198530570981
ACH-000665,-0.0146055528983
ACH-000671,-0.17119514587499998
ACH-000673,-0.0381163266045
ACH-000676,0.0124517869874
ACH-000677,0.181790762517
ACH-000681,-0.0320898405116
ACH-000682,-0.006792695654260001
ACH-000683,-0.14554649023900001
ACH-000684,0.296469337454
ACH-000688,0.223775336682
ACH-000693,-0.0150731976722
ACH-000694,-0.05115593289530001
ACH-000695,0.0403790193229
ACH-000696,-0.047576920356700005
ACH-000697,-0.19993020721000002
ACH-000699,0.00865617240543
ACH-000701,0.0431410220924
ACH-000706,0.0451990812595
ACH-000711,0.0353173628377
ACH-000713,0.0243815800972
ACH-000714,-0.10135065119799999
ACH-000718,0.0367774220604
ACH-000720,0.033420257491099996
ACH-000721,0.0367272643483
ACH-000724,0.0311262933023
ACH-000725,-0.136663782449
ACH-000732,0.07223439145169999
ACH-000734,-0.0728613679196
ACH-000735,0.09747927993760001
ACH-000736,-0.152625499616
ACH-000738,-0.0423876542901
ACH-000746,0.09438509508130001
ACH-000747,-0.139949808045
ACH-000748,-0.0333355382424
ACH-000753,-0.007583664045640001
ACH-000756,-0.11058026320900001
ACH-000757,0.113477150394
ACH-000758,-0.0692499655507
ACH-000760,-0.108544063824
ACH-000763,-0.058298136215000004
ACH-000764,0.270020052219
ACH-000765,-0.13929854686100002
ACH-000766,0.069323830543
ACH-000767,-0.19873226502500002
ACH-000768,0.0335385732764
ACH-000769,0.017417758972900002
ACH-000770,-0.11424320631899999
ACH-000771,-0.049708090317099995
ACH-000773,-0.0962068685328
ACH-000776,-0.0203401933152
ACH-000777,-0.12986632337
ACH-000778,-0.0578294123286
ACH-000781,-0.0039196384661300005
ACH-000782,-0.13089702485
ACH-000783,-0.25013758185400004
ACH-000784,-0.069440366062
ACH-000785,-0.122024561394
ACH-000787,0.0179013004377
ACH-000788,0.0512033971837
ACH-000791,-0.0771793047983
ACH-000792,0.005165811507609999
ACH-000794,-0.020635354587999997
ACH-000796,-0.245135499424
ACH-000799,-0.10913153070800001
ACH-000800,-0.00959189328162
ACH-000802,-0.107309885082
ACH-000804,-0.148608533018
ACH-000805,0.0702497883436
ACH-000809,-0.0973285407467
ACH-000810,-0.0072482373689300005
ACH-000811,0.016514658288
ACH-000817,-0.0364921772921
ACH-000819,-0.060015106037
ACH-000820,0.0502951765348
ACH-000821,-0.09819431486019999
ACH-000822,0.10341500998400001
ACH-000823,-0.0552810126775
ACH-000824,-0.16796251518
ACH-000827,-0.145386669318
ACH-000829,0.0530829870986
ACH-000831,-0.128779191939
ACH-000832,0.058594527646599996
ACH-000833,-0.07130355001680001
ACH-000834,-0.018119228625299997
ACH-000835,-0.136956561729
ACH-000836,-0.099938233606
ACH-000837,-0.24550015756700003
ACH-000838,-0.11245424257600001
ACH-000839,-0.139548073324
ACH-000840,0.0378170996536
ACH-000841,0.11872054993100001
ACH-000843,0.10653821284
ACH-000846,0.0723877908762
ACH-000847,-0.12050887937799999
ACH-000848,-0.0818803407592
ACH-000849,-0.0125197350957
ACH-000851,0.00425554025387
ACH-000855,-0.0938443868543
ACH-000856,0.22663816671300002
