,PPP1R10 (5514)
ACH-000004,-0.912438663355
ACH-000007,-1.5061718906000001
ACH-000009,-1.26370916128
ACH-000011,-1.12981222463
ACH-000012,-1.17227440219
ACH-000013,-1.25456776645
ACH-000014,-1.06083607456
ACH-000015,-0.997748277731
ACH-000017,-1.0473523527200002
ACH-000018,-0.840255070671
ACH-000019,-0.9264860898289999
ACH-000021,-1.0427399876999999
ACH-000022,-1.00282569142
ACH-000025,-0.9168176764899999
ACH-000028,-1.07382397244
ACH-000030,-0.975837056081
ACH-000035,-0.9738014705589999
ACH-000036,-1.04285991445
ACH-000037,-0.7064059028030001
ACH-000039,-1.06431566766
ACH-000040,-0.908915172615
ACH-000041,-1.1469203044399998
ACH-000042,-1.24305218806
ACH-000045,-1.23656314213
ACH-000047,-1.17431340086
ACH-000052,-1.2389605766299998
ACH-000053,-1.3584308249300001
ACH-000054,-1.45556393878
ACH-000055,-0.7287717897529999
ACH-000060,-1.1042988713700002
ACH-000067,-1.08450896405
ACH-000070,-1.28266029803
ACH-000075,-1.34140943329
ACH-000078,-1.05560354858
ACH-000082,-1.03429214978
ACH-000085,-1.00150982247
ACH-000086,-1.02599568536
ACH-000087,-0.8263716170569999
ACH-000092,-1.18608121299
ACH-000095,-1.2637761324899999
ACH-000097,-1.13432862953
ACH-000098,-0.959048271445
ACH-000099,-1.00367292212
ACH-000108,-1.3655416881400002
ACH-000113,-1.3113322576100002
ACH-000115,-1.5193936018799998
ACH-000116,-1.00861107513
ACH-000118,-0.867979043063
ACH-000120,-1.12454125678
ACH-000123,-1.14204188777
ACH-000127,-1.04565104762
ACH-000128,-1.21219357085
ACH-000132,-1.17548144088
ACH-000133,-1.29293356237
ACH-000137,-1.44377134
ACH-000138,-1.0320814501200002
ACH-000142,-0.910954068626
ACH-000143,-1.25282596244
ACH-000146,-1.63523700723
ACH-000148,-0.9467319644200001
ACH-000150,-1.16979220748
ACH-000152,-1.18749786348
ACH-000153,-1.32180471184
ACH-000159,-1.30848000759
ACH-000160,-1.33733202979
ACH-000163,-0.9872205931999999
ACH-000167,-1.31968403864
ACH-000168,-1.18845322141
ACH-000169,-1.0431232897799998
ACH-000178,-1.19753710265
ACH-000182,-1.49372388446
ACH-000183,-1.43294836696
ACH-000188,-1.03428997472
ACH-000189,-0.727205578064
ACH-000190,-1.2438939155500002
ACH-000198,-1.3210720166399998
ACH-000204,-1.2475174786
ACH-000206,-0.966772840162
ACH-000207,-1.07534335323
ACH-000211,-1.05348259969
ACH-000215,-0.891660481694
ACH-000221,-1.01780887075
ACH-000222,-1.02067179352
ACH-000223,-1.51840852987
ACH-000226,-1.14207608203
ACH-000227,-1.38251236035
ACH-000228,-1.21642141999
ACH-000231,-1.3181565454100002
ACH-000232,-1.09856421482
ACH-000233,-1.25494367952
ACH-000234,-1.0181264781200001
ACH-000235,-1.1780383509999999
ACH-000237,-0.9355069772310001
ACH-000238,-1.03918410871
ACH-000243,-1.05623114374
ACH-000244,-1.17117466139
ACH-000246,-1.01992012247
ACH-000248,-0.916895754384
ACH-000250,-1.01747388161
ACH-000251,-0.913261914964
ACH-000253,-1.2275538086700002
ACH-000255,-0.9147303024660001
ACH-000256,-0.9606983757009999
ACH-000257,-1.12269134118
ACH-000258,-0.918615655209
ACH-000259,-1.1386331111499999
ACH-000260,-1.12600419529
ACH-000261,-1.05292224989
ACH-000262,-1.03507498614
ACH-000263,-0.725023433252
ACH-000264,-1.42571660331
ACH-000265,-1.1678832946700002
ACH-000266,-1.14117137701
ACH-000272,-1.10776123286
ACH-000273,-1.0088056743
ACH-000274,-1.0519510454
ACH-000277,-0.9492765595010001
ACH-000278,-0.7649574825929999
ACH-000279,-1.00791409496
ACH-000280,-1.16704181209
ACH-000281,-1.08343162205
ACH-000288,-0.8865700962999999
ACH-000291,-1.0058718473700001
ACH-000293,-1.09286147538
ACH-000294,-0.629236423214
ACH-000295,-0.8742469054019999
ACH-000296,-0.900359442058
ACH-000302,-1.12840953177
ACH-000304,-1.36269017176
ACH-000307,-1.205736597
ACH-000308,-1.17834210975
ACH-000310,-0.81030637898
ACH-000311,-1.25585355903
ACH-000312,-1.09418597011
ACH-000315,-1.11595489247
ACH-000316,-1.21175339661
ACH-000317,-1.6235120546700001
ACH-000318,-0.977299757238
ACH-000319,-0.942409469818
ACH-000320,-0.8710292768790001
ACH-000322,-1.60147806649
ACH-000323,-1.05467075938
ACH-000324,-1.09957436778
ACH-000329,-1.0434702702399998
ACH-000330,-1.10965858214
ACH-000331,-0.95027337081
ACH-000332,-1.03882273112
