,NPBWR2 (2832)
ACH-000167,-0.123022254806
ACH-000168,-0.250785671699
ACH-000169,-0.24044759863899998
ACH-000178,-0.17385238861900001
ACH-000182,0.0071517754188100005
ACH-000183,-0.0652534449903
ACH-000188,0.0695087576082
ACH-000189,0.343655643095
ACH-000190,-0.0258337501188
ACH-000198,0.17376306872400002
ACH-000204,-0.164036982804
ACH-000206,-0.136640813207
ACH-000207,-0.130526268762
ACH-000211,0.0678509255506
ACH-000215,-0.0238243215287
ACH-000221,-0.038619296288
ACH-000222,-0.11326727573100001
ACH-000223,0.0729493066681
ACH-000226,-0.022020837694599997
ACH-000227,-0.025249489205099996
ACH-000228,0.155755757682
ACH-000231,-0.211203840793
ACH-000232,-0.0912001216659
ACH-000233,-0.143385868615
ACH-000234,-0.0280083827457
ACH-000235,-0.11740081179800001
ACH-000237,-0.00688820807522
ACH-000238,-0.19654991124200002
ACH-000243,-0.014588159292299998
ACH-000244,-0.111220915483
ACH-000246,-0.0797658573192
ACH-000248,-0.07494581894050001
ACH-000250,-0.146521999114
ACH-000251,-0.14586766218
ACH-000253,-0.378503559951
ACH-000255,0.0167120783392
ACH-000256,-0.308943012407
ACH-000257,-0.212833324569
ACH-000258,-0.167472904646
ACH-000259,-0.0864856557529
ACH-000260,-0.0589658156651
ACH-000261,-0.061858970372299996
ACH-000262,-0.023778967463700004
ACH-000263,-0.190859252898
ACH-000264,-0.07280257088
ACH-000265,0.0308037983855
ACH-000266,-0.18859941615400003
ACH-000272,-0.08481276101960002
ACH-000273,-0.0491515712464
ACH-000274,-0.017043475421
ACH-000277,-0.9268548864489999
ACH-000278,-0.0233978675451
ACH-000279,-0.0523011445017
ACH-000280,-0.11493683152999999
ACH-000281,-0.358257679573
ACH-000288,-0.0759646907531
ACH-000291,-0.0340147823695
ACH-000293,0.0973938477395
ACH-000294,-0.23965939425299998
ACH-000295,-0.0896624505172
ACH-000296,0.09785814224760002
ACH-000302,0.0318468861186
ACH-000304,-0.49589938762100005
ACH-000307,-0.08467989164869999
ACH-000308,-0.220736951237
ACH-000310,-0.179207790678
ACH-000311,-0.163932686751
ACH-000312,-0.12723417986899999
ACH-000315,0.148709482595
ACH-000316,-0.178824756355
ACH-000317,0.0480324075015
ACH-000318,0.137824089496
ACH-000319,-0.138991567578
ACH-000320,-0.269069598143
ACH-000322,-0.265235920442
ACH-000323,0.157046659367
ACH-000324,-0.0559969153813
ACH-000329,-0.0506934649699
ACH-000330,0.11513087114800001
ACH-000331,-0.019580403478
ACH-000332,-0.045439469819300006
ACH-000334,0.10715802642200001
ACH-000335,0.12792186960000002
ACH-000336,-0.10426695347
ACH-000337,0.134956014437
ACH-000339,0.033378516776799996
ACH-000341,0.49507352292400003
ACH-000348,-0.14858584784
ACH-000350,-0.203324075139
ACH-000352,-0.20589478681099999
ACH-000356,-0.0674202778134
ACH-000361,-0.350040746545
ACH-000362,0.118566719986
ACH-000363,-0.10311267921
ACH-000364,-0.0939415743017
ACH-000365,0.0609656786203
ACH-000366,-0.0993182052889
ACH-000368,0.135285996121
ACH-000374,-0.0619811724365
ACH-000375,-0.146294458354
ACH-000376,0.00166211044874
ACH-000381,-0.018033317467
ACH-000383,-0.0107309557719
ACH-000387,0.00610421313131
ACH-000389,-0.210157687905
ACH-000390,-0.0665663517897
ACH-000393,-0.0130854197671
ACH-000395,-0.278580099933
ACH-000397,-0.0451245671497
ACH-000401,0.0922363063411
ACH-000402,0.212290478128
ACH-000403,-0.274677993858
ACH-000404,-0.07815740420360001
ACH-000406,-0.08905431651830001
ACH-000407,-0.17273900599199998
ACH-000408,-0.0419177914426
ACH-000410,-0.07003169339279999
ACH-000411,-0.06853076206780001
ACH-000414,-0.184191218229
ACH-000415,0.158674511514
ACH-000416,-0.000910075866736
ACH-000420,-0.22823744332499998
ACH-000421,-0.144885439335
ACH-000424,0.00541793743932
ACH-000425,-0.101784883792
ACH-000426,-0.0759390059388
ACH-000427,-0.0340794115669
ACH-000433,-0.103609310715
ACH-000436,-0.162562237822
ACH-000444,-0.131882309726
ACH-000445,-0.229019459464
ACH-000448,-0.0638645746245
ACH-000450,-0.0668818940322
ACH-000452,-0.305639373768
ACH-000454,0.210774986217
ACH-000458,-0.0488261710439
ACH-000459,0.09155488065639998
ACH-000460,-0.25255733621800003
ACH-000461,0.0209206714181
ACH-000463,-0.14926472504799998
ACH-000464,-0.05810948116069999
ACH-000466,-0.280765005041
ACH-000467,-0.307328278623
ACH-000468,-0.0952971115858
ACH-000469,-0.06018140809230001
ACH-000470,-0.409130041532
ACH-000471,-0.0896351609692
ACH-000472,-0.09834370333619999
ACH-000473,-0.142708123529
ACH-000475,-0.0165944183807
ACH-000476,-0.201870895679
ACH-000477,-0.02901508077
ACH-000480,0.060038122960599995
ACH-000481,-0.0636085568814
ACH-000483,-0.012205107177600002
ACH-000484,-0.0487826459521
ACH-000485,0.0345328559649
ACH-000486,-0.0736936312796
ACH-000487,-0.0227013755922
ACH-000488,-0.124995751907
ACH-000490,-0.0194584603657
ACH-000491,-0.23672303510099998
ACH-000495,0.021596621180099997
ACH-000496,-0.180833823706
ACH-000499,0.18917013559
ACH-000500,-0.105861645602
ACH-000502,-0.0568653181958
ACH-000503,0.181165096761
ACH-000505,0.020164732390599998
ACH-000507,-0.160531798792
ACH-000510,-0.06642191592640001
ACH-000511,-0.054607774388
ACH-000512,-0.012116793361400001
ACH-000516,-0.0993408833855
ACH-000517,-0.176613994672
ACH-000518,-0.18623412904199999
ACH-000520,-0.330994924648
ACH-000521,-0.0749190095006
ACH-000522,-0.102295751019
ACH-000524,-0.131743781982
ACH-000527,-0.0904666910979
ACH-000528,-0.137201670876
ACH-000537,-0.049125933696400004
ACH-000541,0.0385314067543
ACH-000542,-0.0164894209074
ACH-000544,0.022861373533999998
ACH-000545,0.0028144660625000002
ACH-000547,0.134717191699
ACH-000548,0.178563486297
ACH-000549,-0.0458917371004
ACH-000550,-0.07060348605719999
ACH-000552,-0.180929226646
ACH-000556,-0.126357896346
ACH-000557,-0.295260600082
ACH-000570,-0.15712496689799998
ACH-000571,-0.019812640524
ACH-000573,0.015056813450100001
ACH-000576,0.105509546121
ACH-000580,-0.11453802496
ACH-000584,0.05904517901549999
ACH-000585,-0.0372788472485
ACH-000588,0.0179107501642
ACH-000589,0.048654390308099996
ACH-000591,-0.06637697964240001
ACH-000593,-0.128008327802
ACH-000600,-0.0821656310002
ACH-000601,-0.0736796731989
ACH-000604,-0.00316337913137
ACH-000605,0.016857647112200003
ACH-000606,0.160586386507
ACH-000608,-0.160002870144
ACH-000614,-0.216378663112
ACH-000616,-0.157401730185
ACH-000618,0.00430104724377
ACH-000619,-0.165954012815
ACH-000620,-0.052000873586599994
ACH-000621,-0.114831621198
ACH-000622,-0.204314283547
ACH-000623,-0.121356477837
ACH-000624,0.00358838481614
ACH-000627,-0.1950731927
ACH-000630,0.059844042635900006
ACH-000632,0.0267818297379
ACH-000633,-0.194814288775
ACH-000637,-0.156576713265
ACH-000638,0.0609059650615
ACH-000646,-0.268061038729
ACH-000647,0.09996141427889998
ACH-000648,-0.25861678593000004
ACH-000649,-0.0467706268928
ACH-000651,-0.089527800531
ACH-000652,-0.215914427643
ACH-000653,0.0997010365047
ACH-000657,-0.0112715786273
ACH-000658,-0.0833246126764
ACH-000661,0.0166594156788
ACH-000662,-0.207255179348
ACH-000663,-0.291950803235
ACH-000665,-0.145260159098
ACH-000671,0.116310819056
ACH-000673,-0.0770045468432
ACH-000676,-0.021293838306499998
ACH-000677,-0.024623598771
ACH-000681,-0.194488795226
ACH-000682,-0.0345067737307
ACH-000683,-0.112854070484
ACH-000684,-0.165589264608
ACH-000688,0.00586748832929
ACH-000693,0.0334804406965
ACH-000694,0.0215545581727
ACH-000695,0.06202915922780001
ACH-000696,-0.0572212737984
ACH-000697,0.012210620012100002
ACH-000699,-0.16476359451
ACH-000701,-0.194965494326
ACH-000706,-0.06562911487669999
ACH-000711,-0.0425973432261
ACH-000713,0.044260531594500004
ACH-000714,0.165762764393
ACH-000718,-0.044574267510199994
ACH-000720,0.0296172231066
ACH-000721,0.032203989290400005
ACH-000724,-0.170694931824
ACH-000725,0.00335163110943
ACH-000732,0.282861496231
ACH-000734,-0.0278289824744
ACH-000735,-0.11743701223200001
ACH-000736,-0.124817993401
ACH-000738,-0.050869557524499995
ACH-000746,-0.0568321772927
ACH-000747,-0.06704507883659999
ACH-000748,-0.014786386568200001
ACH-000753,-0.16244737567
ACH-000756,-0.138850648135
ACH-000757,0.053164147075500004
ACH-000758,-0.105731302846
ACH-000760,-0.108995951893
ACH-000763,0.116233078931
ACH-000764,-0.0906626089905
ACH-000765,0.0824842557196
ACH-000766,-0.0238712444435
ACH-000767,-0.102368279273
ACH-000768,-0.00626524934648
ACH-000769,-0.09692314324370001
ACH-000770,-0.0547141309528
ACH-000771,-0.307142986954
ACH-000773,-0.13674048298
ACH-000776,0.009015827519139999
ACH-000777,-0.130287514916
ACH-000778,-0.020641630498
ACH-000781,-0.0836984311605
ACH-000782,-0.0294028691977
ACH-000783,-0.127602813629
ACH-000784,-0.10048445829500001
ACH-000785,-0.0762908104127
ACH-000787,-0.00410782405013
ACH-000788,-0.079125154941
ACH-000791,-0.0778753028014
ACH-000792,-0.10088803459899999
ACH-000794,-0.09171728311920001
ACH-000796,-0.0348385810673
ACH-000799,-0.245238709228
ACH-000800,-0.32223393833299996
ACH-000802,0.0433606893788
ACH-000804,0.00755825385616
ACH-000805,-0.42901860054700003
ACH-000809,-0.149411345431
ACH-000810,0.0949833315326
ACH-000811,-0.216316725173
ACH-000817,0.166152555241
ACH-000819,0.118987194816
ACH-000820,-0.116766505481
ACH-000821,0.0675587813662
ACH-000822,-0.17795805216699997
ACH-000823,0.00967558965733
ACH-000824,-0.225280911635
ACH-000827,-0.132268191243
ACH-000829,-0.101674890438
ACH-000831,-0.015488287742200001
ACH-000832,0.0312764920464
ACH-000833,-0.0215345067226
ACH-000834,-0.10193840282700001
ACH-000835,-0.0765011335025
ACH-000836,-0.156741129733
ACH-000837,-0.131403346022
ACH-000838,0.0425711185475
ACH-000839,-0.102485736379
ACH-000840,-0.219026997465
ACH-000841,-0.055109765818099996
ACH-000843,-0.0045262673953599996
ACH-000846,0.11291006373500001
ACH-000847,0.118187202391
ACH-000848,-0.08108093212230001
ACH-000849,-0.157731080433
ACH-000851,-0.302386599308
ACH-000855,-0.100383152502
ACH-000856,-0.157109525626
ACH-000858,-0.0223393046932
ACH-000859,0.137941341895
ACH-000861,-0.08738793255899999
ACH-000862,-0.136826770205
ACH-000865,-0.0769799682889
ACH-000866,-0.0868977821531
ACH-000867,-0.0485195743069
ACH-000869,0.00418200775811
ACH-000872,-0.12418930681
ACH-000873,-0.0437018916727
ACH-000876,-0.0131743457515
ACH-000878,0.022604472002599997
ACH-000880,-0.276253311682
ACH-000881,-0.08170310775600001
ACH-000882,-0.12937404926100002
ACH-000884,-0.0645641816316
ACH-000885,0.00932734079357
ACH-000887,-0.017321495974599997
ACH-000888,-0.25502171065400003
ACH-000889,0.148687871093
ACH-000890,-0.085771586519
ACH-000896,-0.0376547400295
ACH-000898,-0.09866346681360001
ACH-000900,0.06928443765169999
ACH-000901,-0.07209073532219999
ACH-000905,-0.0639619506455
ACH-000906,-0.0173623995853
ACH-000907,-0.037023043231199995
ACH-000910,-0.141117860241
ACH-000911,-0.170444982015
ACH-000912,-0.08673222568080001
ACH-000913,-0.132387675534
ACH-000915,-0.0179675431058
ACH-000916,0.646330591268
ACH-000917,0.0693870176333
ACH-000921,-0.140963638404
ACH-000924,0.033559751015
ACH-000926,-0.20727153694800002
ACH-000928,-0.187647855779
ACH-000929,0.00964547723766
ACH-000932,-0.01523716981
ACH-000935,-0.055184181272200004
ACH-000936,-0.020435815187
ACH-000937,-0.0110013705369
ACH-000938,-0.157946048918
ACH-000939,0.019546123852
ACH-000941,-0.0976356300536
ACH-000943,-0.0527908236711
ACH-000946,-0.00884719918001
ACH-000947,-0.0741298134675
ACH-000948,-0.143971326113
ACH-000950,-0.13565116626499998
ACH-000953,-0.0478783669131
ACH-000957,0.05979392800509999
ACH-000958,0.0453566982616
ACH-000960,-0.046437255335599996
ACH-000963,0.111557915396
ACH-000968,0.142970786769
ACH-000969,0.043766345152
ACH-000973,0.00406999054954
ACH-000974,-0.0844091001957
ACH-000975,-0.014161588039500001
ACH-000976,0.00741298644063
ACH-000978,0.129091527721
ACH-000980,-0.0332538494169
ACH-000984,-0.028792773314799996
ACH-000986,-0.0991882590409
ACH-000988,0.0739892849362
ACH-000993,0.0499305397099
ACH-000994,-0.0591578768298
ACH-000996,0.0466738686847
ACH-001001,0.0339232920799
ACH-001020,0.08077936656569999
ACH-001028,-0.0870318334991
ACH-001031,-0.0758800815494
ACH-001038,-0.052573241078900004
ACH-001048,-0.014121108311100002
ACH-001050,-0.0118101537858
ACH-001053,0.144598476127
ACH-001054,0.061736789236000005
ACH-001061,-0.0068147043761999995
ACH-001067,0.115515191958
ACH-001075,-0.0421387423117
ACH-001096,0.13591504230999998
ACH-001128,0.016868670455399998
ACH-001134,0.0349219163208
ACH-001151,-0.0677735729313
ACH-001163,-0.11470461479699999
ACH-001164,-0.252675245968
ACH-001173,-0.12421329498099999
ACH-001183,-0.279025998814
ACH-001184,-0.14631121038
ACH-001190,-0.026895919475199998
ACH-001192,-0.06025048772699999
ACH-001193,-0.032929029276400006
ACH-001196,-0.23548223734999998
ACH-001197,-0.129457656968
ACH-001205,-0.08412912045710001
ACH-001211,0.0696909498638
ACH-001212,-0.00221576625975
ACH-001228,-0.329963242966
ACH-001232,-0.0702026686714
ACH-001239,-0.124275993851
ACH-001274,-0.0971204112898
ACH-001275,-0.022124508882
ACH-001277,-0.202447623262
ACH-001278,-0.064827023304
ACH-001280,-0.195552439473
ACH-001283,0.0535892754897
ACH-001289,0.0739520570955
ACH-001295,-0.158911792557
ACH-001300,-0.128785741191
ACH-001301,-0.100836536894
ACH-001302,-0.06828284134290001
ACH-001303,-0.09101098335079999
ACH-001306,-0.006054933184890001
ACH-001318,0.10706657811
ACH-001322,0.0209169901077
ACH-001328,-0.122299740867
ACH-001332,0.094345248159
ACH-001333,-0.0375899612753
ACH-001336,0.103198477861
ACH-001340,-0.19783547567899998
ACH-001346,-0.0234330565549
ACH-001353,-0.16050885933700001
ACH-001354,-0.213607447351
ACH-001367,-0.102311827884
ACH-001368,-0.0628249905327
ACH-001374,-0.110280216495
ACH-001375,-0.167231042781
ACH-001377,-0.0377971895054
ACH-001380,-0.07844831528269999
ACH-001391,-0.0385484536155
ACH-001407,0.106475304721
ACH-001408,-0.194299473068
ACH-001413,-0.128863853844
ACH-001430,0.0143177730339
ACH-001431,-0.108579342599
ACH-001450,0.146255991004
ACH-001496,-0.0476019843013
ACH-001500,-0.0751516910831
ACH-001521,-0.47950668339900004
ACH-001523,-0.164021239161
ACH-001532,-0.09312342547189999
ACH-001536,-0.302599311554
ACH-001550,0.0634054499352
ACH-001552,-0.357720848209
ACH-001554,-0.030028932962099998
ACH-001645,-0.084066240796
ACH-001654,-0.103280205397
ACH-001715,-0.0037026006925
ACH-001735,-0.0884109589917
ACH-001736,-0.04881182013040001
ACH-001737,-0.517652572145
ACH-001740,0.0297929866125
ACH-001745,0.0680666757165
ACH-001750,-0.156811392932
ACH-001765,0.04258560452219999
ACH-001956,-0.148082388303
ACH-001957,-0.408660741625
