,OR2T29 (343563)
ACH-000004,-0.499584094313
ACH-000007,-0.43710552532200003
ACH-000009,-0.678207691469
ACH-000011,-0.398865167451
ACH-000012,-0.5925935543509999
ACH-000013,-0.42606533805299995
ACH-000014,-0.702449916555
ACH-000015,-0.5436065290959999
ACH-000017,-0.591335887768
ACH-000018,-0.7829194911030001
ACH-000019,-0.36547649786200004
ACH-000021,-0.582666660514
ACH-000022,-0.697722255398
ACH-000025,-0.620535066163
ACH-000028,-0.44354491410499997
ACH-000030,-0.545384376292
ACH-000035,-0.362912973245
ACH-000036,-0.588506320225
ACH-000037,-0.776256756795
ACH-000039,-0.699441068458
ACH-000040,-0.802797938361
ACH-000041,-0.645046639441
ACH-000042,-0.548987031431
ACH-000045,-0.7080155202130001
ACH-000047,-0.529912643506
ACH-000052,-0.398799213729
ACH-000053,-0.695451701366
ACH-000054,-0.574745686615
ACH-000055,-0.6311511887669999
ACH-000060,-0.590673331426
ACH-000067,-0.6183717865730001
ACH-000070,-0.619765011664
ACH-000075,-0.500914521162
ACH-000078,-0.8372765116419999
ACH-000082,-0.651953546673
ACH-000085,-0.42075843450000006
ACH-000086,-0.641070704582
ACH-000087,-0.611155972488
ACH-000092,-0.502562255606
ACH-000095,-0.630420806515
ACH-000097,-0.596179841472
ACH-000098,-0.614517737074
ACH-000099,-0.549822444384
ACH-000108,-0.572033756276
ACH-000113,-0.696553112161
ACH-000115,-0.703316479106
ACH-000116,-0.49095465732199994
ACH-000118,-0.439371723285
ACH-000120,-0.549877959453
ACH-000123,-0.642088886467
ACH-000127,-0.576122536836
ACH-000128,-0.487594671576
ACH-000132,-0.765369744199
ACH-000133,-0.384786557551
ACH-000137,-0.508050096981
ACH-000138,-0.456456071941
ACH-000142,-0.607940237713
ACH-000143,-0.403690494073
ACH-000146,-0.747151907226
ACH-000148,-0.633690427557
ACH-000150,-0.757295954458
ACH-000152,-0.41666215769500003
ACH-000153,-0.513663183885
ACH-000159,-0.529057273639
ACH-000160,-0.503103724673
ACH-000163,-0.659418683441
ACH-000167,-0.6827111252760001
ACH-000168,-0.7072302247519999
ACH-000169,-0.6962594882359999
ACH-000178,-0.565409900113
ACH-000182,-0.367940981477
ACH-000183,-0.754610673697
ACH-000188,-0.702720246472
ACH-000189,-0.7249191514450001
ACH-000190,-0.499586712862
ACH-000198,-0.568784620109
ACH-000204,-0.493911690361
ACH-000206,-0.506229991418
ACH-000207,-0.80905594207
ACH-000211,-0.484076375684
ACH-000215,-0.583005720695
ACH-000221,-0.678130231292
ACH-000222,-0.639469394402
ACH-000223,-0.623041284996
ACH-000226,-0.512456677492
ACH-000227,-0.580338289367
ACH-000228,-0.470551931483
