,HNRNPU (3192)
ACH-000221,-0.732485630738
ACH-000222,-0.966708114967
ACH-000223,-1.1497652808399998
ACH-000226,-1.25555816757
ACH-000227,-0.721703091404
ACH-000228,-1.25333938563
ACH-000231,-0.9525614151649999
ACH-000232,-1.11913732204
ACH-000233,-1.21599848201
ACH-000234,-1.4463773412399998
ACH-000235,-0.947117789516
ACH-000237,-1.43161687709
ACH-000238,-0.9499882786799999
ACH-000243,-1.1588839229
ACH-000244,-1.32188245834
ACH-000246,-1.3945896813799998
ACH-000248,-1.4792179913899999
ACH-000250,-1.04892725729
ACH-000251,-1.2180256251100001
ACH-000253,-0.9020856656370001
ACH-000255,-1.0184634222799998
ACH-000256,-1.16116264081
ACH-000257,-1.0287766489
ACH-000258,-1.18990616215
ACH-000259,-0.513579518064
ACH-000260,-0.9822119469480001
ACH-000261,-0.9314121210840001
ACH-000262,-1.33382838092
ACH-000263,-1.0
ACH-000264,-1.2118190018600001
ACH-000265,-1.00899242745
ACH-000266,-0.9683028921060001
ACH-000272,-1.35305029778
ACH-000273,-1.2324222529
ACH-000274,-0.321433871243
ACH-000277,-0.923859821573
ACH-000278,-0.9157723530700002
ACH-000279,-0.926029928721
ACH-000280,-1.2702655762000001
ACH-000281,-1.09829154091
ACH-000288,-0.705623170406
ACH-000291,-0.6767058593449999
ACH-000293,-1.5008645750100003
ACH-000294,-1.03268752428
ACH-000295,-1.14869677976
ACH-000296,-0.926790407921
ACH-000302,-1.4353998225100002
ACH-000304,-1.30093876885
ACH-000307,-1.23916252021
ACH-000308,-1.34504379725
ACH-000310,-0.618831747271
ACH-000311,-0.7777327685959999
ACH-000312,-0.783610303528
ACH-000315,-1.03768047473
ACH-000316,-0.998295233807
ACH-000317,-0.972637314631
ACH-000318,-0.783041411527
ACH-000319,-1.30233676162
ACH-000320,-0.900858988205
ACH-000322,-1.27543882683
ACH-000323,-1.08383387512
ACH-000324,-1.1574127376299999
ACH-000329,-1.4417323080700002
ACH-000330,-0.881751633388
ACH-000331,-0.9173536079279999
ACH-000332,-0.946752118954
ACH-000334,-0.86425307006
ACH-000335,-1.26966385629
ACH-000336,-1.2153267758600002
ACH-000337,-0.905901824333
ACH-000339,-0.9963492253389999
ACH-000341,-1.70473678532
ACH-000348,-1.35899765193
ACH-000350,-1.09414924798
ACH-000352,-1.21794707362
ACH-000356,-1.00973604857
ACH-000361,-1.19812059115
ACH-000362,-1.1039169877
ACH-000363,-0.840012202442
ACH-000364,-1.34416013522
ACH-000365,-1.3359946272
ACH-000366,-1.13578202793
ACH-000368,-1.05703737259
ACH-000374,-0.404095888781
ACH-000375,-1.20874846109
ACH-000376,-0.9705303267569999
ACH-000381,-1.12142530709
ACH-000383,-1.12675167151
ACH-000387,-0.455277406321
ACH-000389,-1.25881340295
ACH-000390,-0.715445266939
ACH-000393,-1.26292930273
ACH-000395,-1.00844691485
ACH-000397,-1.16271230642
ACH-000401,-1.2365724510200002
ACH-000402,-0.9593586715279999
ACH-000403,-0.812738262782
ACH-000404,-0.994762431229
ACH-000406,-0.865219235596
ACH-000407,-1.21410083543
ACH-000408,-1.07681267183
ACH-000410,-0.960147204052
ACH-000411,-1.08575367838
ACH-000414,-0.946795499386
ACH-000415,-1.08086915698
ACH-000416,-1.04267786275
ACH-000420,-1.26998180972
ACH-000421,-1.04886360572
ACH-000424,-1.0758704893000002
ACH-000425,-1.40475321785
ACH-000426,-1.44800542247
ACH-000427,-1.2880261244
ACH-000433,-0.994796381932
ACH-000436,-1.41848712238
ACH-000444,-1.3447903670299999
ACH-000445,-1.04994826631
ACH-000448,-1.09571659764
ACH-000450,-1.46738479234
ACH-000452,-0.997108178714
ACH-000454,-1.32730806555
ACH-000458,-1.26493909309
ACH-000459,-1.71059644873
ACH-000460,-1.15763022379
ACH-000461,-1.17913417392
ACH-000463,-1.04069118676
ACH-000464,-0.841754459959
ACH-000466,-1.38141074334
ACH-000467,-0.807129785169
ACH-000468,-0.7929198658490001
ACH-000469,-0.946657977386
ACH-000470,-1.39396765532
ACH-000471,-1.3806235158000002
ACH-000472,-0.675508300903
ACH-000473,-1.38534977941
ACH-000475,-0.735046534269
ACH-000476,-1.4122675563799998
ACH-000477,-1.7005755597
ACH-000480,-1.1345881092899999
ACH-000481,-1.13960860905
ACH-000483,-0.783857624769
ACH-000484,-1.9097776211000002
ACH-000485,-1.2749323577200002
ACH-000486,-1.0835743647
ACH-000487,-1.1934978010600001
ACH-000488,-1.05778556425
ACH-000490,-1.0496752471200002
ACH-000491,-0.5322209945790001
ACH-000495,-1.31027334994
ACH-000496,-1.2012529579200002
ACH-000499,-1.0373653470100002
ACH-000500,-0.911519542452
ACH-000502,-1.180084544
ACH-000503,-1.37592159752
ACH-000505,-1.1460208537899998
ACH-000507,-0.9963320747
ACH-000510,-0.966953909314
ACH-000511,-0.909944741593
ACH-000512,-1.19968379177
ACH-000516,-1.0319767859
ACH-000517,-1.11666195045
ACH-000518,-1.19139525735
ACH-000520,-0.9966967410950001
ACH-000521,-1.0240693084499999
ACH-000522,-1.04220289221
ACH-000524,-0.8926070126279999
ACH-000527,-1.0
ACH-000528,-0.963447349495
ACH-000537,-0.8960921092380001
ACH-000541,-0.7777987578810001
ACH-000542,-1.10493353321
ACH-000544,-1.04118979305
ACH-000545,-1.16993599004
ACH-000547,-1.1063962329600001
ACH-000548,-1.2443103114899998
ACH-000549,-1.22948383952
ACH-000550,-0.991260856405
ACH-000552,-1.2128071334000001
ACH-000556,-0.981618874259
ACH-000557,-0.8618667201799999
ACH-000570,-1.10935280365
ACH-000571,-1.12149201588
ACH-000573,-0.783357458192
ACH-000576,-0.9232012928509999
ACH-000580,-1.18066781721
ACH-000584,-1.3570134357899999
ACH-000585,-1.1262356907100002
ACH-000588,-1.4686352858
ACH-000589,-0.804655636609
ACH-000591,-0.9158638069949999
ACH-000593,-1.09016580903
ACH-000600,-0.974950771124
ACH-000601,-1.20741617536
ACH-000604,-0.8638854422700001
ACH-000605,-1.0089699592799999
ACH-000606,-0.865378907529
ACH-000608,-0.878520271471
ACH-000614,-0.9443496987440001
ACH-000616,-1.19997083991
ACH-000618,-0.804004715123
ACH-000619,-0.766480165669
ACH-000620,-1.14110427398
ACH-000621,-1.06439932441
ACH-000622,-0.681629164279
ACH-000623,-1.13877535887
ACH-000624,-0.96590303184
ACH-000627,-1.26944556937
ACH-000630,-1.31468834464
ACH-000632,-1.3211178407
ACH-000633,-1.1943200966299998
ACH-000637,-0.913634667183
ACH-000638,-1.2548964543
ACH-000646,-1.5596672904100002
ACH-000647,-0.67196431266
ACH-000648,-1.61351178185
ACH-000649,-1.39202263431
ACH-000651,-0.988686907155
ACH-000652,-1.14179429443
ACH-000653,-1.29826838888
ACH-000657,-1.17841085889
ACH-000658,-0.7724101860860001
ACH-000661,-1.0845580496
ACH-000662,-1.83269642337
ACH-000663,-1.43099130433
ACH-000665,-0.884382591249
ACH-000671,-1.04885680723
ACH-000673,-0.937740437537
ACH-000676,-0.63070733522
ACH-000677,-0.7624381863490001
ACH-000681,-0.848496239805
ACH-000682,-1.03951327295
ACH-000683,-1.17852768935
ACH-000684,-1.28734217837
ACH-000688,-0.64039433657
ACH-000693,-0.746860421207
ACH-000694,-0.9245982752869999
ACH-000695,-0.617097392932
ACH-000696,-0.8451093014569999
ACH-000697,-1.00001411478
ACH-000699,-1.27694698331
ACH-000701,-0.7448252870890001
ACH-000706,-0.818443365138
ACH-000711,-1.16071129787
ACH-000713,-1.13024437043
ACH-000714,-1.5419738727799999
ACH-000718,-1.08018976904
ACH-000720,-1.2604417888700001
ACH-000721,-0.500146939316
ACH-000724,-0.8190831537700001
ACH-000725,-0.886498049134
ACH-000732,-1.20865570721
ACH-000734,-1.05826085585
ACH-000735,-1.20813467637
ACH-000736,-1.1179301475799999
ACH-000738,-0.76083710881
ACH-000746,-0.770640587291
ACH-000747,-0.78167568094
ACH-000748,-1.0448896703
ACH-000753,-0.661849617285
ACH-000756,-1.1068528646200002
ACH-000757,-0.991579014739
ACH-000758,-1.12399291014
ACH-000760,-1.08709309425
ACH-000763,-1.5020450770200002
ACH-000764,-1.5159657168399998
ACH-000765,-0.753561372071
ACH-000766,-1.01928039514
ACH-000767,-0.814592222046
ACH-000768,-1.0024369340600001
ACH-000769,-1.06650558693
ACH-000770,-1.0600547361
ACH-000771,-1.21042805667
ACH-000773,-1.36086994875
ACH-000776,-0.8531913890889999
ACH-000777,-1.1983677326200002
ACH-000778,-0.740270489022
ACH-000781,-1.09122522008
ACH-000782,-1.25531723738
ACH-000783,-0.828969815789
ACH-000784,-0.9571169003550001
ACH-000785,-0.448027676156
ACH-000787,-1.02122066457
ACH-000788,-0.799471661842
ACH-000791,-0.7863429343189999
ACH-000792,-1.29667512651
ACH-000794,-1.05683420055
ACH-000796,-0.746264356246
ACH-000799,-1.25243715107
ACH-000800,-1.0
ACH-000802,-0.974496510547
ACH-000804,-0.5460602787709999
ACH-000805,-0.760151677686
ACH-000809,-0.7312617992039999
ACH-000810,-0.768616553434
ACH-000811,-1.17304697917
ACH-000817,-0.8361205123450001
ACH-000819,-1.10579757249
ACH-000820,-1.0845741579000001
ACH-000821,-1.61767348811
ACH-000822,-0.308288300624
ACH-000823,-0.641012436179
ACH-000824,-0.967460152534
ACH-000827,-1.1003159894299999
ACH-000829,-1.20917670918
ACH-000831,-0.913899896706
ACH-000832,-0.960796796797
ACH-000833,-1.31655906679
ACH-000834,-1.27351495729
ACH-000835,-1.1768448442000001
ACH-000836,-1.30796147021
ACH-000837,-0.931203047357
ACH-000838,-1.24777080431
ACH-000839,-1.12533152423
ACH-000840,-1.4129921381400001
ACH-000841,-1.31947124081
ACH-000843,-0.732427429745
ACH-000846,-0.96503447771
ACH-000847,-1.19777661176
ACH-000848,-1.01767380422
ACH-000849,-0.8936843199050001
ACH-000851,-0.920534315695
ACH-000855,-0.979693150359
ACH-000856,-1.18830089361
ACH-000858,-0.959315946894
ACH-000859,-1.0839127473
ACH-000861,-0.934168935133
ACH-000862,-1.0937640751
ACH-000865,-0.972507752071
ACH-000866,-0.7764431906170001
ACH-000867,-0.9066582801369999
ACH-000869,-0.9176910388480001
ACH-000872,-1.14968813481
ACH-000873,-1.37776697576
ACH-000876,-1.4367619471700002
ACH-000878,-1.17488407715
ACH-000880,-0.849481402288
ACH-000881,-0.8395188717120001
ACH-000882,-1.49540510442
ACH-000884,-0.856267332342
ACH-000885,-1.18072122736
ACH-000887,-0.9330543608130001
ACH-000888,-0.975610514374
ACH-000889,-1.77468241398
ACH-000890,-0.840951288654
ACH-000896,-1.24883594645
ACH-000898,-1.2453186431299998
ACH-000900,-0.898900589188
ACH-000901,-0.8097284248440001
ACH-000905,-1.21387224198
ACH-000906,-0.713024254665
ACH-000907,-1.29429208748
ACH-000910,-0.827988405616
ACH-000911,-0.988725035421
ACH-000912,-1.37710416335
ACH-000913,-1.21258673371
ACH-000915,-0.860906233564
ACH-000916,-1.7380074228599998
ACH-000917,-1.05828571799
ACH-000921,-1.03478799113
ACH-000924,-1.17237340063
ACH-000926,-1.09757822248
ACH-000928,-0.873614714479
ACH-000929,-0.860167666441
ACH-000932,-0.9060762163439999
ACH-000935,-1.10560012541
ACH-000936,-1.19391758543
ACH-000937,-1.19468546313
ACH-000938,-1.24611958714
ACH-000939,-0.8990285823549999
ACH-000941,-1.04532919342
ACH-000943,-0.960866305599
ACH-000946,-1.1676691123799998
ACH-000947,-0.933047286256
ACH-000948,-1.1170029522
ACH-000950,-0.997890329118
ACH-000953,-1.0229456482500001
ACH-000957,-0.953271363167
ACH-000958,-0.8378732800040001
ACH-000960,-1.2923319242
ACH-000963,-0.85419306487
ACH-000968,-0.937843935446
ACH-000969,-0.9231383152770001
ACH-000973,-1.08432656483
ACH-000974,-1.02167514904
ACH-000975,-1.06257616992
ACH-000976,-1.09102787072
ACH-000978,-0.707853532077
ACH-000980,-1.0
ACH-000984,-1.0
ACH-000986,-1.07287661265
ACH-000988,-1.05822724879
ACH-000993,-0.9389859052609999
ACH-000994,-1.09050309251
ACH-000996,-0.987796193774
ACH-001001,-1.1629022341
ACH-001020,-1.02252527905
ACH-001028,-0.715707442479
ACH-001031,-1.01641831465
ACH-001038,-0.810930277673
ACH-001048,-1.2489013510299998
ACH-001050,-1.4672131046099999
ACH-001053,-0.905938114959
ACH-001054,-0.34904323009599997
ACH-001061,-1.12470035535
ACH-001067,-1.11405098664
ACH-001075,-1.02134355052
ACH-001096,-1.16883645972
ACH-001128,-1.62785764277
ACH-001134,-1.17966696013
ACH-001151,-1.27318035119
ACH-001163,-1.0693483981
ACH-001164,-1.15505906375
ACH-001173,-1.24148952075
ACH-001183,-1.17016071573
ACH-001184,-1.14176913952
ACH-001190,-1.62059262752
ACH-001192,-0.771326374504
ACH-001193,-1.2426643336
ACH-001196,-1.0269575521799998
ACH-001197,-0.876196736789
ACH-001205,-0.7823448863570001
ACH-001211,-0.7797719070360001
ACH-001212,-0.817176244407
ACH-001228,-0.88933637545
ACH-001232,-0.8109622065909999
ACH-001239,-1.22739274797
ACH-001274,-1.04955991657
ACH-001275,-1.42117304819
ACH-001277,-1.06929260841
ACH-001278,-1.05424086631
ACH-001280,-0.675179447517
ACH-001283,-0.808880239244
ACH-001289,-1.13948616034
ACH-001295,-0.707288199252
ACH-001300,-0.955061708213
ACH-001301,-0.978966640598
ACH-001302,-0.9439314728299999
ACH-001303,-0.897591862736
ACH-001306,-1.1736511583
ACH-001318,-1.17347907418
ACH-001322,-1.09262315639
ACH-001328,-1.1262354203799998
ACH-001332,-1.36912551524
ACH-001333,-0.562306991447
ACH-001336,-1.02738916552
ACH-001340,-0.880372687404
ACH-001346,-0.8360590953270001
ACH-001353,-0.95213510199
ACH-001354,-1.11130487877
ACH-001367,-0.781038520537
ACH-001368,-1.13998734209
ACH-001374,-1.08825412051
ACH-001375,-0.929751766326
ACH-001377,-1.17075554198
ACH-001380,-1.0955991516399999
ACH-001391,-1.06017024938
ACH-001407,-0.932842384993
ACH-001408,-1.38378250588
ACH-001413,-1.07022072237
ACH-001430,-1.17040407355
ACH-001431,-0.92226363138
ACH-001450,-1.0279772711
ACH-001496,-0.971446118111
ACH-001500,-1.24162527415
ACH-001521,-0.9494974428540001
ACH-001523,-1.39119587151
ACH-001532,-1.06558358
ACH-001536,-1.35193840584
ACH-001550,-0.8016998947840001
ACH-001552,-0.995941667167
ACH-001554,-0.944240467192
ACH-001645,-0.955812346566
ACH-001654,-1.22367805034
ACH-001715,-1.06892974312
ACH-001735,-0.9786470852299999
ACH-001736,-1.3972589689100001
ACH-001737,-1.04142819367
ACH-001740,-1.26544393047
ACH-001745,-1.26795814733
ACH-001750,-0.985663973584
ACH-001765,-1.37126655584
ACH-001956,-1.48076525355
ACH-001957,-1.28089051051
