,RNF19B (127544)
ACH-000004,-0.211416100385
ACH-000007,0.16983074169799997
ACH-000009,0.0514824418354
ACH-000011,0.206235910775
ACH-000012,-0.0283991911765
ACH-000013,-0.0811492680028
ACH-000014,-0.0861210021129
ACH-000015,-0.136005315766
ACH-000017,-0.162118261627
ACH-000018,0.15675482483300002
ACH-000019,0.19632985212200002
ACH-000021,-0.09054380198079999
ACH-000022,-0.0362086465874
ACH-000025,0.127018512626
ACH-000028,-0.016638060235899997
ACH-000030,-0.00121291291031
ACH-000035,-0.430311659044
ACH-000036,0.191722394829
ACH-000037,-0.0707722406848
ACH-000039,-0.0695721754943
ACH-000040,-0.10038604492
ACH-000041,0.09364934662110001
ACH-000042,0.07417833022039999
ACH-000045,-0.029875835947400002
ACH-000047,0.115918814762
ACH-000052,0.19719009906100002
ACH-000053,-0.08058801734889999
ACH-000054,0.007910899901909999
ACH-000055,-0.196207760869
ACH-000060,-0.0762644095081
ACH-000067,-0.244368881386
ACH-000070,-0.259609368859
ACH-000075,0.0769865185443
ACH-000078,-0.023293687854
ACH-000082,-0.027409745674299997
ACH-000085,-0.114763506714
ACH-000086,-0.129442586218
ACH-000087,-0.229063444759
ACH-000092,-0.114316603706
ACH-000095,0.0259040456371
ACH-000097,-0.150111787931
ACH-000098,-0.0251643531528
ACH-000099,0.00981180250037
ACH-000108,-0.175070362373
ACH-000113,0.0414828852077
ACH-000115,-0.0724709629837
ACH-000116,0.0154257086888
ACH-000118,0.0043033082280000004
ACH-000120,-0.08312182259319999
ACH-000123,0.09773184489600001
ACH-000127,-0.0518702641991
ACH-000128,-0.06777928748510001
ACH-000132,-0.0069030338392
ACH-000133,0.0305355423249
ACH-000137,0.0596880440219
ACH-000138,-0.111740938434
ACH-000142,0.0449919452087
ACH-000143,-0.0534909085385
ACH-000146,-0.0184910980038
ACH-000148,-0.048054986946599994
ACH-000150,-0.23444085808499998
ACH-000152,-0.0488145899603
ACH-000153,0.167177922635
ACH-000159,-0.14351847578
ACH-000160,-0.0795565632697
ACH-000163,-0.0291934024756
ACH-000167,-0.00433667959179
ACH-000168,-0.06776299025480001
ACH-000169,-0.184745503963
ACH-000178,-0.118095754407
ACH-000182,0.07827198155399999
ACH-000183,0.0554582357052
ACH-000188,-0.243504447686
ACH-000189,0.0521052367839
ACH-000190,0.056380506832800006
ACH-000198,0.110711609815
ACH-000204,0.0656082185746
ACH-000206,-0.23699591016
ACH-000207,-0.256715094572
ACH-000211,-0.0529304747494
ACH-000215,0.027104013176400002
ACH-000221,0.0171267001954
ACH-000222,-0.32482001599
ACH-000223,-0.026222418152200003
ACH-000226,0.00108208719259
ACH-000227,0.07338643183610001
ACH-000228,-0.159939469368
ACH-000231,-0.0897015609781
ACH-000232,-0.0857017110897
ACH-000233,0.0178853062458
ACH-000234,-0.145705353047
